"exportateur","importateur","bloc_exp","bloc_imp","meme_bloc","year.x","id","year.y","importerId","importerType","exporterId","exporterType","value","reportedBy","partial","valueToSplit","newReporters","newPartners","originalReportedTradeFlowIds","status","notes"
"Algeria (Regency of Algiers)","Angola",1,2,0,1951,NA,NA,"540",NA,"615",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Algeria (Regency of Algiers)","Argentina (La Plata)",1,3,0,1951,"615->160",1951,"160","GPH","615","GPH",464285.714285714,"615",NA,NA,NA,NA,NA,"ok",NA
"Algeria (Regency of Algiers)","Australia",1,4,0,1951,"615->900",1951,"900","GPH","615","GPH",107142.857142857,"615",NA,NA,NA,NA,NA,"ok",NA
"Algeria (Regency of Algiers)","Austria",1,2,0,1951,"615->305",1951,"305","GPH","615","GPH",214285.714285714,"615",NA,NA,NA,NA,NA,"ok",NA
"Algeria (Regency of Algiers)","Bahamas",1,5,0,1951,NA,NA,"31",NA,"615",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Algeria (Regency of Algiers)","Bahrain",1,5,0,1951,NA,NA,"692",NA,"615",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Algeria (Regency of Algiers)","Bangladesh",1,5,0,1951,NA,NA,"771",NA,"615",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Algeria (Regency of Algiers)","Barbados",1,5,0,1951,NA,NA,"53",NA,"615",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Algeria (Regency of Algiers)","Belize (British Honduras)",1,5,0,1951,NA,NA,"80",NA,"615",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Algeria (Regency of Algiers)","Benin (Dahomey)",1,5,0,1951,NA,NA,"434",NA,"615",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Algeria (Regency of Algiers)","Bermuda",1,5,0,1951,NA,NA,"30",NA,"615",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Algeria (Regency of Algiers)","Bolivia",1,6,0,1951,NA,NA,"145",NA,"615",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Algeria (Regency of Algiers)","Brazil",1,7,0,1951,"615->140",1951,"140","GPH","615","GPH",714285.714285714,"615",NA,NA,NA,NA,NA,"ok",NA
"Algeria (Regency of Algiers)","Bulgaria",1,8,0,1951,NA,NA,"355",NA,"615",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Algeria (Regency of Algiers)","Cameroun (French Cameroon)",1,1,1,1951,"615->471",1951,"471","GPH","615","GPH",571428.571428571,"615",NA,NA,NA,NA,NA,"ok",NA
"Algeria (Regency of Algiers)","Canada (Province of Canada)",1,5,0,1951,NA,NA,"20",NA,"615",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Algeria (Regency of Algiers)","Chile",1,6,0,1951,NA,NA,"155",NA,"615",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Algeria (Regency of Algiers)","Colombia (New Granada) (Gran Colombia)",1,9,0,1951,NA,NA,"100",NA,"615",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Algeria (Regency of Algiers)","Costa Rica",1,9,0,1951,NA,NA,"94",NA,"615",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Algeria (Regency of Algiers)","Cuba",1,10,0,1951,"615->40",1951,"40","GPH","615","GPH",178571.428571429,"615",NA,NA,NA,NA,NA,"ok",NA
"Algeria (Regency of Algiers)","Cyprus",1,8,0,1951,"615->352",1951,"352","GPH","615","GPH",35714.2857142857,"615",NA,NA,NA,NA,NA,"ok",NA
"Algeria (Regency of Algiers)","Czechoslovakia",1,2,0,1951,"615->315",1951,"315","GPH","615","GPH",285714.285714286,"615",NA,NA,NA,NA,NA,"ok",NA
"Algeria (Regency of Algiers)","Democratic Republic of the Congo (Zaire) (Kinshasa) (Belgian Congo) (Congo Free State)",1,4,0,1951,NA,NA,"490",NA,"615",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Algeria (Regency of Algiers)","Denmark",1,11,0,1951,"615->390",1951,"390","GPH","615","GPH",428571.428571429,"615",NA,NA,NA,NA,NA,"ok",NA
"Algeria (Regency of Algiers)","Djibouti (Afar and Issas) (French Somaliland)",1,4,0,1951,NA,NA,"522",NA,"615",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Algeria (Regency of Algiers)","Dominican Republic (Santo Domingo)",1,12,0,1951,NA,NA,"42",NA,"615",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Algeria (Regency of Algiers)","Ecuador",1,9,0,1951,NA,NA,"130",NA,"615",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Algeria (Regency of Algiers)","Egypt Arab Republic (Egypt)",1,13,0,1951,"615->651",1951,"651","GPH","615","GPH",250000,"615",NA,NA,NA,NA,NA,"ok",NA
