"exportateur","importateur","bloc_exp","bloc_imp","meme_bloc","year.x","id","year.y","importerId","importerType","exporterId","exporterType","value","reportedBy","partial","valueToSplit","newReporters","newPartners","originalReportedTradeFlowIds","status","notes"
"Afghanistan","Albania",1,2,0,1998,NA,NA,"339",NA,"700",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Afghanistan","Algeria (Regency of Algiers)",1,2,0,1998,"700->615",1998,"615","GPH","700","GPH",248617.02255484,"700",NA,NA,NA,NA,NA,"ok",NA
"Afghanistan","American Samoa",1,3,0,1998,NA,NA,"991",NA,"700",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Afghanistan","Angola",1,4,0,1998,NA,NA,"540",NA,"700",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Afghanistan","Antigua and Barbuda (Antigua)",1,5,0,1998,NA,NA,"58",NA,"700",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Afghanistan","Argentina (La Plata)",1,5,0,1998,NA,NA,"160",NA,"700",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Afghanistan","Armenia",1,3,0,1998,NA,NA,"371",NA,"700",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Afghanistan","Aruba",1,5,0,1998,NA,NA,"1069",NA,"700",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Afghanistan","Australia",1,3,0,1998,"700->900",1998,"900","GPH","700","GPH",6806.76746163163,"700",NA,NA,NA,NA,NA,"ok",NA
"Afghanistan","Austria",1,6,0,1998,"700->305",1998,"305","GPH","700","GPH",87638.6863243343,"700",NA,NA,NA,NA,NA,"ok",NA
"Afghanistan","Azerbaijan",1,3,0,1998,NA,NA,"373",NA,"700",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Afghanistan","Bahamas",1,7,0,1998,NA,NA,"31",NA,"700",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Afghanistan","Bahrain",1,8,0,1998,"700->692",1998,"692","GPH","700","GPH",24453.231214658,"700",NA,NA,NA,NA,NA,"ok",NA
"Afghanistan","Bangladesh",1,8,0,1998,NA,NA,"771",NA,"700",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Afghanistan","Barbados",1,5,0,1998,"700->53",1998,"53","GPH","700","GPH",1092.55202628696,"700",NA,NA,NA,NA,NA,"ok",NA
"Afghanistan","Belarus (Byelorussia)",1,6,0,1998,"700->370",1998,"370","GPH","700","GPH",1369660.4600219,"700",NA,NA,NA,NA,NA,"ok",NA
"Afghanistan","Belgium",1,1,1,1998,"700->211",1998,"211","GPH","700","GPH",4583214.13406671,"700",NA,NA,NA,NA,NA,"ok",NA
"Afghanistan","Belize (British Honduras)",1,5,0,1998,NA,NA,"80",NA,"700",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Afghanistan","Benin (Dahomey)",1,4,0,1998,NA,NA,"434",NA,"700",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Afghanistan","Bermuda",1,5,0,1998,NA,NA,"30",NA,"700",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Afghanistan","Bhutan",1,8,0,1998,NA,NA,"760",NA,"700",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Afghanistan","Bolivia",1,5,0,1998,"700->145",1998,"145","GPH","700","GPH",5115.0054764512,"700",NA,NA,NA,NA,NA,"ok",NA
"Afghanistan","Bosnia-Herzegovina",1,6,0,1998,NA,NA,"346",NA,"700",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
