id,label,blockLouvain,blockIntraMax,year,cafFob
2,United States of America,6,1,1907,fob
3,Alaska,6,3,1907,fob
4,Hawaii (Sandwich Is.),2,1,1907,fob
5,Virgin Islands (Danish West Indies),6,3,1907,fob
6,Puerto Rico,6,4,1907,fob
10,Greenland,5,1,1907,fob
11,Faeroe Is.,5,2,1907,fob
20,Canada (Province of Canada),6,1,1907,fob
21,Newfoundland and Labrador (Newfoundland),6,1,1907,fob
30,Bermuda,6,1,1907,fob
31,Bahamas,6,1,1907,fob
40,Cuba,6,3,1907,fob
41,Haiti,6,3,1907,fob
42,Dominican Republic (Santo Domingo),6,3,1907,fob
51,Jamaica,6,1,1907,fob
52,Trinidad and Tobago,6,1,1907,fob
53,Barbados,6,1,1907,fob
65,Guadeloupe,1,3,1907,fob
66,Martinique,1,3,1907,fob
68,Netherlands Antilles,2,3,1907,fob
70,Mexico,6,1,1907,fob
80,Belize (British Honduras),6,1,1907,fob
90,Guatemala,6,4,1907,fob
91,Honduras,6,2,1907,fob
92,El Salvador,6,3,1907,fob
93,Nicaragua,6,2,1907,fob
94,Costa Rica,6,4,1907,fob
95,Panama,6,2,1907,fob
100,Colombia (New Granada) (Gran Colombia),6,1,1907,fob
101,Venezuela,6,1,1907,fob
110,Guyana (British Guiana),6,1,1907,fob
115,Surinam (Dutch Guiana),2,3,1907,fob
120,French Guiana,6,1,1907,fob
130,Ecuador,5,1,1907,fob
135,Peru,5,1,1907,fob
140,Brazil,5,1,1907,fob
145,Bolivia,5,1,1907,fob
150,Paraguay,5,1,1907,fob
155,Chile,5,1,1907,fob
160,Argentina (La Plata),5,3,1907,fob
165,Uruguay,5,1,1907,fob
200,United Kingdom,0,1,1907,fob
210,Netherlands,2,2,1907,fob
211,Belgium,5,2,1907,fob
212,Luxemburg,5,4,1907,fob
220,France,1,6,1907,fob
221,Monaco,5,2,1907,fob
225,Switzerland,4,7,1907,fob
230,Spain,5,1,1907,fob
231,Gibraltar,4,1,1907,fob
232,Andorra,5,5,1907,fob
235,Portugal,0,1,1907,fob
255,Germany (Zollverein),5,2,1907,fob
300,Austria-Hungary (Austrian Empire),4,2,1907,fob
325,Italy,4,2,1907,fob
338,Malta,4,6,1907,fob
341,Montenegro,4,4,1907,fob
342,Kingdom of Serbia,4,4,1907,fob
346,Bosnia-Herzegovina,4,2,1907,fob
350,Greece,4,2,1907,fob
351,Crete,4,1,1907,fob
352,Cyprus,4,2,1907,fob
355,Bulgaria,4,2,1907,fob
360,Romania,4,6,1907,fob
365,Russia (USSR),4,2,1907,fob
380,Sweden,5,2,1907,fob
385,Norway,5,2,1907,fob
390,Denmark,5,2,1907,fob
395,Iceland,5,1,1907,fob
402,Cape Verde,0,5,1907,fob
403,Sao Tome-Principe,0,5,1907,fob
404,Guinea-Bissau (Portuguese Guinea),0,5,1907,fob
420,Gambia,0,4,1907,fob
430,French West Africa,0,4,1907,fob
436,Niger,0,1,1907,fob
450,Liberia,0,4,1907,fob
451,Sierra Leone,0,4,1907,fob
452,Ghana (Gold Coast),0,2,1907,fob
460,German Togoland,5,2,1907,fob
470,Kamerun,5,7,1907,fob
490,Democratic Republic of the Congo (Zaire) (Kinshasa) (Belgian Congo) (Congo Free State),0,2,1907,fob
500,Uganda,1,1,1907,fob
501,Kenya (British East Africa Protectorate),1,1,1907,fob
510,German East Africa,1,7,1907,fob
511,Zanzibar,1,1,1907,fob
521,Somaliland Republic (British Somaliland),1,2,1907,fob
522,Djibouti (Afar and Issas) (French Somaliland),1,2,1907,fob
530,Ethiopia (Abyssinia),1,1,1907,fob
531,Eritrea,1,1,1907,fob
540,Angola,0,5,1907,fob
541,Mozambique (Portuguese East Africa),0,5,1907,fob
552,Zimbabwe (Rhodesia) (Southern Rhodesia),0,5,1907,fob
553,Malawi (Nyasaland) (British Central Africa Protectorate),0,5,1907,fob
561,Cape Colony (Cape of Good Hope),1,5,1907,fob
562,Natal,0,5,1907,fob
563,Transvaal (South African Republic),0,4,1907,fob
564,Orange Free State (Orange River Colony),0,4,1907,fob
565,Namibia (South West Africa) (German South West Africa),1,7,1907,fob
580,Madagascar (Malagasy Republic),1,1,1907,fob
581,Comoros,1,1,1907,fob
585,Reunion (Bourbon I.),1,4,1907,fob
590,Mauritius,1,1,1907,fob
591,Seychelles,1,1,1907,fob
600,Morocco,1,1,1907,fob
615,Algeria (Regency of Algiers),1,1,1907,fob
616,Tunisia (Regency of Tunis),4,2,1907,fob
625,Sudan (Anglo-Egyptian Sudan) (Mahdist State),1,1,1907,fob
630,Iran (Persia),4,1,1907,fob
640,Turkey (Ottoman Empire),4,1,1907,fob
651,Egypt Arab Republic (Egypt),4,1,1907,fob
670,Saudi Arabia (Emirate of Nejd) (Emirate of Diriyah),1,1,1907,fob
681,Aden,1,1,1907,fob
692,Bahrain,2,2,1907,fob
698,Oman (Sultanate of Muscat and Oman),4,2,1907,fob
700,Afghanistan,4,7,1907,fob
710,People's Republic of China (China),2,1,1907,fob
713,Republic of China (Taiwan) (Formosa),2,3,1907,fob
720,Hong Kong,2,1,1907,fob
721,Macao,2,2,1907,fob
730,Korea (Chosen),2,1,1907,fob
740,Japan,2,1,1907,fob
750,India,2,1,1907,fob
751,French India,1,1,1907,fob
752,Portuguese India,0,5,1907,fob
780,Sri Lanka (Ceylon),2,1,1907,fob
781,Maldive Islands,2,1,1907,fob
800,Thailand (Siam),2,7,1907,fob
810,French Indochina,2,1,1907,fob
811,Cambodia (Kampuchea),2,1,1907,fob
821,Federated Malay States,2,2,1907,fob
823,Sabah (North Borneo),2,1,1907,fob
824,Sarawak,2,1,1907,fob
827,Straits Settlements,2,1,1907,fob
835,Brunei,2,1,1907,fob
840,Philippines,3,1,1907,fob
850,Indonesia (Dutch East Indies),2,3,1907,fob
860,East Timor (Portuguese Timor),0,5,1907,fob
900,Australia,3,1,1907,fob
911,Papua (British New Guinea),3,1,1907,fob
912,New Guinea (German New Guinea) (Kaiser Wilhelmsland),3,1,1907,fob
920,New Zealand,3,1,1907,fob
930,New Caledonia,3,4,1907,fob
935,Vanuatu (New Hebrides),3,1,1907,fob
950,Fiji,3,2,1907,fob
960,French Polynesia,1,4,1907,fob
983,Marshall Is.,3,1,1907,fob
985,Guam,3,1,1907,fob
990,Samoa (Western Samoa) (German Samoa),5,2,1907,fob
1029,St. Pierre and Miquelon,6,2,1907,fob
1032,Turks and Caicos Is.,6,3,1907,fob
1033,Cayman Is.,6,3,1907,fob
1055,Windward Is.,6,1,1907,fob
1063,Leeward Is.,6,1,1907,fob
1163,Falkland Is.,5,1,1907,fob
2003,Channel Is.,0,1,1907,fob
3504,Samos,4,6,1907,fob
4050,St. Helena,0,1,1907,fob
4070,Ascension I.,0,1,1907,fob
4783,Southern Nigeria (Niger Coast Protectorate),0,1,1907,fob
4784,Northern Nigeria (British Nigeria),0,1,1907,fob
5200,Italian Somaliland,1,1,1907,fob
6067,Captaincy-general of north Africa,5,2,1907,fob
6802,Perim I.,1,1,1907,fob
7104,Kwangtung Territory,2,1,1907,fob
7105,Weihaiwei,0,1,1907,fob
7110,Kwanchowan,6,3,1907,fob
7120,Kiauchau,5,2,1907,fob
8151,Cochin China,2,1,1907,fob
8221,Johore,2,1,1907,fob
8401,Sulu Sultanate,2,1,1907,fob
9002,Cocos (Keeling) Is.,3,1,1907,fob
9004,Norfolk I.,3,1,1907,fob
9205,Auckland Is.,6,3,1907,fob
9453,Fanning I.,3,1,1907,fob
9462,Malden I.,3,1,1907,fob
