id,label,blockLouvain,blockIntraMax,year,cafFob
2,United States of America,1,2,1859,fob
3,Alaska,1,2,1859,fob
4,Hawaii (Sandwich Is.),1,2,1859,fob
5,Virgin Islands (Danish West Indies),1,5,1859,fob
6,Puerto Rico,1,3,1859,fob
10,Greenland,0,5,1859,fob
20,Canada (Province of Canada),1,1,1859,fob
21,Newfoundland and Labrador (Newfoundland),3,2,1859,fob
30,Bermuda,1,1,1859,fob
31,Bahamas,1,1,1859,fob
40,Cuba,4,3,1859,fob
41,Haiti,1,3,1859,fob
42,Dominican Republic (Santo Domingo),1,2,1859,fob
51,Jamaica,1,1,1859,fob
54,Dominica,1,1,1859,fob
65,Guadeloupe,2,1,1859,fob
66,Martinique,2,1,1859,fob
68,Netherlands Antilles,1,1,1859,fob
70,Mexico,2,7,1859,fob
80,Belize (British Honduras),0,1,1859,fob
90,Guatemala,2,3,1859,fob
100,Colombia (New Granada) (Gran Colombia),6,2,1859,fob
101,Venezuela,4,3,1859,fob
110,Guyana (British Guiana),1,1,1859,fob
115,Surinam (Dutch Guiana),3,3,1859,fob
120,French Guiana,2,3,1859,fob
130,Ecuador,6,2,1859,fob
135,Peru,6,3,1859,fob
140,Brazil,3,2,1859,fob
145,Bolivia,6,2,1859,fob
155,Chile,6,3,1859,fob
160,Argentina (La Plata),4,2,1859,fob
165,Uruguay,4,9,1859,fob
200,United Kingdom,0,1,1859,fob
210,Netherlands,3,3,1859,fob
211,Belgium,3,3,1859,fob
212,Luxemburg,3,3,1859,fob
220,France,2,3,1859,fob
225,Switzerland,2,3,1859,fob
230,Spain,4,5,1859,fob
231,Gibraltar,4,1,1859,fob
235,Portugal,3,2,1859,fob
239,Prussia,3,3,1859,fob
240,Hanover,3,3,1859,fob
246,Bremen,3,3,1859,fob
248,Hamburg,3,3,1859,fob
257,Oldenburg,3,1,1859,fob
276,Lübeck,3,3,1859,fob
280,Mecklenburg Schwerin,3,1,1859,fob
300,Austria-Hungary (Austrian Empire),2,3,1859,fob
324,Kingdom of Sardinia,2,1,1859,fob
327,Papal States,2,3,1859,fob
329,Two Sicilies,2,1,1859,fob
337,Tuscany,2,1,1859,fob
338,Malta,2,1,1859,fob
350,Greece,2,3,1859,fob
360,Romania,2,1,1859,fob
365,Russia (USSR),8,2,1859,fob
380,Sweden,3,1,1859,fob
385,Norway,3,3,1859,fob
390,Denmark,3,3,1859,fob
402,Cape Verde,5,1,1859,fob
411,Equatorial Guinea (Spanish Guinea),4,5,1859,fob
420,Gambia,5,1,1859,fob
433,Senegal,5,1,1859,fob
451,Sierra Leone,5,5,1859,fob
452,Ghana (Gold Coast),0,1,1859,fob
541,Mozambique (Portuguese East Africa),0,1,1859,fob
561,Cape Colony (Cape of Good Hope),0,1,1859,fob
562,Natal,0,1,1859,fob
585,Reunion (Bourbon I.),2,1,1859,fob
590,Mauritius,7,1,1859,fob
600,Morocco,0,2,1859,fob
615,Algeria (Regency of Algiers),2,2,1859,fob
616,Tunisia (Regency of Tunis),4,3,1859,fob
630,Iran (Persia),8,2,1859,fob
640,Turkey (Ottoman Empire),2,2,1859,fob
651,Egypt Arab Republic (Egypt),2,1,1859,fob
681,Aden,7,1,1859,fob
710,People's Republic of China (China),7,3,1859,fob
720,Hong Kong,0,1,1859,fob
740,Japan,3,1,1859,fob
750,India,7,3,1859,fob
751,French India,4,5,1859,fob
780,Sri Lanka (Ceylon),7,3,1859,fob
781,Maldive Islands,7,1,1859,fob
800,Thailand (Siam),7,3,1859,fob
815,Vietnam,0,1,1859,fob
840,Philippines,4,3,1859,fob
850,Indonesia (Dutch East Indies),3,3,1859,fob
901,New South Wales,0,3,1859,fob
902,Western Australia,0,3,1859,fob
903,South Australia,0,3,1859,fob
904,Victoria,0,3,1859,fob
905,Queensland,0,3,1859,fob
906,Tasmania,0,3,1859,fob
920,New Zealand,0,2,1859,fob
1019,Rupert's Land,0,1,1859,fob
1022,Nova Scotia,1,1,1859,fob
1023,New Brunswick,0,1,1859,fob
1024,Prince Edward Is.,0,1,1859,fob
1027,British Columbia,0,1,1859,fob
1029,St. Pierre and Miquelon,2,3,1859,fob
1032,Turks and Caicos Is.,1,1,1859,fob
1048,Trinidad,1,1,1859,fob
1055,Windward Is.,1,1,1859,fob
1058,Barbuda,1,1,1859,fob
1063,Leeward Is.,1,1,1859,fob
1064,St. Barthelemy,1,1,1859,fob
1161,Buenos Aires,3,1,1859,fob
1163,Falkland Is.,0,1,1859,fob
2003,Channel Is.,0,1,1859,fob
2249,Heligoland,0,1,1859,fob
3349,Ionian Is.,2,3,1859,fob
4050,St. Helena,0,1,1859,fob
4070,Ascension I.,0,1,1859,fob
4338,Goree,5,1,1859,fob
6982,Kuria Muria Is.,0,1,1859,fob
7010,Kokand,8,2,1859,fob
7020,Bokhara,8,2,1859,fob
7030,Khiva,8,2,1859,fob
