id,label,blockLouvain,blockIntraMax,year,cafFob
2,United States of America,0,6,1870,caf
4,Hawaii (Sandwich Is.),0,6,1870,caf
5,Virgin Islands (Danish West Indies),0,11,1870,caf
6,Puerto Rico,0,1,1870,caf
10,Greenland,4,,1870,caf
20,Canada (Province of Canada),0,1,1870,caf
21,Newfoundland and Labrador (Newfoundland),0,1,1870,caf
30,Bermuda,0,1,1870,caf
31,Bahamas,0,1,1870,caf
40,Cuba,0,1,1870,caf
41,Haiti,2,1,1870,caf
42,Dominican Republic (Santo Domingo),6,1,1870,caf
51,Jamaica,0,1,1870,caf
54,Dominica,0,1,1870,caf
65,Guadeloupe,2,7,1870,caf
66,Martinique,2,7,1870,caf
68,Netherlands Antilles,4,1,1870,caf
70,Mexico,0,4,1870,caf
80,Belize (British Honduras),8,1,1870,caf
90,Guatemala,8,4,1870,caf
91,Honduras,8,6,1870,caf
93,Nicaragua,8,4,1870,caf
100,Colombia (New Granada) (Gran Colombia),2,1,1870,caf
101,Venezuela,2,1,1870,caf
110,Guyana (British Guiana),0,1,1870,caf
115,Surinam (Dutch Guiana),4,1,1870,caf
120,French Guiana,2,1,1870,caf
130,Ecuador,2,1,1870,caf
135,Peru,0,1,1870,caf
140,Brazil,7,1,1870,caf
145,Bolivia,7,1,1870,caf
150,Paraguay,7,1,1870,caf
155,Chile,7,1,1870,caf
160,Argentina (La Plata),7,1,1870,caf
165,Uruguay,7,1,1870,caf
200,United Kingdom,0,1,1870,caf
210,Netherlands,4,2,1870,caf
211,Belgium,7,2,1870,caf
212,Luxemburg,7,5,1870,caf
220,France,2,2,1870,caf
225,Switzerland,5,2,1870,caf
230,Spain,2,7,1870,caf
231,Gibraltar,2,2,1870,caf
235,Portugal,7,6,1870,caf
239,Prussia,5,5,1870,caf
245,Bavaria,7,5,1870,caf
255,Germany (Zollverein),6,1,1870,caf
300,Austria-Hungary (Austrian Empire),5,8,1870,caf
325,Italy,5,8,1870,caf
338,Malta,5,2,1870,caf
350,Greece,5,10,1870,caf
360,Romania,5,1,1870,caf
365,Russia (USSR),5,8,1870,caf
380,Sweden,6,8,1870,caf
385,Norway,6,8,1870,caf
390,Denmark,6,2,1870,caf
402,Cape Verde,0,1,1870,caf
411,Equatorial Guinea (Spanish Guinea),0,1,1870,caf
433,Senegal,2,5,1870,caf
450,Liberia,0,6,1870,caf
451,Sierra Leone,0,5,1870,caf
511,Zanzibar,1,,1870,caf
541,Mozambique (Portuguese East Africa),1,1,1870,caf
561,Cape Colony (Cape of Good Hope),1,1,1870,caf
562,Natal,1,1,1870,caf
580,Madagascar (Malagasy Republic),3,1,1870,caf
585,Reunion (Bourbon I.),2,1,1870,caf
590,Mauritius,3,1,1870,caf
600,Morocco,2,2,1870,caf
615,Algeria (Regency of Algiers),2,2,1870,caf
616,Tunisia (Regency of Tunis),5,2,1870,caf
630,Iran (Persia),3,1,1870,caf
640,Turkey (Ottoman Empire),5,10,1870,caf
651,Egypt Arab Republic (Egypt),0,1,1870,caf
681,Aden,3,1,1870,caf
710,People's Republic of China (China),4,1,1870,caf
720,Hong Kong,4,6,1870,caf
721,Macao,0,,1870,caf
740,Japan,4,1,1870,caf
750,India,3,1,1870,caf
751,French India,3,1,1870,caf
775,Myanmar (Burma),0,1,1870,caf
780,Sri Lanka (Ceylon),3,1,1870,caf
781,Maldive Islands,3,1,1870,caf
800,Thailand (Siam),4,2,1870,caf
824,Sarawak,4,1,1870,caf
827,Straits Settlements,4,1,1870,caf
840,Philippines,2,1,1870,caf
850,Indonesia (Dutch East Indies),4,1,1870,caf
901,New South Wales,3,1,1870,caf
902,Western Australia,3,1,1870,caf
903,South Australia,3,1,1870,caf
904,Victoria,3,1,1870,caf
905,Queensland,3,1,1870,caf
906,Tasmania,3,1,1870,caf
920,New Zealand,3,1,1870,caf
930,New Caledonia,3,1,1870,caf
1024,Prince Edward Is.,0,1,1870,caf
1027,British Columbia,0,1,1870,caf
1029,St. Pierre and Miquelon,2,7,1870,caf
1032,Turks and Caicos Is.,0,1,1870,caf
1048,Trinidad,2,1,1870,caf
1055,Windward Is.,0,1,1870,caf
1063,Leeward Is.,0,1,1870,caf
1064,St. Barthelemy,0,1,1870,caf
1163,Falkland Is.,0,1,1870,caf
2003,Channel Is.,0,6,1870,caf
2249,Heligoland,6,1,1870,caf
4050,St. Helena,1,1,1870,caf
4060,Tristan da Cunha,1,1,1870,caf
4070,Ascension I.,1,1,1870,caf
4535,Dutch Posts (Gold Coast),0,,1870,caf
6067,Captaincy-general of north Africa,2,2,1870,caf
7030,Khiva,5,5,1870,caf
8151,Cochin China,3,2,1870,caf
8231,Labuan I.,4,1,1870,caf
9900,Samoa,6,,1870,caf
9974,Crozet Is.,1,,1870,caf
