id,label,blockLouvain,blockIntraMax,year,cafFob
2,United States of America,1,3,1856,caf
3,Alaska,1,1,1856,caf
4,Hawaii (Sandwich Is.),1,3,1856,caf
5,Virgin Islands (Danish West Indies),2,1,1856,caf
6,Puerto Rico,0,3,1856,caf
10,Greenland,0,,1856,caf
20,Canada (Province of Canada),0,3,1856,caf
21,Newfoundland and Labrador (Newfoundland),0,3,1856,caf
30,Bermuda,8,1,1856,caf
31,Bahamas,1,1,1856,caf
40,Cuba,7,1,1856,caf
41,Haiti,1,3,1856,caf
42,Dominican Republic (Santo Domingo),2,1,1856,caf
51,Jamaica,0,1,1856,caf
54,Dominica,2,1,1856,caf
65,Guadeloupe,2,1,1856,caf
66,Martinique,2,1,1856,caf
68,Netherlands Antilles,2,1,1856,caf
70,Mexico,1,1,1856,caf
80,Belize (British Honduras),0,1,1856,caf
90,Guatemala,7,2,1856,caf
100,Colombia (New Granada) (Gran Colombia),5,1,1856,caf
101,Venezuela,7,1,1856,caf
110,Guyana (British Guiana),8,3,1856,caf
115,Surinam (Dutch Guiana),4,1,1856,caf
120,French Guiana,6,2,1856,caf
130,Ecuador,5,1,1856,caf
135,Peru,5,2,1856,caf
140,Brazil,1,1,1856,caf
145,Bolivia,5,1,1856,caf
150,Paraguay,5,,1856,caf
155,Chile,5,2,1856,caf
160,Argentina (La Plata),5,1,1856,caf
165,Uruguay,5,1,1856,caf
200,United Kingdom,0,4,1856,caf
210,Netherlands,4,1,1856,caf
211,Belgium,5,2,1856,caf
212,Luxemburg,5,2,1856,caf
220,France,6,2,1856,caf
225,Switzerland,6,2,1856,caf
230,Spain,7,,1856,caf
231,Gibraltar,7,1,1856,caf
235,Portugal,0,1,1856,caf
239,Prussia,3,2,1856,caf
240,Hanover,1,1,1856,caf
246,Bremen,1,2,1856,caf
248,Hamburg,1,2,1856,caf
257,Oldenburg,1,2,1856,caf
269,Saxony,1,2,1856,caf
276,Lübeck,1,2,1856,caf
280,Mecklenburg Schwerin,1,1,1856,caf
300,Austria-Hungary (Austrian Empire),6,1,1856,caf
324,Kingdom of Sardinia,6,2,1856,caf
327,Papal States,6,2,1856,caf
329,Two Sicilies,6,1,1856,caf
337,Tuscany,6,2,1856,caf
338,Malta,6,4,1856,caf
350,Greece,6,2,1856,caf
365,Russia (USSR),3,4,1856,caf
380,Sweden,1,1,1856,caf
385,Norway,1,2,1856,caf
390,Denmark,1,2,1856,caf
402,Cape Verde,0,2,1856,caf
411,Equatorial Guinea (Spanish Guinea),0,1,1856,caf
420,Gambia,0,2,1856,caf
433,Senegal,6,2,1856,caf
451,Sierra Leone,0,2,1856,caf
452,Ghana (Gold Coast),0,1,1856,caf
511,Zanzibar,7,,1856,caf
541,Mozambique (Portuguese East Africa),9,,1856,caf
561,Cape Colony (Cape of Good Hope),9,2,1856,caf
562,Natal,9,1,1856,caf
580,Madagascar (Malagasy Republic),0,,1856,caf
585,Reunion (Bourbon I.),6,1,1856,caf
590,Mauritius,9,1,1856,caf
600,Morocco,7,1,1856,caf
615,Algeria (Regency of Algiers),6,2,1856,caf
616,Tunisia (Regency of Tunis),6,2,1856,caf
630,Iran (Persia),3,4,1856,caf
640,Turkey (Ottoman Empire),6,1,1856,caf
651,Egypt Arab Republic (Egypt),6,4,1856,caf
681,Aden,4,1,1856,caf
710,People's Republic of China (China),4,2,1856,caf
720,Hong Kong,0,1,1856,caf
740,Japan,4,2,1856,caf
750,India,4,2,1856,caf
751,French India,6,2,1856,caf
775,Myanmar (Burma),1,2,1856,caf
780,Sri Lanka (Ceylon),4,2,1856,caf
781,Maldive Islands,4,1,1856,caf
800,Thailand (Siam),4,2,1856,caf
815,Vietnam,1,,1856,caf
840,Philippines,4,,1856,caf
850,Indonesia (Dutch East Indies),4,2,1856,caf
901,New South Wales,4,2,1856,caf
902,Western Australia,0,2,1856,caf
903,South Australia,0,2,1856,caf
904,Victoria,0,2,1856,caf
906,Tasmania,0,2,1856,caf
920,New Zealand,0,3,1856,caf
1019,Rupert's Land,0,1,1856,caf
1022,Nova Scotia,8,1,1856,caf
1023,New Brunswick,0,1,1856,caf
1024,Prince Edward Is.,8,1,1856,caf
1029,St. Pierre and Miquelon,6,2,1856,caf
1032,Turks and Caicos Is.,8,1,1856,caf
1048,Trinidad,8,1,1856,caf
1055,Windward Is.,2,1,1856,caf
1058,Barbuda,2,1,1856,caf
1063,Leeward Is.,2,1,1856,caf
1064,St. Barthelemy,2,1,1856,caf
1161,Buenos Aires,0,1,1856,caf
1163,Falkland Is.,0,1,1856,caf
2003,Channel Is.,0,1,1856,caf
2247,Schleswig,1,1,1856,caf
2248,Holstein,1,1,1856,caf
2249,Heligoland,1,1,1856,caf
3349,Ionian Is.,1,2,1856,caf
4044,British Guinea (Bolama),2,,1856,caf
4050,St. Helena,9,1,1856,caf
4070,Ascension I.,0,1,1856,caf
4341,Old Dahomey,7,5,1856,caf
7010,Kokand,3,4,1856,caf
7020,Bokhara,3,4,1856,caf
7030,Khiva,3,4,1856,caf
7501,Andaman Is.,0,,1856,caf
8231,Labuan I.,0,,1856,caf
9820,Mariana Is.,0,,1856,caf
9974,Crozet Is.,9,,1856,caf
