id,label,blockLouvain,blockIntraMax,year,cafFob
2,United States of America,3,2,1866,fob
3,Alaska,3,2,1866,fob
4,Hawaii (Sandwich Is.),3,2,1866,fob
5,Virgin Islands (Danish West Indies),3,17,1866,fob
6,Puerto Rico,3,3,1866,fob
20,Canada (Province of Canada),3,2,1866,fob
21,Newfoundland and Labrador (Newfoundland),0,1,1866,fob
30,Bermuda,3,1,1866,fob
31,Bahamas,3,3,1866,fob
40,Cuba,5,3,1866,fob
41,Haiti,3,3,1866,fob
42,Dominican Republic (Santo Domingo),0,1,1866,fob
51,Jamaica,0,1,1866,fob
54,Dominica,3,1,1866,fob
65,Guadeloupe,2,1,1866,fob
66,Martinique,2,1,1866,fob
68,Netherlands Antilles,4,5,1866,fob
70,Mexico,2,12,1866,fob
80,Belize (British Honduras),0,1,1866,fob
90,Guatemala,2,6,1866,fob
100,Colombia (New Granada) (Gran Colombia),0,6,1866,fob
101,Venezuela,5,3,1866,fob
110,Guyana (British Guiana),3,1,1866,fob
115,Surinam (Dutch Guiana),4,5,1866,fob
120,French Guiana,2,3,1866,fob
130,Ecuador,6,4,1866,fob
135,Peru,6,4,1866,fob
140,Brazil,5,3,1866,fob
145,Bolivia,6,4,1866,fob
155,Chile,6,4,1866,fob
160,Argentina (La Plata),5,3,1866,fob
165,Uruguay,6,15,1866,fob
200,United Kingdom,0,3,1866,fob
210,Netherlands,4,5,1866,fob
211,Belgium,5,3,1866,fob
212,Luxemburg,5,3,1866,fob
220,France,2,3,1866,fob
225,Switzerland,2,3,1866,fob
230,Spain,5,1,1866,fob
231,Gibraltar,5,1,1866,fob
235,Portugal,5,5,1866,fob
239,Prussia,4,3,1866,fob
240,Hanover,4,3,1866,fob
246,Bremen,4,4,1866,fob
248,Hamburg,1,4,1866,fob
257,Oldenburg,4,5,1866,fob
276,Lübeck,5,4,1866,fob
280,Mecklenburg Schwerin,5,5,1866,fob
300,Austria-Hungary (Austrian Empire),2,1,1866,fob
325,Italy,2,1,1866,fob
338,Malta,2,1,1866,fob
350,Greece,2,1,1866,fob
360,Romania,4,3,1866,fob
365,Russia (USSR),4,3,1866,fob
380,Sweden,4,5,1866,fob
385,Norway,4,5,1866,fob
390,Denmark,4,3,1866,fob
402,Cape Verde,0,1,1866,fob
411,Equatorial Guinea (Spanish Guinea),0,1,1866,fob
420,Gambia,1,3,1866,fob
433,Senegal,1,3,1866,fob
450,Liberia,1,3,1866,fob
451,Sierra Leone,1,3,1866,fob
452,Ghana (Gold Coast),0,1,1866,fob
511,Zanzibar,1,4,1866,fob
541,Mozambique (Portuguese East Africa),7,4,1866,fob
561,Cape Colony (Cape of Good Hope),7,4,1866,fob
562,Natal,7,4,1866,fob
580,Madagascar (Malagasy Republic),0,1,1866,fob
585,Reunion (Bourbon I.),2,3,1866,fob
590,Mauritius,6,1,1866,fob
600,Morocco,2,1,1866,fob
615,Algeria (Regency of Algiers),2,1,1866,fob
616,Tunisia (Regency of Tunis),2,1,1866,fob
630,Iran (Persia),4,3,1866,fob
640,Turkey (Ottoman Empire),2,1,1866,fob
651,Egypt Arab Republic (Egypt),2,1,1866,fob
681,Aden,6,1,1866,fob
698,Oman (Sultanate of Muscat and Oman),0,1,1866,fob
710,People's Republic of China (China),6,3,1866,fob
720,Hong Kong,0,1,1866,fob
740,Japan,0,1,1866,fob
750,India,6,1,1866,fob
751,French India,6,1,1866,fob
775,Myanmar (Burma),0,1,1866,fob
780,Sri Lanka (Ceylon),6,1,1866,fob
781,Maldive Islands,6,1,1866,fob
800,Thailand (Siam),0,1,1866,fob
840,Philippines,6,1,1866,fob
850,Indonesia (Dutch East Indies),4,5,1866,fob
901,New South Wales,6,1,1866,fob
902,Western Australia,6,1,1866,fob
903,South Australia,6,1,1866,fob
904,Victoria,6,1,1866,fob
905,Queensland,6,1,1866,fob
906,Tasmania,6,1,1866,fob
920,New Zealand,6,1,1866,fob
1019,Rupert's Land,0,1,1866,fob
1022,Nova Scotia,0,1,1866,fob
1023,New Brunswick,0,4,1866,fob
1024,Prince Edward Is.,0,1,1866,fob
1027,British Columbia,0,1,1866,fob
1028,Vancouver,0,1,1866,fob
1029,St. Pierre and Miquelon,2,3,1866,fob
1032,Turks and Caicos Is.,3,1,1866,fob
1048,Trinidad,0,1,1866,fob
1055,Windward Is.,3,1,1866,fob
1063,Leeward Is.,3,1,1866,fob
1064,St. Barthelemy,3,1,1866,fob
1163,Falkland Is.,6,4,1866,fob
2003,Channel Is.,0,1,1866,fob
2247,Schleswig,4,1,1866,fob
2248,Holstein,4,1,1866,fob
2249,Heligoland,0,1,1866,fob
4050,St. Helena,7,4,1866,fob
4070,Ascension I.,7,4,1866,fob
4348,Porto Novo,1,4,1866,fob
4781,Lagos,1,4,1866,fob
5614,British Kaffraria,7,4,1866,fob
6067,Captaincy-general of north Africa,5,3,1866,fob
7010,Kokand,4,3,1866,fob
7020,Bokhara,4,3,1866,fob
7030,Khiva,4,3,1866,fob
8151,Cochin China,0,1,1866,fob
9820,Mariana Is.,0,1,1866,fob
9974,Crozet Is.,7,4,1866,fob
