id,label,blockLouvain,blockIntraMax,year,cafFob
2,United States of America,1,5,1871,fob
4,Hawaii (Sandwich Is.),1,5,1871,fob
5,Virgin Islands (Danish West Indies),2,9,1871,fob
6,Puerto Rico,1,5,1871,fob
10,Greenland,3,2,1871,fob
20,Canada (Province of Canada),1,5,1871,fob
21,Newfoundland and Labrador (Newfoundland),5,5,1871,fob
30,Bermuda,2,1,1871,fob
31,Bahamas,2,1,1871,fob
40,Cuba,1,1,1871,fob
41,Haiti,0,2,1871,fob
42,Dominican Republic (Santo Domingo),1,1,1871,fob
51,Jamaica,0,1,1871,fob
54,Dominica,0,1,1871,fob
65,Guadeloupe,2,4,1871,fob
66,Martinique,1,4,1871,fob
68,Netherlands Antilles,6,1,1871,fob
70,Mexico,7,1,1871,fob
80,Belize (British Honduras),7,1,1871,fob
90,Guatemala,7,2,1871,fob
91,Honduras,7,1,1871,fob
93,Nicaragua,7,1,1871,fob
100,Colombia (New Granada) (Gran Colombia),2,1,1871,fob
101,Venezuela,2,1,1871,fob
110,Guyana (British Guiana),2,1,1871,fob
115,Surinam (Dutch Guiana),6,1,1871,fob
120,French Guiana,1,1,1871,fob
130,Ecuador,5,1,1871,fob
135,Peru,5,1,1871,fob
140,Brazil,5,1,1871,fob
145,Bolivia,5,1,1871,fob
150,Paraguay,5,1,1871,fob
155,Chile,5,1,1871,fob
160,Argentina (La Plata),5,1,1871,fob
165,Uruguay,5,1,1871,fob
200,United Kingdom,0,1,1871,fob
210,Netherlands,3,8,1871,fob
211,Belgium,3,8,1871,fob
212,Luxemburg,3,2,1871,fob
220,France,1,2,1871,fob
225,Switzerland,3,2,1871,fob
230,Spain,1,4,1871,fob
231,Gibraltar,1,2,1871,fob
235,Portugal,5,4,1871,fob
239,Prussia,3,2,1871,fob
245,Bavaria,3,2,1871,fob
255,Germany (Zollverein),2,5,1871,fob
300,Austria-Hungary (Austrian Empire),3,7,1871,fob
325,Italy,3,7,1871,fob
338,Malta,1,2,1871,fob
350,Greece,3,2,1871,fob
360,Romania,3,1,1871,fob
365,Russia (USSR),3,7,1871,fob
380,Sweden,3,7,1871,fob
385,Norway,3,7,1871,fob
390,Denmark,3,2,1871,fob
402,Cape Verde,0,1,1871,fob
411,Equatorial Guinea (Spanish Guinea),0,1,1871,fob
433,Senegal,1,2,1871,fob
450,Liberia,1,1,1871,fob
451,Sierra Leone,1,2,1871,fob
541,Mozambique (Portuguese East Africa),0,1,1871,fob
561,Cape Colony (Cape of Good Hope),0,1,1871,fob
562,Natal,0,1,1871,fob
580,Madagascar (Malagasy Republic),4,1,1871,fob
585,Reunion (Bourbon I.),4,1,1871,fob
590,Mauritius,4,1,1871,fob
600,Morocco,1,2,1871,fob
615,Algeria (Regency of Algiers),1,2,1871,fob
616,Tunisia (Regency of Tunis),1,2,1871,fob
630,Iran (Persia),4,1,1871,fob
640,Turkey (Ottoman Empire),3,2,1871,fob
651,Egypt Arab Republic (Egypt),1,2,1871,fob
681,Aden,4,1,1871,fob
698,Oman (Sultanate of Muscat and Oman),0,1,1871,fob
710,People's Republic of China (China),6,1,1871,fob
720,Hong Kong,6,1,1871,fob
740,Japan,6,1,1871,fob
750,India,4,1,1871,fob
751,French India,4,1,1871,fob
775,Myanmar (Burma),0,1,1871,fob
780,Sri Lanka (Ceylon),4,1,1871,fob
781,Maldive Islands,4,1,1871,fob
800,Thailand (Siam),6,2,1871,fob
824,Sarawak,6,1,1871,fob
827,Straits Settlements,6,1,1871,fob
840,Philippines,1,4,1871,fob
850,Indonesia (Dutch East Indies),6,1,1871,fob
901,New South Wales,8,1,1871,fob
902,Western Australia,6,1,1871,fob
903,South Australia,8,1,1871,fob
904,Victoria,8,1,1871,fob
905,Queensland,8,1,1871,fob
906,Tasmania,8,1,1871,fob
920,New Zealand,8,1,1871,fob
930,New Caledonia,8,1,1871,fob
950,Fiji,8,1,1871,fob
1024,Prince Edward Is.,5,4,1871,fob
1029,St. Pierre and Miquelon,1,4,1871,fob
1048,Trinidad,2,1,1871,fob
1055,Windward Is.,2,1,1871,fob
1063,Leeward Is.,2,1,1871,fob
1163,Falkland Is.,0,1,1871,fob
2003,Channel Is.,0,5,1871,fob
2249,Heligoland,0,1,1871,fob
4050,St. Helena,0,1,1871,fob
4060,Tristan da Cunha,0,1,1871,fob
4070,Ascension I.,0,1,1871,fob
5813,Anjouan,0,1,1871,fob
6067,Captaincy-general of north Africa,1,2,1871,fob
7030,Khiva,3,2,1871,fob
8151,Cochin China,6,2,1871,fob
8231,Labuan I.,6,1,1871,fob
