id,label,blockLouvain,blockIntraMax,year,cafFob
2,United States of America,4,3,1929,caf
3,Alaska,2,8,1929,caf
4,Hawaii (Sandwich Is.),5,3,1929,caf
5,Virgin Islands (Danish West Indies),4,3,1929,caf
6,Puerto Rico,4,4,1929,caf
10,Greenland,2,4,1929,caf
11,Faeroe Is.,2,1,1929,caf
20,Canada (Province of Canada),4,3,1929,caf
21,Newfoundland and Labrador (Newfoundland),4,5,1929,caf
30,Bermuda,4,3,1929,caf
31,Bahamas,4,1,1929,caf
40,Cuba,4,3,1929,caf
41,Haiti,4,1,1929,caf
42,Dominican Republic (Santo Domingo),4,1,1929,caf
51,Jamaica,4,1,1929,caf
52,Trinidad and Tobago,4,1,1929,caf
53,Barbados,4,1,1929,caf
65,Guadeloupe,0,1,1929,caf
66,Martinique,0,1,1929,caf
68,Netherlands Antilles,4,6,1929,caf
70,Mexico,4,3,1929,caf
80,Belize (British Honduras),4,5,1929,caf
90,Guatemala,4,5,1929,caf
91,Honduras,4,5,1929,caf
92,El Salvador,4,5,1929,caf
93,Nicaragua,4,5,1929,caf
94,Costa Rica,4,5,1929,caf
95,Panama,4,1,1929,caf
96,Panama Canal Zone,4,1,1929,caf
100,Colombia (New Granada) (Gran Colombia),4,3,1929,caf
101,Venezuela,4,3,1929,caf
110,Guyana (British Guiana),4,3,1929,caf
115,Surinam (Dutch Guiana),4,6,1929,caf
120,French Guiana,0,3,1929,caf
130,Ecuador,4,3,1929,caf
135,Peru,4,3,1929,caf
140,Brazil,4,3,1929,caf
145,Bolivia,4,3,1929,caf
150,Paraguay,4,3,1929,caf
155,Chile,4,3,1929,caf
160,Argentina (La Plata),3,3,1929,caf
165,Uruguay,4,3,1929,caf
200,United Kingdom,2,3,1929,caf
205,Ireland,2,3,1929,caf
210,Netherlands,0,6,1929,caf
211,Belgium,7,6,1929,caf
212,Luxemburg,2,3,1929,caf
220,France,0,5,1929,caf
221,Monaco,0,5,1929,caf
223,Liechtenstein,1,1,1929,caf
225,Switzerland,1,5,1929,caf
230,Spain,0,1,1929,caf
231,Gibraltar,1,3,1929,caf
232,Andorra,0,5,1929,caf
235,Portugal,7,6,1929,caf
255,Germany (Zollverein),2,8,1929,caf
256,Saar,2,8,1929,caf
290,Poland,1,3,1929,caf
291,Danzig (Free City of Danzig),2,3,1929,caf
305,Austria,1,8,1929,caf
310,Hungary,1,8,1929,caf
315,Czechoslovakia,1,8,1929,caf
325,Italy,1,4,1929,caf
338,Malta,1,3,1929,caf
339,Albania,1,3,1929,caf
345,"Yugoslavia (Kingdom of Serbs, Croats and Slovenes)",1,3,1929,caf
350,Greece,1,3,1929,caf
352,Cyprus,1,3,1929,caf
355,Bulgaria,1,3,1929,caf
360,Romania,1,3,1929,caf
365,Russia (USSR),6,2,1929,caf
366,Estonia,2,8,1929,caf
367,Latvia,2,8,1929,caf
368,Lithuania,2,8,1929,caf
375,Finland,2,8,1929,caf
380,Sweden,2,8,1929,caf
385,Norway,2,8,1929,caf
390,Denmark,2,8,1929,caf
395,Iceland,2,8,1929,caf
402,Cape Verde,7,6,1929,caf
403,Sao Tome-Principe,7,6,1929,caf
404,Guinea-Bissau (Portuguese Guinea),7,6,1929,caf
411,Equatorial Guinea (Spanish Guinea),0,3,1929,caf
420,Gambia,0,1,1929,caf
430,French West Africa,0,1,1929,caf
450,Liberia,0,9,1929,caf
451,Sierra Leone,0,5,1929,caf
452,Ghana (Gold Coast),0,1,1929,caf
461,Togo (French Togoland),0,1,1929,caf
471,Cameroun (French Cameroon),0,1,1929,caf
472,British Cameroons,2,1,1929,caf
475,Nigeria,0,3,1929,caf
480,French Equatorial Africa,7,1,1929,caf
490,Democratic Republic of the Congo (Zaire) (Kinshasa) (Belgian Congo) (Congo Free State),7,6,1929,caf
500,Uganda,6,1,1929,caf
501,Kenya (British East Africa Protectorate),6,3,1929,caf
511,Zanzibar,6,8,1929,caf
512,Tanzania (Tanganyika),6,1,1929,caf
515,Ruanda-Urundi,6,1,1929,caf
521,Somaliland Republic (British Somaliland),6,8,1929,caf
522,Djibouti (Afar and Issas) (French Somaliland),6,3,1929,caf
530,Ethiopia (Abyssinia),6,3,1929,caf
531,Eritrea,6,1,1929,caf
540,Angola,7,6,1929,caf
541,Mozambique (Portuguese East Africa),7,6,1929,caf
551,Zambia (Northern Rhodesia),7,6,1929,caf
552,Zimbabwe (Rhodesia) (Southern Rhodesia),7,3,1929,caf
553,Malawi (Nyasaland) (British Central Africa Protectorate),7,1,1929,caf
560,South Africa,7,3,1929,caf
565,Namibia (South West Africa) (German South West Africa),7,6,1929,caf
570,Lesotho (Basutoland),7,3,1929,caf
571,Botswana (Bechuanaland),2,,1929,caf
572,Eswatini (Swaziland),2,1,1929,caf
580,Madagascar (Malagasy Republic),6,5,1929,caf
585,Reunion (Bourbon I.),0,8,1929,caf
590,Mauritius,6,3,1929,caf
591,Seychelles,6,3,1929,caf
600,Morocco,0,3,1929,caf
601,Tangier,0,5,1929,caf
602,Spanish Morocco,0,6,1929,caf
615,Algeria (Regency of Algiers),0,3,1929,caf
616,Tunisia (Regency of Tunis),0,3,1929,caf
625,Sudan (Anglo-Egyptian Sudan) (Mahdist State),6,3,1929,caf
630,Iran (Persia),6,3,1929,caf
640,Turkey (Ottoman Empire),1,3,1929,caf
645,Iraq (Mesopotamia),6,3,1929,caf
651,Egypt Arab Republic (Egypt),1,3,1929,caf
652,Syria,1,4,1929,caf
665,Palestine,1,4,1929,caf
670,Saudi Arabia (Emirate of Nejd) (Emirate of Diriyah),6,1,1929,caf
678,Yemen Arab Republic (North Yemen) (Kingdom of Yemen),6,1,1929,caf
681,Aden,6,3,1929,caf
682,Aden Protectorate,2,,1929,caf
690,Kuwait,6,2,1929,caf
692,Bahrain,6,1,1929,caf
698,Oman (Sultanate of Muscat and Oman),6,1,1929,caf
700,Afghanistan,6,3,1929,caf
710,People's Republic of China (China),5,3,1929,caf
712,Mongolia,6,2,1929,caf
713,Republic of China (Taiwan) (Formosa),5,2,1929,caf
720,Hong Kong,5,8,1929,caf
721,Macao,7,6,1929,caf
730,Korea (Chosen),5,2,1929,caf
740,Japan,5,3,1929,caf
750,India,6,1,1929,caf
751,French India,5,3,1929,caf
752,Portuguese India,7,6,1929,caf
780,Sri Lanka (Ceylon),5,1,1929,caf
781,Maldive Islands,5,1,1929,caf
800,Thailand (Siam),5,3,1929,caf
810,French Indochina,5,3,1929,caf
811,Cambodia (Kampuchea),5,3,1929,caf
821,Federated Malay States,2,3,1929,caf
823,Sabah (North Borneo),2,1,1929,caf
824,Sarawak,2,1,1929,caf
827,Straits Settlements,5,1,1929,caf
840,Philippines,5,3,1929,caf
850,Indonesia (Dutch East Indies),5,6,1929,caf
