id,label,blockLouvain,blockIntraMax,year,cafFob
2,United States of America,3,4,1950,fob
20,Canada (Province of Canada),3,6,1950,fob
40,Cuba,3,6,1950,fob
41,Haiti,3,6,1950,fob
42,Dominican Republic (Santo Domingo),3,6,1950,fob
51,Jamaica,3,6,1950,fob
52,Trinidad and Tobago,3,6,1950,fob
68,Netherlands Antilles,3,6,1950,fob
70,Mexico,3,6,1950,fob
90,Guatemala,3,6,1950,fob
91,Honduras,3,6,1950,fob
92,El Salvador,3,6,1950,fob
93,Nicaragua,3,4,1950,fob
94,Costa Rica,3,6,1950,fob
95,Panama,3,6,1950,fob
100,Colombia (New Granada) (Gran Colombia),3,6,1950,fob
101,Venezuela,3,6,1950,fob
115,Surinam (Dutch Guiana),3,6,1950,fob
130,Ecuador,3,6,1950,fob
135,Peru,3,4,1950,fob
140,Brazil,3,6,1950,fob
145,Bolivia,3,6,1950,fob
150,Paraguay,3,4,1950,fob
155,Chile,3,4,1950,fob
160,Argentina (La Plata),3,1,1950,fob
165,Uruguay,3,6,1950,fob
200,United Kingdom,0,2,1950,fob
205,Ireland,0,4,1950,fob
210,Netherlands,3,2,1950,fob
220,France,1,4,1950,fob
225,Switzerland,2,5,1950,fob
230,Spain,3,1,1950,fob
235,Portugal,0,4,1950,fob
255,Germany (Zollverein),2,4,1950,fob
290,Poland,2,1,1950,fob
305,Austria,2,9,1950,fob
310,Hungary,2,9,1950,fob
315,Czechoslovakia,2,8,1950,fob
325,Italy,2,1,1950,fob
345,"Yugoslavia (Kingdom of Serbs, Croats and Slovenes)",2,4,1950,fob
350,Greece,2,4,1950,fob
352,Cyprus,2,4,1950,fob
355,Bulgaria,2,6,1950,fob
360,Romania,2,9,1950,fob
365,Russia (USSR),2,5,1950,fob
375,Finland,2,9,1950,fob
380,Sweden,2,4,1950,fob
385,Norway,2,2,1950,fob
390,Denmark,2,8,1950,fob
395,Iceland,2,5,1950,fob
452,Ghana (Gold Coast),3,4,1950,fob
471,Cameroun (French Cameroon),1,1,1950,fob
475,Nigeria,4,1,1950,fob
490,Democratic Republic of the Congo (Zaire) (Kinshasa) (Belgian Congo) (Congo Free State),0,4,1950,fob
500,Uganda,0,4,1950,fob
501,Kenya (British East Africa Protectorate),0,4,1950,fob
512,Tanzania (Tanganyika),0,4,1950,fob
522,Djibouti (Afar and Issas) (French Somaliland),0,4,1950,fob
530,Ethiopia (Abyssinia),0,9,1950,fob
540,Angola,0,2,1950,fob
541,Mozambique (Portuguese East Africa),0,4,1950,fob
551,Zambia (Northern Rhodesia),0,4,1950,fob
552,Zimbabwe (Rhodesia) (Southern Rhodesia),0,4,1950,fob
560,South Africa,0,2,1950,fob
580,Madagascar (Malagasy Republic),1,4,1950,fob
600,Morocco,1,4,1950,fob
615,Algeria (Regency of Algiers),1,1,1950,fob
616,Tunisia (Regency of Tunis),1,1,1950,fob
625,Sudan (Anglo-Egyptian Sudan) (Mahdist State),0,4,1950,fob
630,Iran (Persia),5,4,1950,fob
640,Turkey (Ottoman Empire),2,4,1950,fob
645,Iraq (Mesopotamia),5,4,1950,fob
651,Egypt Arab Republic (Egypt),2,4,1950,fob
652,Syria,5,1,1950,fob
660,Lebanon,5,1,1950,fob
666,Israel,2,2,1950,fob
670,Saudi Arabia (Emirate of Nejd) (Emirate of Diriyah),5,4,1950,fob
710,People's Republic of China (China),4,4,1950,fob
713,Republic of China (Taiwan) (Formosa),3,6,1950,fob
720,Hong Kong,4,4,1950,fob
732,South Korea (Republic of South Korea),4,4,1950,fob
740,Japan,4,4,1950,fob
750,India,4,4,1950,fob
770,Pakistan,4,4,1950,fob
775,Myanmar (Burma),4,4,1950,fob
780,Sri Lanka (Ceylon),4,4,1950,fob
800,Thailand (Siam),4,4,1950,fob
840,Philippines,4,5,1950,fob
850,Indonesia (Dutch East Indies),4,4,1950,fob
900,Australia,1,2,1950,fob
920,New Zealand,1,5,1950,fob
960,French Polynesia,1,6,1950,fob
