id,label,blockLouvain,blockIntraMax,year,cafFob
2,United States of America,5,3,1839,fob
5,Virgin Islands (Danish West Indies),3,1,1839,fob
6,Puerto Rico,3,1,1839,fob
7,Texas,5,3,1839,fob
30,Bermuda,5,3,1839,fob
31,Bahamas,5,3,1839,fob
40,Cuba,4,1,1839,fob
41,Haiti,3,4,1839,fob
54,Dominica,1,2,1839,fob
65,Guadeloupe,0,1,1839,fob
66,Martinique,0,1,1839,fob
68,Netherlands Antilles,3,4,1839,fob
70,Mexico,3,1,1839,fob
80,Belize (British Honduras),5,3,1839,fob
89,United States of Central America,5,3,1839,fob
90,Guatemala,1,2,1839,fob
100,Colombia (New Granada) (Gran Colombia),1,2,1839,fob
101,Venezuela,3,1,1839,fob
110,Guyana (British Guiana),5,2,1839,fob
120,French Guiana,0,1,1839,fob
135,Peru,1,1,1839,fob
136,Bolivia-Peru Confederation,4,1,1839,fob
140,Brazil,3,1,1839,fob
155,Chile,1,1,1839,fob
160,Argentina (La Plata),1,1,1839,fob
165,Uruguay,4,1,1839,fob
200,United Kingdom,1,1,1839,fob
210,Netherlands,3,4,1839,fob
211,Belgium,3,1,1839,fob
220,France,0,1,1839,fob
225,Switzerland,0,1,1839,fob
230,Spain,4,1,1839,fob
231,Gibraltar,2,4,1839,fob
235,Portugal,3,4,1839,fob
239,Prussia,3,4,1839,fob
240,Hanover,3,4,1839,fob
246,Bremen,3,4,1839,fob
248,Hamburg,3,4,1839,fob
257,Oldenburg,3,1,1839,fob
276,Lübeck,3,4,1839,fob
280,Mecklenburg Schwerin,3,4,1839,fob
300,Austria-Hungary (Austrian Empire),2,1,1839,fob
324,Kingdom of Sardinia,2,1,1839,fob
327,Papal States,0,1,1839,fob
329,Two Sicilies,2,1,1839,fob
337,Tuscany,2,1,1839,fob
338,Malta,2,4,1839,fob
350,Greece,2,1,1839,fob
365,Russia (USSR),7,2,1839,fob
380,Sweden,3,4,1839,fob
385,Norway,3,1,1839,fob
390,Denmark,3,1,1839,fob
402,Cape Verde,5,2,1839,fob
433,Senegal,0,1,1839,fob
451,Sierra Leone,1,2,1839,fob
561,Cape Colony (Cape of Good Hope),8,1,1839,fob
562,Natal,8,2,1839,fob
585,Reunion (Bourbon I.),0,1,1839,fob
590,Mauritius,8,1,1839,fob
600,Morocco,2,2,1839,fob
615,Algeria (Regency of Algiers),0,1,1839,fob
616,Tunisia (Regency of Tunis),2,1,1839,fob
630,Iran (Persia),2,1,1839,fob
640,Turkey (Ottoman Empire),2,1,1839,fob
651,Egypt Arab Republic (Egypt),2,1,1839,fob
652,Syria,2,1,1839,fob
710,People's Republic of China (China),6,4,1839,fob
750,India,6,2,1839,fob
751,French India,0,1,1839,fob
752,Portuguese India,6,2,1839,fob
775,Myanmar (Burma),6,2,1839,fob
780,Sri Lanka (Ceylon),6,2,1839,fob
781,Maldive Islands,6,2,1839,fob
800,Thailand (Siam),6,2,1839,fob
815,Vietnam,6,4,1839,fob
840,Philippines,6,2,1839,fob
850,Indonesia (Dutch East Indies),3,2,1839,fob
901,New South Wales,8,2,1839,fob
903,South Australia,8,2,1839,fob
906,Tasmania,8,2,1839,fob
1025,Quebec (Lower Canada),3,1,1839,fob
1029,St. Pierre and Miquelon,0,1,1839,fob
1055,Windward Is.,1,3,1839,fob
1063,Leeward Is.,1,2,1839,fob
1064,St. Barthelemy,5,3,1839,fob
2901,Congress Poland,7,2,1839,fob
3271,Ancona,2,1,1839,fob
3349,Ionian Is.,2,1,1839,fob
4050,St. Helena,8,2,1839,fob
4070,Ascension I.,1,2,1839,fob
7010,Kokand,7,2,1839,fob
7020,Bokhara,7,2,1839,fob
7504,Tranquebar,6,2,1839,fob
7693,Sindh,6,2,1839,fob
8501,Bali,6,2,1839,fob
8532,Riau,6,2,1839,fob
