id,label,blockLouvain,blockIntraMax,year,cafFob
2,United States of America,1,1,1883,fob
4,Hawaii (Sandwich Is.),1,5,1883,fob
5,Virgin Islands (Danish West Indies),1,2,1883,fob
6,Puerto Rico,9,2,1883,fob
10,Greenland,6,2,1883,fob
11,Faeroe Is.,6,4,1883,fob
20,Canada (Province of Canada),1,1,1883,fob
21,Newfoundland and Labrador (Newfoundland),1,1,1883,fob
30,Bermuda,1,1,1883,fob
31,Bahamas,1,1,1883,fob
40,Cuba,9,2,1883,fob
41,Haiti,1,6,1883,fob
42,Dominican Republic (Santo Domingo),1,1,1883,fob
51,Jamaica,1,1,1883,fob
65,Guadeloupe,1,2,1883,fob
66,Martinique,1,2,1883,fob
68,Netherlands Antilles,3,1,1883,fob
70,Mexico,9,5,1883,fob
80,Belize (British Honduras),9,1,1883,fob
90,Guatemala,9,2,1883,fob
91,Honduras,9,2,1883,fob
92,El Salvador,9,2,1883,fob
93,Nicaragua,9,1,1883,fob
94,Costa Rica,5,2,1883,fob
100,Colombia (New Granada) (Gran Colombia),5,1,1883,fob
101,Venezuela,9,1,1883,fob
110,Guyana (British Guiana),1,1,1883,fob
115,Surinam (Dutch Guiana),3,1,1883,fob
120,French Guiana,2,1,1883,fob
130,Ecuador,9,1,1883,fob
135,Peru,9,1,1883,fob
140,Brazil,5,1,1883,fob
145,Bolivia,5,1,1883,fob
150,Paraguay,5,1,1883,fob
155,Chile,9,1,1883,fob
160,Argentina (La Plata),5,1,1883,fob
165,Uruguay,5,1,1883,fob
200,United Kingdom,4,1,1883,fob
210,Netherlands,3,1,1883,fob
211,Belgium,5,1,1883,fob
212,Luxemburg,5,6,1883,fob
220,France,2,1,1883,fob
225,Switzerland,0,4,1883,fob
230,Spain,9,2,1883,fob
231,Gibraltar,2,1,1883,fob
235,Portugal,1,2,1883,fob
255,Germany (Zollverein),0,4,1883,fob
300,Austria-Hungary (Austrian Empire),0,4,1883,fob
325,Italy,0,2,1883,fob
338,Malta,2,1,1883,fob
341,Montenegro,0,4,1883,fob
342,Kingdom of Serbia,0,4,1883,fob
346,Bosnia-Herzegovina,0,4,1883,fob
350,Greece,0,1,1883,fob
352,Cyprus,2,1,1883,fob
355,Bulgaria,0,4,1883,fob
360,Romania,0,4,1883,fob
365,Russia (USSR),0,4,1883,fob
380,Sweden,6,4,1883,fob
385,Norway,6,4,1883,fob
390,Denmark,6,3,1883,fob
395,Iceland,6,4,1883,fob
402,Cape Verde,1,5,1883,fob
411,Equatorial Guinea (Spanish Guinea),1,5,1883,fob
433,Senegal,4,2,1883,fob
437,Ivory Coast,4,2,1883,fob
450,Liberia,1,5,1883,fob
451,Sierra Leone,4,6,1883,fob
452,Ghana (Gold Coast),4,1,1883,fob
484,Congo (Brazzaville) (French Congo) (Middle Congo),5,6,1883,fob
511,Zanzibar,8,6,1883,fob
530,Ethiopia (Abyssinia),4,1,1883,fob
540,Angola,10,1,1883,fob
541,Mozambique (Portuguese East Africa),8,1,1883,fob
561,Cape Colony (Cape of Good Hope),10,6,1883,fob
562,Natal,10,1,1883,fob
563,Transvaal (South African Republic),5,6,1883,fob
580,Madagascar (Malagasy Republic),7,5,1883,fob
585,Reunion (Bourbon I.),7,2,1883,fob
590,Mauritius,7,1,1883,fob
600,Morocco,2,2,1883,fob
615,Algeria (Regency of Algiers),2,1,1883,fob
616,Tunisia (Regency of Tunis),2,2,1883,fob
630,Iran (Persia),0,4,1883,fob
640,Turkey (Ottoman Empire),0,1,1883,fob
651,Egypt Arab Republic (Egypt),0,1,1883,fob
681,Aden,8,1,1883,fob
698,Oman (Sultanate of Muscat and Oman),4,1,1883,fob
710,People's Republic of China (China),3,1,1883,fob
720,Hong Kong,3,1,1883,fob
730,Korea (Chosen),3,1,1883,fob
740,Japan,3,1,1883,fob
750,India,8,1,1883,fob
751,French India,7,1,1883,fob
752,Portuguese India,4,1,1883,fob
775,Myanmar (Burma),4,1,1883,fob
780,Sri Lanka (Ceylon),8,1,1883,fob
781,Maldive Islands,8,1,1883,fob
800,Thailand (Siam),3,1,1883,fob
824,Sarawak,3,1,1883,fob
827,Straits Settlements,3,1,1883,fob
840,Philippines,9,4,1883,fob
850,Indonesia (Dutch East Indies),3,1,1883,fob
901,New South Wales,7,1,1883,fob
902,Western Australia,7,1,1883,fob
903,South Australia,7,1,1883,fob
904,Victoria,7,1,1883,fob
905,Queensland,7,1,1883,fob
906,Tasmania,7,1,1883,fob
912,New Guinea (German New Guinea) (Kaiser Wilhelmsland),7,1,1883,fob
920,New Zealand,7,1,1883,fob
930,New Caledonia,7,1,1883,fob
950,Fiji,7,1,1883,fob
960,French Polynesia,2,2,1883,fob
1029,St. Pierre and Miquelon,1,2,1883,fob
1032,Turks and Caicos Is.,1,5,1883,fob
1048,Trinidad,1,1,1883,fob
1055,Windward Is.,1,1,1883,fob
1063,Leeward Is.,1,1,1883,fob
1163,Falkland Is.,4,1,1883,fob
2003,Channel Is.,4,1,1883,fob
3504,Samos,0,1,1883,fob
3551,Eastern Rumelia,0,4,1883,fob
4050,St. Helena,10,1,1883,fob
4070,Ascension I.,10,1,1883,fob
5651,Walvis Bay,10,1,1883,fob
6067,Captaincy-general of north Africa,9,2,1883,fob
8231,Labuan I.,3,1,1883,fob
9002,Cocos (Keeling) Is.,4,1,1883,fob
9601,Society Is.,1,5,1883,fob
