id,label,blockLouvain,blockIntraMax,year,cafFob
2,United States of America,4,2,1879,caf
4,Hawaii (Sandwich Is.),4,1,1879,caf
5,Virgin Islands (Danish West Indies),4,7,1879,caf
6,Puerto Rico,4,2,1879,caf
10,Greenland,1,8,1879,caf
11,Faeroe Is.,1,8,1879,caf
20,Canada (Province of Canada),4,2,1879,caf
21,Newfoundland and Labrador (Newfoundland),4,1,1879,caf
30,Bermuda,4,1,1879,caf
31,Bahamas,4,1,1879,caf
40,Cuba,4,2,1879,caf
41,Haiti,5,4,1879,caf
42,Dominican Republic (Santo Domingo),4,1,1879,caf
51,Jamaica,4,1,1879,caf
65,Guadeloupe,4,7,1879,caf
66,Martinique,4,7,1879,caf
68,Netherlands Antilles,7,1,1879,caf
70,Mexico,4,6,1879,caf
80,Belize (British Honduras),4,5,1879,caf
90,Guatemala,0,2,1879,caf
92,El Salvador,0,7,1879,caf
94,Costa Rica,0,2,1879,caf
100,Colombia (New Granada) (Gran Colombia),4,1,1879,caf
101,Venezuela,4,1,1879,caf
110,Guyana (British Guiana),4,1,1879,caf
115,Surinam (Dutch Guiana),7,1,1879,caf
120,French Guiana,5,1,1879,caf
130,Ecuador,5,1,1879,caf
135,Peru,0,1,1879,caf
140,Brazil,0,1,1879,caf
145,Bolivia,0,1,1879,caf
150,Paraguay,0,1,1879,caf
155,Chile,0,1,1879,caf
160,Argentina (La Plata),0,1,1879,caf
165,Uruguay,0,1,1879,caf
200,United Kingdom,3,1,1879,caf
210,Netherlands,7,2,1879,caf
211,Belgium,2,2,1879,caf
212,Luxemburg,2,4,1879,caf
220,France,5,2,1879,caf
225,Switzerland,8,2,1879,caf
230,Spain,5,2,1879,caf
231,Gibraltar,5,2,1879,caf
235,Portugal,6,2,1879,caf
255,Germany (Zollverein),1,7,1879,caf
300,Austria-Hungary (Austrian Empire),8,8,1879,caf
325,Italy,8,8,1879,caf
338,Malta,8,2,1879,caf
341,Montenegro,8,2,1879,caf
342,Kingdom of Serbia,8,2,1879,caf
346,Bosnia-Herzegovina,8,2,1879,caf
350,Greece,8,2,1879,caf
352,Cyprus,8,2,1879,caf
355,Bulgaria,8,2,1879,caf
360,Romania,8,2,1879,caf
365,Russia (USSR),8,9,1879,caf
380,Sweden,1,8,1879,caf
385,Norway,1,8,1879,caf
390,Denmark,1,8,1879,caf
395,Iceland,1,8,1879,caf
402,Cape Verde,6,1,1879,caf
403,Sao Tome-Principe,6,6,1879,caf
404,Guinea-Bissau (Portuguese Guinea),6,1,1879,caf
411,Equatorial Guinea (Spanish Guinea),4,6,1879,caf
433,Senegal,2,4,1879,caf
450,Liberia,2,2,1879,caf
451,Sierra Leone,2,4,1879,caf
452,Ghana (Gold Coast),2,2,1879,caf
511,Zanzibar,6,4,1879,caf
540,Angola,6,6,1879,caf
541,Mozambique (Portuguese East Africa),6,6,1879,caf
561,Cape Colony (Cape of Good Hope),3,1,1879,caf
562,Natal,3,1,1879,caf
580,Madagascar (Malagasy Republic),3,1,1879,caf
585,Reunion (Bourbon I.),5,4,1879,caf
590,Mauritius,3,1,1879,caf
600,Morocco,5,2,1879,caf
615,Algeria (Regency of Algiers),5,2,1879,caf
616,Tunisia (Regency of Tunis),8,2,1879,caf
630,Iran (Persia),8,1,1879,caf
640,Turkey (Ottoman Empire),8,1,1879,caf
651,Egypt Arab Republic (Egypt),8,1,1879,caf
681,Aden,6,1,1879,caf
698,Oman (Sultanate of Muscat and Oman),3,1,1879,caf
710,People's Republic of China (China),7,1,1879,caf
720,Hong Kong,7,1,1879,caf
721,Macao,3,,1879,caf
740,Japan,7,1,1879,caf
750,India,6,1,1879,caf
751,French India,5,6,1879,caf
752,Portuguese India,6,3,1879,caf
775,Myanmar (Burma),3,1,1879,caf
780,Sri Lanka (Ceylon),6,1,1879,caf
781,Maldive Islands,6,1,1879,caf
800,Thailand (Siam),7,1,1879,caf
824,Sarawak,7,1,1879,caf
827,Straits Settlements,7,1,1879,caf
840,Philippines,5,1,1879,caf
850,Indonesia (Dutch East Indies),7,1,1879,caf
901,New South Wales,3,1,1879,caf
902,Western Australia,3,1,1879,caf
903,South Australia,3,1,1879,caf
904,Victoria,3,1,1879,caf
905,Queensland,3,1,1879,caf
906,Tasmania,3,1,1879,caf
920,New Zealand,3,1,1879,caf
930,New Caledonia,3,1,1879,caf
950,Fiji,3,1,1879,caf
1029,St. Pierre and Miquelon,5,7,1879,caf
1032,Turks and Caicos Is.,4,1,1879,caf
1048,Trinidad,4,1,1879,caf
1055,Windward Is.,4,1,1879,caf
1063,Leeward Is.,4,1,1879,caf
1163,Falkland Is.,3,1,1879,caf
2003,Channel Is.,3,1,1879,caf
2249,Heligoland,1,8,1879,caf
3504,Samos,8,2,1879,caf
4050,St. Helena,3,1,1879,caf
4070,Ascension I.,3,1,1879,caf
5651,Walvis Bay,3,1,1879,caf
6067,Captaincy-general of north Africa,5,2,1879,caf
8151,Cochin China,5,6,1879,caf
8231,Labuan I.,7,1,1879,caf
9601,Society Is.,1,,1879,caf
10210,Labrador,4,,1879,caf
