id,label,blockLouvain,blockIntraMax,year,cafFob
2,United States of America,9,1,1891,caf
4,Hawaii (Sandwich Is.),9,3,1891,caf
5,Virgin Islands (Danish West Indies),2,1,1891,caf
6,Puerto Rico,5,1,1891,caf
10,Greenland,0,1,1891,caf
11,Faeroe Is.,1,3,1891,caf
20,Canada (Province of Canada),2,1,1891,caf
21,Newfoundland and Labrador (Newfoundland),2,1,1891,caf
30,Bermuda,2,1,1891,caf
31,Bahamas,2,1,1891,caf
40,Cuba,9,1,1891,caf
41,Haiti,9,1,1891,caf
42,Dominican Republic (Santo Domingo),2,1,1891,caf
51,Jamaica,2,1,1891,caf
52,Trinidad and Tobago,2,1,1891,caf
53,Barbados,2,1,1891,caf
65,Guadeloupe,2,1,1891,caf
66,Martinique,5,1,1891,caf
68,Netherlands Antilles,4,1,1891,caf
70,Mexico,9,1,1891,caf
80,Belize (British Honduras),9,1,1891,caf
90,Guatemala,9,2,1891,caf
91,Honduras,9,3,1891,caf
92,El Salvador,9,3,1891,caf
93,Nicaragua,9,3,1891,caf
94,Costa Rica,9,2,1891,caf
100,Colombia (New Granada) (Gran Colombia),9,1,1891,caf
101,Venezuela,2,1,1891,caf
110,Guyana (British Guiana),2,1,1891,caf
115,Surinam (Dutch Guiana),4,1,1891,caf
120,French Guiana,2,1,1891,caf
130,Ecuador,3,1,1891,caf
135,Peru,3,1,1891,caf
140,Brazil,9,1,1891,caf
145,Bolivia,3,1,1891,caf
150,Paraguay,3,1,1891,caf
155,Chile,3,1,1891,caf
160,Argentina (La Plata),3,1,1891,caf
165,Uruguay,3,1,1891,caf
200,United Kingdom,0,1,1891,caf
210,Netherlands,4,1,1891,caf
211,Belgium,3,1,1891,caf
212,Luxemburg,3,4,1891,caf
220,France,5,1,1891,caf
225,Switzerland,8,3,1891,caf
230,Spain,5,2,1891,caf
231,Gibraltar,5,1,1891,caf
232,Andorra,5,2,1891,caf
235,Portugal,6,1,1891,caf
255,Germany (Zollverein),3,3,1891,caf
300,Austria-Hungary (Austrian Empire),8,3,1891,caf
325,Italy,8,3,1891,caf
338,Malta,8,1,1891,caf
341,Montenegro,3,3,1891,caf
342,Kingdom of Serbia,8,3,1891,caf
346,Bosnia-Herzegovina,8,3,1891,caf
350,Greece,8,5,1891,caf
352,Cyprus,8,1,1891,caf
355,Bulgaria,8,3,1891,caf
360,Romania,8,3,1891,caf
365,Russia (USSR),8,3,1891,caf
380,Sweden,1,1,1891,caf
385,Norway,1,1,1891,caf
390,Denmark,1,3,1891,caf
395,Iceland,1,3,1891,caf
402,Cape Verde,6,1,1891,caf
403,Sao Tome-Principe,6,1,1891,caf
404,Guinea-Bissau (Portuguese Guinea),6,1,1891,caf
411,Equatorial Guinea (Spanish Guinea),7,,1891,caf
