id,label,blockLouvain,blockIntraMax,year,cafFob
2,United States of America,5,3,1934,caf
3,Alaska,4,3,1934,caf
4,Hawaii (Sandwich Is.),2,3,1934,caf
5,Virgin Islands (Danish West Indies),5,5,1934,caf
6,Puerto Rico,0,8,1934,caf
10,Greenland,5,3,1934,caf
11,Faeroe Is.,5,2,1934,caf
20,Canada (Province of Canada),0,3,1934,caf
21,Newfoundland and Labrador (Newfoundland),0,3,1934,caf
30,Bermuda,0,1,1934,caf
31,Bahamas,0,1,1934,caf
40,Cuba,5,3,1934,caf
41,Haiti,0,1,1934,caf
42,Dominican Republic (Santo Domingo),0,1,1934,caf
51,Jamaica,0,1,1934,caf
52,Trinidad and Tobago,0,1,1934,caf
53,Barbados,0,1,1934,caf
65,Guadeloupe,0,3,1934,caf
66,Martinique,7,3,1934,caf
68,Netherlands Antilles,5,6,1934,caf
70,Mexico,5,3,1934,caf
80,Belize (British Honduras),5,4,1934,caf
90,Guatemala,5,5,1934,caf
91,Honduras,5,4,1934,caf
92,El Salvador,5,4,1934,caf
93,Nicaragua,5,4,1934,caf
94,Costa Rica,5,4,1934,caf
95,Panama,5,1,1934,caf
96,Panama Canal Zone,5,1,1934,caf
100,Colombia (New Granada) (Gran Colombia),5,3,1934,caf
101,Venezuela,0,3,1934,caf
110,Guyana (British Guiana),0,3,1934,caf
115,Surinam (Dutch Guiana),0,6,1934,caf
120,French Guiana,0,3,1934,caf
130,Ecuador,5,3,1934,caf
135,Peru,5,3,1934,caf
140,Brazil,5,3,1934,caf
145,Bolivia,5,3,1934,caf
150,Paraguay,5,3,1934,caf
155,Chile,5,3,1934,caf
160,Argentina (La Plata),5,3,1934,caf
165,Uruguay,5,3,1934,caf
200,United Kingdom,0,3,1934,caf
205,Ireland,0,3,1934,caf
210,Netherlands,4,6,1934,caf
211,Belgium,6,3,1934,caf
212,Luxemburg,4,3,1934,caf
220,France,7,5,1934,caf
221,Monaco,7,,1934,caf
223,Liechtenstein,4,1,1934,caf
225,Switzerland,4,4,1934,caf
230,Spain,7,6,1934,caf
231,Gibraltar,4,3,1934,caf
232,Andorra,7,1,1934,caf
235,Portugal,6,6,1934,caf
255,Germany (Zollverein),4,9,1934,caf
256,Saar,4,14,1934,caf
290,Poland,4,3,1934,caf
291,Danzig (Free City of Danzig),5,3,1934,caf
305,Austria,4,8,1934,caf
310,Hungary,4,8,1934,caf
315,Czechoslovakia,4,8,1934,caf
325,Italy,4,8,1934,caf
338,Malta,4,3,1934,caf
339,Albania,4,3,1934,caf
345,"Yugoslavia (Kingdom of Serbs, Croats and Slovenes)",4,8,1934,caf
350,Greece,4,3,1934,caf
352,Cyprus,4,3,1934,caf
355,Bulgaria,4,3,1934,caf
360,Romania,4,3,1934,caf
365,Russia (USSR),4,2,1934,caf
366,Estonia,5,2,1934,caf
367,Latvia,5,2,1934,caf
368,Lithuania,4,2,1934,caf
375,Finland,5,5,1934,caf
380,Sweden,5,5,1934,caf
385,Norway,5,5,1934,caf
390,Denmark,5,2,1934,caf
