id,label,blockLouvain,blockIntraMax,year,cafFob
2,United States of America,3,2,1920,caf
3,Alaska,6,2,1920,caf
4,Hawaii (Sandwich Is.),8,2,1920,caf
5,Virgin Islands (Danish West Indies),3,2,1920,caf
6,Puerto Rico,3,3,1920,caf
10,Greenland,1,2,1920,caf
11,Faeroe Is.,3,4,1920,caf
20,Canada (Province of Canada),6,6,1920,caf
21,Newfoundland and Labrador (Newfoundland),6,2,1920,caf
30,Bermuda,6,2,1920,caf
31,Bahamas,6,4,1920,caf
40,Cuba,3,2,1920,caf
41,Haiti,6,2,1920,caf
42,Dominican Republic (Santo Domingo),3,2,1920,caf
51,Jamaica,6,4,1920,caf
52,Trinidad and Tobago,6,4,1920,caf
53,Barbados,6,4,1920,caf
65,Guadeloupe,5,2,1920,caf
66,Martinique,6,2,1920,caf
68,Netherlands Antilles,6,2,1920,caf
70,Mexico,3,2,1920,caf
80,Belize (British Honduras),3,2,1920,caf
90,Guatemala,3,3,1920,caf
91,Honduras,3,3,1920,caf
92,El Salvador,3,3,1920,caf
93,Nicaragua,3,3,1920,caf
94,Costa Rica,3,3,1920,caf
95,Panama,3,2,1920,caf
96,Panama Canal Zone,6,,1920,caf
100,Colombia (New Granada) (Gran Colombia),3,2,1920,caf
101,Venezuela,6,2,1920,caf
110,Guyana (British Guiana),6,2,1920,caf
115,Surinam (Dutch Guiana),6,2,1920,caf
120,French Guiana,6,2,1920,caf
130,Ecuador,3,2,1920,caf
135,Peru,3,2,1920,caf
140,Brazil,3,2,1920,caf
145,Bolivia,3,2,1920,caf
150,Paraguay,3,2,1920,caf
155,Chile,3,2,1920,caf
160,Argentina (La Plata),3,3,1920,caf
165,Uruguay,3,2,1920,caf
200,United Kingdom,4,3,1920,caf
210,Netherlands,1,1,1920,caf
211,Belgium,1,1,1920,caf
212,Luxemburg,1,3,1920,caf
220,France,5,3,1920,caf
221,Monaco,1,3,1920,caf
225,Switzerland,2,3,1920,caf
230,Spain,3,2,1920,caf
231,Gibraltar,2,2,1920,caf
232,Andorra,3,3,1920,caf
235,Portugal,4,2,1920,caf
255,Germany (Zollverein),1,4,1920,caf
256,Saar,5,3,1920,caf
290,Poland,2,2,1920,caf
291,Danzig (Free City of Danzig),1,6,1920,caf
305,Austria,2,3,1920,caf
310,Hungary,2,3,1920,caf
315,Czechoslovakia,2,3,1920,caf
325,Italy,2,3,1920,caf
338,Malta,2,3,1920,caf
339,Albania,2,2,1920,caf
345,"Yugoslavia (Kingdom of Serbs, Croats and Slovenes)",2,3,1920,caf
350,Greece,2,3,1920,caf
352,Cyprus,2,1,1920,caf
355,Bulgaria,2,3,1920,caf
360,Romania,2,3,1920,caf
365,Russia (USSR),1,3,1920,caf
366,Estonia,1,6,1920,caf
367,Latvia,1,6,1920,caf
368,Lithuania,1,6,1920,caf
369,Ukraine,2,3,1920,caf
371,Armenia,1,,1920,caf
372,Georgia,1,,1920,caf
375,Finland,1,6,1920,caf
380,Sweden,1,6,1920,caf
385,Norway,1,6,1920,caf
390,Denmark,1,6,1920,caf
395,Iceland,1,2,1920,caf
402,Cape Verde,4,4,1920,caf
403,Sao Tome-Principe,4,3,1920,caf
404,Guinea-Bissau (Portuguese Guinea),4,4,1920,caf
411,Equatorial Guinea (Spanish Guinea),3,3,1920,caf
420,Gambia,4,4,1920,caf
430,French West Africa,4,3,1920,caf
450,Liberia,4,3,1920,caf
451,Sierra Leone,4,3,1920,caf
452,Ghana (Gold Coast),4,4,1920,caf
460,German Togoland,4,4,1920,caf
470,Kamerun,3,2,1920,caf
471,Cameroun (French Cameroon),4,6,1920,caf
472,British Cameroons,4,4,1920,caf
475,Nigeria,4,2,1920,caf
480,French Equatorial Africa,4,3,1920,caf
490,Democratic Republic of the Congo (Zaire) (Kinshasa) (Belgian Congo) (Congo Free State),0,1,1920,caf
500,Uganda,0,1,1920,caf
501,Kenya (British East Africa Protectorate),0,3,1920,caf
511,Zanzibar,0,6,1920,caf
512,Tanzania (Tanganyika),0,3,1920,caf
515,Ruanda-Urundi,0,1,1920,caf
521,Somaliland Republic (British Somaliland),0,6,1920,caf
522,Djibouti (Afar and Issas) (French Somaliland),4,6,1920,caf
530,Ethiopia (Abyssinia),4,6,1920,caf
531,Eritrea,0,2,1920,caf
540,Angola,4,3,1920,caf
