id,label,blockLouvain,blockIntraMax,year,cafFob
2,United States of America,1,5,1895,caf
4,Hawaii (Sandwich Is.),1,5,1895,caf
5,Virgin Islands (Danish West Indies),1,3,1895,caf
6,Puerto Rico,1,5,1895,caf
10,Greenland,0,1,1895,caf
11,Faeroe Is.,1,4,1895,caf
20,Canada (Province of Canada),7,4,1895,caf
21,Newfoundland and Labrador (Newfoundland),7,4,1895,caf
30,Bermuda,7,5,1895,caf
31,Bahamas,7,5,1895,caf
40,Cuba,1,5,1895,caf
41,Haiti,5,1,1895,caf
42,Dominican Republic (Santo Domingo),1,1,1895,caf
51,Jamaica,7,5,1895,caf
52,Trinidad and Tobago,7,5,1895,caf
53,Barbados,7,5,1895,caf
65,Guadeloupe,7,5,1895,caf
66,Martinique,7,5,1895,caf
68,Netherlands Antilles,3,1,1895,caf
70,Mexico,1,1,1895,caf
80,Belize (British Honduras),0,1,1895,caf
90,Guatemala,1,3,1895,caf
91,Honduras,1,4,1895,caf
92,El Salvador,1,4,1895,caf
93,Nicaragua,1,4,1895,caf
94,Costa Rica,1,3,1895,caf
100,Colombia (New Granada) (Gran Colombia),1,1,1895,caf
101,Venezuela,7,1,1895,caf
110,Guyana (British Guiana),7,1,1895,caf
115,Surinam (Dutch Guiana),3,1,1895,caf
120,French Guiana,7,1,1895,caf
130,Ecuador,1,1,1895,caf
135,Peru,4,1,1895,caf
140,Brazil,4,1,1895,caf
145,Bolivia,4,1,1895,caf
150,Paraguay,4,1,1895,caf
155,Chile,4,1,1895,caf
160,Argentina (La Plata),4,1,1895,caf
165,Uruguay,4,1,1895,caf
200,United Kingdom,0,1,1895,caf
210,Netherlands,3,2,1895,caf
211,Belgium,4,2,1895,caf
212,Luxemburg,4,6,1895,caf
220,France,5,2,1895,caf
225,Switzerland,6,4,1895,caf
230,Spain,1,3,1895,caf
231,Gibraltar,1,2,1895,caf
232,Andorra,1,3,1895,caf
235,Portugal,8,3,1895,caf
255,Germany (Zollverein),1,4,1895,caf
300,Austria-Hungary (Austrian Empire),6,4,1895,caf
325,Italy,6,4,1895,caf
338,Malta,6,2,1895,caf
341,Montenegro,1,4,1895,caf
342,Kingdom of Serbia,6,4,1895,caf
346,Bosnia-Herzegovina,6,4,1895,caf
350,Greece,6,2,1895,caf
352,Cyprus,6,1,1895,caf
355,Bulgaria,6,7,1895,caf
360,Romania,6,4,1895,caf
365,Russia (USSR),6,5,1895,caf
380,Sweden,1,1,1895,caf
385,Norway,1,1,1895,caf
390,Denmark,1,1,1895,caf
395,Iceland,1,4,1895,caf
402,Cape Verde,8,1,1895,caf
403,Sao Tome-Principe,8,5,1895,caf
404,Guinea-Bissau (Portuguese Guinea),8,1,1895,caf
411,Equatorial Guinea (Spanish Guinea),5,,1895,caf
420,Gambia,8,3,1895,caf
430,French West Africa,0,1,1895,caf
433,Senegal,8,3,1895,caf
434,Benin (Dahomey),5,1,1895,caf
437,Ivory Coast,5,3,1895,caf
438,Guinea (French Guinea) (Rivieres du Sud),5,3,1895,caf
450,Liberia,8,1,1895,caf
451,Sierra Leone,8,1,1895,caf
452,Ghana (Gold Coast),5,1,1895,caf
