id,label,blockLouvain,blockIntraMax,year,cafFob
2,United States of America,4,1,1960,fob
10,Greenland,2,1,1960,fob
11,Faeroe Is.,2,1,1960,fob
20,Canada (Province of Canada),4,3,1960,fob
30,Bermuda,4,1,1960,fob
31,Bahamas,4,1,1960,fob
40,Cuba,4,1,1960,fob
41,Haiti,4,3,1960,fob
42,Dominican Republic (Santo Domingo),4,1,1960,fob
51,Jamaica,4,4,1960,fob
52,Trinidad and Tobago,4,1,1960,fob
53,Barbados,4,1,1960,fob
68,Netherlands Antilles,4,1,1960,fob
70,Mexico,4,1,1960,fob
80,Belize (British Honduras),4,1,1960,fob
90,Guatemala,4,1,1960,fob
91,Honduras,4,1,1960,fob
92,El Salvador,4,1,1960,fob
93,Nicaragua,4,1,1960,fob
94,Costa Rica,4,1,1960,fob
95,Panama,4,1,1960,fob
100,Colombia (New Granada) (Gran Colombia),4,1,1960,fob
101,Venezuela,4,1,1960,fob
110,Guyana (British Guiana),4,1,1960,fob
115,Surinam (Dutch Guiana),4,4,1960,fob
130,Ecuador,4,6,1960,fob
135,Peru,4,1,1960,fob
140,Brazil,4,1,1960,fob
145,Bolivia,4,1,1960,fob
150,Paraguay,4,1,1960,fob
155,Chile,4,2,1960,fob
160,Argentina (La Plata),4,1,1960,fob
165,Uruguay,4,1,1960,fob
200,United Kingdom,4,1,1960,fob
205,Ireland,4,1,1960,fob
210,Netherlands,4,1,1960,fob
220,France,5,1,1960,fob
225,Switzerland,3,6,1960,fob
230,Spain,4,1,1960,fob
231,Gibraltar,4,6,1960,fob
235,Portugal,6,2,1960,fob
255,Germany (Zollverein),3,1,1960,fob
265,German Democratic Republic,3,1,1960,fob
290,Poland,3,1,1960,fob
305,Austria,3,1,1960,fob
310,Hungary,3,1,1960,fob
315,Czechoslovakia,3,1,1960,fob
325,Italy,3,2,1960,fob
338,Malta,3,3,1960,fob
339,Albania,3,6,1960,fob
345,"Yugoslavia (Kingdom of Serbs, Croats and Slovenes)",3,1,1960,fob
350,Greece,3,1,1960,fob
352,Cyprus,3,2,1960,fob
355,Bulgaria,3,1,1960,fob
360,Romania,3,1,1960,fob
365,Russia (USSR),3,1,1960,fob
375,Finland,3,1,1960,fob
380,Sweden,2,1,1960,fob
385,Norway,2,3,1960,fob
390,Denmark,2,1,1960,fob
395,Iceland,3,6,1960,fob
402,Cape Verde,6,3,1960,fob
403,Sao Tome-Principe,6,3,1960,fob
404,Guinea-Bissau (Portuguese Guinea),3,4,1960,fob
411,Equatorial Guinea (Spanish Guinea),5,2,1960,fob
420,Gambia,5,1,1960,fob
432,Mali (French Sudan) (Upper Senegal and Niger),5,2,1960,fob
433,Senegal,5,2,1960,fob
434,Benin (Dahomey),5,1,1960,fob
435,Mauritania,5,1,1960,fob
436,Niger,5,1,1960,fob
437,Ivory Coast,5,2,1960,fob
438,Guinea (French Guinea) (Rivieres du Sud),5,6,1960,fob
439,Burkina Faso (Upper Volta),5,1,1960,fob
450,Liberia,2,6,1960,fob
451,Sierra Leone,5,1,1960,fob
452,Ghana (Gold Coast),5,1,1960,fob
461,Togo (French Togoland),5,6,1960,fob
471,Cameroun (French Cameroon),5,2,1960,fob
475,Nigeria,5,2,1960,fob
481,Gabon,5,2,1960,fob
482,Central African Republic (Ubangi Shari),5,2,1960,fob
483,Chad,5,2,1960,fob
484,Congo (Brazzaville) (French Congo) (Middle Congo),5,2,1960,fob
490,Democratic Republic of the Congo (Zaire) (Kinshasa) (Belgian Congo) (Congo Free State),0,1,1960,fob
500,Uganda,0,1,1960,fob
501,Kenya (British East Africa Protectorate),0,1,1960,fob
512,Tanzania (Tanganyika),0,1,1960,fob
520,Somalia,0,1,1960,fob
522,Djibouti (Afar and Issas) (French Somaliland),0,1,1960,fob
530,Ethiopia (Abyssinia),0,1,1960,fob
540,Angola,6,3,1960,fob
541,Mozambique (Portuguese East Africa),6,3,1960,fob
560,South Africa,0,3,1960,fob
570,Lesotho (Basutoland),1,1,1960,fob
580,Madagascar (Malagasy Republic),5,2,1960,fob
590,Mauritius,1,1,1960,fob
600,Morocco,5,1,1960,fob
615,Algeria (Regency of Algiers),5,2,1960,fob
616,Tunisia (Regency of Tunis),3,3,1960,fob
620,Libya,3,1,1960,fob
625,Sudan (Anglo-Egyptian Sudan) (Mahdist State),0,1,1960,fob
630,Iran (Persia),3,1,1960,fob
640,Turkey (Ottoman Empire),3,1,1960,fob
645,Iraq (Mesopotamia),3,1,1960,fob
651,Egypt Arab Republic (Egypt),3,1,1960,fob
652,Syria,3,1,1960,fob
660,Lebanon,3,2,1960,fob
663,Jordan (Transjordan),3,6,1960,fob
666,Israel,3,1,1960,fob
670,Saudi Arabia (Emirate of Nejd) (Emirate of Diriyah),3,1,1960,fob
