id,label,blockLouvain,blockIntraMax,year,cafFob
2,United States of America,5,2,1922,fob
3,Alaska,8,2,1922,fob
4,Hawaii (Sandwich Is.),6,2,1922,fob
5,Virgin Islands (Danish West Indies),4,2,1922,fob
6,Puerto Rico,4,2,1922,fob
10,Greenland,0,2,1922,fob
11,Faeroe Is.,0,3,1922,fob
20,Canada (Province of Canada),8,6,1922,fob
21,Newfoundland and Labrador (Newfoundland),8,1,1922,fob
30,Bermuda,8,2,1922,fob
31,Bahamas,8,3,1922,fob
40,Cuba,5,2,1922,fob
41,Haiti,8,3,1922,fob
42,Dominican Republic (Santo Domingo),4,3,1922,fob
51,Jamaica,8,3,1922,fob
52,Trinidad and Tobago,8,3,1922,fob
53,Barbados,8,3,1922,fob
65,Guadeloupe,4,3,1922,fob
66,Martinique,4,3,1922,fob
68,Netherlands Antilles,4,2,1922,fob
70,Mexico,5,2,1922,fob
80,Belize (British Honduras),5,1,1922,fob
90,Guatemala,5,1,1922,fob
91,Honduras,5,1,1922,fob
92,El Salvador,5,1,1922,fob
93,Nicaragua,5,1,1922,fob
94,Costa Rica,5,1,1922,fob
95,Panama,5,2,1922,fob
100,Colombia (New Granada) (Gran Colombia),4,2,1922,fob
101,Venezuela,4,2,1922,fob
110,Guyana (British Guiana),8,2,1922,fob
115,Surinam (Dutch Guiana),8,2,1922,fob
120,French Guiana,4,2,1922,fob
130,Ecuador,5,2,1922,fob
135,Peru,5,2,1922,fob
140,Brazil,1,2,1922,fob
145,Bolivia,5,2,1922,fob
150,Paraguay,1,2,1922,fob
155,Chile,5,2,1922,fob
160,Argentina (La Plata),1,2,1922,fob
165,Uruguay,1,2,1922,fob
200,United Kingdom,1,2,1922,fob
205,Ireland,4,1,1922,fob
210,Netherlands,1,1,1922,fob
211,Belgium,2,1,1922,fob
212,Luxemburg,0,6,1922,fob
220,France,4,2,1922,fob
223,Liechtenstein,0,1,1922,fob
225,Switzerland,0,1,1922,fob
230,Spain,4,2,1922,fob
231,Gibraltar,0,2,1922,fob
232,Andorra,4,2,1922,fob
235,Portugal,1,4,1922,fob
255,Germany (Zollverein),0,3,1922,fob
256,Saar,4,1,1922,fob
290,Poland,0,1,1922,fob
291,Danzig (Free City of Danzig),1,1,1922,fob
305,Austria,0,1,1922,fob
310,Hungary,0,1,1922,fob
315,Czechoslovakia,0,1,1922,fob
325,Italy,0,1,1922,fob
338,Malta,3,1,1922,fob
339,Albania,0,2,1922,fob
345,"Yugoslavia (Kingdom of Serbs, Croats and Slovenes)",0,2,1922,fob
350,Greece,3,1,1922,fob
352,Cyprus,3,1,1922,fob
355,Bulgaria,0,1,1922,fob
360,Romania,0,1,1922,fob
365,Russia (USSR),0,6,1922,fob
366,Estonia,0,1,1922,fob
367,Latvia,0,,1922,fob
368,Lithuania,0,1,1922,fob
375,Finland,0,1,1922,fob
380,Sweden,0,1,1922,fob
385,Norway,0,1,1922,fob
390,Denmark,0,6,1922,fob
395,Iceland,0,2,1922,fob
402,Cape Verde,1,3,1922,fob
403,Sao Tome-Principe,1,2,1922,fob
404,Guinea-Bissau (Portuguese Guinea),1,3,1922,fob
411,Equatorial Guinea (Spanish Guinea),4,2,1922,fob
420,Gambia,1,3,1922,fob
430,French West Africa,1,1,1922,fob
450,Liberia,1,1,1922,fob
451,Sierra Leone,1,4,1922,fob
452,Ghana (Gold Coast),1,3,1922,fob
461,Togo (French Togoland),1,3,1922,fob
470,Kamerun,1,6,1922,fob
471,Cameroun (French Cameroon),1,3,1922,fob
472,British Cameroons,1,3,1922,fob
475,Nigeria,1,1,1922,fob
480,French Equatorial Africa,2,3,1922,fob
490,Democratic Republic of the Congo (Zaire) (Kinshasa) (Belgian Congo) (Congo Free State),2,1,1922,fob
500,Uganda,2,1,1922,fob
501,Kenya (British East Africa Protectorate),2,1,1922,fob
511,Zanzibar,2,1,1922,fob
512,Tanzania (Tanganyika),2,1,1922,fob
515,Ruanda-Urundi,3,1,1922,fob
521,Somaliland Republic (British Somaliland),3,1,1922,fob
522,Djibouti (Afar and Issas) (French Somaliland),3,1,1922,fob
530,Ethiopia (Abyssinia),3,1,1922,fob
531,Eritrea,3,3,1922,fob
540,Angola,1,2,1922,fob
541,Mozambique (Portuguese East Africa),2,2,1922,fob
551,Zambia (Northern Rhodesia),2,3,1922,fob
552,Zimbabwe (Rhodesia) (Southern Rhodesia),2,2,1922,fob
553,Malawi (Nyasaland) (British Central Africa Protectorate),2,3,1922,fob
560,South Africa,2,2,1922,fob
565,Namibia (South West Africa) (German South West Africa),2,3,1922,fob
570,Lesotho (Basutoland),0,1,1922,fob
571,Botswana (Bechuanaland),1,3,1922,fob
572,Eswatini (Swaziland),1,3,1922,fob
580,Madagascar (Malagasy Republic),4,6,1922,fob
585,Reunion (Bourbon I.),4,1,1922,fob
590,Mauritius,6,2,1922,fob
591,Seychelles,6,1,1922,fob
600,Morocco,4,2,1922,fob
602,Spanish Morocco,4,2,1922,fob
615,Algeria (Regency of Algiers),4,2,1922,fob
616,Tunisia (Regency of Tunis),4,1,1922,fob
625,Sudan (Anglo-Egyptian Sudan) (Mahdist State),3,1,1922,fob
630,Iran (Persia),3,2,1922,fob
640,Turkey (Ottoman Empire),0,2,1922,fob
645,Iraq (Mesopotamia),6,1,1922,fob
651,Egypt Arab Republic (Egypt),3,2,1922,fob
652,Syria,3,6,1922,fob
665,Palestine,3,1,1922,fob
670,Saudi Arabia (Emirate of Nejd) (Emirate of Diriyah),3,1,1922,fob
678,Yemen Arab Republic (North Yemen) (Kingdom of Yemen),3,1,1922,fob
681,Aden,3,2,1922,fob
692,Bahrain,6,3,1922,fob
698,Oman (Sultanate of Muscat and Oman),3,1,1922,fob
700,Afghanistan,3,1,1922,fob
710,People's Republic of China (China),6,2,1922,fob
713,Republic of China (Taiwan) (Formosa),6,2,1922,fob
720,Hong Kong,6,2,1922,fob
721,Macao,6,2,1922,fob
730,Korea (Chosen),6,2,1922,fob
735,Far Eastern Republic,5,2,1922,fob
740,Japan,6,2,1922,fob
750,India,6,3,1922,fob
751,French India,6,2,1922,fob
752,Portuguese India,1,2,1922,fob
780,Sri Lanka (Ceylon),6,3,1922,fob
781,Maldive Islands,6,3,1922,fob
800,Thailand (Siam),6,2,1922,fob
810,French Indochina,6,2,1922,fob
811,Cambodia (Kampuchea),6,2,1922,fob
821,Federated Malay States,6,2,1922,fob
823,Sabah (North Borneo),6,2,1922,fob
824,Sarawak,6,2,1922,fob
