id,label,blockLouvain,blockIntraMax,year,cafFob
2,United States of America,1,4,1846,fob
5,Virgin Islands (Danish West Indies),1,1,1846,fob
6,Puerto Rico,7,2,1846,fob
20,Canada (Province of Canada),1,1,1846,fob
21,Newfoundland and Labrador (Newfoundland),1,1,1846,fob
30,Bermuda,1,4,1846,fob
31,Bahamas,1,4,1846,fob
40,Cuba,1,2,1846,fob
41,Haiti,1,7,1846,fob
51,Jamaica,7,1,1846,fob
54,Dominica,1,1,1846,fob
65,Guadeloupe,0,4,1846,fob
66,Martinique,0,4,1846,fob
68,Netherlands Antilles,1,1,1846,fob
70,Mexico,7,1,1846,fob
80,Belize (British Honduras),1,1,1846,fob
90,Guatemala,0,2,1846,fob
100,Colombia (New Granada) (Gran Colombia),7,1,1846,fob
101,Venezuela,4,2,1846,fob
110,Guyana (British Guiana),1,4,1846,fob
115,Surinam (Dutch Guiana),5,4,1846,fob
120,French Guiana,0,2,1846,fob
130,Ecuador,3,1,1846,fob
135,Peru,3,2,1846,fob
140,Brazil,4,4,1846,fob
145,Bolivia,3,4,1846,fob
155,Chile,3,6,1846,fob
160,Argentina (La Plata),7,4,1846,fob
165,Uruguay,3,4,1846,fob
200,United Kingdom,1,3,1846,fob
210,Netherlands,5,6,1846,fob
211,Belgium,0,2,1846,fob
212,Luxemburg,0,2,1846,fob
220,France,0,2,1846,fob
225,Switzerland,0,2,1846,fob
230,Spain,4,2,1846,fob
231,Gibraltar,1,2,1846,fob
235,Portugal,4,4,1846,fob
239,Prussia,5,6,1846,fob
240,Hanover,5,2,1846,fob
246,Bremen,4,2,1846,fob
247,Frankfurt,5,6,1846,fob
248,Hamburg,7,2,1846,fob
257,Oldenburg,7,2,1846,fob
276,Lübeck,4,2,1846,fob
280,Mecklenburg Schwerin,7,2,1846,fob
300,Austria-Hungary (Austrian Empire),2,3,1846,fob
324,Kingdom of Sardinia,2,3,1846,fob
327,Papal States,2,3,1846,fob
329,Two Sicilies,2,4,1846,fob
337,Tuscany,2,3,1846,fob
338,Malta,1,3,1846,fob
350,Greece,2,2,1846,fob
365,Russia (USSR),5,3,1846,fob
380,Sweden,4,2,1846,fob
385,Norway,4,3,1846,fob
390,Denmark,4,6,1846,fob
402,Cape Verde,1,1,1846,fob
420,Gambia,1,1,1846,fob
433,Senegal,0,2,1846,fob
451,Sierra Leone,1,1,1846,fob
452,Ghana (Gold Coast),1,1,1846,fob
541,Mozambique (Portuguese East Africa),6,1,1846,fob
561,Cape Colony (Cape of Good Hope),6,2,1846,fob
580,Madagascar (Malagasy Republic),1,1,1846,fob
585,Reunion (Bourbon I.),0,1,1846,fob
590,Mauritius,6,2,1846,fob
615,Algeria (Regency of Algiers),0,3,1846,fob
630,Iran (Persia),2,3,1846,fob
640,Turkey (Ottoman Empire),2,3,1846,fob
651,Egypt Arab Republic (Egypt),2,3,1846,fob
681,Aden,6,1,1846,fob
710,People's Republic of China (China),6,2,1846,fob
740,Japan,5,6,1846,fob
750,India,6,2,1846,fob
751,French India,0,2,1846,fob
775,Myanmar (Burma),6,1,1846,fob
780,Sri Lanka (Ceylon),6,1,1846,fob
781,Maldive Islands,6,1,1846,fob
800,Thailand (Siam),6,1,1846,fob
840,Philippines,1,1,1846,fob
850,Indonesia (Dutch East Indies),5,6,1846,fob
901,New South Wales,8,4,1846,fob
902,Western Australia,6,4,1846,fob
903,South Australia,6,4,1846,fob
906,Tasmania,6,4,1846,fob
920,New Zealand,8,1,1846,fob
1022,Nova Scotia,1,1,1846,fob
1023,New Brunswick,1,1,1846,fob
1024,Prince Edward Is.,1,1,1846,fob
1029,St. Pierre and Miquelon,0,2,1846,fob
1055,Windward Is.,1,1,1846,fob
1063,Leeward Is.,1,1,1846,fob
1064,St. Barthelemy,1,4,1846,fob
1163,Falkland Is.,1,1,1846,fob
2003,Channel Is.,1,1,1846,fob
2247,Schleswig,7,1,1846,fob
2248,Holstein,7,1,1846,fob
2249,Heligoland,7,1,1846,fob
2901,Congress Poland,5,6,1846,fob
3349,Ionian Is.,2,3,1846,fob
4050,St. Helena,6,1,1846,fob
4070,Ascension I.,1,1,1846,fob
7010,Kokand,5,3,1846,fob
7020,Bokhara,5,3,1846,fob
7030,Khiva,5,3,1846,fob
9974,Crozet Is.,6,1,1846,fob
