id,label,blockLouvain,blockIntraMax,year,cafFob
2,United States of America,4,7,1874,caf
4,Hawaii (Sandwich Is.),4,7,1874,caf
5,Virgin Islands (Danish West Indies),4,3,1874,caf
6,Puerto Rico,4,2,1874,caf
20,Canada (Province of Canada),4,5,1874,caf
21,Newfoundland and Labrador (Newfoundland),4,5,1874,caf
30,Bermuda,4,5,1874,caf
31,Bahamas,0,1,1874,caf
40,Cuba,4,2,1874,caf
41,Haiti,2,1,1874,caf
42,Dominican Republic (Santo Domingo),2,1,1874,caf
51,Jamaica,1,7,1874,caf
65,Guadeloupe,4,4,1874,caf
66,Martinique,2,4,1874,caf
68,Netherlands Antilles,5,1,1874,caf
70,Mexico,4,7,1874,caf
80,Belize (British Honduras),0,1,1874,caf
90,Guatemala,2,7,1874,caf
100,Colombia (New Granada) (Gran Colombia),4,1,1874,caf
101,Venezuela,4,1,1874,caf
110,Guyana (British Guiana),4,7,1874,caf
115,Surinam (Dutch Guiana),5,1,1874,caf
120,French Guiana,2,1,1874,caf
130,Ecuador,2,1,1874,caf
135,Peru,3,1,1874,caf
140,Brazil,3,1,1874,caf
145,Bolivia,3,1,1874,caf
150,Paraguay,3,1,1874,caf
155,Chile,3,1,1874,caf
160,Argentina (La Plata),3,1,1874,caf
165,Uruguay,3,1,1874,caf
200,United Kingdom,0,1,1874,caf
210,Netherlands,5,10,1874,caf
211,Belgium,3,10,1874,caf
212,Luxemburg,3,4,1874,caf
220,France,2,2,1874,caf
225,Switzerland,2,2,1874,caf
230,Spain,2,3,1874,caf
231,Gibraltar,2,2,1874,caf
235,Portugal,3,6,1874,caf
255,Germany (Zollverein),1,12,1874,caf
300,Austria-Hungary (Austrian Empire),2,9,1874,caf
325,Italy,2,9,1874,caf
338,Malta,2,2,1874,caf
350,Greece,2,12,1874,caf
360,Romania,2,12,1874,caf
365,Russia (USSR),2,9,1874,caf
380,Sweden,1,9,1874,caf
385,Norway,1,9,1874,caf
390,Denmark,1,2,1874,caf
395,Iceland,1,9,1874,caf
402,Cape Verde,4,1,1874,caf
411,Equatorial Guinea (Spanish Guinea),4,7,1874,caf
433,Senegal,2,4,1874,caf
450,Liberia,4,2,1874,caf
451,Sierra Leone,0,4,1874,caf
452,Ghana (Gold Coast),0,2,1874,caf
511,Zanzibar,7,1,1874,caf
540,Angola,7,,1874,caf
541,Mozambique (Portuguese East Africa),7,1,1874,caf
561,Cape Colony (Cape of Good Hope),7,9,1874,caf
562,Natal,7,1,1874,caf
580,Madagascar (Malagasy Republic),6,1,1874,caf
585,Reunion (Bourbon I.),6,1,1874,caf
590,Mauritius,6,1,1874,caf
600,Morocco,2,2,1874,caf
615,Algeria (Regency of Algiers),2,2,1874,caf
616,Tunisia (Regency of Tunis),2,2,1874,caf
630,Iran (Persia),5,1,1874,caf
640,Turkey (Ottoman Empire),2,9,1874,caf
651,Egypt Arab Republic (Egypt),2,10,1874,caf
681,Aden,5,1,1874,caf
698,Oman (Sultanate of Muscat and Oman),0,1,1874,caf
710,People's Republic of China (China),5,1,1874,caf
720,Hong Kong,5,1,1874,caf
721,Macao,0,,1874,caf
740,Japan,5,1,1874,caf
750,India,5,1,1874,caf
751,French India,6,7,1874,caf
775,Myanmar (Burma),0,1,1874,caf
780,Sri Lanka (Ceylon),5,1,1874,caf
781,Maldive Islands,5,1,1874,caf
800,Thailand (Siam),5,2,1874,caf
824,Sarawak,5,1,1874,caf
827,Straits Settlements,5,1,1874,caf
840,Philippines,6,1,1874,caf
850,Indonesia (Dutch East Indies),5,1,1874,caf
901,New South Wales,6,1,1874,caf
902,Western Australia,6,1,1874,caf
903,South Australia,6,1,1874,caf
904,Victoria,6,1,1874,caf
905,Queensland,6,1,1874,caf
906,Tasmania,6,1,1874,caf
920,New Zealand,6,1,1874,caf
930,New Caledonia,6,7,1874,caf
950,Fiji,6,1,1874,caf
1029,St. Pierre and Miquelon,2,2,1874,caf
1032,Turks and Caicos Is.,4,1,1874,caf
1048,Trinidad,4,5,1874,caf
1055,Windward Is.,4,5,1874,caf
1063,Leeward Is.,4,5,1874,caf
1064,St. Barthelemy,4,5,1874,caf
1163,Falkland Is.,0,7,1874,caf
2003,Channel Is.,0,1,1874,caf
2249,Heligoland,1,7,1874,caf
4050,St. Helena,7,1,1874,caf
4060,Tristan da Cunha,7,1,1874,caf
4070,Ascension I.,7,1,1874,caf
5813,Anjouan,7,1,1874,caf
6067,Captaincy-general of north Africa,2,2,1874,caf
7030,Khiva,2,13,1874,caf
8151,Cochin China,6,2,1874,caf
8231,Labuan I.,5,1,1874,caf
9601,Society Is.,1,,1874,caf
9610,Clipperton I.,7,,1874,caf
10210,Labrador,4,,1874,caf
