id,label,blockLouvain,blockIntraMax,year,cafFob
2,United States of America,3,4,1842,caf
4,Hawaii (Sandwich Is.),4,1,1842,caf
5,Virgin Islands (Danish West Indies),3,3,1842,caf
6,Puerto Rico,3,2,1842,caf
7,Texas,3,4,1842,caf
10,Greenland,5,,1842,caf
21,Newfoundland and Labrador (Newfoundland),2,3,1842,caf
30,Bermuda,3,3,1842,caf
31,Bahamas,3,4,1842,caf
40,Cuba,3,2,1842,caf
41,Haiti,3,4,1842,caf
51,Jamaica,3,4,1842,caf
54,Dominica,2,3,1842,caf
65,Guadeloupe,0,3,1842,caf
66,Martinique,0,3,1842,caf
68,Netherlands Antilles,3,4,1842,caf
70,Mexico,4,8,1842,caf
90,Guatemala,0,2,1842,caf
91,Honduras,3,4,1842,caf
100,Colombia (New Granada) (Gran Colombia),3,3,1842,caf
101,Venezuela,3,4,1842,caf
110,Guyana (British Guiana),3,4,1842,caf
120,French Guiana,0,2,1842,caf
135,Peru,0,,1842,caf
140,Brazil,2,3,1842,caf
155,Chile,4,6,1842,caf
160,Argentina (La Plata),3,3,1842,caf
165,Uruguay,2,3,1842,caf
200,United Kingdom,2,2,1842,caf
210,Netherlands,3,4,1842,caf
211,Belgium,3,2,1842,caf
212,Luxemburg,3,2,1842,caf
220,France,0,2,1842,caf
225,Switzerland,0,2,1842,caf
230,Spain,4,3,1842,caf
231,Gibraltar,1,7,1842,caf
235,Portugal,2,7,1842,caf
239,Prussia,5,7,1842,caf
240,Hanover,5,7,1842,caf
246,Bremen,5,1,1842,caf
248,Hamburg,5,1,1842,caf
276,Lübeck,5,1,1842,caf
280,Mecklenburg Schwerin,5,7,1842,caf
300,Austria-Hungary (Austrian Empire),1,2,1842,caf
324,Kingdom of Sardinia,1,2,1842,caf
327,Papal States,1,3,1842,caf
329,Two Sicilies,1,3,1842,caf
337,Tuscany,1,2,1842,caf
338,Malta,1,2,1842,caf
350,Greece,1,2,1842,caf
365,Russia (USSR),5,1,1842,caf
380,Sweden,5,7,1842,caf
385,Norway,5,2,1842,caf
390,Denmark,5,7,1842,caf
402,Cape Verde,3,,1842,caf
433,Senegal,0,,1842,caf
451,Sierra Leone,2,3,1842,caf
511,Zanzibar,7,1,1842,caf
541,Mozambique (Portuguese East Africa),7,1,1842,caf
561,Cape Colony (Cape of Good Hope),7,1,1842,caf
562,Natal,7,1,1842,caf
580,Madagascar (Malagasy Republic),7,1,1842,caf
585,Reunion (Bourbon I.),0,1,1842,caf
590,Mauritius,7,1,1842,caf
600,Morocco,2,3,1842,caf
615,Algeria (Regency of Algiers),1,7,1842,caf
616,Tunisia (Regency of Tunis),1,2,1842,caf
630,Iran (Persia),5,2,1842,caf
640,Turkey (Ottoman Empire),1,4,1842,caf
651,Egypt Arab Republic (Egypt),1,2,1842,caf
681,Aden,6,1,1842,caf
710,People's Republic of China (China),6,2,1842,caf
750,India,6,2,1842,caf
751,French India,6,1,1842,caf
775,Myanmar (Burma),6,1,1842,caf
780,Sri Lanka (Ceylon),6,1,1842,caf
781,Maldive Islands,6,1,1842,caf
800,Thailand (Siam),6,1,1842,caf
840,Philippines,4,1,1842,caf
850,Indonesia (Dutch East Indies),3,4,1842,caf
860,East Timor (Portuguese Timor),7,1,1842,caf
901,New South Wales,7,1,1842,caf
920,New Zealand,6,1,1842,caf
1029,St. Pierre and Miquelon,0,,1842,caf
1055,Windward Is.,3,3,1842,caf
1063,Leeward Is.,3,3,1842,caf
1064,St. Barthelemy,3,,1842,caf
2003,Channel Is.,7,3,1842,caf
2901,Congress Poland,5,7,1842,caf
3349,Ionian Is.,1,2,1842,caf
4050,St. Helena,7,1,1842,caf
7010,Kokand,5,1,1842,caf
7020,Bokhara,5,1,1842,caf
7030,Khiva,5,1,1842,caf
8401,Sulu Sultanate,4,1,1842,caf
9974,Crozet Is.,7,,1842,caf
