id,label,blockLouvain,blockIntraMax,year,cafFob
2,United States of America,4,2,1878,caf
4,Hawaii (Sandwich Is.),4,7,1878,caf
5,Virgin Islands (Danish West Indies),4,9,1878,caf
6,Puerto Rico,6,9,1878,caf
10,Greenland,3,9,1878,caf
11,Faeroe Is.,3,11,1878,caf
20,Canada (Province of Canada),4,9,1878,caf
21,Newfoundland and Labrador (Newfoundland),4,9,1878,caf
30,Bermuda,4,5,1878,caf
31,Bahamas,4,5,1878,caf
40,Cuba,6,2,1878,caf
41,Haiti,4,6,1878,caf
42,Dominican Republic (Santo Domingo),4,1,1878,caf
51,Jamaica,4,5,1878,caf
65,Guadeloupe,4,9,1878,caf
66,Martinique,4,9,1878,caf
68,Netherlands Antilles,4,1,1878,caf
70,Mexico,1,7,1878,caf
80,Belize (British Honduras),1,7,1878,caf
90,Guatemala,1,2,1878,caf
91,Honduras,1,2,1878,caf
92,El Salvador,1,7,1878,caf
93,Nicaragua,1,7,1878,caf
94,Costa Rica,1,2,1878,caf
100,Colombia (New Granada) (Gran Colombia),1,1,1878,caf
101,Venezuela,4,1,1878,caf
110,Guyana (British Guiana),4,1,1878,caf
115,Surinam (Dutch Guiana),5,1,1878,caf
120,French Guiana,4,1,1878,caf
130,Ecuador,1,1,1878,caf
135,Peru,1,1,1878,caf
140,Brazil,1,1,1878,caf
145,Bolivia,1,1,1878,caf
150,Paraguay,1,1,1878,caf
155,Chile,1,1,1878,caf
160,Argentina (La Plata),1,1,1878,caf
165,Uruguay,1,1,1878,caf
200,United Kingdom,0,1,1878,caf
210,Netherlands,5,2,1878,caf
211,Belgium,0,2,1878,caf
212,Luxemburg,0,6,1878,caf
220,France,2,2,1878,caf
225,Switzerland,1,2,1878,caf
230,Spain,6,8,1878,caf
231,Gibraltar,6,2,1878,caf
235,Portugal,7,8,1878,caf
255,Germany (Zollverein),3,9,1878,caf
300,Austria-Hungary (Austrian Empire),6,11,1878,caf
325,Italy,6,11,1878,caf
338,Malta,6,2,1878,caf
342,Kingdom of Serbia,6,,1878,caf
350,Greece,6,2,1878,caf
352,Cyprus,6,2,1878,caf
355,Bulgaria,6,8,1878,caf
360,Romania,6,15,1878,caf
365,Russia (USSR),6,11,1878,caf
380,Sweden,3,1,1878,caf
385,Norway,3,1,1878,caf
390,Denmark,3,11,1878,caf
395,Iceland,3,11,1878,caf
402,Cape Verde,7,9,1878,caf
403,Sao Tome-Principe,7,9,1878,caf
411,Equatorial Guinea (Spanish Guinea),4,7,1878,caf
433,Senegal,0,6,1878,caf
450,Liberia,0,2,1878,caf
451,Sierra Leone,0,6,1878,caf
452,Ghana (Gold Coast),0,2,1878,caf
511,Zanzibar,0,6,1878,caf
540,Angola,7,9,1878,caf
541,Mozambique (Portuguese East Africa),2,9,1878,caf
561,Cape Colony (Cape of Good Hope),2,1,1878,caf
562,Natal,2,1,1878,caf
580,Madagascar (Malagasy Republic),2,1,1878,caf
585,Reunion (Bourbon I.),2,1,1878,caf
590,Mauritius,2,1,1878,caf
600,Morocco,6,2,1878,caf
615,Algeria (Regency of Algiers),6,2,1878,caf
616,Tunisia (Regency of Tunis),6,2,1878,caf
630,Iran (Persia),6,1,1878,caf
640,Turkey (Ottoman Empire),6,1,1878,caf
651,Egypt Arab Republic (Egypt),6,1,1878,caf
681,Aden,0,1,1878,caf
698,Oman (Sultanate of Muscat and Oman),0,1,1878,caf
710,People's Republic of China (China),5,1,1878,caf
720,Hong Kong,5,1,1878,caf
721,Macao,0,,1878,caf
740,Japan,5,1,1878,caf
750,India,0,1,1878,caf
751,French India,2,1,1878,caf
752,Portuguese India,7,3,1878,caf
775,Myanmar (Burma),0,1,1878,caf
780,Sri Lanka (Ceylon),0,1,1878,caf
781,Maldive Islands,0,1,1878,caf
800,Thailand (Siam),5,1,1878,caf
824,Sarawak,5,1,1878,caf
827,Straits Settlements,5,1,1878,caf
840,Philippines,5,1,1878,caf
850,Indonesia (Dutch East Indies),5,1,1878,caf
901,New South Wales,2,1,1878,caf
902,Western Australia,2,1,1878,caf
903,South Australia,2,1,1878,caf
904,Victoria,2,1,1878,caf
905,Queensland,2,1,1878,caf
906,Tasmania,2,1,1878,caf
920,New Zealand,2,1,1878,caf
930,New Caledonia,2,1,1878,caf
950,Fiji,2,1,1878,caf
1029,St. Pierre and Miquelon,2,9,1878,caf
1032,Turks and Caicos Is.,4,5,1878,caf
1048,Trinidad,4,5,1878,caf
1055,Windward Is.,4,5,1878,caf
1063,Leeward Is.,4,5,1878,caf
1064,St. Barthelemy,4,5,1878,caf
1163,Falkland Is.,0,1,1878,caf
2003,Channel Is.,0,5,1878,caf
2249,Heligoland,3,7,1878,caf
3504,Samos,6,,1878,caf
4050,St. Helena,4,1,1878,caf
4070,Ascension I.,2,1,1878,caf
5651,Walvis Bay,2,1,1878,caf
6067,Captaincy-general of north Africa,6,2,1878,caf
8151,Cochin China,5,,1878,caf
8231,Labuan I.,5,1,1878,caf
9002,Cocos (Keeling) Is.,0,,1878,caf
9601,Society Is.,3,,1878,caf
