id,label,blockLouvain,blockIntraMax,year,cafFob
2,United States of America,6,8,1868,caf
4,Hawaii (Sandwich Is.),6,8,1868,caf
5,Virgin Islands (Danish West Indies),7,24,1868,caf
6,Puerto Rico,6,16,1868,caf
10,Greenland,1,,1868,caf
20,Canada (Province of Canada),6,16,1868,caf
21,Newfoundland and Labrador (Newfoundland),6,16,1868,caf
30,Bermuda,6,4,1868,caf
31,Bahamas,6,10,1868,caf
40,Cuba,6,16,1868,caf
41,Haiti,1,2,1868,caf
42,Dominican Republic (Santo Domingo),7,10,1868,caf
51,Jamaica,6,16,1868,caf
54,Dominica,7,4,1868,caf
65,Guadeloupe,7,4,1868,caf
66,Martinique,7,4,1868,caf
68,Netherlands Antilles,7,4,1868,caf
70,Mexico,6,5,1868,caf
80,Belize (British Honduras),6,5,1868,caf
90,Guatemala,6,2,1868,caf
91,Honduras,6,2,1868,caf
92,El Salvador,6,8,1868,caf
93,Nicaragua,6,5,1868,caf
94,Costa Rica,6,2,1868,caf
100,Colombia (New Granada) (Gran Colombia),6,1,1868,caf
101,Venezuela,1,1,1868,caf
110,Guyana (British Guiana),6,1,1868,caf
115,Surinam (Dutch Guiana),1,1,1868,caf
120,French Guiana,5,1,1868,caf
130,Ecuador,0,1,1868,caf
135,Peru,0,1,1868,caf
140,Brazil,0,1,1868,caf
145,Bolivia,0,1,1868,caf
150,Paraguay,0,1,1868,caf
155,Chile,0,1,1868,caf
160,Argentina (La Plata),0,1,1868,caf
165,Uruguay,0,1,1868,caf
200,United Kingdom,2,10,1868,caf
210,Netherlands,1,2,1868,caf
211,Belgium,0,2,1868,caf
212,Luxemburg,0,2,1868,caf
220,France,5,2,1868,caf
225,Switzerland,5,2,1868,caf
230,Spain,5,2,1868,caf
231,Gibraltar,5,2,1868,caf
235,Portugal,5,7,1868,caf
239,Prussia,5,2,1868,caf
245,Bavaria,0,2,1868,caf
255,Germany (Zollverein),1,8,1868,caf
300,Austria-Hungary (Austrian Empire),5,12,1868,caf
325,Italy,5,12,1868,caf
338,Malta,5,2,1868,caf
350,Greece,5,2,1868,caf
360,Romania,5,2,1868,caf
365,Russia (USSR),5,12,1868,caf
380,Sweden,1,12,1868,caf
385,Norway,1,12,1868,caf
390,Denmark,1,2,1868,caf
402,Cape Verde,6,10,1868,caf
411,Equatorial Guinea (Spanish Guinea),2,10,1868,caf
433,Senegal,5,2,1868,caf
450,Liberia,8,8,1868,caf
451,Sierra Leone,8,2,1868,caf
511,Zanzibar,3,3,1868,caf
530,Ethiopia (Abyssinia),2,10,1868,caf
541,Mozambique (Portuguese East Africa),3,3,1868,caf
561,Cape Colony (Cape of Good Hope),3,3,1868,caf
562,Natal,3,3,1868,caf
580,Madagascar (Malagasy Republic),2,1,1868,caf
585,Reunion (Bourbon I.),5,3,1868,caf
590,Mauritius,3,3,1868,caf
600,Morocco,5,2,1868,caf
615,Algeria (Regency of Algiers),5,2,1868,caf
616,Tunisia (Regency of Tunis),5,2,1868,caf
630,Iran (Persia),2,1,1868,caf
640,Turkey (Ottoman Empire),5,21,1868,caf
651,Egypt Arab Republic (Egypt),5,13,1868,caf
681,Aden,2,1,1868,caf
710,People's Republic of China (China),4,1,1868,caf
720,Hong Kong,4,1,1868,caf
721,Macao,2,,1868,caf
740,Japan,4,1,1868,caf
750,India,2,1,1868,caf
751,French India,2,1,1868,caf
775,Myanmar (Burma),2,10,1868,caf
780,Sri Lanka (Ceylon),2,1,1868,caf
781,Maldive Islands,2,1,1868,caf
800,Thailand (Siam),4,2,1868,caf
827,Straits Settlements,2,2,1868,caf
840,Philippines,6,2,1868,caf
850,Indonesia (Dutch East Indies),1,1,1868,caf
901,New South Wales,2,1,1868,caf
902,Western Australia,2,1,1868,caf
903,South Australia,2,1,1868,caf
904,Victoria,2,1,1868,caf
905,Queensland,2,1,1868,caf
906,Tasmania,2,1,1868,caf
920,New Zealand,2,1,1868,caf
1019,Rupert's Land,2,10,1868,caf
1024,Prince Edward Is.,6,16,1868,caf
1027,British Columbia,6,16,1868,caf
1029,St. Pierre and Miquelon,5,2,1868,caf
1032,Turks and Caicos Is.,2,10,1868,caf
1048,Trinidad,2,4,1868,caf
1055,Windward Is.,7,4,1868,caf
1063,Leeward Is.,7,4,1868,caf
1064,St. Barthelemy,7,4,1868,caf
1163,Falkland Is.,6,1,1868,caf
2003,Channel Is.,2,10,1868,caf
2249,Heligoland,1,12,1868,caf
4050,St. Helena,3,3,1868,caf
4060,Tristan da Cunha,3,,1868,caf
4070,Ascension I.,2,3,1868,caf
6067,Captaincy-general of north Africa,5,2,1868,caf
7121,Shangai,3,,1868,caf
7506,Hyderabad,2,1,1868,caf
8151,Cochin China,4,2,1868,caf
8231,Labuan I.,2,10,1868,caf
9050,Torres Strait Is.,3,3,1868,caf
9900,Samoa,1,,1868,caf
9974,Crozet Is.,3,3,1868,caf
