id,label,blockLouvain,blockIntraMax,year,cafFob
2,United States of America,5,1,1956,fob
20,Canada (Province of Canada),1,4,1956,fob
40,Cuba,6,7,1956,fob
41,Haiti,2,5,1956,fob
42,Dominican Republic (Santo Domingo),1,5,1956,fob
51,Jamaica,1,5,1956,fob
52,Trinidad and Tobago,1,5,1956,fob
68,Netherlands Antilles,5,5,1956,fob
70,Mexico,5,5,1956,fob
90,Guatemala,5,5,1956,fob
91,Honduras,5,7,1956,fob
92,El Salvador,5,5,1956,fob
93,Nicaragua,5,5,1956,fob
94,Costa Rica,5,7,1956,fob
95,Panama,5,5,1956,fob
100,Colombia (New Granada) (Gran Colombia),5,5,1956,fob
101,Venezuela,5,5,1956,fob
110,Guyana (British Guiana),1,5,1956,fob
115,Surinam (Dutch Guiana),1,1,1956,fob
130,Ecuador,5,5,1956,fob
135,Peru,5,5,1956,fob
140,Brazil,5,7,1956,fob
145,Bolivia,5,5,1956,fob
150,Paraguay,5,1,1956,fob
155,Chile,5,3,1956,fob
160,Argentina (La Plata),5,5,1956,fob
165,Uruguay,5,7,1956,fob
200,United Kingdom,1,5,1956,fob
205,Ireland,1,1,1956,fob
210,Netherlands,1,3,1956,fob
220,France,3,1,1956,fob
225,Switzerland,2,11,1956,fob
230,Spain,5,3,1956,fob
235,Portugal,3,1,1956,fob
255,Germany (Zollverein),5,2,1956,fob
265,German Democratic Republic,2,1,1956,fob
290,Poland,2,3,1956,fob
305,Austria,2,2,1956,fob
310,Hungary,2,2,1956,fob
315,Czechoslovakia,2,9,1956,fob
325,Italy,2,1,1956,fob
339,Albania,2,11,1956,fob
345,"Yugoslavia (Kingdom of Serbs, Croats and Slovenes)",2,1,1956,fob
350,Greece,2,1,1956,fob
352,Cyprus,6,1,1956,fob
355,Bulgaria,2,2,1956,fob
360,Romania,2,1,1956,fob
365,Russia (USSR),2,5,1956,fob
375,Finland,2,2,1956,fob
380,Sweden,2,5,1956,fob
385,Norway,2,4,1956,fob
390,Denmark,2,9,1956,fob
395,Iceland,2,11,1956,fob
451,Sierra Leone,1,1,1956,fob
452,Ghana (Gold Coast),1,1,1956,fob
471,Cameroun (French Cameroon),3,3,1956,fob
475,Nigeria,1,1,1956,fob
490,Democratic Republic of the Congo (Zaire) (Kinshasa) (Belgian Congo) (Congo Free State),0,1,1956,fob
500,Uganda,0,1,1956,fob
501,Kenya (British East Africa Protectorate),0,1,1956,fob
512,Tanzania (Tanganyika),0,1,1956,fob
522,Djibouti (Afar and Issas) (French Somaliland),0,8,1956,fob
530,Ethiopia (Abyssinia),0,1,1956,fob
540,Angola,3,4,1956,fob
541,Mozambique (Portuguese East Africa),3,1,1956,fob
560,South Africa,0,4,1956,fob
580,Madagascar (Malagasy Republic),3,1,1956,fob
590,Mauritius,0,3,1956,fob
600,Morocco,3,5,1956,fob
615,Algeria (Regency of Algiers),3,3,1956,fob
616,Tunisia (Regency of Tunis),3,3,1956,fob
620,Libya,2,2,1956,fob
625,Sudan (Anglo-Egyptian Sudan) (Mahdist State),0,2,1956,fob
630,Iran (Persia),6,3,1956,fob
640,Turkey (Ottoman Empire),2,1,1956,fob
645,Iraq (Mesopotamia),6,1,1956,fob
651,Egypt Arab Republic (Egypt),2,2,1956,fob
652,Syria,6,3,1956,fob
660,Lebanon,6,3,1956,fob
663,Jordan (Transjordan),6,1,1956,fob
666,Israel,2,1,1956,fob
670,Saudi Arabia (Emirate of Nejd) (Emirate of Diriyah),6,1,1956,fob
680,Yemen People's Republic (South Yemen),0,11,1956,fob
700,Afghanistan,4,1,1956,fob
710,People's Republic of China (China),4,3,1956,fob
713,Republic of China (Taiwan) (Formosa),4,5,1956,fob
720,Hong Kong,4,1,1956,fob
732,South Korea (Republic of South Korea),4,5,1956,fob
740,Japan,4,1,1956,fob
750,India,0,1,1956,fob
770,Pakistan,4,1,1956,fob
775,Myanmar (Burma),4,2,1956,fob
780,Sri Lanka (Ceylon),6,1,1956,fob
800,Thailand (Siam),4,1,1956,fob
811,Cambodia (Kampuchea),4,1,1956,fob
812,Laos,4,5,1956,fob
815,Vietnam,4,5,1956,fob
840,Philippines,4,11,1956,fob
850,Indonesia (Dutch East Indies),4,5,1956,fob
900,Australia,1,1,1956,fob
920,New Zealand,1,11,1956,fob
960,French Polynesia,3,11,1956,fob
