id,label,blockLouvain,blockIntraMax,year,cafFob
2,United States of America,5,1,1886,caf
4,Hawaii (Sandwich Is.),5,6,1886,caf
5,Virgin Islands (Danish West Indies),5,2,1886,caf
6,Puerto Rico,5,6,1886,caf
10,Greenland,0,5,1886,caf
11,Faeroe Is.,0,5,1886,caf
20,Canada (Province of Canada),5,1,1886,caf
21,Newfoundland and Labrador (Newfoundland),5,1,1886,caf
30,Bermuda,5,1,1886,caf
31,Bahamas,5,1,1886,caf
40,Cuba,3,6,1886,caf
41,Haiti,5,5,1886,caf
42,Dominican Republic (Santo Domingo),5,1,1886,caf
51,Jamaica,5,1,1886,caf
53,Barbados,5,1,1886,caf
65,Guadeloupe,5,2,1886,caf
66,Martinique,5,2,1886,caf
68,Netherlands Antilles,5,1,1886,caf
70,Mexico,7,6,1886,caf
80,Belize (British Honduras),7,1,1886,caf
90,Guatemala,7,2,1886,caf
91,Honduras,7,2,1886,caf
92,El Salvador,5,6,1886,caf
93,Nicaragua,7,6,1886,caf
94,Costa Rica,2,2,1886,caf
100,Colombia (New Granada) (Gran Colombia),5,1,1886,caf
101,Venezuela,5,1,1886,caf
110,Guyana (British Guiana),5,1,1886,caf
115,Surinam (Dutch Guiana),1,1,1886,caf
120,French Guiana,5,1,1886,caf
130,Ecuador,2,1,1886,caf
135,Peru,2,1,1886,caf
140,Brazil,2,1,1886,caf
145,Bolivia,2,1,1886,caf
150,Paraguay,2,1,1886,caf
155,Chile,2,1,1886,caf
160,Argentina (La Plata),2,1,1886,caf
165,Uruguay,2,1,1886,caf
200,United Kingdom,6,7,1886,caf
210,Netherlands,1,7,1886,caf
211,Belgium,2,7,1886,caf
212,Luxemburg,2,5,1886,caf
220,France,3,7,1886,caf
225,Switzerland,4,2,1886,caf
230,Spain,3,2,1886,caf
231,Gibraltar,3,7,1886,caf
235,Portugal,3,3,1886,caf
255,Germany (Zollverein),4,5,1886,caf
300,Austria-Hungary (Austrian Empire),4,2,1886,caf
325,Italy,4,2,1886,caf
338,Malta,4,7,1886,caf
341,Montenegro,4,5,1886,caf
342,Kingdom of Serbia,4,2,1886,caf
346,Bosnia-Herzegovina,4,2,1886,caf
350,Greece,4,7,1886,caf
352,Cyprus,4,5,1886,caf
355,Bulgaria,4,2,1886,caf
360,Romania,4,2,1886,caf
365,Russia (USSR),4,5,1886,caf
380,Sweden,0,1,1886,caf
385,Norway,0,1,1886,caf
390,Denmark,0,2,1886,caf
395,Iceland,0,5,1886,caf
402,Cape Verde,3,2,1886,caf
403,Sao Tome-Principe,3,2,1886,caf
404,Guinea-Bissau (Portuguese Guinea),3,2,1886,caf
411,Equatorial Guinea (Spanish Guinea),6,1,1886,caf
433,Senegal,3,2,1886,caf
437,Ivory Coast,3,2,1886,caf
450,Liberia,8,6,1886,caf
451,Sierra Leone,8,5,1886,caf
452,Ghana (Gold Coast),8,1,1886,caf
460,German Togoland,8,1,1886,caf
481,Gabon,8,,1886,caf
484,Congo (Brazzaville) (French Congo) (Middle Congo),8,,1886,caf
511,Zanzibar,1,5,1886,caf
530,Ethiopia (Abyssinia),1,1,1886,caf
540,Angola,3,2,1886,caf
541,Mozambique (Portuguese East Africa),6,2,1886,caf
561,Cape Colony (Cape of Good Hope),6,5,1886,caf
562,Natal,6,1,1886,caf
564,Orange Free State (Orange River Colony),6,,1886,caf
565,Namibia (South West Africa) (German South West Africa),6,1,1886,caf
580,Madagascar (Malagasy Republic),6,1,1886,caf
585,Reunion (Bourbon I.),6,1,1886,caf
590,Mauritius,6,5,1886,caf
600,Morocco,3,2,1886,caf
615,Algeria (Regency of Algiers),3,1,1886,caf
616,Tunisia (Regency of Tunis),4,5,1886,caf
630,Iran (Persia),4,1,1886,caf
640,Turkey (Ottoman Empire),4,1,1886,caf
651,Egypt Arab Republic (Egypt),4,1,1886,caf
681,Aden,1,1,1886,caf
698,Oman (Sultanate of Muscat and Oman),6,1,1886,caf
710,People's Republic of China (China),1,1,1886,caf
720,Hong Kong,1,1,1886,caf
721,Macao,6,,1886,caf
730,Korea (Chosen),1,1,1886,caf
740,Japan,1,1,1886,caf
750,India,1,1,1886,caf
751,French India,3,2,1886,caf
752,Portuguese India,3,3,1886,caf
775,Myanmar (Burma),6,1,1886,caf
780,Sri Lanka (Ceylon),1,1,1886,caf
781,Maldive Islands,1,1,1886,caf
800,Thailand (Siam),1,1,1886,caf
823,Sabah (North Borneo),1,1,1886,caf
827,Straits Settlements,1,1,1886,caf
840,Philippines,3,2,1886,caf
850,Indonesia (Dutch East Indies),1,1,1886,caf
901,New South Wales,6,1,1886,caf
