id,label,blockLouvain,blockIntraMax,year,cafFob
2,United States of America,0,3,1872,fob
4,Hawaii (Sandwich Is.),0,,1872,fob
5,Virgin Islands (Danish West Indies),0,11,1872,fob
6,Puerto Rico,6,2,1872,fob
20,Canada (Province of Canada),0,7,1872,fob
21,Newfoundland and Labrador (Newfoundland),6,7,1872,fob
30,Bermuda,0,3,1872,fob
31,Bahamas,0,1,1872,fob
40,Cuba,6,2,1872,fob
41,Haiti,0,2,1872,fob
42,Dominican Republic (Santo Domingo),0,1,1872,fob
51,Jamaica,0,1,1872,fob
65,Guadeloupe,4,2,1872,fob
66,Martinique,4,2,1872,fob
68,Netherlands Antilles,2,1,1872,fob
70,Mexico,9,3,1872,fob
80,Belize (British Honduras),9,1,1872,fob
90,Guatemala,9,3,1872,fob
91,Honduras,9,3,1872,fob
93,Nicaragua,9,3,1872,fob
100,Colombia (New Granada) (Gran Colombia),0,1,1872,fob
101,Venezuela,5,1,1872,fob
110,Guyana (British Guiana),0,1,1872,fob
115,Surinam (Dutch Guiana),2,1,1872,fob
120,French Guiana,4,1,1872,fob
130,Ecuador,4,1,1872,fob
135,Peru,4,1,1872,fob
140,Brazil,6,1,1872,fob
145,Bolivia,4,1,1872,fob
150,Paraguay,4,1,1872,fob
155,Chile,4,1,1872,fob
160,Argentina (La Plata),4,1,1872,fob
165,Uruguay,4,1,1872,fob
200,United Kingdom,0,1,1872,fob
210,Netherlands,2,2,1872,fob
211,Belgium,4,2,1872,fob
212,Luxemburg,4,2,1872,fob
220,France,4,2,1872,fob
225,Switzerland,4,2,1872,fob
230,Spain,6,4,1872,fob
231,Gibraltar,6,2,1872,fob
235,Portugal,6,4,1872,fob
255,Germany (Zollverein),2,4,1872,fob
300,Austria-Hungary (Austrian Empire),4,2,1872,fob
325,Italy,4,2,1872,fob
338,Malta,6,2,1872,fob
350,Greece,4,7,1872,fob
360,Romania,4,7,1872,fob
365,Russia (USSR),4,7,1872,fob
380,Sweden,7,7,1872,fob
385,Norway,7,7,1872,fob
390,Denmark,7,2,1872,fob
402,Cape Verde,0,1,1872,fob
411,Equatorial Guinea (Spanish Guinea),0,1,1872,fob
433,Senegal,4,2,1872,fob
450,Liberia,0,2,1872,fob
451,Sierra Leone,0,2,1872,fob
541,Mozambique (Portuguese East Africa),5,1,1872,fob
561,Cape Colony (Cape of Good Hope),5,7,1872,fob
562,Natal,5,1,1872,fob
580,Madagascar (Malagasy Republic),3,1,1872,fob
585,Reunion (Bourbon I.),3,1,1872,fob
590,Mauritius,3,1,1872,fob
600,Morocco,6,2,1872,fob
615,Algeria (Regency of Algiers),6,2,1872,fob
616,Tunisia (Regency of Tunis),6,2,1872,fob
630,Iran (Persia),1,1,1872,fob
640,Turkey (Ottoman Empire),4,2,1872,fob
651,Egypt Arab Republic (Egypt),4,1,1872,fob
681,Aden,1,1,1872,fob
698,Oman (Sultanate of Muscat and Oman),0,1,1872,fob
710,People's Republic of China (China),1,1,1872,fob
720,Hong Kong,1,1,1872,fob
740,Japan,1,9,1872,fob
750,India,1,1,1872,fob
751,French India,3,1,1872,fob
775,Myanmar (Burma),0,1,1872,fob
780,Sri Lanka (Ceylon),1,1,1872,fob
781,Maldive Islands,1,1,1872,fob
800,Thailand (Siam),2,2,1872,fob
824,Sarawak,2,1,1872,fob
827,Straits Settlements,2,1,1872,fob
840,Philippines,1,4,1872,fob
850,Indonesia (Dutch East Indies),2,1,1872,fob
901,New South Wales,8,1,1872,fob
902,Western Australia,2,1,1872,fob
903,South Australia,8,1,1872,fob
904,Victoria,8,1,1872,fob
905,Queensland,8,1,1872,fob
906,Tasmania,8,1,1872,fob
920,New Zealand,8,1,1872,fob
930,New Caledonia,8,1,1872,fob
950,Fiji,8,1,1872,fob
1024,Prince Edward Is.,6,7,1872,fob
1029,St. Pierre and Miquelon,4,2,1872,fob
1048,Trinidad,5,1,1872,fob
1055,Windward Is.,0,3,1872,fob
1063,Leeward Is.,0,3,1872,fob
1163,Falkland Is.,0,1,1872,fob
2003,Channel Is.,0,1,1872,fob
2249,Heligoland,0,1,1872,fob
4050,St. Helena,5,1,1872,fob
4060,Tristan da Cunha,5,1,1872,fob
4070,Ascension I.,5,1,1872,fob
5813,Anjouan,5,1,1872,fob
6067,Captaincy-general of north Africa,6,2,1872,fob
7030,Khiva,4,7,1872,fob
8151,Cochin China,1,2,1872,fob
8231,Labuan I.,2,1,1872,fob
