id,label,blockLouvain,blockIntraMax,year,cafFob
2,United States of America,4,2,1914,fob
3,Alaska,4,3,1914,fob
4,Hawaii (Sandwich Is.),6,2,1914,fob
5,Virgin Islands (Danish West Indies),4,3,1914,fob
6,Puerto Rico,0,3,1914,fob
10,Greenland,0,3,1914,fob
11,Faeroe Is.,0,3,1914,fob
20,Canada (Province of Canada),4,2,1914,fob
21,Newfoundland and Labrador (Newfoundland),4,2,1914,fob
30,Bermuda,4,2,1914,fob
31,Bahamas,4,2,1914,fob
40,Cuba,0,3,1914,fob
41,Haiti,4,4,1914,fob
42,Dominican Republic (Santo Domingo),0,4,1914,fob
51,Jamaica,4,2,1914,fob
52,Trinidad and Tobago,4,2,1914,fob
53,Barbados,4,2,1914,fob
65,Guadeloupe,2,3,1914,fob
66,Martinique,4,4,1914,fob
68,Netherlands Antilles,6,6,1914,fob
70,Mexico,4,3,1914,fob
80,Belize (British Honduras),4,2,1914,fob
90,Guatemala,4,4,1914,fob
91,Honduras,4,4,1914,fob
92,El Salvador,4,4,1914,fob
93,Nicaragua,4,4,1914,fob
94,Costa Rica,4,4,1914,fob
95,Panama,4,3,1914,fob
100,Colombia (New Granada) (Gran Colombia),4,2,1914,fob
101,Venezuela,2,2,1914,fob
110,Guyana (British Guiana),4,2,1914,fob
115,Surinam (Dutch Guiana),6,2,1914,fob
120,French Guiana,2,2,1914,fob
130,Ecuador,0,2,1914,fob
135,Peru,0,2,1914,fob
140,Brazil,0,2,1914,fob
145,Bolivia,0,2,1914,fob
150,Paraguay,0,2,1914,fob
155,Chile,0,2,1914,fob
160,Argentina (La Plata),0,2,1914,fob
165,Uruguay,0,2,1914,fob
200,United Kingdom,1,3,1914,fob
210,Netherlands,2,2,1914,fob
211,Belgium,3,2,1914,fob
220,France,2,4,1914,fob
225,Switzerland,2,4,1914,fob
230,Spain,0,2,1914,fob
231,Gibraltar,2,2,1914,fob
232,Andorra,0,3,1914,fob
235,Portugal,3,3,1914,fob
255,Germany (Zollverein),0,6,1914,fob
300,Austria-Hungary (Austrian Empire),2,4,1914,fob
325,Italy,2,4,1914,fob
338,Malta,2,4,1914,fob
339,Albania,2,3,1914,fob
341,Montenegro,2,4,1914,fob
342,Kingdom of Serbia,2,4,1914,fob
350,Greece,2,1,1914,fob
352,Cyprus,2,4,1914,fob
355,Bulgaria,2,1,1914,fob
360,Romania,2,1,1914,fob
365,Russia (USSR),2,3,1914,fob
380,Sweden,0,1,1914,fob
385,Norway,0,1,1914,fob
390,Denmark,0,7,1914,fob
395,Iceland,0,3,1914,fob
402,Cape Verde,3,4,1914,fob
403,Sao Tome-Principe,3,4,1914,fob
404,Guinea-Bissau (Portuguese Guinea),1,4,1914,fob
411,Equatorial Guinea (Spanish Guinea),1,4,1914,fob
420,Gambia,1,2,1914,fob
430,French West Africa,1,4,1914,fob
450,Liberia,1,4,1914,fob
451,Sierra Leone,1,4,1914,fob
452,Ghana (Gold Coast),1,2,1914,fob
460,German Togoland,1,2,1914,fob
470,Kamerun,3,4,1914,fob
475,Nigeria,1,2,1914,fob
480,French Equatorial Africa,3,2,1914,fob
490,Democratic Republic of the Congo (Zaire) (Kinshasa) (Belgian Congo) (Congo Free State),3,2,1914,fob
500,Uganda,5,1,1914,fob
501,Kenya (British East Africa Protectorate),5,1,1914,fob
510,German East Africa,5,4,1914,fob
511,Zanzibar,5,1,1914,fob
521,Somaliland Republic (British Somaliland),5,7,1914,fob
522,Djibouti (Afar and Issas) (French Somaliland),5,1,1914,fob
530,Ethiopia (Abyssinia),5,7,1914,fob
531,Eritrea,5,2,1914,fob
540,Angola,3,4,1914,fob
541,Mozambique (Portuguese East Africa),3,4,1914,fob
551,Zambia (Northern Rhodesia),3,4,1914,fob
552,Zimbabwe (Rhodesia) (Southern Rhodesia),3,4,1914,fob
553,Malawi (Nyasaland) (British Central Africa Protectorate),3,4,1914,fob
560,South Africa,3,2,1914,fob
565,Namibia (South West Africa) (German South West Africa),3,4,1914,fob
570,Lesotho (Basutoland),1,1,1914,fob
571,Botswana (Bechuanaland),1,4,1914,fob
572,Eswatini (Swaziland),1,4,1914,fob
580,Madagascar (Malagasy Republic),2,4,1914,fob
585,Reunion (Bourbon I.),2,4,1914,fob
590,Mauritius,5,2,1914,fob
591,Seychelles,5,2,1914,fob
600,Morocco,2,2,1914,fob
602,Spanish Morocco,2,3,1914,fob
615,Algeria (Regency of Algiers),2,2,1914,fob
616,Tunisia (Regency of Tunis),2,1,1914,fob
625,Sudan (Anglo-Egyptian Sudan) (Mahdist State),5,3,1914,fob
630,Iran (Persia),2,2,1914,fob
640,Turkey (Ottoman Empire),2,2,1914,fob
651,Egypt Arab Republic (Egypt),2,2,1914,fob
670,Saudi Arabia (Emirate of Nejd) (Emirate of Diriyah),5,1,1914,fob
681,Aden,5,2,1914,fob
692,Bahrain,5,2,1914,fob
698,Oman (Sultanate of Muscat and Oman),5,1,1914,fob
700,Afghanistan,2,4,1914,fob
710,People's Republic of China (China),6,2,1914,fob
712,Mongolia,2,2,1914,fob
713,Republic of China (Taiwan) (Formosa),6,2,1914,fob
720,Hong Kong,6,2,1914,fob
721,Macao,6,3,1914,fob
730,Korea (Chosen),6,2,1914,fob
740,Japan,6,2,1914,fob
750,India,5,2,1914,fob
751,French India,2,3,1914,fob
752,Portuguese India,3,3,1914,fob
780,Sri Lanka (Ceylon),5,2,1914,fob
781,Maldive Islands,5,2,1914,fob
800,Thailand (Siam),6,4,1914,fob
810,French Indochina,6,3,1914,fob
811,Cambodia (Kampuchea),6,6,1914,fob
821,Federated Malay States,6,2,1914,fob
823,Sabah (North Borneo),6,2,1914,fob
824,Sarawak,6,2,1914,fob
827,Straits Settlements,6,6,1914,fob
835,Brunei,6,2,1914,fob
840,Philippines,6,3,1914,fob
850,Indonesia (Dutch East Indies),6,6,1914,fob
860,East Timor (Portuguese Timor),3,3,1914,fob
900,Australia,7,2,1914,fob
911,Papua (British New Guinea),7,3,1914,fob
912,New Guinea (German New Guinea) (Kaiser Wilhelmsland),7,3,1914,fob
920,New Zealand,7,6,1914,fob
930,New Caledonia,7,4,1914,fob
935,Vanuatu (New Hebrides),7,2,1914,fob
940,Solomon Islands (British Solomon Islands Protectorate),7,2,1914,fob
945,Gilbert and Ellice Is.,7,2,1914,fob
950,Fiji,7,2,1914,fob
955,Tonga (Haʻapai),7,2,1914,fob
960,French Polynesia,7,4,1914,fob
970,Nauru,1,3,1914,fob
983,Marshall Is.,7,2,1914,fob
985,Guam,7,2,1914,fob
990,Samoa (Western Samoa) (German Samoa),7,3,1914,fob
991,American Samoa,7,2,1914,fob
1029,St. Pierre and Miquelon,2,4,1914,fob
1032,Turks and Caicos Is.,4,3,1914,fob
1033,Cayman Is.,4,3,1914,fob
