id,label,blockLouvain,blockIntraMax,year,cafFob
2,United States of America,4,3,1839,caf
5,Virgin Islands (Danish West Indies),4,1,1839,caf
6,Puerto Rico,4,1,1839,caf
7,Texas,4,3,1839,caf
10,Greenland,3,,1839,caf
21,Newfoundland and Labrador (Newfoundland),2,,1839,caf
30,Bermuda,4,3,1839,caf
31,Bahamas,4,3,1839,caf
40,Cuba,4,1,1839,caf
41,Haiti,3,4,1839,caf
42,Dominican Republic (Santo Domingo),1,,1839,caf
51,Jamaica,1,,1839,caf
54,Dominica,1,2,1839,caf
65,Guadeloupe,0,1,1839,caf
66,Martinique,0,1,1839,caf
68,Netherlands Antilles,3,4,1839,caf
70,Mexico,4,1,1839,caf
80,Belize (British Honduras),4,3,1839,caf
89,United States of Central America,4,3,1839,caf
90,Guatemala,2,2,1839,caf
100,Colombia (New Granada) (Gran Colombia),4,2,1839,caf
101,Venezuela,4,1,1839,caf
110,Guyana (British Guiana),4,2,1839,caf
120,French Guiana,0,1,1839,caf
130,Ecuador,4,,1839,caf
135,Peru,2,1,1839,caf
136,Bolivia-Peru Confederation,4,1,1839,caf
140,Brazil,3,1,1839,caf
155,Chile,3,1,1839,caf
160,Argentina (La Plata),4,1,1839,caf
165,Uruguay,3,1,1839,caf
200,United Kingdom,1,1,1839,caf
210,Netherlands,3,4,1839,caf
211,Belgium,3,1,1839,caf
220,France,0,1,1839,caf
225,Switzerland,2,1,1839,caf
230,Spain,4,1,1839,caf
231,Gibraltar,2,4,1839,caf
235,Portugal,3,4,1839,caf
239,Prussia,3,4,1839,caf
240,Hanover,3,4,1839,caf
246,Bremen,3,4,1839,caf
248,Hamburg,3,4,1839,caf
276,Lübeck,3,4,1839,caf
280,Mecklenburg Schwerin,3,4,1839,caf
300,Austria-Hungary (Austrian Empire),2,1,1839,caf
324,Kingdom of Sardinia,2,1,1839,caf
327,Papal States,0,1,1839,caf
329,Two Sicilies,2,1,1839,caf
337,Tuscany,2,1,1839,caf
338,Malta,2,4,1839,caf
350,Greece,2,1,1839,caf
365,Russia (USSR),3,2,1839,caf
380,Sweden,3,4,1839,caf
385,Norway,3,1,1839,caf
390,Denmark,3,1,1839,caf
402,Cape Verde,4,2,1839,caf
433,Senegal,0,1,1839,caf
451,Sierra Leone,1,2,1839,caf
561,Cape Colony (Cape of Good Hope),1,1,1839,caf
562,Natal,1,2,1839,caf
585,Reunion (Bourbon I.),0,1,1839,caf
590,Mauritius,1,1,1839,caf
600,Morocco,3,2,1839,caf
615,Algeria (Regency of Algiers),0,1,1839,caf
616,Tunisia (Regency of Tunis),2,1,1839,caf
630,Iran (Persia),2,1,1839,caf
640,Turkey (Ottoman Empire),2,1,1839,caf
651,Egypt Arab Republic (Egypt),2,1,1839,caf
652,Syria,2,1,1839,caf
710,People's Republic of China (China),1,4,1839,caf
750,India,1,2,1839,caf
751,French India,0,1,1839,caf
752,Portuguese India,1,2,1839,caf
775,Myanmar (Burma),1,2,1839,caf
780,Sri Lanka (Ceylon),1,2,1839,caf
781,Maldive Islands,1,2,1839,caf
800,Thailand (Siam),1,2,1839,caf
815,Vietnam,1,4,1839,caf
840,Philippines,4,2,1839,caf
850,Indonesia (Dutch East Indies),3,2,1839,caf
901,New South Wales,1,2,1839,caf
1029,St. Pierre and Miquelon,0,1,1839,caf
1055,Windward Is.,1,3,1839,caf
1063,Leeward Is.,4,2,1839,caf
1064,St. Barthelemy,4,3,1839,caf
2901,Congress Poland,3,2,1839,caf
3271,Ancona,2,1,1839,caf
3349,Ionian Is.,2,1,1839,caf
3362,Wallachia,2,,1839,caf
4050,St. Helena,1,2,1839,caf
7010,Kokand,3,2,1839,caf
7020,Bokhara,3,2,1839,caf
7504,Tranquebar,1,2,1839,caf
7693,Sindh,1,2,1839,caf
8501,Bali,1,2,1839,caf
8532,Riau,1,2,1839,caf
9974,Crozet Is.,1,,1839,caf
