id,label,blockLouvain,blockIntraMax,year,cafFob
2,United States of America,1,5,1849,caf
4,Hawaii (Sandwich Is.),1,,1849,caf
5,Virgin Islands (Danish West Indies),1,2,1849,caf
6,Puerto Rico,1,2,1849,caf
10,Greenland,0,2,1849,caf
20,Canada (Province of Canada),0,8,1849,caf
21,Newfoundland and Labrador (Newfoundland),0,10,1849,caf
30,Bermuda,1,5,1849,caf
31,Bahamas,1,2,1849,caf
40,Cuba,1,2,1849,caf
41,Haiti,4,4,1849,caf
51,Jamaica,1,1,1849,caf
54,Dominica,0,1,1849,caf
65,Guadeloupe,3,2,1849,caf
66,Martinique,3,2,1849,caf
68,Netherlands Antilles,1,1,1849,caf
70,Mexico,1,10,1849,caf
80,Belize (British Honduras),0,1,1849,caf
90,Guatemala,1,2,1849,caf
100,Colombia (New Granada) (Gran Colombia),0,4,1849,caf
101,Venezuela,1,4,1849,caf
110,Guyana (British Guiana),0,5,1849,caf
115,Surinam (Dutch Guiana),2,4,1849,caf
120,French Guiana,3,2,1849,caf
130,Ecuador,1,2,1849,caf
135,Peru,1,2,1849,caf
140,Brazil,4,4,1849,caf
145,Bolivia,1,2,1849,caf
155,Chile,1,4,1849,caf
160,Argentina (La Plata),1,1,1849,caf
165,Uruguay,1,2,1849,caf
200,United Kingdom,0,1,1849,caf
210,Netherlands,2,4,1849,caf
211,Belgium,2,4,1849,caf
212,Luxemburg,2,4,1849,caf
220,France,3,2,1849,caf
225,Switzerland,4,2,1849,caf
230,Spain,1,2,1849,caf
231,Gibraltar,3,7,1849,caf
235,Portugal,4,7,1849,caf
239,Prussia,2,4,1849,caf
240,Hanover,4,7,1849,caf
246,Bremen,4,7,1849,caf
247,Frankfurt,2,4,1849,caf
248,Hamburg,4,7,1849,caf
257,Oldenburg,4,4,1849,caf
276,Lübeck,4,7,1849,caf
280,Mecklenburg Schwerin,4,7,1849,caf
300,Austria-Hungary (Austrian Empire),3,2,1849,caf
324,Kingdom of Sardinia,1,4,1849,caf
327,Papal States,3,2,1849,caf
329,Two Sicilies,3,2,1849,caf
337,Tuscany,3,2,1849,caf
338,Malta,3,7,1849,caf
350,Greece,3,4,1849,caf
365,Russia (USSR),5,6,1849,caf
380,Sweden,4,7,1849,caf
385,Norway,4,4,1849,caf
390,Denmark,4,7,1849,caf
402,Cape Verde,0,5,1849,caf
411,Equatorial Guinea (Spanish Guinea),0,1,1849,caf
420,Gambia,0,4,1849,caf
433,Senegal,3,4,1849,caf
451,Sierra Leone,0,1,1849,caf
452,Ghana (Gold Coast),0,1,1849,caf
511,Zanzibar,6,,1849,caf
541,Mozambique (Portuguese East Africa),6,1,1849,caf
561,Cape Colony (Cape of Good Hope),6,2,1849,caf
585,Reunion (Bourbon I.),3,1,1849,caf
590,Mauritius,6,1,1849,caf
600,Morocco,0,1,1849,caf
615,Algeria (Regency of Algiers),3,2,1849,caf
630,Iran (Persia),5,6,1849,caf
640,Turkey (Ottoman Empire),3,2,1849,caf
651,Egypt Arab Republic (Egypt),3,2,1849,caf
681,Aden,7,1,1849,caf
710,People's Republic of China (China),7,4,1849,caf
720,Hong Kong,6,1,1849,caf
750,India,7,1,1849,caf
751,French India,3,2,1849,caf
775,Myanmar (Burma),7,1,1849,caf
780,Sri Lanka (Ceylon),0,1,1849,caf
781,Maldive Islands,7,1,1849,caf
800,Thailand (Siam),7,1,1849,caf
840,Philippines,1,2,1849,caf
850,Indonesia (Dutch East Indies),2,1,1849,caf
901,New South Wales,0,10,1849,caf
902,Western Australia,0,10,1849,caf
903,South Australia,6,10,1849,caf
906,Tasmania,6,10,1849,caf
920,New Zealand,0,1,1849,caf
1019,Rupert's Land,0,1,1849,caf
1022,Nova Scotia,0,10,1849,caf
1023,New Brunswick,0,10,1849,caf
1024,Prince Edward Is.,0,10,1849,caf
1029,St. Pierre and Miquelon,3,2,1849,caf
1055,Windward Is.,0,1,1849,caf
1063,Leeward Is.,0,1,1849,caf
1064,St. Barthelemy,1,5,1849,caf
2003,Channel Is.,6,1,1849,caf
2248,Holstein,4,10,1849,caf
2249,Heligoland,3,2,1849,caf
2901,Congress Poland,5,6,1849,caf
3349,Ionian Is.,5,4,1849,caf
3361,Moldavia,3,2,1849,caf
3362,Wallachia,3,2,1849,caf
4050,St. Helena,6,1,1849,caf
4070,Ascension I.,6,1,1849,caf
7010,Kokand,5,6,1849,caf
7020,Bokhara,5,6,1849,caf
7030,Khiva,5,6,1849,caf
8501,Bali,4,,1849,caf
9002,Cocos (Keeling) Is.,0,,1849,caf
9974,Crozet Is.,6,,1849,caf
