id,label,blockLouvain,blockIntraMax,year,cafFob
2,United States of America,4,3,1929,fob
3,Alaska,4,8,1929,fob
4,Hawaii (Sandwich Is.),3,3,1929,fob
5,Virgin Islands (Danish West Indies),4,3,1929,fob
6,Puerto Rico,4,4,1929,fob
10,Greenland,2,4,1929,fob
11,Faeroe Is.,2,1,1929,fob
20,Canada (Province of Canada),4,3,1929,fob
21,Newfoundland and Labrador (Newfoundland),4,5,1929,fob
30,Bermuda,4,3,1929,fob
31,Bahamas,4,1,1929,fob
40,Cuba,4,3,1929,fob
41,Haiti,4,1,1929,fob
42,Dominican Republic (Santo Domingo),4,1,1929,fob
51,Jamaica,4,1,1929,fob
52,Trinidad and Tobago,4,1,1929,fob
53,Barbados,4,1,1929,fob
65,Guadeloupe,4,1,1929,fob
66,Martinique,4,1,1929,fob
68,Netherlands Antilles,4,6,1929,fob
70,Mexico,4,3,1929,fob
80,Belize (British Honduras),4,5,1929,fob
90,Guatemala,4,5,1929,fob
91,Honduras,4,5,1929,fob
92,El Salvador,4,5,1929,fob
93,Nicaragua,4,5,1929,fob
94,Costa Rica,4,5,1929,fob
95,Panama,4,1,1929,fob
96,Panama Canal Zone,4,1,1929,fob
100,Colombia (New Granada) (Gran Colombia),4,3,1929,fob
101,Venezuela,4,3,1929,fob
110,Guyana (British Guiana),4,3,1929,fob
115,Surinam (Dutch Guiana),7,6,1929,fob
120,French Guiana,4,3,1929,fob
130,Ecuador,4,3,1929,fob
135,Peru,4,3,1929,fob
140,Brazil,0,3,1929,fob
145,Bolivia,4,3,1929,fob
150,Paraguay,0,3,1929,fob
155,Chile,4,3,1929,fob
160,Argentina (La Plata),0,3,1929,fob
165,Uruguay,0,3,1929,fob
200,United Kingdom,8,3,1929,fob
205,Ireland,4,3,1929,fob
210,Netherlands,0,6,1929,fob
211,Belgium,8,6,1929,fob
212,Luxemburg,2,3,1929,fob
220,France,0,5,1929,fob
221,Monaco,0,5,1929,fob
223,Liechtenstein,1,1,1929,fob
225,Switzerland,1,5,1929,fob
230,Spain,0,1,1929,fob
231,Gibraltar,0,3,1929,fob
232,Andorra,0,5,1929,fob
235,Portugal,7,6,1929,fob
255,Germany (Zollverein),2,8,1929,fob
