id,label,blockLouvain,blockIntraMax,year,cafFob
2,United States of America,2,2,2000,fob
10,Greenland,6,2,2000,fob
11,Faeroe Is.,6,2,2000,fob
20,Canada (Province of Canada),2,2,2000,fob
30,Bermuda,0,1,2000,fob
31,Bahamas,2,2,2000,fob
40,Cuba,2,2,2000,fob
41,Haiti,2,2,2000,fob
42,Dominican Republic (Santo Domingo),2,2,2000,fob
51,Jamaica,2,2,2000,fob
52,Trinidad and Tobago,2,2,2000,fob
53,Barbados,2,2,2000,fob
54,Dominica,2,2,2000,fob
55,Grenada,2,2,2000,fob
56,St. Lucia,2,2,2000,fob
57,St. Vincent and the Grenadines,2,2,2000,fob
58,Antigua and Barbuda (Antigua),2,2,2000,fob
59,Montserrat,2,2,2000,fob
60,St. Kitts-Nevis,2,2,2000,fob
68,Netherlands Antilles,2,2,2000,fob
70,Mexico,2,2,2000,fob
80,Belize (British Honduras),2,2,2000,fob
90,Guatemala,2,2,2000,fob
91,Honduras,2,2,2000,fob
92,El Salvador,2,2,2000,fob
93,Nicaragua,2,2,2000,fob
94,Costa Rica,2,2,2000,fob
95,Panama,2,2,2000,fob
100,Colombia (New Granada) (Gran Colombia),2,2,2000,fob
101,Venezuela,2,2,2000,fob
110,Guyana (British Guiana),2,2,2000,fob
115,Surinam (Dutch Guiana),2,2,2000,fob
130,Ecuador,2,2,2000,fob
135,Peru,2,2,2000,fob
140,Brazil,2,2,2000,fob
145,Bolivia,2,2,2000,fob
150,Paraguay,2,2,2000,fob
155,Chile,2,1,2000,fob
160,Argentina (La Plata),2,2,2000,fob
165,Uruguay,2,2,2000,fob
200,United Kingdom,6,2,2000,fob
205,Ireland,6,2,2000,fob
210,Netherlands,1,1,2000,fob
211,Belgium,1,2,2000,fob
212,Luxemburg,1,1,2000,fob
220,France,1,2,2000,fob
225,Switzerland,3,6,2000,fob
230,Spain,1,2,2000,fob
231,Gibraltar,3,2,2000,fob
235,Portugal,1,2,2000,fob
255,Germany (Zollverein),0,2,2000,fob
290,Poland,0,1,2000,fob
305,Austria,0,1,2000,fob
310,Hungary,0,1,2000,fob
315,Czechoslovakia,2,2,2000,fob
316,Czech Republic,0,1,2000,fob
317,Slovakia,0,1,2000,fob
325,Italy,0,2,2000,fob
328,Vatican City,0,5,2000,fob
331,San Marino,0,1,2000,fob
338,Malta,4,2,2000,fob
339,Albania,0,6,2000,fob
343,North Macedonia (Former Yugoslav Republic of Macedonia) (Macedonia),0,2,2000,fob
344,Croatia,0,1,2000,fob
345,"Yugoslavia (Kingdom of Serbs, Croats and Slovenes)",0,1,2000,fob
346,Bosnia-Herzegovina,0,2,2000,fob
348,Serbia (Serbia and Montenegro) (Federal Republic of Yugoslavia),0,2,2000,fob
349,Slovenia,0,2,2000,fob
350,Greece,0,1,2000,fob
352,Cyprus,4,2,2000,fob
355,Bulgaria,0,2,2000,fob
359,Moldova (Bessarabia) (Moldavian Republic),0,2,2000,fob
360,Romania,0,1,2000,fob
365,Russia (USSR),0,2,2000,fob
366,Estonia,0,2,2000,fob
367,Latvia,0,1,2000,fob
368,Lithuania,0,2,2000,fob
369,Ukraine,0,1,2000,fob
370,Belarus (Byelorussia),0,1,2000,fob
371,Armenia,0,1,2000,fob
372,Georgia,0,1,2000,fob
373,Azerbaijan,0,2,2000,fob
375,Finland,0,2,2000,fob
380,Sweden,6,1,2000,fob
385,Norway,6,1,2000,fob
390,Denmark,6,2,2000,fob
395,Iceland,6,2,2000,fob
402,Cape Verde,1,2,2000,fob
403,Sao Tome-Principe,1,2,2000,fob
404,Guinea-Bissau (Portuguese Guinea),1,2,2000,fob
411,Equatorial Guinea (Spanish Guinea),1,2,2000,fob
420,Gambia,1,2,2000,fob
432,Mali (French Sudan) (Upper Senegal and Niger),1,2,2000,fob
433,Senegal,1,2,2000,fob
434,Benin (Dahomey),1,2,2000,fob
435,Mauritania,1,2,2000,fob
436,Niger,1,2,2000,fob
437,Ivory Coast,1,2,2000,fob
438,Guinea (French Guinea) (Rivieres du Sud),1,2,2000,fob
439,Burkina Faso (Upper Volta),1,2,2000,fob
450,Liberia,1,2,2000,fob
451,Sierra Leone,1,2,2000,fob
452,Ghana (Gold Coast),1,2,2000,fob
461,Togo (French Togoland),1,2,2000,fob
471,Cameroun (French Cameroon),1,2,2000,fob
475,Nigeria,1,2,2000,fob
481,Gabon,1,2,2000,fob
482,Central African Republic (Ubangi Shari),1,2,2000,fob
483,Chad,1,2,2000,fob
484,Congo (Brazzaville) (French Congo) (Middle Congo),1,2,2000,fob
490,Democratic Republic of the Congo (Zaire) (Kinshasa) (Belgian Congo) (Congo Free State),3,2,2000,fob
500,Uganda,3,2,2000,fob
501,Kenya (British East Africa Protectorate),3,2,2000,fob
512,Tanzania (Tanganyika),3,2,2000,fob
516,Burundi,3,2,2000,fob
517,Rwanda,3,2,2000,fob
520,Somalia,4,2,2000,fob
522,Djibouti (Afar and Issas) (French Somaliland),4,2,2000,fob
530,Ethiopia (Abyssinia),4,2,2000,fob
531,Eritrea,4,2,2000,fob
540,Angola,1,2,2000,fob
541,Mozambique (Portuguese East Africa),3,2,2000,fob
551,Zambia (Northern Rhodesia),3,2,2000,fob
552,Zimbabwe (Rhodesia) (Southern Rhodesia),3,2,2000,fob
553,Malawi (Nyasaland) (British Central Africa Protectorate),3,2,2000,fob
560,South Africa,3,2,2000,fob
565,Namibia (South West Africa) (German South West Africa),3,2,2000,fob
570,Lesotho (Basutoland),3,2,2000,fob
571,Botswana (Bechuanaland),3,2,2000,fob
572,Eswatini (Swaziland),3,2,2000,fob
580,Madagascar (Malagasy Republic),3,2,2000,fob
581,Comoros,3,2,2000,fob
590,Mauritius,3,2,2000,fob
591,Seychelles,3,1,2000,fob
600,Morocco,1,2,2000,fob
615,Algeria (Regency of Algiers),4,2,2000,fob
616,Tunisia (Regency of Tunis),1,2,2000,fob
620,Libya,4,2,2000,fob
625,Sudan (Anglo-Egyptian Sudan) (Mahdist State),4,2,2000,fob
630,Iran (Persia),0,2,2000,fob
640,Turkey (Ottoman Empire),0,1,2000,fob
645,Iraq (Mesopotamia),4,1,2000,fob
651,Egypt Arab Republic (Egypt),4,2,2000,fob
652,Syria,4,2,2000,fob
660,Lebanon,4,2,2000,fob
663,Jordan (Transjordan),4,2,2000,fob
666,Israel,4,2,2000,fob
670,Saudi Arabia (Emirate of Nejd) (Emirate of Diriyah),4,1,2000,fob
679,Yemen,4,2,2000,fob
690,Kuwait,4,2,2000,fob
692,Bahrain,4,2,2000,fob
694,Qatar,4,2,2000,fob
696,United Arab Emirates (Trucial Oman),4,1,2000,fob
698,Oman (Sultanate of Muscat and Oman),4,2,2000,fob
700,Afghanistan,0,2,2000,fob
701,Turkmenistan,0,1,2000,fob
702,Tajikistan,0,6,2000,fob
703,Kyrgyzstan,0,1,2000,fob
704,Uzbekistan,0,1,2000,fob
705,Kazakhstan,0,1,2000,fob
710,People's Republic of China (China),5,2,2000,fob
712,Mongolia,0,2,2000,fob
713,Republic of China (Taiwan) (Formosa),5,2,2000,fob
720,Hong Kong,5,2,2000,fob
721,Macao,5,2,2000,fob
731,North Korea (Democratic People's Republic of Korea),5,2,2000,fob
732,South Korea (Republic of South Korea),5,2,2000,fob
740,Japan,5,2,2000,fob
750,India,4,2,2000,fob
760,Bhutan,4,6,2000,fob
770,Pakistan,4,2,2000,fob
771,Bangladesh,5,2,2000,fob
775,Myanmar (Burma),5,2,2000,fob
780,Sri Lanka (Ceylon),4,2,2000,fob
