id,label,blockLouvain,blockIntraMax,year,cafFob
2,United States of America,3,3,1904,caf
3,Alaska,3,3,1904,caf
4,Hawaii (Sandwich Is.),4,3,1904,caf
5,Virgin Islands (Danish West Indies),3,3,1904,caf
6,Puerto Rico,3,3,1904,caf
10,Greenland,5,1,1904,caf
11,Faeroe Is.,1,8,1904,caf
20,Canada (Province of Canada),3,3,1904,caf
21,Newfoundland and Labrador (Newfoundland),3,3,1904,caf
30,Bermuda,3,1,1904,caf
31,Bahamas,3,1,1904,caf
40,Cuba,3,3,1904,caf
41,Haiti,3,3,1904,caf
42,Dominican Republic (Santo Domingo),0,3,1904,caf
51,Jamaica,3,1,1904,caf
52,Trinidad and Tobago,3,1,1904,caf
53,Barbados,3,1,1904,caf
65,Guadeloupe,3,3,1904,caf
66,Martinique,3,4,1904,caf
68,Netherlands Antilles,4,4,1904,caf
70,Mexico,3,3,1904,caf
80,Belize (British Honduras),3,3,1904,caf
90,Guatemala,3,4,1904,caf
91,Honduras,3,4,1904,caf
92,El Salvador,2,4,1904,caf
93,Nicaragua,2,4,1904,caf
94,Costa Rica,3,4,1904,caf
95,Panama,2,1,1904,caf
100,Colombia (New Granada) (Gran Colombia),3,1,1904,caf
101,Venezuela,3,1,1904,caf
110,Guyana (British Guiana),3,1,1904,caf
115,Surinam (Dutch Guiana),4,4,1904,caf
120,French Guiana,3,1,1904,caf
130,Ecuador,2,1,1904,caf
135,Peru,2,1,1904,caf
140,Brazil,2,1,1904,caf
145,Bolivia,2,1,1904,caf
150,Paraguay,2,1,1904,caf
155,Chile,2,1,1904,caf
160,Argentina (La Plata),2,1,1904,caf
165,Uruguay,2,1,1904,caf
200,United Kingdom,1,4,1904,caf
210,Netherlands,4,2,1904,caf
211,Belgium,0,2,1904,caf
212,Luxemburg,0,4,1904,caf
220,France,0,1,1904,caf
221,Monaco,0,4,1904,caf
225,Switzerland,0,5,1904,caf
230,Spain,2,3,1904,caf
231,Gibraltar,0,1,1904,caf
232,Andorra,2,3,1904,caf
