id,label,blockLouvain,blockIntraMax,year,cafFob
2,United States of America,2,3,1928,fob
3,Alaska,7,3,1928,fob
4,Hawaii (Sandwich Is.),2,3,1928,fob
5,Virgin Islands (Danish West Indies),2,3,1928,fob
6,Puerto Rico,2,1,1928,fob
10,Greenland,8,3,1928,fob
11,Faeroe Is.,8,1,1928,fob
20,Canada (Province of Canada),3,3,1928,fob
21,Newfoundland and Labrador (Newfoundland),3,3,1928,fob
30,Bermuda,3,1,1928,fob
31,Bahamas,3,1,1928,fob
40,Cuba,2,3,1928,fob
41,Haiti,2,1,1928,fob
42,Dominican Republic (Santo Domingo),2,1,1928,fob
51,Jamaica,3,1,1928,fob
52,Trinidad and Tobago,3,1,1928,fob
53,Barbados,3,1,1928,fob
65,Guadeloupe,3,1,1928,fob
66,Martinique,3,1,1928,fob
68,Netherlands Antilles,2,3,1928,fob
70,Mexico,2,3,1928,fob
80,Belize (British Honduras),2,3,1928,fob
90,Guatemala,2,5,1928,fob
91,Honduras,2,5,1928,fob
92,El Salvador,2,5,1928,fob
93,Nicaragua,2,5,1928,fob
94,Costa Rica,2,5,1928,fob
95,Panama,2,3,1928,fob
96,Panama Canal Zone,2,5,1928,fob
100,Colombia (New Granada) (Gran Colombia),2,3,1928,fob
101,Venezuela,2,3,1928,fob
110,Guyana (British Guiana),3,3,1928,fob
115,Surinam (Dutch Guiana),10,3,1928,fob
120,French Guiana,9,3,1928,fob
130,Ecuador,2,3,1928,fob
135,Peru,2,3,1928,fob
140,Brazil,8,3,1928,fob
145,Bolivia,2,3,1928,fob
150,Paraguay,8,3,1928,fob
155,Chile,2,3,1928,fob
160,Argentina (La Plata),8,6,1928,fob
165,Uruguay,8,3,1928,fob
200,United Kingdom,0,3,1928,fob
205,Ireland,2,3,1928,fob
210,Netherlands,9,3,1928,fob
211,Belgium,1,3,1928,fob
212,Luxemburg,9,3,1928,fob
220,France,9,5,1928,fob
221,Monaco,9,5,1928,fob
223,Liechtenstein,6,7,1928,fob
225,Switzerland,6,5,1928,fob
230,Spain,9,5,1928,fob
231,Gibraltar,6,3,1928,fob
232,Andorra,9,5,1928,fob
235,Portugal,10,3,1928,fob
255,Germany (Zollverein),8,7,1928,fob
256,Saar,8,7,1928,fob
290,Poland,6,3,1928,fob
291,Danzig (Free City of Danzig),8,3,1928,fob
305,Austria,6,7,1928,fob
310,Hungary,6,7,1928,fob
315,Czechoslovakia,6,7,1928,fob
325,Italy,6,4,1928,fob
338,Malta,6,3,1928,fob
339,Albania,6,3,1928,fob
345,"Yugoslavia (Kingdom of Serbs, Croats and Slovenes)",6,7,1928,fob
350,Greece,6,3,1928,fob
352,Cyprus,6,3,1928,fob
355,Bulgaria,6,3,1928,fob
360,Romania,6,3,1928,fob
365,Russia (USSR),11,2,1928,fob
366,Estonia,8,4,1928,fob
367,Latvia,8,7,1928,fob
368,Lithuania,8,7,1928,fob
375,Finland,8,7,1928,fob
380,Sweden,8,1,1928,fob
385,Norway,8,1,1928,fob
390,Denmark,8,7,1928,fob
395,Iceland,8,7,1928,fob
402,Cape Verde,10,3,1928,fob
403,Sao Tome-Principe,10,3,1928,fob
404,Guinea-Bissau (Portuguese Guinea),10,3,1928,fob
411,Equatorial Guinea (Spanish Guinea),8,3,1928,fob
420,Gambia,9,1,1928,fob
430,French West Africa,9,5,1928,fob
450,Liberia,9,9,1928,fob
451,Sierra Leone,9,5,1928,fob
452,Ghana (Gold Coast),9,1,1928,fob
461,Togo (French Togoland),9,1,1928,fob
471,Cameroun (French Cameroon),9,5,1928,fob
472,British Cameroons,8,1,1928,fob
475,Nigeria,9,3,1928,fob
480,French Equatorial Africa,1,1,1928,fob
490,Democratic Republic of the Congo (Zaire) (Kinshasa) (Belgian Congo) (Congo Free State),1,3,1928,fob
500,Uganda,1,1,1928,fob
501,Kenya (British East Africa Protectorate),1,3,1928,fob
511,Zanzibar,1,7,1928,fob
512,Tanzania (Tanganyika),1,1,1928,fob
515,Ruanda-Urundi,1,1,1928,fob
521,Somaliland Republic (British Somaliland),4,7,1928,fob
522,Djibouti (Afar and Issas) (French Somaliland),4,3,1928,fob
530,Ethiopia (Abyssinia),4,3,1928,fob
531,Eritrea,4,1,1928,fob
540,Angola,10,3,1928,fob
541,Mozambique (Portuguese East Africa),10,3,1928,fob
551,Zambia (Northern Rhodesia),1,1,1928,fob
552,Zimbabwe (Rhodesia) (Southern Rhodesia),1,3,1928,fob
553,Malawi (Nyasaland) (British Central Africa Protectorate),1,1,1928,fob
560,South Africa,1,3,1928,fob
565,Namibia (South West Africa) (German South West Africa),1,3,1928,fob
570,Lesotho (Basutoland),6,3,1928,fob
571,Botswana (Bechuanaland),0,1,1928,fob
572,Eswatini (Swaziland),0,1,1928,fob
580,Madagascar (Malagasy Republic),9,7,1928,fob
585,Reunion (Bourbon I.),9,7,1928,fob
590,Mauritius,4,3,1928,fob
591,Seychelles,4,3,1928,fob
600,Morocco,9,3,1928,fob
601,Tangier,9,5,1928,fob
602,Spanish Morocco,9,7,1928,fob
615,Algeria (Regency of Algiers),9,3,1928,fob
616,Tunisia (Regency of Tunis),6,3,1928,fob
625,Sudan (Anglo-Egyptian Sudan) (Mahdist State),4,3,1928,fob
630,Iran (Persia),11,3,1928,fob
640,Turkey (Ottoman Empire),6,3,1928,fob
645,Iraq (Mesopotamia),4,3,1928,fob
651,Egypt Arab Republic (Egypt),6,3,1928,fob
652,Syria,6,4,1928,fob
665,Palestine,6,1,1928,fob
670,Saudi Arabia (Emirate of Nejd) (Emirate of Diriyah),4,4,1928,fob
678,Yemen Arab Republic (North Yemen) (Kingdom of Yemen),4,1,1928,fob
681,Aden,4,3,1928,fob
690,Kuwait,11,2,1928,fob
692,Bahrain,4,1,1928,fob
698,Oman (Sultanate of Muscat and Oman),11,2,1928,fob
700,Afghanistan,11,3,1928,fob
710,People's Republic of China (China),7,3,1928,fob
712,Mongolia,11,2,1928,fob
713,Republic of China (Taiwan) (Formosa),7,3,1928,fob
720,Hong Kong,7,7,1928,fob
721,Macao,7,3,1928,fob
730,Korea (Chosen),7,2,1928,fob
740,Japan,7,3,1928,fob
750,India,4,1,1928,fob
751,French India,6,3,1928,fob
752,Portuguese India,10,3,1928,fob
780,Sri Lanka (Ceylon),4,1,1928,fob
781,Maldive Islands,4,1,1928,fob
800,Thailand (Siam),7,3,1928,fob
810,French Indochina,7,3,1928,fob
811,Cambodia (Kampuchea),7,3,1928,fob
821,Federated Malay States,0,1,1928,fob
823,Sabah (North Borneo),0,,1928,fob
824,Sarawak,0,1,1928,fob
827,Straits Settlements,7,7,1928,fob
835,Brunei,0,1,1928,fob
840,Philippines,7,3,1928,fob
850,Indonesia (Dutch East Indies),7,3,1928,fob
860,East Timor (Portuguese Timor),10,3,1928,fob
900,Australia,5,1,1928,fob
