id,label,blockLouvain,blockIntraMax,year,cafFob
2,United States of America,1,2,1863,caf
3,Alaska,1,2,1863,caf
4,Hawaii (Sandwich Is.),1,2,1863,caf
5,Virgin Islands (Danish West Indies),1,1,1863,caf
6,Puerto Rico,3,6,1863,caf
10,Greenland,4,,1863,caf
20,Canada (Province of Canada),1,1,1863,caf
21,Newfoundland and Labrador (Newfoundland),0,1,1863,caf
30,Bermuda,1,1,1863,caf
31,Bahamas,1,1,1863,caf
40,Cuba,3,1,1863,caf
41,Haiti,1,3,1863,caf
42,Dominican Republic (Santo Domingo),1,3,1863,caf
51,Jamaica,1,1,1863,caf
54,Dominica,1,1,1863,caf
65,Guadeloupe,1,1,1863,caf
66,Martinique,1,1,1863,caf
68,Netherlands Antilles,1,1,1863,caf
70,Mexico,1,2,1863,caf
80,Belize (British Honduras),0,1,1863,caf
90,Guatemala,3,6,1863,caf
100,Colombia (New Granada) (Gran Colombia),1,3,1863,caf
101,Venezuela,4,3,1863,caf
110,Guyana (British Guiana),1,3,1863,caf
115,Surinam (Dutch Guiana),4,3,1863,caf
120,French Guiana,3,3,1863,caf
130,Ecuador,3,3,1863,caf
135,Peru,3,3,1863,caf
140,Brazil,4,2,1863,caf
145,Bolivia,3,3,1863,caf
150,Paraguay,3,3,1863,caf
155,Chile,3,3,1863,caf
160,Argentina (La Plata),3,3,1863,caf
165,Uruguay,3,3,1863,caf
200,United Kingdom,0,1,1863,caf
210,Netherlands,4,3,1863,caf
211,Belgium,4,3,1863,caf
212,Luxemburg,4,3,1863,caf
220,France,3,3,1863,caf
225,Switzerland,2,3,1863,caf
230,Spain,3,6,1863,caf
231,Gibraltar,3,1,1863,caf
235,Portugal,5,2,1863,caf
239,Prussia,4,3,1863,caf
240,Hanover,4,3,1863,caf
246,Bremen,4,6,1863,caf
248,Hamburg,4,6,1863,caf
257,Oldenburg,4,7,1863,caf
276,Lübeck,4,1,1863,caf
280,Mecklenburg Schwerin,4,7,1863,caf
300,Austria-Hungary (Austrian Empire),2,1,1863,caf
325,Italy,2,1,1863,caf
338,Malta,2,1,1863,caf
350,Greece,2,1,1863,caf
360,Romania,2,4,1863,caf
365,Russia (USSR),2,4,1863,caf
380,Sweden,4,7,1863,caf
385,Norway,4,3,1863,caf
390,Denmark,4,3,1863,caf
402,Cape Verde,5,2,1863,caf
411,Equatorial Guinea (Spanish Guinea),0,1,1863,caf
420,Gambia,5,3,1863,caf
433,Senegal,5,3,1863,caf
450,Liberia,5,3,1863,caf
451,Sierra Leone,5,3,1863,caf
452,Ghana (Gold Coast),0,1,1863,caf
511,Zanzibar,5,3,1863,caf
541,Mozambique (Portuguese East Africa),0,1,1863,caf
561,Cape Colony (Cape of Good Hope),0,1,1863,caf
562,Natal,0,1,1863,caf
580,Madagascar (Malagasy Republic),0,1,1863,caf
585,Reunion (Bourbon I.),3,1,1863,caf
590,Mauritius,0,1,1863,caf
600,Morocco,3,1,1863,caf
615,Algeria (Regency of Algiers),3,1,1863,caf
616,Tunisia (Regency of Tunis),3,1,1863,caf
630,Iran (Persia),2,4,1863,caf
640,Turkey (Ottoman Empire),2,4,1863,caf
651,Egypt Arab Republic (Egypt),2,3,1863,caf
681,Aden,0,1,1863,caf
698,Oman (Sultanate of Muscat and Oman),0,1,1863,caf
710,People's Republic of China (China),0,3,1863,caf
720,Hong Kong,0,1,1863,caf
721,Macao,0,,1863,caf
740,Japan,0,1,1863,caf
750,India,0,1,1863,caf
751,French India,3,3,1863,caf
761,Sikkim,5,1,1863,caf
775,Myanmar (Burma),0,1,1863,caf
780,Sri Lanka (Ceylon),0,1,1863,caf
781,Maldive Islands,0,1,1863,caf
800,Thailand (Siam),0,3,1863,caf
840,Philippines,0,6,1863,caf
850,Indonesia (Dutch East Indies),0,1,1863,caf
901,New South Wales,0,7,1863,caf
902,Western Australia,0,1,1863,caf
903,South Australia,0,1,1863,caf
904,Victoria,0,1,1863,caf
905,Queensland,0,1,1863,caf
906,Tasmania,0,1,1863,caf
920,New Zealand,0,2,1863,caf
1019,Rupert's Land,0,1,1863,caf
1022,Nova Scotia,1,1,1863,caf
1023,New Brunswick,0,1,1863,caf
1024,Prince Edward Is.,0,1,1863,caf
1028,Vancouver,0,1,1863,caf
1029,St. Pierre and Miquelon,3,6,1863,caf
1032,Turks and Caicos Is.,0,1,1863,caf
1048,Trinidad,1,1,1863,caf
1055,Windward Is.,1,1,1863,caf
1063,Leeward Is.,1,1,1863,caf
1064,St. Barthelemy,1,1,1863,caf
1163,Falkland Is.,0,3,1863,caf
2003,Channel Is.,0,1,1863,caf
2247,Schleswig,1,,1863,caf
2248,Holstein,4,,1863,caf
2249,Heligoland,4,,1863,caf
3349,Ionian Is.,2,3,1863,caf
4050,St. Helena,0,1,1863,caf
4070,Ascension I.,0,1,1863,caf
4348,Porto Novo,5,3,1863,caf
4781,Lagos,5,6,1863,caf
5614,British Kaffraria,0,1,1863,caf
6067,Captaincy-general of north Africa,3,,1863,caf
7010,Kokand,2,4,1863,caf
7020,Bokhara,2,4,1863,caf
7030,Khiva,2,4,1863,caf
8231,Labuan I.,0,1,1863,caf
9820,Mariana Is.,0,,1863,caf
9900,Samoa,4,,1863,caf
