ddyad,year,atopally,defense,offense,neutral,nonagg,consul,shareob,transyr,bilatno,multino,number,asymm,atopid1,atopid2,atopid3,atopid4,atopid5,atopid6,atopid7,stateA,stateB,version
53100,1972,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,100,5.1
53100,1973,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,100,5.1
53100,1974,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,100,5.1
53100,1975,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,100,5.1
53100,1976,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,100,5.1
53100,1977,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,100,5.1
53100,1978,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,100,5.1
53100,1979,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,100,5.1
53100,1980,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,100,5.1
53100,1981,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,100,5.1
53100,1982,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,100,5.1
53100,1983,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,100,5.1
53100,1984,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,100,5.1
53100,1985,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,100,5.1
53100,1986,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,100,5.1
53100,1987,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,100,5.1
53100,1988,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,100,5.1
53100,1989,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,100,5.1
53100,1990,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,100,5.1
53100,1991,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,100,5.1
53100,1992,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,100,5.1
53100,1993,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,100,5.1
53100,1994,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,100,5.1
53100,1995,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,100,5.1
53100,1996,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,100,5.1
53100,1997,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,100,5.1
53100,1998,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,100,5.1
53100,1999,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,100,5.1
53100,2000,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,100,5.1
53100,2001,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,100,5.1
53100,2002,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,100,5.1
53100,2003,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,100,5.1
53100,2004,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,100,5.1
53100,2005,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,100,5.1
53100,2006,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,100,5.1
53100,2007,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,100,5.1
53100,2008,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,100,5.1
53100,2009,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,100,5.1
53100,2010,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,100,5.1
53100,2011,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,100,5.1
53100,2012,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,100,5.1
53100,2013,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,100,5.1
53100,2014,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,100,5.1
53100,2015,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,100,5.1
53100,2016,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,100,5.1
53100,2017,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,100,5.1
53100,2018,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,100,5.1
53101,1967,1,1,0,0,1,1,,1,0,1,1,0,3150,,,,,,,53,101,5.1
53101,1968,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,101,5.1
53101,1969,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,101,5.1
53101,1970,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,101,5.1
53101,1971,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,101,5.1
53101,1972,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,101,5.1
53101,1973,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,101,5.1
53101,1974,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,101,5.1
53101,1975,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,101,5.1
53101,1976,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,101,5.1
53101,1977,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,101,5.1
53101,1978,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,101,5.1
53101,1979,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,101,5.1
53101,1980,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,101,5.1
53101,1981,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,101,5.1
53101,1982,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,101,5.1
53101,1983,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,101,5.1
53101,1984,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,101,5.1
53101,1985,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,101,5.1
53101,1986,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,101,5.1
53101,1987,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,101,5.1
53101,1988,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,101,5.1
53101,1989,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,101,5.1
53101,1990,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,101,5.1
53101,1991,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,101,5.1
53101,1992,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,101,5.1
53101,1993,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,101,5.1
53101,1994,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,101,5.1
53101,1995,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,101,5.1
53101,1996,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,101,5.1
53101,1997,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,101,5.1
53101,1998,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,101,5.1
53101,1999,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,101,5.1
53101,2000,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,101,5.1
53101,2001,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,101,5.1
53101,2002,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,101,5.1
53101,2003,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,101,5.1
53101,2004,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,101,5.1
53101,2005,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,101,5.1
53101,2006,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,101,5.1
53101,2007,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,101,5.1
53101,2008,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,101,5.1
53101,2009,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,101,5.1
53101,2010,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,101,5.1
53101,2011,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,101,5.1
53101,2012,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,101,5.1
53101,2013,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,101,5.1
53101,2014,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,101,5.1
53101,2015,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,101,5.1
53101,2016,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,101,5.1
53101,2017,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,101,5.1
53101,2018,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,101,5.1
53110,1991,1,1,0,0,1,1,,1,0,1,1,0,3150,,,,,,,53,110,5.1
53110,1992,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,110,5.1
53110,1993,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,110,5.1
53110,1994,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,110,5.1
53110,1995,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,110,5.1
53110,1996,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,110,5.1
53110,1997,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,110,5.1
53110,1998,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,110,5.1
53110,1999,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,110,5.1
53110,2000,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,110,5.1
53110,2001,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,110,5.1
53110,2002,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,110,5.1
53110,2003,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,110,5.1
53110,2004,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,110,5.1
53110,2005,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,110,5.1
53110,2006,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,110,5.1
53110,2007,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,110,5.1
53110,2008,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,110,5.1
53110,2009,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,110,5.1
53110,2010,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,110,5.1
53110,2011,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,110,5.1
53110,2012,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,110,5.1
53110,2013,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,110,5.1
53110,2014,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,110,5.1
53110,2015,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,110,5.1
53110,2016,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,110,5.1
53110,2017,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,110,5.1
53110,2018,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,110,5.1
53115,1977,1,1,0,0,1,1,,1,0,1,1,0,3150,,,,,,,53,115,5.1
53115,1978,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,115,5.1
53115,1979,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,115,5.1
53115,1980,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,115,5.1
53115,1981,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,115,5.1
53115,1982,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,115,5.1
53115,1983,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,115,5.1
53115,1984,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,115,5.1
53115,1985,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,115,5.1
53115,1986,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,115,5.1
53115,1987,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,115,5.1
53115,1988,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,115,5.1
53115,1989,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,115,5.1
53115,1990,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,115,5.1
53115,1991,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,115,5.1
53115,1992,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,115,5.1
53115,1993,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,115,5.1
53115,1994,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,115,5.1
53115,1995,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,115,5.1
53115,1996,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,115,5.1
53115,1997,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,115,5.1
53115,1998,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,115,5.1
53115,1999,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,115,5.1
53115,2000,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,115,5.1
53115,2001,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,115,5.1
53115,2002,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,115,5.1
53115,2003,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,115,5.1
53115,2004,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,115,5.1
53115,2005,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,115,5.1
53115,2006,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,115,5.1
53115,2007,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,115,5.1
53115,2008,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,115,5.1
53115,2009,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,115,5.1
53115,2010,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,115,5.1
53115,2011,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,115,5.1
53115,2012,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,115,5.1
53115,2013,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,115,5.1
53115,2014,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,115,5.1
53115,2015,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,115,5.1
53115,2016,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,115,5.1
53115,2017,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,115,5.1
53115,2018,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,115,5.1
53130,1967,1,1,0,0,1,1,,1,0,1,1,0,3150,,,,,,,53,130,5.1
53130,1968,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,130,5.1
53130,1969,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,130,5.1
53130,1970,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,130,5.1
53130,1971,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,130,5.1
53130,1972,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,130,5.1
53130,1973,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,130,5.1
53130,1974,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,130,5.1
53130,1975,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,130,5.1
53130,1976,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,130,5.1
53130,1977,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,130,5.1
53130,1978,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,130,5.1
53130,1979,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,130,5.1
53130,1980,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,130,5.1
53130,1981,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,130,5.1
53130,1982,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,130,5.1
53130,1983,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,130,5.1
53130,1984,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,130,5.1
53130,1985,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,130,5.1
53130,1986,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,130,5.1
53130,1987,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,130,5.1
53130,1988,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,130,5.1
53130,1989,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,130,5.1
53130,1990,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,130,5.1
53130,1991,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,130,5.1
53130,1992,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,130,5.1
53130,1993,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,130,5.1
53130,1994,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,130,5.1
53130,1995,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,130,5.1
53130,1996,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,130,5.1
53130,1997,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,130,5.1
53130,1998,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,130,5.1
53130,1999,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,130,5.1
53130,2000,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,130,5.1
53130,2001,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,130,5.1
53130,2002,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,130,5.1
53130,2003,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,130,5.1
53130,2004,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,130,5.1
53130,2005,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,130,5.1
53130,2006,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,130,5.1
53130,2007,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,130,5.1
53130,2008,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,130,5.1
53130,2009,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,130,5.1
53130,2010,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,130,5.1
53130,2011,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,130,5.1
53130,2012,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,130,5.1
53130,2013,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,130,5.1
53130,2014,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,130,5.1
53130,2015,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,130,5.1
53130,2016,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,130,5.1
53130,2017,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,130,5.1
53130,2018,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,130,5.1
53135,1967,1,1,0,0,1,1,,1,0,1,1,0,3150,,,,,,,53,135,5.1
53135,1968,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,135,5.1
53135,1969,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,135,5.1
53135,1970,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,135,5.1
53135,1971,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,135,5.1
53135,1972,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,135,5.1
53135,1973,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,135,5.1
53135,1974,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,135,5.1
53135,1975,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,135,5.1
53135,1976,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,135,5.1
53135,1977,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,135,5.1
53135,1978,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,135,5.1
53135,1979,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,135,5.1
53135,1980,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,135,5.1
53135,1981,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,135,5.1
53135,1982,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,135,5.1
53135,1983,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,135,5.1
53135,1984,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,135,5.1
53135,1985,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,135,5.1
53135,1986,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,135,5.1
53135,1987,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,135,5.1
53135,1988,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,135,5.1
53135,1989,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,135,5.1
53135,1990,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,135,5.1
53135,1991,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,135,5.1
53135,1992,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,135,5.1
53135,1993,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,135,5.1
53135,1994,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,135,5.1
53135,1995,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,135,5.1
53135,1996,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,135,5.1
53135,1997,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,135,5.1
53135,1998,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,135,5.1
53135,1999,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,135,5.1
53135,2000,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,135,5.1
53135,2001,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,135,5.1
53135,2002,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,135,5.1
53135,2003,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,135,5.1
53135,2004,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,135,5.1
53135,2005,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,135,5.1
53135,2006,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,135,5.1
53135,2007,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,135,5.1
53135,2008,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,135,5.1
53135,2009,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,135,5.1
53135,2010,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,135,5.1
53135,2011,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,135,5.1
53135,2012,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,135,5.1
53135,2013,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,135,5.1
53135,2014,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,135,5.1
53135,2015,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,135,5.1
53135,2016,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,135,5.1
53135,2017,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,135,5.1
53135,2018,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,135,5.1
53140,1967,1,1,0,0,1,1,,1,0,1,1,0,3150,,,,,,,53,140,5.1
53140,1968,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,140,5.1
53140,1969,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,140,5.1
53140,1970,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,140,5.1
53140,1971,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,140,5.1
53140,1972,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,140,5.1
53140,1973,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,140,5.1
53140,1974,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,140,5.1
53140,1975,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,140,5.1
53140,1976,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,140,5.1
53140,1977,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,140,5.1
53140,1978,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,140,5.1
53140,1979,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,140,5.1
53140,1980,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,140,5.1
53140,1981,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,140,5.1
53140,1982,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,140,5.1
53140,1983,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,140,5.1
53140,1984,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,140,5.1
53140,1985,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,140,5.1
53140,1986,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,140,5.1
53140,1987,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,140,5.1
53140,1988,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,140,5.1
53140,1989,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,140,5.1
53140,1990,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,140,5.1
53140,1991,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,140,5.1
53140,1992,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,140,5.1
53140,1993,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,140,5.1
53140,1994,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,140,5.1
53140,1995,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,53,140,5.1
