dyad,year,atopally,defense,offense,neutral,nonagg,consul,shareob,transyr,bilatno,multino,number,asymm,atopid1,atopid2,atopid3,atopid4,atopid5,atopid6,atopid7,mem1,mem2,version
60070,2014,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,70,5.1
60070,2015,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,70,5.1
60070,2016,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,70,5.1
60070,2017,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,70,5.1
60070,2018,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,70,5.1
60080,1991,1,1,0,0,1,1,,1,0,1,1,0,3150,,,,,,,60,80,5.1
60080,1992,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,80,5.1
60080,1993,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,80,5.1
60080,1994,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,80,5.1
60080,1995,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,80,5.1
60080,1996,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,80,5.1
60080,1997,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,80,5.1
60080,1998,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,80,5.1
60080,1999,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,80,5.1
60080,2000,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,80,5.1
60080,2001,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,80,5.1
60080,2002,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,80,5.1
60080,2003,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,80,5.1
60080,2004,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,80,5.1
60080,2005,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,80,5.1
60080,2006,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,80,5.1
60080,2007,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,80,5.1
60080,2008,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,80,5.1
60080,2009,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,80,5.1
60080,2010,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,80,5.1
60080,2011,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,80,5.1
60080,2012,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,80,5.1
60080,2013,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,80,5.1
60080,2014,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,80,5.1
60080,2015,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,80,5.1
60080,2016,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,80,5.1
60080,2017,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,80,5.1
60080,2018,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,80,5.1
60090,1984,1,1,0,0,1,1,,1,0,1,1,0,3150,,,,,,,60,90,5.1
60090,1985,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,90,5.1
60090,1986,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,90,5.1
60090,1987,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,90,5.1
60090,1988,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,90,5.1
60090,1989,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,90,5.1
60090,1990,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,90,5.1
60090,1991,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,90,5.1
60090,1992,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,90,5.1
60090,1993,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,90,5.1
60090,1994,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,90,5.1
60090,1995,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,90,5.1
60090,1996,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,90,5.1
60090,1997,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,90,5.1
60090,1998,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,90,5.1
60090,1999,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,90,5.1
60090,2000,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,90,5.1
60090,2001,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,90,5.1
60090,2002,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,90,5.1
60090,2003,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,90,5.1
60090,2004,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,90,5.1
60090,2005,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,90,5.1
60090,2006,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,90,5.1
60090,2007,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,90,5.1
60090,2008,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,90,5.1
60090,2009,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,90,5.1
60090,2010,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,90,5.1
60090,2011,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,90,5.1
60090,2012,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,90,5.1
60090,2013,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,90,5.1
60090,2014,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,90,5.1
60090,2015,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,90,5.1
60090,2016,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,90,5.1
60090,2017,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,90,5.1
60090,2018,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,90,5.1
60091,1984,1,1,0,0,1,1,,1,0,1,1,0,3150,,,,,,,60,91,5.1
60091,1985,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,91,5.1
60091,1986,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,91,5.1
60091,1987,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,91,5.1
60091,1988,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,91,5.1
60091,1989,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,91,5.1
60091,1990,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,91,5.1
60091,1991,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,91,5.1
60091,1992,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,91,5.1
60091,1993,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,91,5.1
60091,1994,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,91,5.1
60091,1995,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,91,5.1
60091,1996,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,91,5.1
60091,1997,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,91,5.1
60091,1998,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,91,5.1
60091,1999,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,91,5.1
60091,2000,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,91,5.1
60091,2001,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,91,5.1
60091,2002,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,91,5.1
60091,2003,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,91,5.1
60091,2004,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,91,5.1
60091,2005,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,91,5.1
60091,2006,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,91,5.1
60091,2007,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,91,5.1
60091,2008,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,91,5.1
60091,2009,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,91,5.1
60091,2010,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,91,5.1
60091,2011,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,91,5.1
60091,2012,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,91,5.1
60091,2013,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,91,5.1
60091,2014,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,91,5.1
60091,2015,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,91,5.1
60091,2016,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,91,5.1
60091,2017,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,91,5.1
60091,2018,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,91,5.1
60092,1984,1,1,0,0,1,1,,1,0,1,1,0,3150,,,,,,,60,92,5.1
60092,1985,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,92,5.1
60092,1986,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,92,5.1
60092,1987,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,92,5.1
60092,1988,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,92,5.1
60092,1989,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,92,5.1
60092,1990,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,92,5.1
60092,1991,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,92,5.1
60092,1992,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,92,5.1
60092,1993,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,92,5.1
60092,1994,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,92,5.1
60092,1995,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,92,5.1
60092,1996,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,92,5.1
60092,1997,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,92,5.1
60092,1998,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,92,5.1
60092,1999,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,92,5.1
60092,2000,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,92,5.1
60092,2001,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,92,5.1
60092,2002,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,92,5.1
60092,2003,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,92,5.1
60092,2004,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,92,5.1
60092,2005,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,92,5.1
60092,2006,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,92,5.1
60092,2007,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,92,5.1
60092,2008,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,92,5.1
60092,2009,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,92,5.1
60092,2010,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,92,5.1
60092,2011,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,92,5.1
60092,2012,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,92,5.1
60092,2013,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,92,5.1
60092,2014,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,92,5.1
60092,2015,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,92,5.1
60092,2016,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,92,5.1
60092,2017,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,92,5.1
60092,2018,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,92,5.1
60093,1984,1,1,0,0,1,1,,1,0,1,1,0,3150,,,,,,,60,93,5.1
60093,1985,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,93,5.1
60093,1986,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,93,5.1
60093,1987,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,93,5.1
60093,1988,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,93,5.1
60093,1989,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,93,5.1
60093,1990,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,93,5.1
60093,1991,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,93,5.1
60093,1992,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,93,5.1
60093,1993,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,93,5.1
60093,1994,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,93,5.1
60093,1995,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,93,5.1
60093,1996,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,93,5.1
60093,1997,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,93,5.1
60093,1998,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,93,5.1
60093,1999,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,93,5.1
60093,2000,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,93,5.1
60093,2001,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,93,5.1
60093,2002,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,93,5.1
60093,2003,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,93,5.1
60093,2004,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,93,5.1
60093,2005,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,93,5.1
60093,2006,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,93,5.1
60093,2007,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,93,5.1
60093,2008,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,93,5.1
60093,2009,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,93,5.1
60093,2010,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,93,5.1
60093,2011,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,93,5.1
60093,2012,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,93,5.1
60093,2013,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,93,5.1
60093,2014,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,93,5.1
60093,2015,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,93,5.1
60093,2016,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,93,5.1
60093,2017,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,93,5.1
60093,2018,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,93,5.1
60094,1984,1,1,0,0,1,1,,1,0,1,1,0,3150,,,,,,,60,94,5.1
60094,1985,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,94,5.1
60094,1986,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,94,5.1
60094,1987,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,94,5.1
60094,1988,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,94,5.1
60094,1989,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,94,5.1
60094,1990,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,94,5.1
60094,1991,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,94,5.1
60094,1992,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,94,5.1
60094,1993,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,94,5.1
60094,1994,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,94,5.1
60094,1995,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,94,5.1
60094,1996,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,94,5.1
60094,1997,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,94,5.1
60094,1998,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,94,5.1
60094,1999,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,94,5.1
60094,2000,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,94,5.1
60094,2001,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,94,5.1
60094,2002,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,94,5.1
60094,2003,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,94,5.1
60094,2004,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,94,5.1
60094,2005,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,94,5.1
60094,2006,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,94,5.1
60094,2007,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,94,5.1
60094,2008,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,94,5.1
60094,2009,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,94,5.1
60094,2010,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,94,5.1
60094,2011,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,94,5.1
60094,2012,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,94,5.1
60094,2013,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,94,5.1
60094,2014,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,94,5.1
60094,2015,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,94,5.1
60094,2016,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,94,5.1
60094,2017,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,94,5.1
60094,2018,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,94,5.1
60095,1984,1,1,0,0,1,1,,1,0,1,1,0,3150,,,,,,,60,95,5.1
60095,1985,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,95,5.1
60095,1986,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,95,5.1
60095,1987,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,95,5.1
60095,1988,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,95,5.1
60095,1989,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,95,5.1
60095,1990,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,95,5.1
60095,1991,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,95,5.1
60095,1992,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,95,5.1
60095,1993,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,95,5.1
60095,1994,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,95,5.1
60095,1995,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,95,5.1
60095,1996,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,95,5.1
60095,1997,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,95,5.1
60095,1998,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,95,5.1
60095,1999,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,95,5.1
60095,2000,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,95,5.1
60095,2001,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,95,5.1
60095,2002,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,95,5.1
60095,2003,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,95,5.1
60095,2004,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,95,5.1
60095,2005,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,95,5.1
60095,2006,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,95,5.1
60095,2007,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,95,5.1
60095,2008,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,95,5.1
60095,2009,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,95,5.1
60095,2010,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,95,5.1
60095,2011,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,95,5.1
60095,2012,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,95,5.1
60095,2013,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,95,5.1
60095,2014,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,95,5.1
60095,2015,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,95,5.1
60095,2016,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,95,5.1
60095,2017,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,95,5.1
60095,2018,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,95,5.1
60100,1984,1,1,0,0,1,1,,1,0,1,1,0,3150,,,,,,,60,100,5.1
60100,1985,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,100,5.1
60100,1986,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,100,5.1
60100,1987,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,100,5.1
60100,1988,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,100,5.1
60100,1989,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,100,5.1
60100,1990,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,100,5.1
60100,1991,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,100,5.1
60100,1992,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,100,5.1
60100,1993,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,100,5.1
60100,1994,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,100,5.1
60100,1995,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,100,5.1
60100,1996,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,100,5.1
60100,1997,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,100,5.1
60100,1998,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,100,5.1
60100,1999,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,100,5.1
60100,2000,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,100,5.1
60100,2001,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,100,5.1
60100,2002,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,100,5.1
60100,2003,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,100,5.1
60100,2004,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,100,5.1
60100,2005,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,100,5.1
60100,2006,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,100,5.1
60100,2007,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,100,5.1
60100,2008,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,100,5.1
60100,2009,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,100,5.1
60100,2010,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,100,5.1
60100,2011,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,100,5.1
60100,2012,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,100,5.1
60100,2013,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,100,5.1
60100,2014,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,100,5.1
60100,2015,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,100,5.1
60100,2016,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,100,5.1
60100,2017,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,100,5.1
60100,2018,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,100,5.1
60101,1984,1,1,0,0,1,1,,1,0,1,1,0,3150,,,,,,,60,101,5.1
60101,1985,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,101,5.1
60101,1986,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,101,5.1
60101,1987,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,101,5.1
60101,1988,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,101,5.1
60101,1989,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,101,5.1
60101,1990,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,101,5.1
60101,1991,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,101,5.1
60101,1992,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,101,5.1
60101,1993,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,101,5.1
60101,1994,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,101,5.1
60101,1995,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,101,5.1
60101,1996,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,101,5.1
60101,1997,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,101,5.1
60101,1998,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,101,5.1
60101,1999,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,101,5.1
60101,2000,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,101,5.1
60101,2001,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,101,5.1
60101,2002,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,101,5.1
60101,2003,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,101,5.1
60101,2004,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,101,5.1
60101,2005,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,101,5.1
60101,2006,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,101,5.1
60101,2007,1,1,0,0,1,1,,0,0,1,1,0,3150,,,,,,,60,101,5.1
