year,CafFob,status,value,importerLabel,exporterLabel
1884,FromExporter,unknown despite gravity,,Abuja (Suleja),Algeria (Regency of Algiers)
1884,FromExporter,imputed zero,0,Abuja (Suleja),Argentina (La Plata)
1884,FromExporter,imputed zero,0,Abuja (Suleja),Austria-Hungary (Austrian Empire)
1884,FromExporter,imputed zero,0,Abuja (Suleja),Bahamas
1884,FromExporter,imputed zero,0,Abuja (Suleja),Belgium
1884,FromExporter,imputed zero,0,Abuja (Suleja),Belize (British Honduras)
1884,FromExporter,imputed zero,0,Abuja (Suleja),Bermuda
1884,FromExporter,imputed zero,0,Abuja (Suleja),Bulgaria
1884,FromExporter,imputed zero,0,Abuja (Suleja),Canada (Province of Canada)
1884,FromExporter,imputed zero,0,Abuja (Suleja),Cape Colony (Cape of Good Hope)
1884,FromExporter,imputed zero,0,Abuja (Suleja),Chile
1884,FromExporter,imputed zero,0,Abuja (Suleja),Cochin China
1884,FromExporter,imputed zero,0,Abuja (Suleja),Costa Rica
1884,FromExporter,imputed zero,0,Abuja (Suleja),Denmark
1884,FromExporter,imputed zero,0,Abuja (Suleja),Egypt Arab Republic (Egypt)
1884,FromExporter,imputed zero,0,Abuja (Suleja),Falkland Is.
1884,FromExporter,imputed zero,0,Abuja (Suleja),Fiji
1884,FromExporter,unknown despite gravity,,Abuja (Suleja),France
1884,FromExporter,imputed zero,0,Abuja (Suleja),French Guiana
1884,FromExporter,imputed zero,0,Abuja (Suleja),French India
1884,FromExporter,imputed zero,0,Abuja (Suleja),French Polynesia
1884,FromExporter,unknown despite gravity,,Abuja (Suleja),Germany (Zollverein)
1884,FromExporter,imputed zero,0,Abuja (Suleja),Ghana (Gold Coast)
1884,FromExporter,imputed zero,0,Abuja (Suleja),Guadeloupe
1884,FromExporter,imputed zero,0,Abuja (Suleja),Guyana (British Guiana)
1884,FromExporter,unknown despite gravity,,Abuja (Suleja),India
1884,FromExporter,unknown despite gravity,,Abuja (Suleja),Italy
1884,FromExporter,imputed zero,0,Abuja (Suleja),Ivory Coast
1884,FromExporter,imputed zero,0,Abuja (Suleja),Jamaica
1884,FromExporter,imputed zero,0,Abuja (Suleja),Japan
1884,FromExporter,imputed zero,0,Abuja (Suleja),Kingdom of Serbia
1884,FromExporter,imputed zero,0,Abuja (Suleja),Leeward Is.
1884,FromExporter,imputed zero,0,Abuja (Suleja),Malta
1884,FromExporter,imputed zero,0,Abuja (Suleja),Martinique
1884,FromExporter,imputed zero,0,Abuja (Suleja),Mauritius
1884,FromExporter,imputed zero,0,Abuja (Suleja),Mexico
1884,FromExporter,imputed zero,0,Abuja (Suleja),Natal
1884,FromExporter,imputed zero,0,Abuja (Suleja),Netherlands
1884,FromExporter,imputed zero,0,Abuja (Suleja),New South Wales
1884,FromExporter,imputed zero,0,Abuja (Suleja),New Zealand
1884,FromExporter,imputed zero,0,Abuja (Suleja),Newfoundland and Labrador (Newfoundland)
1884,FromExporter,unknown despite gravity,,Abuja (Suleja),Norway
1884,FromExporter,imputed zero,0,Abuja (Suleja),Nossi Be
1884,FromExporter,imputed zero,0,Abuja (Suleja),People's Republic of China (China)
1884,FromExporter,imputed zero,0,Abuja (Suleja),Philippines
1884,FromExporter,imputed zero,0,Abuja (Suleja),Queensland
1884,FromExporter,imputed zero,0,Abuja (Suleja),Reunion (Bourbon I.)
1884,FromExporter,imputed zero,0,Abuja (Suleja),Romania
1884,FromExporter,imputed zero,0,Abuja (Suleja),Russia (USSR)
1884,FromExporter,imputed zero,0,Abuja (Suleja),Senegal
1884,FromExporter,imputed zero,0,Abuja (Suleja),Sierra Leone
1884,FromExporter,imputed zero,0,Abuja (Suleja),South Australia
1884,FromExporter,imputed zero,0,Abuja (Suleja),Spain
1884,FromExporter,imputed zero,0,Abuja (Suleja),Sri Lanka (Ceylon)
1884,FromExporter,imputed zero,0,Abuja (Suleja),St. Helena
1884,FromExporter,imputed zero,0,Abuja (Suleja),St. Marie de Madagascar
1884,FromExporter,imputed zero,0,Abuja (Suleja),St. Pierre and Miquelon
1884,FromExporter,imputed zero,0,Abuja (Suleja),Straits Settlements
1884,FromExporter,imputed zero,0,Abuja (Suleja),Sweden
1884,FromExporter,imputed zero,0,Abuja (Suleja),Tasmania
1884,FromExporter,imputed zero,0,Abuja (Suleja),Trinidad
1884,FromExporter,imputed zero,0,Abuja (Suleja),Turkey (Ottoman Empire)
1884,FromExporter,imputed zero,0,Abuja (Suleja),Turks and Caicos Is.
1884,FromExporter,imputed zero,0,Abuja (Suleja),United Kingdom
1884,FromExporter,unknown despite gravity,,Abuja (Suleja),United States of America
1884,FromExporter,imputed zero,0,Abuja (Suleja),Uruguay
1884,FromExporter,imputed zero,0,Abuja (Suleja),Victoria
1884,FromExporter,imputed zero,0,Abuja (Suleja),Western Australia
1884,FromExporter,imputed zero,0,Abuja (Suleja),Windward Is.
1884,FromExporter,imputed zero,0,Aceh,Algeria (Regency of Algiers)
1884,FromExporter,imputed zero,0,Aceh,Argentina (La Plata)
1884,FromExporter,imputed zero,0,Aceh,Austria-Hungary (Austrian Empire)
1884,FromExporter,imputed zero,0,Aceh,Bahamas
1884,FromExporter,imputed zero,0,Aceh,Belgium
1884,FromExporter,imputed zero,0,Aceh,Belize (British Honduras)
1884,FromExporter,imputed zero,0,Aceh,Bermuda
1884,FromExporter,imputed zero,0,Aceh,Bulgaria
1884,FromExporter,imputed zero,0,Aceh,Canada (Province of Canada)
1884,FromExporter,imputed zero,0,Aceh,Cape Colony (Cape of Good Hope)
1884,FromExporter,imputed zero,0,Aceh,Chile
1884,FromExporter,imputed zero,0,Aceh,Cochin China
1884,FromExporter,imputed zero,0,Aceh,Costa Rica
1884,FromExporter,unknown despite gravity,,Aceh,Denmark
1884,FromExporter,imputed zero,0,Aceh,Egypt Arab Republic (Egypt)
1884,FromExporter,imputed zero,0,Aceh,Falkland Is.
1884,FromExporter,imputed zero,0,Aceh,Fiji
1884,FromExporter,imputed zero,0,Aceh,France
1884,FromExporter,imputed zero,0,Aceh,French Guiana
1884,FromExporter,imputed zero,0,Aceh,French India
1884,FromExporter,imputed zero,0,Aceh,French Polynesia
1884,FromExporter,unknown despite gravity,,Aceh,Germany (Zollverein)
1884,FromExporter,imputed zero,0,Aceh,Ghana (Gold Coast)
1884,FromExporter,imputed zero,0,Aceh,Guadeloupe
1884,FromExporter,imputed zero,0,Aceh,Guyana (British Guiana)
1884,FromExporter,unknown despite gravity,,Aceh,India
1884,FromExporter,imputed zero,0,Aceh,Italy
1884,FromExporter,imputed zero,0,Aceh,Ivory Coast
1884,FromExporter,imputed zero,0,Aceh,Jamaica
1884,FromExporter,unknown despite gravity,,Aceh,Japan
1884,FromExporter,imputed zero,0,Aceh,Kingdom of Serbia
1884,FromExporter,imputed zero,0,Aceh,Leeward Is.
1884,FromExporter,imputed zero,0,Aceh,Malta
1884,FromExporter,imputed zero,0,Aceh,Martinique
1884,FromExporter,imputed zero,0,Aceh,Mauritius
1884,FromExporter,imputed zero,0,Aceh,Mexico
1884,FromExporter,imputed zero,0,Aceh,Natal
1884,FromExporter,imputed zero,0,Aceh,Netherlands
1884,FromExporter,imputed zero,0,Aceh,New South Wales
1884,FromExporter,imputed zero,0,Aceh,New Zealand
1884,FromExporter,imputed zero,0,Aceh,Newfoundland and Labrador (Newfoundland)
1884,FromExporter,imputed zero,0,Aceh,Norway
1884,FromExporter,imputed zero,0,Aceh,Nossi Be
1884,FromExporter,imputed zero,0,Aceh,People's Republic of China (China)
1884,FromExporter,imputed zero,0,Aceh,Philippines
1884,FromExporter,imputed zero,0,Aceh,Queensland
1884,FromExporter,imputed zero,0,Aceh,Reunion (Bourbon I.)
1884,FromExporter,imputed zero,0,Aceh,Romania
1884,FromExporter,imputed zero,0,Aceh,Russia (USSR)
1884,FromExporter,imputed zero,0,Aceh,Senegal
1884,FromExporter,imputed zero,0,Aceh,Sierra Leone
1884,FromExporter,imputed zero,0,Aceh,South Australia
1884,FromExporter,imputed zero,0,Aceh,Spain
1884,FromExporter,imputed zero,0,Aceh,Sri Lanka (Ceylon)
1884,FromExporter,imputed zero,0,Aceh,St. Helena
1884,FromExporter,imputed zero,0,Aceh,St. Marie de Madagascar
1884,FromExporter,imputed zero,0,Aceh,St. Pierre and Miquelon
1884,FromExporter,imputed zero,0,Aceh,Straits Settlements
1884,FromExporter,imputed zero,0,Aceh,Sweden
1884,FromExporter,imputed zero,0,Aceh,Tasmania
1884,FromExporter,imputed zero,0,Aceh,Trinidad
1884,FromExporter,imputed zero,0,Aceh,Turkey (Ottoman Empire)
1884,FromExporter,imputed zero,0,Aceh,Turks and Caicos Is.
1884,FromExporter,imputed zero,0,Aceh,United Kingdom
1884,FromExporter,unknown despite gravity,,Aceh,United States of America
1884,FromExporter,imputed zero,0,Aceh,Uruguay
1884,FromExporter,imputed zero,0,Aceh,Victoria
1884,FromExporter,imputed zero,0,Aceh,Western Australia
1884,FromExporter,imputed zero,0,Aceh,Windward Is.
1884,FromExporter,imputed zero,0,Adelie Land,Algeria (Regency of Algiers)
1884,FromExporter,imputed zero,0,Adelie Land,Argentina (La Plata)
1884,FromExporter,imputed zero,0,Adelie Land,Austria-Hungary (Austrian Empire)
1884,FromExporter,imputed zero,0,Adelie Land,Bahamas
1884,FromExporter,imputed zero,0,Adelie Land,Belgium
1884,FromExporter,imputed zero,0,Adelie Land,Belize (British Honduras)
1884,FromExporter,imputed zero,0,Adelie Land,Bermuda
1884,FromExporter,imputed zero,0,Adelie Land,Bulgaria
1884,FromExporter,imputed zero,0,Adelie Land,Canada (Province of Canada)
1884,FromExporter,imputed zero,0,Adelie Land,Cape Colony (Cape of Good Hope)
1884,FromExporter,imputed zero,0,Adelie Land,Chile
1884,FromExporter,imputed zero,0,Adelie Land,Cochin China
1884,FromExporter,imputed zero,0,Adelie Land,Costa Rica
1884,FromExporter,imputed zero,0,Adelie Land,Denmark
1884,FromExporter,imputed zero,0,Adelie Land,Egypt Arab Republic (Egypt)
1884,FromExporter,imputed zero,0,Adelie Land,Falkland Is.
1884,FromExporter,imputed zero,0,Adelie Land,Fiji
1884,FromExporter,unknown despite gravity,,Adelie Land,France
1884,FromExporter,imputed zero,0,Adelie Land,French Guiana
1884,FromExporter,imputed zero,0,Adelie Land,French India
1884,FromExporter,imputed zero,0,Adelie Land,French Polynesia
1884,FromExporter,imputed zero,0,Adelie Land,Germany (Zollverein)
1884,FromExporter,imputed zero,0,Adelie Land,Ghana (Gold Coast)
1884,FromExporter,imputed zero,0,Adelie Land,Guadeloupe
1884,FromExporter,imputed zero,0,Adelie Land,Guyana (British Guiana)
1884,FromExporter,imputed zero,0,Adelie Land,India
1884,FromExporter,imputed zero,0,Adelie Land,Italy
1884,FromExporter,imputed zero,0,Adelie Land,Ivory Coast
1884,FromExporter,imputed zero,0,Adelie Land,Jamaica
1884,FromExporter,imputed zero,0,Adelie Land,Japan
1884,FromExporter,imputed zero,0,Adelie Land,Kingdom of Serbia
1884,FromExporter,imputed zero,0,Adelie Land,Leeward Is.
1884,FromExporter,imputed zero,0,Adelie Land,Malta
1884,FromExporter,imputed zero,0,Adelie Land,Martinique
1884,FromExporter,imputed zero,0,Adelie Land,Mauritius
1884,FromExporter,imputed zero,0,Adelie Land,Mexico
1884,FromExporter,imputed zero,0,Adelie Land,Natal
1884,FromExporter,imputed zero,0,Adelie Land,Netherlands
1884,FromExporter,imputed zero,0,Adelie Land,New South Wales
1884,FromExporter,imputed zero,0,Adelie Land,New Zealand
1884,FromExporter,imputed zero,0,Adelie Land,Newfoundland and Labrador (Newfoundland)
1884,FromExporter,imputed zero,0,Adelie Land,Norway
1884,FromExporter,imputed zero,0,Adelie Land,Nossi Be
1884,FromExporter,imputed zero,0,Adelie Land,People's Republic of China (China)
1884,FromExporter,unknown despite gravity,,Adelie Land,Philippines
1884,FromExporter,imputed zero,0,Adelie Land,Queensland
1884,FromExporter,imputed zero,0,Adelie Land,Reunion (Bourbon I.)
1884,FromExporter,imputed zero,0,Adelie Land,Romania
1884,FromExporter,imputed zero,0,Adelie Land,Russia (USSR)
1884,FromExporter,imputed zero,0,Adelie Land,Senegal
1884,FromExporter,imputed zero,0,Adelie Land,Sierra Leone
1884,FromExporter,imputed zero,0,Adelie Land,South Australia
1884,FromExporter,imputed zero,0,Adelie Land,Spain
1884,FromExporter,imputed zero,0,Adelie Land,Sri Lanka (Ceylon)
1884,FromExporter,imputed zero,0,Adelie Land,St. Helena
1884,FromExporter,imputed zero,0,Adelie Land,St. Marie de Madagascar
1884,FromExporter,imputed zero,0,Adelie Land,St. Pierre and Miquelon
1884,FromExporter,imputed zero,0,Adelie Land,Straits Settlements
1884,FromExporter,imputed zero,0,Adelie Land,Sweden
1884,FromExporter,imputed zero,0,Adelie Land,Tasmania
1884,FromExporter,imputed zero,0,Adelie Land,Trinidad
