year,CafFob,status,value,importerLabel,exporterLabel
1875,FromExporter,unknown despite gravity,,Abuja (Suleja),Algeria (Regency of Algiers)
1875,FromExporter,imputed zero,0,Abuja (Suleja),Argentina (La Plata)
1875,FromExporter,imputed zero,0,Abuja (Suleja),Bahamas
1875,FromExporter,imputed zero,0,Abuja (Suleja),Belgium
1875,FromExporter,imputed zero,0,Abuja (Suleja),Belize (British Honduras)
1875,FromExporter,imputed zero,0,Abuja (Suleja),Bermuda
1875,FromExporter,imputed zero,0,Abuja (Suleja),Brazil
1875,FromExporter,unknown despite gravity,,Abuja (Suleja),Canada (Province of Canada)
1875,FromExporter,imputed zero,0,Abuja (Suleja),Cape Colony (Cape of Good Hope)
1875,FromExporter,imputed zero,0,Abuja (Suleja),Chile
1875,FromExporter,imputed zero,0,Abuja (Suleja),Colombia (New Granada) (Gran Colombia)
1875,FromExporter,unknown despite gravity,,Abuja (Suleja),Denmark
1875,FromExporter,imputed zero,0,Abuja (Suleja),Egypt Arab Republic (Egypt)
1875,FromExporter,imputed zero,0,Abuja (Suleja),Falkland Is.
1875,FromExporter,unknown despite gravity,,Abuja (Suleja),France
1875,FromExporter,imputed zero,0,Abuja (Suleja),French Guiana
1875,FromExporter,imputed zero,0,Abuja (Suleja),French India
1875,FromExporter,unknown despite gravity,,Abuja (Suleja),Germany (Zollverein)
1875,FromExporter,imputed zero,0,Abuja (Suleja),Ghana (Gold Coast)
1875,FromExporter,imputed zero,0,Abuja (Suleja),Greece
1875,FromExporter,imputed zero,0,Abuja (Suleja),Guadeloupe
1875,FromExporter,imputed zero,0,Abuja (Suleja),Guatemala
1875,FromExporter,imputed zero,0,Abuja (Suleja),Guyana (British Guiana)
1875,FromExporter,unknown despite gravity,,Abuja (Suleja),India
1875,FromExporter,imputed zero,0,Abuja (Suleja),Italy
1875,FromExporter,imputed zero,0,Abuja (Suleja),Jamaica
1875,FromExporter,imputed zero,0,Abuja (Suleja),Japan
1875,FromExporter,imputed zero,0,Abuja (Suleja),Leeward Is.
1875,FromExporter,imputed zero,0,Abuja (Suleja),Malta
1875,FromExporter,imputed zero,0,Abuja (Suleja),Martinique
1875,FromExporter,imputed zero,0,Abuja (Suleja),Mauritius
1875,FromExporter,imputed zero,0,Abuja (Suleja),Morocco
1875,FromExporter,unknown despite gravity,,Abuja (Suleja),Natal
1875,FromExporter,imputed zero,0,Abuja (Suleja),Netherlands
1875,FromExporter,imputed zero,0,Abuja (Suleja),New South Wales
1875,FromExporter,imputed zero,0,Abuja (Suleja),New Zealand
1875,FromExporter,imputed zero,0,Abuja (Suleja),Newfoundland and Labrador (Newfoundland)
1875,FromExporter,unknown despite gravity,,Abuja (Suleja),Norway
1875,FromExporter,imputed zero,0,Abuja (Suleja),People's Republic of China (China)
1875,FromExporter,imputed zero,0,Abuja (Suleja),Peru
1875,FromExporter,imputed zero,0,Abuja (Suleja),Philippines
1875,FromExporter,imputed zero,0,Abuja (Suleja),Portugal
1875,FromExporter,imputed zero,0,Abuja (Suleja),Puerto Rico
1875,FromExporter,imputed zero,0,Abuja (Suleja),Queensland
1875,FromExporter,imputed zero,0,Abuja (Suleja),Reunion (Bourbon I.)
1875,FromExporter,imputed zero,0,Abuja (Suleja),Russia (USSR)
1875,FromExporter,imputed zero,0,Abuja (Suleja),Senegal
1875,FromExporter,imputed zero,0,Abuja (Suleja),Sierra Leone
1875,FromExporter,imputed zero,0,Abuja (Suleja),South Australia
1875,FromExporter,imputed zero,0,Abuja (Suleja),Spain
1875,FromExporter,imputed zero,0,Abuja (Suleja),Sri Lanka (Ceylon)
1875,FromExporter,imputed zero,0,Abuja (Suleja),St. Helena
1875,FromExporter,imputed zero,0,Abuja (Suleja),St. Pierre and Miquelon
1875,FromExporter,imputed zero,0,Abuja (Suleja),Straits Settlements
1875,FromExporter,imputed zero,0,Abuja (Suleja),Sweden
1875,FromExporter,imputed zero,0,Abuja (Suleja),Tasmania
1875,FromExporter,imputed zero,0,Abuja (Suleja),Trinidad
1875,FromExporter,imputed zero,0,Abuja (Suleja),United Kingdom
1875,FromExporter,unknown despite gravity,,Abuja (Suleja),United States of America
1875,FromExporter,imputed zero,0,Abuja (Suleja),Uruguay
1875,FromExporter,imputed zero,0,Abuja (Suleja),Victoria
1875,FromExporter,imputed zero,0,Abuja (Suleja),Western Australia
1875,FromExporter,imputed zero,0,Abuja (Suleja),Windward Is.
1875,FromExporter,imputed zero,0,Aceh,Algeria (Regency of Algiers)
1875,FromExporter,imputed zero,0,Aceh,Argentina (La Plata)
1875,FromExporter,imputed zero,0,Aceh,Bahamas
1875,FromExporter,imputed zero,0,Aceh,Belgium
1875,FromExporter,imputed zero,0,Aceh,Belize (British Honduras)
1875,FromExporter,imputed zero,0,Aceh,Bermuda
1875,FromExporter,imputed zero,0,Aceh,Brazil
1875,FromExporter,imputed zero,0,Aceh,Canada (Province of Canada)
1875,FromExporter,imputed zero,0,Aceh,Cape Colony (Cape of Good Hope)
1875,FromExporter,imputed zero,0,Aceh,Chile
1875,FromExporter,imputed zero,0,Aceh,Colombia (New Granada) (Gran Colombia)
1875,FromExporter,unknown despite gravity,,Aceh,Denmark
1875,FromExporter,imputed zero,0,Aceh,Egypt Arab Republic (Egypt)
1875,FromExporter,imputed zero,0,Aceh,Falkland Is.
1875,FromExporter,imputed zero,0,Aceh,France
1875,FromExporter,imputed zero,0,Aceh,French Guiana
1875,FromExporter,imputed zero,0,Aceh,French India
1875,FromExporter,unknown despite gravity,,Aceh,Germany (Zollverein)
1875,FromExporter,imputed zero,0,Aceh,Ghana (Gold Coast)
1875,FromExporter,imputed zero,0,Aceh,Greece
1875,FromExporter,imputed zero,0,Aceh,Guadeloupe
1875,FromExporter,imputed zero,0,Aceh,Guatemala
1875,FromExporter,imputed zero,0,Aceh,Guyana (British Guiana)
1875,FromExporter,unknown despite gravity,,Aceh,India
1875,FromExporter,imputed zero,0,Aceh,Italy
1875,FromExporter,imputed zero,0,Aceh,Jamaica
1875,FromExporter,imputed zero,0,Aceh,Japan
1875,FromExporter,imputed zero,0,Aceh,Leeward Is.
1875,FromExporter,imputed zero,0,Aceh,Malta
1875,FromExporter,imputed zero,0,Aceh,Martinique
1875,FromExporter,imputed zero,0,Aceh,Mauritius
1875,FromExporter,imputed zero,0,Aceh,Morocco
1875,FromExporter,imputed zero,0,Aceh,Natal
1875,FromExporter,imputed zero,0,Aceh,Netherlands
1875,FromExporter,imputed zero,0,Aceh,New South Wales
1875,FromExporter,imputed zero,0,Aceh,New Zealand
1875,FromExporter,imputed zero,0,Aceh,Newfoundland and Labrador (Newfoundland)
1875,FromExporter,unknown despite gravity,,Aceh,Norway
1875,FromExporter,imputed zero,0,Aceh,People's Republic of China (China)
1875,FromExporter,imputed zero,0,Aceh,Peru
1875,FromExporter,imputed zero,0,Aceh,Philippines
1875,FromExporter,imputed zero,0,Aceh,Portugal
1875,FromExporter,imputed zero,0,Aceh,Puerto Rico
1875,FromExporter,imputed zero,0,Aceh,Queensland
1875,FromExporter,imputed zero,0,Aceh,Reunion (Bourbon I.)
1875,FromExporter,imputed zero,0,Aceh,Russia (USSR)
1875,FromExporter,imputed zero,0,Aceh,Senegal
1875,FromExporter,imputed zero,0,Aceh,Sierra Leone
1875,FromExporter,imputed zero,0,Aceh,South Australia
1875,FromExporter,imputed zero,0,Aceh,Spain
1875,FromExporter,imputed zero,0,Aceh,Sri Lanka (Ceylon)
