year,id,full_id,importerLabel,exporterLabel,CafFob,newimporterId,newimporterLabel,newexporterId,newexporterLabel,valueToSplit,notes,status,totreat_flows,pred_trade,treated_flows
1843,"101<-Dutch Colonies & Netherlands","101<-Dutch Colonies & NetherlandsFromImporter","Venezuela","Netherlands Antilles","FromImporter","101","Venezuela","68","Netherlands Antilles",43008.84,"","ok thanks to gravity",417,6044.731,79
1843,"101<-Dutch Colonies & Netherlands","101<-Dutch Colonies & NetherlandsFromImporter","Venezuela","Netherlands","FromImporter","101","Venezuela","210","Netherlands",43008.84,"","ok thanks to gravity",417,18032.432,79
1843,"101<-Dutch Colonies & Netherlands","101<-Dutch Colonies & NetherlandsFromImporter","Venezuela","Indonesia (Dutch East Indies)","FromImporter","101","Venezuela","850","Indonesia (Dutch East Indies)",43008.84,"","ok thanks to gravity",417,18931.676,79
1843,"101<-Hanse Towns","101<-Hanse TownsFromImporter","Venezuela","Lübeck","FromImporter","101","Venezuela","276","Lübeck",114826.84,"","ok thanks to gravity",417,53.498558,79
1843,"101<-Hanse Towns","101<-Hanse TownsFromImporter","Venezuela","Bremen","FromImporter","101","Venezuela","246","Bremen",114826.84,"","ok thanks to gravity",417,14245.875,79
1843,"101<-Hanse Towns","101<-Hanse TownsFromImporter","Venezuela","Hamburg","FromImporter","101","Venezuela","248","Hamburg",114826.84,"","ok thanks to gravity",417,100527.46,79
1843,"1048 & 1055 & 1063<-68","1048 & 1055 & 1063<-68FromImporter","Windward Is.","Netherlands Antilles","FromImporter","1055","Windward Is.","68","Netherlands Antilles",23381,"British West Indies<-68 23381
From a flow part-of reporter British West Indies to/from area 68","ok thanks to gravity",417,7870.6563,79
1843,"1048 & 1055 & 1063<-68","1048 & 1055 & 1063<-68FromImporter","Leeward Is.","Netherlands Antilles","FromImporter","1063","Leeward Is.","68","Netherlands Antilles",23381,"British West Indies<-68 23381
From a flow part-of reporter British West Indies to/from area 68","ok thanks to gravity",417,15510.344,79
1843,"140<-Hanse Towns","140<-Hanse TownsFromImporter","Brazil","Lübeck","FromImporter","140","Brazil","276","Lübeck",289189.41,"Rio de Janeiro<-Hanse Towns 230299.9491611591
From a flow part-of reporter Rio de Janeiro to/from Hanse Towns
Bahia<-Hanse Towns 60526.84681866176
From a flow part-of reporter Bahia to/from Hanse Towns","ok thanks to gravity",417,1081.9507,79
1843,"140<-Hanse Towns","140<-Hanse TownsFromImporter","Brazil","Bremen","FromImporter","140","Brazil","246","Bremen",289189.41,"Rio de Janeiro<-Hanse Towns 230299.9491611591
From a flow part-of reporter Rio de Janeiro to/from Hanse Towns
Bahia<-Hanse Towns 60526.84681866176
From a flow part-of reporter Bahia to/from Hanse Towns","ok thanks to gravity",417,288107.44,79
1843,"211<-Cuba & Puerto Rico","211<-Cuba & Puerto RicoFromImporter","Belgium","Puerto Rico","FromImporter","211","Belgium","6","Puerto Rico",251339.41,"","ok thanks to gravity",417,49281.992,79
1843,"211<-Cuba & Puerto Rico","211<-Cuba & Puerto RicoFromImporter","Belgium","Cuba","FromImporter","211","Belgium","40","Cuba",251339.41,"","ok thanks to gravity",417,202057.41,79
1843,"211<-Haiti & Venezuela","211<-Haiti & VenezuelaFromImporter","Belgium","Haiti","FromImporter","211","Belgium","41","Haiti",168354.78,"","ok thanks to gravity",417,46257.984,79
1843,"211<-Haiti & Venezuela","211<-Haiti & VenezuelaFromImporter","Belgium","Venezuela","FromImporter","211","Belgium","101","Venezuela",168354.78,"","ok thanks to gravity",417,122096.8,79
1843,"211<-Hanse Towns","211<-Hanse TownsFromImporter","Belgium","Lübeck","FromImporter","211","Belgium","276","Lübeck",34765.945,"","ok thanks to gravity",417,16.197678,79
1843,"211<-Hanse Towns","211<-Hanse TownsFromImporter","Belgium","Bremen","FromImporter","211","Belgium","246","Bremen",34765.945,"","ok thanks to gravity",417,4313.2017,79
1843,"211<-Hanse Towns","211<-Hanse TownsFromImporter","Belgium","Hamburg","FromImporter","211","Belgium","248","Hamburg",34765.945,"","ok thanks to gravity",417,30436.547,79
1843,"211<-India & People's Republic of China (China) & Singapore","211<-India & People's Republic of China (China) & SingaporeFromImporter","Belgium","People's Republic of China (China)","FromImporter","211","Belgium","710","People's Republic of China (China)",4614.6025,"","ok thanks to gravity",417,2089.167,79
1843,"211<-India & People's Republic of China (China) & Singapore","211<-India & People's Republic of China (China) & SingaporeFromImporter","Belgium","India","FromImporter","211","Belgium","750","India",4614.6025,"","ok thanks to gravity",417,2525.4353,79
1843,"211<-Norway & Sweden","211<-Norway & SwedenFromImporter","Belgium","Norway","FromImporter","211","Belgium","385","Norway",95889.875,"","ok thanks to gravity",417,40231.719,79
1843,"211<-Norway & Sweden","211<-Norway & SwedenFromImporter","Belgium","Sweden","FromImporter","211","Belgium","380","Sweden",95889.875,"","ok thanks to gravity",417,55658.152,79
1843,"220<-Cape Colony (Cape of Good Hope) & Mauritius","220<-Cape Colony (Cape of Good Hope) & MauritiusFromImporter","France","Cape Colony (Cape of Good Hope)","FromImporter","220","France","561","Cape Colony (Cape of Good Hope)",3910.6802,"","ok thanks to gravity",417,1454.7885,79
1843,"220<-Cape Colony (Cape of Good Hope) & Mauritius","220<-Cape Colony (Cape of Good Hope) & MauritiusFromImporter","France","Mauritius","FromImporter","220","France","590","Mauritius",3910.6802,"","ok thanks to gravity",417,2455.8918,79
1843,"220<-Hanse Towns","220<-Hanse TownsFromImporter","France","Lübeck","FromImporter","220","France","276","Lübeck",211176.72,"","ok thanks to gravity",417,98.388596,79
1843,"220<-Hanse Towns","220<-Hanse TownsFromImporter","France","Bremen","FromImporter","220","France","246","Bremen",211176.72,"","ok thanks to gravity",417,26199.426,79
1843,"220<-Hanse Towns","220<-Hanse TownsFromImporter","France","Hamburg","FromImporter","220","France","248","Hamburg",211176.72,"","ok thanks to gravity",417,184878.91,79
1843,"220<-Spanish America","220<-Spanish AmericaFromImporter","France","Puerto Rico","FromImporter","220","France","6","Puerto Rico",367603.94,"","ok thanks to gravity",417,72078.852,79
1843,"220<-Spanish America","220<-Spanish AmericaFromImporter","France","Cuba","FromImporter","220","France","40","Cuba",367603.94,"","ok thanks to gravity",417,295525.09,79
1843,"230<-Hanse Towns","230<-Hanse TownsFromImporter","Spain","Lübeck","FromImporter","230","Spain","276","Lübeck",75241.484,"","ok thanks to gravity",417,35.055492,79
1843,"230<-Hanse Towns","230<-Hanse TownsFromImporter","Spain","Bremen","FromImporter","230","Spain","246","Bremen",75241.484,"","ok thanks to gravity",417,9334.7588,79
1843,"230<-Hanse Towns","230<-Hanse TownsFromImporter","Spain","Hamburg","FromImporter","230","Spain","248","Hamburg",75241.484,"","ok thanks to gravity",417,65871.672,79
1843,"235<-Norway & Sweden","235<-Norway & SwedenFromImporter","Portugal","Norway","FromImporter","235","Portugal","385","Norway",51646.313,"","ok thanks to gravity",417,21668.814,79
1843,"235<-Norway & Sweden","235<-Norway & SwedenFromImporter","Portugal","Sweden","FromImporter","235","Portugal","380","Sweden",51646.313,"","ok thanks to gravity",417,29977.498,79
1843,"239<-Hanse Towns","239<-Hanse TownsFromImporter","Prussia","Lübeck","FromImporter","239","Prussia","276","Lübeck",341453.22,"Koszalin & Stralsund & Szczecin<-Hanse Towns 267725.1574048727
From a flow part-of reporter Koszalin & Stralsund & Szczecin to/from Hanse Towns
291<-Hanse Towns 73728.05130812248
From a flow part-of reporter 291 to/from Hanse Towns","ok thanks to gravity",417,159.08525,79
1843,"239<-Hanse Towns","239<-Hanse TownsFromImporter","Prussia","Bremen","FromImporter","239","Prussia","246","Bremen",341453.22,"Koszalin & Stralsund & Szczecin<-Hanse Towns 267725.1574048727
From a flow part-of reporter Koszalin & Stralsund & Szczecin to/from Hanse Towns
291<-Hanse Towns 73728.05130812248
From a flow part-of reporter 291 to/from Hanse Towns","ok thanks to gravity",417,42362.051,79
1843,"239<-Hanse Towns","239<-Hanse TownsFromImporter","Prussia","Hamburg","FromImporter","239","Prussia","248","Hamburg",341453.22,"Koszalin & Stralsund & Szczecin<-Hanse Towns 267725.1574048727
From a flow part-of reporter Koszalin & Stralsund & Szczecin to/from Hanse Towns
291<-Hanse Towns 73728.05130812248
From a flow part-of reporter 291 to/from Hanse Towns","ok thanks to gravity",417,298932.06,79
1843,"2<-Egypt Arab Republic (Egypt) & Levant & Turkey (Ottoman Empire)","2<-Egypt Arab Republic (Egypt) & Levant & Turkey (Ottoman Empire)FromImporter","United States of America","Egypt Arab Republic (Egypt)","FromImporter","2","United States of America","651","Egypt Arab Republic (Egypt)",38269.188,"","ok thanks to gravity",417,12849.661,79
1843,"2<-Egypt Arab Republic (Egypt) & Levant & Turkey (Ottoman Empire)","2<-Egypt Arab Republic (Egypt) & Levant & Turkey (Ottoman Empire)FromImporter","United States of America","Turkey (Ottoman Empire)","FromImporter","2","United States of America","640","Turkey (Ottoman Empire)",38269.188,"","ok thanks to gravity",417,25419.529,79
