year,id,full_id,importerLabel,exporterLabel,CafFob,newimporterId,newimporterLabel,newexporterId,newexporterLabel,valueToSplit,notes,status,totreat_flows,pred_trade,treated_flows
1847,"211<-Bavaria & Frankfurt & Saxony","211<-Bavaria & Frankfurt & SaxonyFromImporter","Belgium","Bavaria","FromImporter","211","Belgium","245","Bavaria",47657.078,"","ok thanks to gravity",225,5379.3608,55
1847,"211<-Bavaria & Frankfurt & Saxony","211<-Bavaria & Frankfurt & SaxonyFromImporter","Belgium","Frankfurt","FromImporter","211","Belgium","247","Frankfurt",47657.078,"","ok thanks to gravity",225,12018.356,55
1847,"211<-Bavaria & Frankfurt & Saxony","211<-Bavaria & Frankfurt & SaxonyFromImporter","Belgium","Saxony","FromImporter","211","Belgium","269","Saxony",47657.078,"","ok thanks to gravity",225,30259.361,55
1847,"211<-Brazil & Colombia (New Granada) (Gran Colombia)","211<-Brazil & Colombia (New Granada) (Gran Colombia)FromImporter","Belgium","Colombia (New Granada) (Gran Colombia)","FromImporter","211","Belgium","100","Colombia (New Granada) (Gran Colombia)",211096.92,"","ok thanks to gravity",225,793.80292,55
1847,"211<-Brazil & Colombia (New Granada) (Gran Colombia)","211<-Brazil & Colombia (New Granada) (Gran Colombia)FromImporter","Belgium","Brazil","FromImporter","211","Belgium","140","Brazil",211096.92,"","ok thanks to gravity",225,210303.13,55
1847,"211<-Cuba & Puerto Rico","211<-Cuba & Puerto RicoFromImporter","Belgium","Puerto Rico","FromImporter","211","Belgium","6","Puerto Rico",367739.63,"","ok thanks to gravity",225,79617.195,55
1847,"211<-Cuba & Puerto Rico","211<-Cuba & Puerto RicoFromImporter","Belgium","Cuba","FromImporter","211","Belgium","40","Cuba",367739.63,"","ok thanks to gravity",225,288122.44,55
1847,"211<-Greece & Ionian Is.","211<-Greece & Ionian Is.FromImporter","Belgium","Ionian Is.","FromImporter","211","Belgium","3349","Ionian Is.",2548.9199,"","ok thanks to gravity",225,1075.9652,55
1847,"211<-Greece & Ionian Is.","211<-Greece & Ionian Is.FromImporter","Belgium","Greece","FromImporter","211","Belgium","350","Greece",2548.9199,"","ok thanks to gravity",225,1472.9548,55
1847,"211<-Haiti & Venezuela","211<-Haiti & VenezuelaFromImporter","Belgium","Venezuela","FromImporter","211","Belgium","101","Venezuela",95430.023,"","ok thanks to gravity",225,47529.047,55
1847,"211<-Haiti & Venezuela","211<-Haiti & VenezuelaFromImporter","Belgium","Haiti","FromImporter","211","Belgium","41","Haiti",95430.023,"","ok thanks to gravity",225,47900.973,55
