year,id,full_id,importerLabel,exporterLabel,CafFob,newimporterId,newimporterLabel,newexporterId,newexporterLabel,valueToSplit,notes,status,totreat_flows,pred_trade,treated_flows
1859,1055<-40|6,1055<-40|6FromImporter,Windward Is.,Puerto Rico,FromImporter,1055,Windward Is.,6,Puerto Rico,2580,From a flow part-of reporter 56 to/from area Spanish West Indies,ok thanks to gravity,408,338.68423,79
1859,1055<-40|6,1055<-40|6FromImporter,Windward Is.,Cuba,FromImporter,1055,Windward Is.,40,Cuba,2580,From a flow part-of reporter 56 to/from area Spanish West Indies,ok thanks to gravity,408,2241.3157,79
1859,155<-Dutch Colonies & Netherlands,155<-Dutch Colonies & NetherlandsFromImporter,Chile,Netherlands Antilles,FromImporter,155,Chile,68,Netherlands Antilles,35351.098,,ok thanks to gravity,408,536.78448,79
1859,155<-Dutch Colonies & Netherlands,155<-Dutch Colonies & NetherlandsFromImporter,Chile,Surinam (Dutch Guiana),FromImporter,155,Chile,115,Surinam (Dutch Guiana),35351.098,,ok thanks to gravity,408,2059.4304,79
1859,155<-Dutch Colonies & Netherlands,155<-Dutch Colonies & NetherlandsFromImporter,Chile,Netherlands,FromImporter,155,Chile,210,Netherlands,35351.098,,ok thanks to gravity,408,6735.6851,79
1859,155<-Dutch Colonies & Netherlands,155<-Dutch Colonies & NetherlandsFromImporter,Chile,Indonesia (Dutch East Indies),FromImporter,155,Chile,850,Indonesia (Dutch East Indies),35351.098,,ok thanks to gravity,408,26019.197,79
1859,200<-British West Indies,200<-British West IndiesFromImporter,United Kingdom,Bahamas,FromImporter,200,United Kingdom,31,Bahamas,266883.91,,ok thanks to gravity,408,84618.773,79
1859,200<-British West Indies,200<-British West IndiesFromImporter,United Kingdom,Turks and Caicos Is.,FromImporter,200,United Kingdom,1032,Turks and Caicos Is.,266883.91,,ok thanks to gravity,408,182265.14,79
1859,200<-Hanse Towns,200<-Hanse TownsFromImporter,United Kingdom,Lübeck,FromImporter,200,United Kingdom,276,Lübeck,5241687,,ok thanks to gravity,408,57926.504,79
1859,200<-Hanse Towns,200<-Hanse TownsFromImporter,United Kingdom,Bremen,FromImporter,200,United Kingdom,246,Bremen,5241687,,ok thanks to gravity,408,1367699.6,79
1859,200<-Hanse Towns,200<-Hanse TownsFromImporter,United Kingdom,Hamburg,FromImporter,200,United Kingdom,248,Hamburg,5241687,,ok thanks to gravity,408,3816061,79
1859,20<-British West Indies,20<-British West IndiesFromImporter,Canada (Province of Canada),Bahamas,FromImporter,20,Canada (Province of Canada),31,Bahamas,109.01356,,ok thanks to gravity,408,.83946306,79
1859,20<-British West Indies,20<-British West IndiesFromImporter,Canada (Province of Canada),Turks and Caicos Is.,FromImporter,20,Canada (Province of Canada),1032,Turks and Caicos Is.,109.01356,,ok thanks to gravity,408,1.8081669,79
1859,20<-British West Indies,20<-British West IndiesFromImporter,Canada (Province of Canada),Jamaica,FromImporter,20,Canada (Province of Canada),51,Jamaica,109.01356,,ok thanks to gravity,408,3.7724094,79
1859,20<-British West Indies,20<-British West IndiesFromImporter,Canada (Province of Canada),Dominica,FromImporter,20,Canada (Province of Canada),54,Dominica,109.01356,,ok thanks to gravity,408,4.2152982,79
1859,20<-British West Indies,20<-British West IndiesFromImporter,Canada (Province of Canada),Leeward Is.,FromImporter,20,Canada (Province of Canada),1063,Leeward Is.,109.01356,,ok thanks to gravity,408,10.190063,79
1859,20<-British West Indies,20<-British West IndiesFromImporter,Canada (Province of Canada),Bermuda,FromImporter,20,Canada (Province of Canada),30,Bermuda,109.01356,,ok thanks to gravity,408,13.149679,79
1859,20<-British West Indies,20<-British West IndiesFromImporter,Canada (Province of Canada),Trinidad,FromImporter,20,Canada (Province of Canada),1048,Trinidad,109.01356,,ok thanks to gravity,408,33.468781,79
1859,20<-British West Indies,20<-British West IndiesFromImporter,Canada (Province of Canada),Windward Is.,FromImporter,20,Canada (Province of Canada),1055,Windward Is.,109.01356,,ok thanks to gravity,408,41.569691,79
1859,211<-Chile & Peru,211<-Chile & PeruFromImporter,Belgium,Chile,FromImporter,211,Belgium,155,Chile,154237.73,,ok thanks to gravity,408,62903.727,79
1859,211<-Chile & Peru,211<-Chile & PeruFromImporter,Belgium,Peru,FromImporter,211,Belgium,135,Peru,154237.73,,ok thanks to gravity,408,91334.016,79
1859,211<-Cuba & Puerto Rico,211<-Cuba & Puerto RicoFromImporter,Belgium,Puerto Rico,FromImporter,211,Belgium,6,Puerto Rico,329852.22,,ok thanks to gravity,408,43300.68,79
1859,211<-Cuba & Puerto Rico,211<-Cuba & Puerto RicoFromImporter,Belgium,Cuba,FromImporter,211,Belgium,40,Cuba,329852.22,,ok thanks to gravity,408,286551.53,79
1859,211<-Gambia & Guinea (French Guinea) (Rivieres du Sud) & Senegal,211<-Gambia & Guinea (French Guinea) (Rivieres du Sud) & SenegalFromImporter,Belgium,Gambia,FromImporter,211,Belgium,420,Gambia,1269.12,,ok thanks to gravity,408,216.85492,79
1859,211<-Gambia & Guinea (French Guinea) (Rivieres du Sud) & Senegal,211<-Gambia & Guinea (French Guinea) (Rivieres du Sud) & SenegalFromImporter,Belgium,Senegal,FromImporter,211,Belgium,433,Senegal,1269.12,,ok thanks to gravity,408,1052.265,79
1859,211<-Greece & Ionian Is.,211<-Greece & Ionian Is.FromImporter,Belgium,Ionian Is.,FromImporter,211,Belgium,3349,Ionian Is.,237.96001,,ok thanks to gravity,408,82.116966,79
1859,211<-Greece & Ionian Is.,211<-Greece & Ionian Is.FromImporter,Belgium,Greece,FromImporter,211,Belgium,350,Greece,237.96001,,ok thanks to gravity,408,155.84305,79
1859,211<-Haiti & Venezuela,211<-Haiti & VenezuelaFromImporter,Belgium,Venezuela,FromImporter,211,Belgium,101,Venezuela,120050.82,,ok thanks to gravity,408,41931.398,79
1859,211<-Haiti & Venezuela,211<-Haiti & VenezuelaFromImporter,Belgium,Haiti,FromImporter,211,Belgium,41,Haiti,120050.82,,ok thanks to gravity,408,78119.422,79
1859,211<-Hanover & Oldenburg,211<-Hanover & OldenburgFromImporter,Belgium,Oldenburg,FromImporter,211,Belgium,257,Oldenburg,2934.8401,,ok thanks to gravity,408,377.65787,79
1859,211<-Hanover & Oldenburg,211<-Hanover & OldenburgFromImporter,Belgium,Hanover,FromImporter,211,Belgium,240,Hanover,2934.8401,,ok thanks to gravity,408,2557.1821,79
1859,211<-Hanse Towns,211<-Hanse TownsFromImporter,Belgium,Lübeck,FromImporter,211,Belgium,276,Lübeck,213727.73,,ok thanks to gravity,408,2361.9307,79
1859,211<-Hanse Towns,211<-Hanse TownsFromImporter,Belgium,Bremen,FromImporter,211,Belgium,246,Bremen,213727.73,,ok thanks to gravity,408,55767.418,79
1859,211<-Hanse Towns,211<-Hanse TownsFromImporter,Belgium,Hamburg,FromImporter,211,Belgium,248,Hamburg,213727.73,,ok thanks to gravity,408,155598.39,79
1859,211<-India & People's Republic of China (China) & Singapore,211<-India & People's Republic of China (China) & SingaporeFromImporter,Belgium,India,FromImporter,211,Belgium,750,India,180849.59,,ok thanks to gravity,408,46834.293,79
1859,211<-India & People's Republic of China (China) & Singapore,211<-India & People's Republic of China (China) & SingaporeFromImporter,Belgium,People's Republic of China (China),FromImporter,211,Belgium,710,People's Republic of China (China),180849.59,,ok thanks to gravity,408,134015.3,79
1859,211<-Norway & Sweden,211<-Norway & SwedenFromImporter,Belgium,Norway,FromImporter,211,Belgium,385,Norway,254577.55,,ok thanks to gravity,408,93566.461,79
1859,211<-Norway & Sweden,211<-Norway & SwedenFromImporter,Belgium,Sweden,FromImporter,211,Belgium,380,Sweden,254577.55,,ok thanks to gravity,408,161011.08,79
1859,220<-British Mediterranean Sea & United Kingdom,220<-British Mediterranean Sea & United KingdomFromImporter,France,Gibraltar,FromImporter,220,France,231,Gibraltar,123330.04,,ok thanks to gravity,408,22042.355,79
1859,220<-British Mediterranean Sea & United Kingdom,220<-British Mediterranean Sea & United KingdomFromImporter,France,Malta,FromImporter,220,France,338,Malta,123330.04,,ok thanks to gravity,408,101287.68,79
1859,220<-Hanse Towns,220<-Hanse TownsFromImporter,France,Lübeck,FromImporter,220,France,276,Lübeck,680759.56,,ok thanks to gravity,408,7523.1543,79
1859,220<-Hanse Towns,220<-Hanse TownsFromImporter,France,Bremen,FromImporter,220,France,246,Bremen,680759.56,,ok thanks to gravity,408,177628.81,79
1859,220<-Hanse Towns,220<-Hanse TownsFromImporter,France,Hamburg,FromImporter,220,France,248,Hamburg,680759.56,,ok thanks to gravity,408,495607.59,79
1859,220<-Spanish America,220<-Spanish AmericaFromImporter,France,Puerto Rico,FromImporter,220,France,6,Puerto Rico,712608,,ok thanks to gravity,408,93546.164,79
1859,220<-Spanish America,220<-Spanish AmericaFromImporter,France,Cuba,FromImporter,220,France,40,Cuba,712608,,ok thanks to gravity,408,619061.81,79
1859,230<-French America,230<-French AmericaFromImporter,Spain,Guadeloupe,FromImporter,230,Spain,65,Guadeloupe,119.07705,,ok thanks to gravity,408,6.8054028,79
1859,230<-French America,230<-French AmericaFromImporter,Spain,Martinique,FromImporter,230,Spain,66,Martinique,119.07705,,ok thanks to gravity,408,9.6246281,79
1859,230<-French America,230<-French AmericaFromImporter,Spain,French Guiana,FromImporter,230,Spain,120,French Guiana,119.07705,,ok thanks to gravity,408,22.098564,79
