CafFob,value,status,year,importerLabel,exporterLabel
FromExporter,0,imputed zero,1847,Luxemburg,South Australia
FromExporter,0,imputed zero,1847,Luxemburg,St. Pierre and Miquelon
FromExporter,0,imputed zero,1847,Luxemburg,Sweden
FromExporter,,unknown despite gravity,1847,Luxemburg,Tuscany
FromExporter,0,imputed zero,1847,Luxemburg,United Kingdom
FromExporter,0,imputed zero,1847,Luxemburg,United States of America
FromExporter,0,imputed zero,1847,Luxemburg,Windward Is.
FromExporter,0,imputed zero,1847,Lübeck,Bahamas
FromExporter,60.976578,ok thanks to gravity,1847,Lübeck,Belgium
FromExporter,0,imputed zero,1847,Lübeck,Bermuda
FromExporter,0,imputed zero,1847,Lübeck,Bremen
FromExporter,0,imputed zero,1847,Lübeck,Cape Colony (Cape of Good Hope)
FromExporter,0,imputed zero,1847,Lübeck,Chile
FromExporter,0,imputed zero,1847,Lübeck,Cuba
FromExporter,0,imputed zero,1847,Lübeck,Dominica
FromExporter,0,imputed zero,1847,Lübeck,Ecuador
FromExporter,1684.9884,ok thanks to gravity,1847,Lübeck,France
FromExporter,0,imputed zero,1847,Lübeck,French Guiana
FromExporter,0,imputed zero,1847,Lübeck,French India
FromExporter,0,imputed zero,1847,Lübeck,Gambia
FromExporter,0,imputed zero,1847,Lübeck,Ghana (Gold Coast)
FromExporter,0,imputed zero,1847,Lübeck,Greece
FromExporter,0,imputed zero,1847,Lübeck,Guadeloupe
FromExporter,0,imputed zero,1847,Lübeck,Hamburg
FromExporter,0,imputed zero,1847,Lübeck,India
FromExporter,0,imputed zero,1847,Lübeck,Leeward Is.
FromExporter,0,imputed zero,1847,Lübeck,Martinique
FromExporter,0,imputed zero,1847,Lübeck,Moldavia
FromExporter,2895.9456,ok,1847,Lübeck,Netherlands
FromExporter,0,imputed zero,1847,Lübeck,New South Wales
FromExporter,0,imputed zero,1847,Lübeck,Papal States
FromExporter,0,imputed zero,1847,Lübeck,People's Republic of China (China)
FromExporter,0,imputed zero,1847,Lübeck,Peru
FromExporter,0,imputed zero,1847,Lübeck,Reunion (Bourbon I.)
FromExporter,1317.1014,ok thanks to gravity,1847,Lübeck,Russia (USSR)
FromExporter,0,imputed zero,1847,Lübeck,Senegal
FromExporter,0,imputed zero,1847,Lübeck,Shangai
FromExporter,0,imputed zero,1847,Lübeck,Sierra Leone
FromExporter,0,imputed zero,1847,Lübeck,South Australia
FromExporter,0,imputed zero,1847,Lübeck,St. Pierre and Miquelon
FromExporter,482.57324,ok thanks to gravity,1847,Lübeck,Sweden
FromExporter,0,imputed zero,1847,Lübeck,Tuscany
FromExporter,14614.708,ok thanks to gravity,1847,Lübeck,United Kingdom
FromExporter,2084.9841,ok thanks to gravity,1847,Lübeck,United States of America
FromExporter,0,imputed zero,1847,Lübeck,Windward Is.
FromExporter,0,imputed zero,1847,Madagascar (Malagasy Republic),Bahamas
FromExporter,0,imputed zero,1847,Madagascar (Malagasy Republic),Belgium
FromExporter,0,imputed zero,1847,Madagascar (Malagasy Republic),Bermuda
FromExporter,0,imputed zero,1847,Madagascar (Malagasy Republic),Bremen
FromExporter,0,imputed zero,1847,Madagascar (Malagasy Republic),Cape Colony (Cape of Good Hope)
FromExporter,0,imputed zero,1847,Madagascar (Malagasy Republic),Chile
FromExporter,0,imputed zero,1847,Madagascar (Malagasy Republic),Cuba
FromExporter,0,imputed zero,1847,Madagascar (Malagasy Republic),Dominica
FromExporter,0,imputed zero,1847,Madagascar (Malagasy Republic),Ecuador
FromExporter,0,imputed zero,1847,Madagascar (Malagasy Republic),France
FromExporter,0,imputed zero,1847,Madagascar (Malagasy Republic),French Guiana
FromExporter,0,imputed zero,1847,Madagascar (Malagasy Republic),French India
FromExporter,0,imputed zero,1847,Madagascar (Malagasy Republic),Gambia
FromExporter,0,imputed zero,1847,Madagascar (Malagasy Republic),Ghana (Gold Coast)
FromExporter,0,imputed zero,1847,Madagascar (Malagasy Republic),Greece
FromExporter,0,imputed zero,1847,Madagascar (Malagasy Republic),Guadeloupe
FromExporter,0,imputed zero,1847,Madagascar (Malagasy Republic),Hamburg
FromExporter,0,imputed zero,1847,Madagascar (Malagasy Republic),India
FromExporter,0,imputed zero,1847,Madagascar (Malagasy Republic),Leeward Is.
FromExporter,0,imputed zero,1847,Madagascar (Malagasy Republic),Martinique
FromExporter,0,imputed zero,1847,Madagascar (Malagasy Republic),Moldavia
FromExporter,,unknown despite gravity,1847,Madagascar (Malagasy Republic),Netherlands
FromExporter,0,imputed zero,1847,Madagascar (Malagasy Republic),New South Wales
FromExporter,0,imputed zero,1847,Madagascar (Malagasy Republic),Papal States
FromExporter,0,imputed zero,1847,Madagascar (Malagasy Republic),People's Republic of China (China)
FromExporter,0,imputed zero,1847,Madagascar (Malagasy Republic),Peru
FromExporter,0,imputed zero,1847,Madagascar (Malagasy Republic),Reunion (Bourbon I.)
FromExporter,0,imputed zero,1847,Madagascar (Malagasy Republic),Russia (USSR)
FromExporter,0,imputed zero,1847,Madagascar (Malagasy Republic),Senegal
FromExporter,0,imputed zero,1847,Madagascar (Malagasy Republic),Shangai
FromExporter,0,imputed zero,1847,Madagascar (Malagasy Republic),Sierra Leone
FromExporter,0,imputed zero,1847,Madagascar (Malagasy Republic),South Australia
FromExporter,0,imputed zero,1847,Madagascar (Malagasy Republic),St. Pierre and Miquelon
FromExporter,0,imputed zero,1847,Madagascar (Malagasy Republic),Sweden
FromExporter,0,imputed zero,1847,Madagascar (Malagasy Republic),Tuscany
FromExporter,0,imputed zero,1847,Madagascar (Malagasy Republic),United Kingdom
FromExporter,0,imputed zero,1847,Madagascar (Malagasy Republic),United States of America
FromExporter,0,imputed zero,1847,Madagascar (Malagasy Republic),Windward Is.
FromExporter,0,imputed zero,1847,Maldive Islands,Bahamas
FromExporter,0,imputed zero,1847,Maldive Islands,Belgium
FromExporter,0,imputed zero,1847,Maldive Islands,Bermuda
FromExporter,0,imputed zero,1847,Maldive Islands,Bremen
FromExporter,0,imputed zero,1847,Maldive Islands,Cape Colony (Cape of Good Hope)
FromExporter,0,imputed zero,1847,Maldive Islands,Chile
FromExporter,0,imputed zero,1847,Maldive Islands,Cuba
FromExporter,0,imputed zero,1847,Maldive Islands,Dominica
FromExporter,0,imputed zero,1847,Maldive Islands,Ecuador
FromExporter,0,imputed zero,1847,Maldive Islands,France
FromExporter,0,imputed zero,1847,Maldive Islands,French Guiana
FromExporter,0,imputed zero,1847,Maldive Islands,French India
FromExporter,0,imputed zero,1847,Maldive Islands,Gambia
FromExporter,0,imputed zero,1847,Maldive Islands,Ghana (Gold Coast)
FromExporter,0,imputed zero,1847,Maldive Islands,Greece
FromExporter,0,imputed zero,1847,Maldive Islands,Guadeloupe
FromExporter,0,imputed zero,1847,Maldive Islands,Hamburg
FromExporter,10031,ok,1847,Maldive Islands,India
FromExporter,0,imputed zero,1847,Maldive Islands,Leeward Is.
FromExporter,0,imputed zero,1847,Maldive Islands,Martinique
FromExporter,0,imputed zero,1847,Maldive Islands,Moldavia
FromExporter,0,imputed zero,1847,Maldive Islands,Netherlands
FromExporter,0,imputed zero,1847,Maldive Islands,New South Wales
FromExporter,0,imputed zero,1847,Maldive Islands,Papal States
FromExporter,0,imputed zero,1847,Maldive Islands,People's Republic of China (China)
FromExporter,0,imputed zero,1847,Maldive Islands,Peru
FromExporter,0,imputed zero,1847,Maldive Islands,Reunion (Bourbon I.)
FromExporter,0,imputed zero,1847,Maldive Islands,Russia (USSR)
FromExporter,0,imputed zero,1847,Maldive Islands,Senegal
FromExporter,0,imputed zero,1847,Maldive Islands,Shangai
FromExporter,0,imputed zero,1847,Maldive Islands,Sierra Leone
FromExporter,0,imputed zero,1847,Maldive Islands,South Australia
FromExporter,0,imputed zero,1847,Maldive Islands,St. Pierre and Miquelon
FromExporter,0,imputed zero,1847,Maldive Islands,Sweden
FromExporter,0,imputed zero,1847,Maldive Islands,Tuscany
FromExporter,0,imputed zero,1847,Maldive Islands,United Kingdom
FromExporter,0,imputed zero,1847,Maldive Islands,United States of America
FromExporter,0,imputed zero,1847,Maldive Islands,Windward Is.
FromExporter,0,imputed zero,1847,Malta,Bahamas
FromExporter,0,imputed zero,1847,Malta,Belgium
FromExporter,0,imputed zero,1847,Malta,Bermuda
FromExporter,0,imputed zero,1847,Malta,Bremen
FromExporter,0,imputed zero,1847,Malta,Cape Colony (Cape of Good Hope)
FromExporter,,unknown despite gravity,1847,Malta,Chile
FromExporter,0,imputed zero,1847,Malta,Cuba
FromExporter,0,imputed zero,1847,Malta,Dominica
FromExporter,0,imputed zero,1847,Malta,Ecuador
FromExporter,0,imputed zero,1847,Malta,France
FromExporter,0,imputed zero,1847,Malta,French Guiana
FromExporter,0,imputed zero,1847,Malta,French India
FromExporter,,unknown despite gravity,1847,Malta,Gambia
FromExporter,0,imputed zero,1847,Malta,Ghana (Gold Coast)
FromExporter,0,imputed zero,1847,Malta,Greece
FromExporter,0,imputed zero,1847,Malta,Guadeloupe
FromExporter,171.97925,ok,1847,Malta,Hamburg
FromExporter,0,imputed zero,1847,Malta,India
FromExporter,0,imputed zero,1847,Malta,Leeward Is.
FromExporter,0,imputed zero,1847,Malta,Martinique
FromExporter,4563.1665,ok thanks to gravity,1847,Malta,Moldavia
FromExporter,0,imputed zero,1847,Malta,Netherlands
FromExporter,,unknown despite gravity,1847,Malta,New South Wales
FromExporter,0,imputed zero,1847,Malta,Papal States
FromExporter,0,imputed zero,1847,Malta,People's Republic of China (China)
FromExporter,0,imputed zero,1847,Malta,Peru
FromExporter,0,imputed zero,1847,Malta,Reunion (Bourbon I.)
FromExporter,0,imputed zero,1847,Malta,Russia (USSR)
FromExporter,0,imputed zero,1847,Malta,Senegal
FromExporter,0,imputed zero,1847,Malta,Shangai
FromExporter,,unknown despite gravity,1847,Malta,Sierra Leone
FromExporter,,unknown despite gravity,1847,Malta,South Australia
FromExporter,0,imputed zero,1847,Malta,St. Pierre and Miquelon
FromExporter,166.50252,ok thanks to gravity,1847,Malta,Sweden
FromExporter,0,imputed zero,1847,Malta,Tuscany
FromExporter,195836,ok,1847,Malta,United Kingdom
FromExporter,5286.5962,ok,1847,Malta,United States of America
FromExporter,0,imputed zero,1847,Malta,Windward Is.
FromExporter,0,imputed zero,1847,Mariana Is.,Bahamas
FromExporter,0,imputed zero,1847,Mariana Is.,Belgium
FromExporter,0,imputed zero,1847,Mariana Is.,Bermuda
FromExporter,0,imputed zero,1847,Mariana Is.,Bremen
FromExporter,0,imputed zero,1847,Mariana Is.,Cape Colony (Cape of Good Hope)
FromExporter,,unknown despite gravity,1847,Mariana Is.,Chile
FromExporter,0,imputed zero,1847,Mariana Is.,Cuba
FromExporter,0,imputed zero,1847,Mariana Is.,Dominica
FromExporter,0,imputed zero,1847,Mariana Is.,Ecuador
FromExporter,0,imputed zero,1847,Mariana Is.,France
FromExporter,0,imputed zero,1847,Mariana Is.,French Guiana
FromExporter,0,imputed zero,1847,Mariana Is.,French India
FromExporter,0,imputed zero,1847,Mariana Is.,Gambia
FromExporter,0,imputed zero,1847,Mariana Is.,Ghana (Gold Coast)
FromExporter,0,imputed zero,1847,Mariana Is.,Greece
FromExporter,0,imputed zero,1847,Mariana Is.,Guadeloupe
FromExporter,0,imputed zero,1847,Mariana Is.,Hamburg
FromExporter,0,imputed zero,1847,Mariana Is.,India
FromExporter,0,imputed zero,1847,Mariana Is.,Leeward Is.
FromExporter,0,imputed zero,1847,Mariana Is.,Martinique
FromExporter,0,imputed zero,1847,Mariana Is.,Moldavia
FromExporter,0,imputed zero,1847,Mariana Is.,Netherlands
FromExporter,0,imputed zero,1847,Mariana Is.,New South Wales
FromExporter,0,imputed zero,1847,Mariana Is.,Papal States
FromExporter,0,imputed zero,1847,Mariana Is.,People's Republic of China (China)
FromExporter,0,imputed zero,1847,Mariana Is.,Peru
FromExporter,0,imputed zero,1847,Mariana Is.,Reunion (Bourbon I.)
FromExporter,0,imputed zero,1847,Mariana Is.,Russia (USSR)
FromExporter,0,imputed zero,1847,Mariana Is.,Senegal
FromExporter,0,imputed zero,1847,Mariana Is.,Shangai
FromExporter,0,imputed zero,1847,Mariana Is.,Sierra Leone
FromExporter,0,imputed zero,1847,Mariana Is.,South Australia
FromExporter,0,imputed zero,1847,Mariana Is.,St. Pierre and Miquelon
FromExporter,0,imputed zero,1847,Mariana Is.,Sweden
FromExporter,0,imputed zero,1847,Mariana Is.,Tuscany
FromExporter,0,imputed zero,1847,Mariana Is.,United Kingdom
FromExporter,0,imputed zero,1847,Mariana Is.,United States of America
FromExporter,0,imputed zero,1847,Mariana Is.,Windward Is.
FromExporter,0,imputed zero,1847,Martinique,Bahamas
FromExporter,0,imputed zero,1847,Martinique,Belgium
FromExporter,0,imputed zero,1847,Martinique,Bermuda
FromExporter,0,imputed zero,1847,Martinique,Bremen
FromExporter,0,imputed zero,1847,Martinique,Cape Colony (Cape of Good Hope)
FromExporter,,unknown despite gravity,1847,Martinique,Chile
FromExporter,0,imputed zero,1847,Martinique,Cuba
FromExporter,0,imputed zero,1847,Martinique,Dominica
FromExporter,0,imputed zero,1847,Martinique,Ecuador
FromExporter,606036.75,ok,1847,Martinique,France
FromExporter,,unknown despite gravity,1847,Martinique,French Guiana
FromExporter,,unknown despite gravity,1847,Martinique,French India
FromExporter,0,imputed zero,1847,Martinique,Gambia
FromExporter,0,imputed zero,1847,Martinique,Ghana (Gold Coast)
FromExporter,0,imputed zero,1847,Martinique,Greece
FromExporter,,unknown despite gravity,1847,Martinique,Guadeloupe
FromExporter,0,imputed zero,1847,Martinique,Hamburg
FromExporter,0,imputed zero,1847,Martinique,India
FromExporter,0,imputed zero,1847,Martinique,Leeward Is.
FromExporter,0,imputed zero,1847,Martinique,Moldavia
FromExporter,0,imputed zero,1847,Martinique,Netherlands
FromExporter,0,imputed zero,1847,Martinique,New South Wales
FromExporter,0,imputed zero,1847,Martinique,Papal States
FromExporter,0,imputed zero,1847,Martinique,People's Republic of China (China)
FromExporter,0,imputed zero,1847,Martinique,Peru
FromExporter,,unknown despite gravity,1847,Martinique,Reunion (Bourbon I.)
FromExporter,0,imputed zero,1847,Martinique,Russia (USSR)
FromExporter,,unknown despite gravity,1847,Martinique,Senegal
FromExporter,0,imputed zero,1847,Martinique,Shangai
FromExporter,0,imputed zero,1847,Martinique,Sierra Leone
FromExporter,0,imputed zero,1847,Martinique,South Australia
FromExporter,,unknown despite gravity,1847,Martinique,St. Pierre and Miquelon
FromExporter,0,imputed zero,1847,Martinique,Sweden
FromExporter,0,imputed zero,1847,Martinique,Tuscany
FromExporter,196,ok,1847,Martinique,United Kingdom
FromExporter,63965.434,ok thanks to gravity,1847,Martinique,United States of America
FromExporter,0,imputed zero,1847,Martinique,Windward Is.
FromExporter,0,imputed zero,1847,Mauritius,Bahamas
FromExporter,0,imputed zero,1847,Mauritius,Belgium
FromExporter,0,imputed zero,1847,Mauritius,Bermuda
FromExporter,0,imputed zero,1847,Mauritius,Bremen
FromExporter,29430,ok,1847,Mauritius,Cape Colony (Cape of Good Hope)
FromExporter,,unknown despite gravity,1847,Mauritius,Chile
FromExporter,0,imputed zero,1847,Mauritius,Cuba
FromExporter,0,imputed zero,1847,Mauritius,Dominica
FromExporter,0,imputed zero,1847,Mauritius,Ecuador
FromExporter,100823.6,ok thanks to gravity,1847,Mauritius,France
FromExporter,0,imputed zero,1847,Mauritius,French Guiana
FromExporter,0,imputed zero,1847,Mauritius,French India
FromExporter,,unknown despite gravity,1847,Mauritius,Gambia
FromExporter,0,imputed zero,1847,Mauritius,Ghana (Gold Coast)
FromExporter,0,imputed zero,1847,Mauritius,Greece
FromExporter,0,imputed zero,1847,Mauritius,Guadeloupe
FromExporter,0,imputed zero,1847,Mauritius,Hamburg
FromExporter,481669.97,ok thanks to gravity,1847,Mauritius,India
FromExporter,0,imputed zero,1847,Mauritius,Leeward Is.
FromExporter,0,imputed zero,1847,Mauritius,Martinique
FromExporter,0,imputed zero,1847,Mauritius,Moldavia
FromExporter,0,imputed zero,1847,Mauritius,Netherlands
FromExporter,,unknown despite gravity,1847,Mauritius,New South Wales
FromExporter,0,imputed zero,1847,Mauritius,Papal States
FromExporter,0,imputed zero,1847,Mauritius,People's Republic of China (China)
FromExporter,0,imputed zero,1847,Mauritius,Peru
FromExporter,0,imputed zero,1847,Mauritius,Reunion (Bourbon I.)
FromExporter,0,imputed zero,1847,Mauritius,Russia (USSR)
FromExporter,0,imputed zero,1847,Mauritius,Senegal
FromExporter,0,imputed zero,1847,Mauritius,Shangai
FromExporter,,unknown despite gravity,1847,Mauritius,Sierra Leone
FromExporter,,unknown despite gravity,1847,Mauritius,South Australia
FromExporter,0,imputed zero,1847,Mauritius,St. Pierre and Miquelon
FromExporter,0,imputed zero,1847,Mauritius,Sweden
FromExporter,0,imputed zero,1847,Mauritius,Tuscany
FromExporter,223563,ok,1847,Mauritius,United Kingdom
FromExporter,7641.5073,ok,1847,Mauritius,United States of America
FromExporter,0,imputed zero,1847,Mauritius,Windward Is.
FromExporter,0,imputed zero,1847,Mecklenburg Schwerin,Bahamas
FromExporter,15911.44,ok,1847,Mecklenburg Schwerin,Belgium
FromExporter,0,imputed zero,1847,Mecklenburg Schwerin,Bermuda
FromExporter,0,imputed zero,1847,Mecklenburg Schwerin,Bremen
FromExporter,0,imputed zero,1847,Mecklenburg Schwerin,Cape Colony (Cape of Good Hope)
FromExporter,0,imputed zero,1847,Mecklenburg Schwerin,Chile
FromExporter,0,imputed zero,1847,Mecklenburg Schwerin,Cuba
FromExporter,0,imputed zero,1847,Mecklenburg Schwerin,Dominica
FromExporter,0,imputed zero,1847,Mecklenburg Schwerin,Ecuador
FromExporter,11805.911,ok,1847,Mecklenburg Schwerin,France
FromExporter,0,imputed zero,1847,Mecklenburg Schwerin,French Guiana
FromExporter,0,imputed zero,1847,Mecklenburg Schwerin,French India
FromExporter,0,imputed zero,1847,Mecklenburg Schwerin,Gambia
FromExporter,0,imputed zero,1847,Mecklenburg Schwerin,Ghana (Gold Coast)
FromExporter,0,imputed zero,1847,Mecklenburg Schwerin,Greece
FromExporter,0,imputed zero,1847,Mecklenburg Schwerin,Guadeloupe
FromExporter,29547.813,ok,1847,Mecklenburg Schwerin,Hamburg
FromExporter,0,imputed zero,1847,Mecklenburg Schwerin,India
FromExporter,0,imputed zero,1847,Mecklenburg Schwerin,Leeward Is.
FromExporter,0,imputed zero,1847,Mecklenburg Schwerin,Martinique
FromExporter,0,imputed zero,1847,Mecklenburg Schwerin,Moldavia
FromExporter,24750.188,ok,1847,Mecklenburg Schwerin,Netherlands
FromExporter,0,imputed zero,1847,Mecklenburg Schwerin,New South Wales
FromExporter,0,imputed zero,1847,Mecklenburg Schwerin,Papal States
FromExporter,0,imputed zero,1847,Mecklenburg Schwerin,People's Republic of China (China)
FromExporter,0,imputed zero,1847,Mecklenburg Schwerin,Peru
FromExporter,0,imputed zero,1847,Mecklenburg Schwerin,Reunion (Bourbon I.)
FromExporter,0,imputed zero,1847,Mecklenburg Schwerin,Russia (USSR)
FromExporter,0,imputed zero,1847,Mecklenburg Schwerin,Senegal
FromExporter,0,imputed zero,1847,Mecklenburg Schwerin,Shangai
FromExporter,0,imputed zero,1847,Mecklenburg Schwerin,Sierra Leone
FromExporter,0,imputed zero,1847,Mecklenburg Schwerin,South Australia
FromExporter,0,imputed zero,1847,Mecklenburg Schwerin,St. Pierre and Miquelon
FromExporter,3621.595,ok thanks to gravity,1847,Mecklenburg Schwerin,Sweden
FromExporter,0,imputed zero,1847,Mecklenburg Schwerin,Tuscany
FromExporter,105164,ok,1847,Mecklenburg Schwerin,United Kingdom
FromExporter,0,imputed zero,1847,Mecklenburg Schwerin,United States of America
FromExporter,0,imputed zero,1847,Mecklenburg Schwerin,Windward Is.
FromExporter,0,imputed zero,1847,Melilla,Bahamas
FromExporter,0,imputed zero,1847,Melilla,Belgium
FromExporter,0,imputed zero,1847,Melilla,Bermuda
FromExporter,0,imputed zero,1847,Melilla,Bremen
FromExporter,0,imputed zero,1847,Melilla,Cape Colony (Cape of Good Hope)
FromExporter,,unknown despite gravity,1847,Melilla,Chile
FromExporter,0,imputed zero,1847,Melilla,Cuba
FromExporter,0,imputed zero,1847,Melilla,Dominica
FromExporter,0,imputed zero,1847,Melilla,Ecuador
FromExporter,,unknown despite gravity,1847,Melilla,France
FromExporter,0,imputed zero,1847,Melilla,French Guiana
FromExporter,0,imputed zero,1847,Melilla,French India
FromExporter,0,imputed zero,1847,Melilla,Gambia
FromExporter,0,imputed zero,1847,Melilla,Ghana (Gold Coast)
FromExporter,0,imputed zero,1847,Melilla,Greece
FromExporter,0,imputed zero,1847,Melilla,Guadeloupe
FromExporter,0,imputed zero,1847,Melilla,Hamburg
FromExporter,0,imputed zero,1847,Melilla,India
FromExporter,0,imputed zero,1847,Melilla,Leeward Is.
FromExporter,0,imputed zero,1847,Melilla,Martinique
FromExporter,0,imputed zero,1847,Melilla,Moldavia
FromExporter,0,imputed zero,1847,Melilla,Netherlands
FromExporter,0,imputed zero,1847,Melilla,New South Wales
FromExporter,0,imputed zero,1847,Melilla,Papal States
FromExporter,0,imputed zero,1847,Melilla,People's Republic of China (China)
FromExporter,0,imputed zero,1847,Melilla,Peru
FromExporter,0,imputed zero,1847,Melilla,Reunion (Bourbon I.)
FromExporter,0,imputed zero,1847,Melilla,Russia (USSR)
FromExporter,0,imputed zero,1847,Melilla,Senegal
FromExporter,0,imputed zero,1847,Melilla,Shangai
FromExporter,0,imputed zero,1847,Melilla,Sierra Leone
FromExporter,0,imputed zero,1847,Melilla,South Australia
FromExporter,0,imputed zero,1847,Melilla,St. Pierre and Miquelon
FromExporter,,unknown despite gravity,1847,Melilla,Sweden
FromExporter,,unknown despite gravity,1847,Melilla,Tuscany
FromExporter,,unknown despite gravity,1847,Melilla,United Kingdom
FromExporter,0,imputed zero,1847,Melilla,United States of America
FromExporter,0,imputed zero,1847,Melilla,Windward Is.
FromExporter,0,imputed zero,1847,Mexico,Bahamas
FromExporter,0,imputed zero,1847,Mexico,Belgium
FromExporter,0,imputed zero,1847,Mexico,Bermuda
FromExporter,5588.1313,ok,1847,Mexico,Bremen
FromExporter,0,imputed zero,1847,Mexico,Cape Colony (Cape of Good Hope)
FromExporter,5487.9927,ok,1847,Mexico,Chile
FromExporter,0,imputed zero,1847,Mexico,Cuba
FromExporter,0,imputed zero,1847,Mexico,Dominica
FromExporter,15662.509,ok,1847,Mexico,Ecuador
FromExporter,98382.594,ok,1847,Mexico,France
FromExporter,0,imputed zero,1847,Mexico,French Guiana
FromExporter,0,imputed zero,1847,Mexico,French India
FromExporter,0,imputed zero,1847,Mexico,Gambia
FromExporter,0,imputed zero,1847,Mexico,Ghana (Gold Coast)
FromExporter,0,imputed zero,1847,Mexico,Greece
FromExporter,0,imputed zero,1847,Mexico,Guadeloupe
FromExporter,40072.398,ok,1847,Mexico,Hamburg
FromExporter,0,imputed zero,1847,Mexico,India
FromExporter,0,imputed zero,1847,Mexico,Leeward Is.
FromExporter,0,imputed zero,1847,Mexico,Martinique
FromExporter,0,imputed zero,1847,Mexico,Moldavia
FromExporter,0,imputed zero,1847,Mexico,Netherlands
FromExporter,0,imputed zero,1847,Mexico,New South Wales
FromExporter,0,imputed zero,1847,Mexico,Papal States
FromExporter,0,imputed zero,1847,Mexico,People's Republic of China (China)
FromExporter,0,imputed zero,1847,Mexico,Peru
FromExporter,0,imputed zero,1847,Mexico,Reunion (Bourbon I.)
FromExporter,0,imputed zero,1847,Mexico,Russia (USSR)
FromExporter,0,imputed zero,1847,Mexico,Senegal
FromExporter,0,imputed zero,1847,Mexico,Shangai
FromExporter,0,imputed zero,1847,Mexico,Sierra Leone
FromExporter,0,imputed zero,1847,Mexico,South Australia
FromExporter,0,imputed zero,1847,Mexico,St. Pierre and Miquelon
FromExporter,0,imputed zero,1847,Mexico,Sweden
FromExporter,0,imputed zero,1847,Mexico,Tuscany
FromExporter,100688,ok,1847,Mexico,United Kingdom
FromExporter,113046.07,ok,1847,Mexico,United States of America
FromExporter,0,imputed zero,1847,Mexico,Windward Is.
FromExporter,0,imputed zero,1847,Modena,Bahamas
FromExporter,,unknown despite gravity,1847,Modena,Belgium
FromExporter,0,imputed zero,1847,Modena,Bermuda
FromExporter,0,imputed zero,1847,Modena,Bremen
FromExporter,0,imputed zero,1847,Modena,Cape Colony (Cape of Good Hope)
FromExporter,0,imputed zero,1847,Modena,Chile
FromExporter,,unknown despite gravity,1847,Modena,Cuba
FromExporter,0,imputed zero,1847,Modena,Dominica
FromExporter,0,imputed zero,1847,Modena,Ecuador
FromExporter,0,imputed zero,1847,Modena,France
FromExporter,0,imputed zero,1847,Modena,French Guiana
FromExporter,0,imputed zero,1847,Modena,French India
FromExporter,0,imputed zero,1847,Modena,Gambia
FromExporter,0,imputed zero,1847,Modena,Ghana (Gold Coast)
FromExporter,0,imputed zero,1847,Modena,Greece
FromExporter,0,imputed zero,1847,Modena,Guadeloupe
FromExporter,,unknown despite gravity,1847,Modena,Hamburg
FromExporter,0,imputed zero,1847,Modena,India
FromExporter,0,imputed zero,1847,Modena,Leeward Is.
FromExporter,0,imputed zero,1847,Modena,Martinique
FromExporter,0,imputed zero,1847,Modena,Moldavia
FromExporter,0,imputed zero,1847,Modena,Netherlands
FromExporter,0,imputed zero,1847,Modena,New South Wales
FromExporter,0,imputed zero,1847,Modena,Papal States
FromExporter,0,imputed zero,1847,Modena,People's Republic of China (China)
FromExporter,,unknown despite gravity,1847,Modena,Peru
FromExporter,0,imputed zero,1847,Modena,Reunion (Bourbon I.)
FromExporter,0,imputed zero,1847,Modena,Russia (USSR)
FromExporter,0,imputed zero,1847,Modena,Senegal
FromExporter,0,imputed zero,1847,Modena,Shangai
FromExporter,0,imputed zero,1847,Modena,Sierra Leone
FromExporter,0,imputed zero,1847,Modena,South Australia
FromExporter,0,imputed zero,1847,Modena,St. Pierre and Miquelon
FromExporter,,unknown despite gravity,1847,Modena,Sweden
FromExporter,0,imputed zero,1847,Modena,Tuscany
FromExporter,0,imputed zero,1847,Modena,United Kingdom
FromExporter,,unknown despite gravity,1847,Modena,United States of America
FromExporter,0,imputed zero,1847,Modena,Windward Is.
FromExporter,0,imputed zero,1847,Moldavia,Bahamas
FromExporter,0,imputed zero,1847,Moldavia,Belgium
FromExporter,0,imputed zero,1847,Moldavia,Bermuda
FromExporter,0,imputed zero,1847,Moldavia,Bremen
FromExporter,0,imputed zero,1847,Moldavia,Cape Colony (Cape of Good Hope)
FromExporter,0,imputed zero,1847,Moldavia,Chile
FromExporter,0,imputed zero,1847,Moldavia,Cuba
FromExporter,0,imputed zero,1847,Moldavia,Dominica
FromExporter,0,imputed zero,1847,Moldavia,Ecuador
FromExporter,0,imputed zero,1847,Moldavia,France
FromExporter,0,imputed zero,1847,Moldavia,French Guiana
FromExporter,0,imputed zero,1847,Moldavia,French India
FromExporter,0,imputed zero,1847,Moldavia,Gambia
FromExporter,0,imputed zero,1847,Moldavia,Ghana (Gold Coast)
FromExporter,0,imputed zero,1847,Moldavia,Greece
FromExporter,0,imputed zero,1847,Moldavia,Guadeloupe
FromExporter,0,imputed zero,1847,Moldavia,Hamburg
FromExporter,0,imputed zero,1847,Moldavia,India
FromExporter,0,imputed zero,1847,Moldavia,Leeward Is.
FromExporter,0,imputed zero,1847,Moldavia,Martinique
FromExporter,0,imputed zero,1847,Moldavia,Netherlands
FromExporter,0,imputed zero,1847,Moldavia,New South Wales
FromExporter,0,imputed zero,1847,Moldavia,Papal States
FromExporter,0,imputed zero,1847,Moldavia,People's Republic of China (China)
FromExporter,0,imputed zero,1847,Moldavia,Peru
FromExporter,0,imputed zero,1847,Moldavia,Reunion (Bourbon I.)
FromExporter,0,imputed zero,1847,Moldavia,Russia (USSR)
