year,id,importerLabel,exporterLabel,reportedByIX,CafFob,newimporterId,newimporterLabel,newexporterId,newexporterLabel,valueToSplit,pred_trade
1837,140<-246|248|276,Brazil,,I,FromImporter,140,Brazil,276,Lübeck,259668.72,353.21356
1837,140<-246|248|276,Brazil,,I,FromImporter,140,Brazil,246,Bremen,259668.72,36994.898
1837,140<-246|248|276,Brazil,,I,FromImporter,140,Brazil,248,Hamburg,259668.72,222320.59
1837,165<-Hanse Towns,Uruguay,Hanse Towns,I,FromImporter,165,Uruguay,276,Lübeck,14734.233,20.042194
1837,165<-Hanse Towns,Uruguay,Hanse Towns,I,FromImporter,165,Uruguay,246,Bremen,14734.233,2099.1807
1837,165<-Hanse Towns,Uruguay,Hanse Towns,I,FromImporter,165,Uruguay,248,Hamburg,14734.233,12615.011
1837,211<-Cuba & Puerto Rico,Belgium,Cuba & Puerto Rico,I,FromImporter,211,Belgium,6,Puerto Rico,213424.98,44366.867
1837,211<-Cuba & Puerto Rico,Belgium,Cuba & Puerto Rico,I,FromImporter,211,Belgium,40,Cuba,213424.98,169058.13
1837,211<-Greece & Ionian Is.,Belgium,Greece & Ionian Is.,I,FromImporter,211,Belgium,350,Greece,906.32251,184.80157
1837,211<-Greece & Ionian Is.,Belgium,Greece & Ionian Is.,I,FromImporter,211,Belgium,3349,Ionian Is.,906.32251,721.52094
1837,211<-Hanover & Oldenburg,Belgium,Hanover & Oldenburg,I,FromImporter,211,Belgium,257,Oldenburg,64976.039,30832.012
1837,211<-Hanover & Oldenburg,Belgium,Hanover & Oldenburg,I,FromImporter,211,Belgium,240,Hanover,64976.039,34144.027
1837,211<-Hanse Towns,Belgium,Hanse Towns,I,FromImporter,211,Belgium,276,Lübeck,69012.828,93.874481
1837,211<-Hanse Towns,Belgium,Hanse Towns,I,FromImporter,211,Belgium,246,Bremen,69012.828,9832.2305
1837,211<-Hanse Towns,Belgium,Hanse Towns,I,FromImporter,211,Belgium,248,Hamburg,69012.828,59086.723
1837,211<-Norway & Sweden,Belgium,Norway & Sweden,I,FromImporter,211,Belgium,380,Sweden,101130.9,47165.949
1837,211<-Norway & Sweden,Belgium,Norway & Sweden,I,FromImporter,211,Belgium,385,Norway,101130.9,53964.953
1837,220<-Cape Colony (Cape of Good Hope) & Mauritius,France,Cape Colony (Cape of Good Hope) & Mauritius,I,FromImporter,220,France,561,Cape Colony (Cape of Good Hope),11803.124,337.45282
1837,220<-Cape Colony (Cape of Good Hope) & Mauritius,France,Cape Colony (Cape of Good Hope) & Mauritius,I,FromImporter,220,France,590,Mauritius,11803.124,11465.671
1837,220<-Hanover & Hanse Towns,France,Hanover & Hanse Towns,I,FromImporter,220,France,276,Lübeck,233364.63,317.4335
1837,220<-Hanover & Hanse Towns,France,Hanover & Hanse Towns,I,FromImporter,220,France,246,Bremen,233364.63,33247.367
1837,220<-Hanover & Hanse Towns,France,Hanover & Hanse Towns,I,FromImporter,220,France,248,Hamburg,233364.63,199799.83
1837,220<-Spanish America,France,Spanish America,I,FromImporter,220,France,6,Puerto Rico,177046.86,36804.563
1837,220<-Spanish America,France,Spanish America,I,FromImporter,220,France,40,Cuba,177046.86,140242.3
1837,230<-246|248|276,Spain,,I,FromImporter,230,Spain,276,Lübeck,3147.4998,4.2813768
1837,230<-246|248|276,Spain,,I,FromImporter,230,Spain,246,Bremen,3147.4998,448.42313
1837,230<-246|248|276,Spain,,I,FromImporter,230,Spain,248,Hamburg,3147.4998,2694.7954
1837,230<-380|385,Spain,,I,FromImporter,230,Spain,380,Sweden,2754.0623,1284.4537
1837,230<-380|385,Spain,,I,FromImporter,230,Spain,385,Norway,2754.0623,1469.6086
1837,235<-Norway & Sweden,Portugal,Norway & Sweden,I,FromImporter,235,Portugal,380,Sweden,87590.984,40851.133
1837,235<-Norway & Sweden,Portugal,Norway & Sweden,I,FromImporter,235,Portugal,385,Norway,87590.984,46739.852
1837,248<-Norway & Sweden,Hamburg,Norway & Sweden,I,FromImporter,248,Hamburg,380,Sweden,129322.89,60314.273
1837,248<-Norway & Sweden,Hamburg,Norway & Sweden,I,FromImporter,248,Hamburg,385,Norway,129322.89,69008.617
1837,2<-Egypt Arab Republic (Egypt) & Levant & Turkey (Ottoman Empire),United States of America,Egypt Arab Republic (Egypt) & Levant & Turkey (Ottoman Empire),I,FromImporter,2,United States of America,651,Egypt Arab Republic (Egypt),136869.33,17599.256
1837,2<-Egypt Arab Republic (Egypt) & Levant & Turkey (Ottoman Empire),United States of America,Egypt Arab Republic (Egypt) & Levant & Turkey (Ottoman Empire),I,FromImporter,2,United States of America,652,Syria,136869.33,24015.609
1837,2<-Egypt Arab Republic (Egypt) & Levant & Turkey (Ottoman Empire),United States of America,Egypt Arab Republic (Egypt) & Levant & Turkey (Ottoman Empire),I,FromImporter,2,United States of America,640,Turkey (Ottoman Empire),136869.33,95254.469
1837,2<-French West Indies,United States of America,French West Indies,I,FromImporter,2,United States of America,66,Martinique,81787.18,33504.438
1837,2<-French West Indies,United States of America,French West Indies,I,FromImporter,2,United States of America,65,Guadeloupe,81787.18,48282.746
1837,2<-Norway & Sweden,United States of America,Norway & Sweden,I,FromImporter,2,United States of America,380,Sweden,276419.91,128918.13
1837,2<-Norway & Sweden,United States of America,Norway & Sweden,I,FromImporter,2,United States of America,385,Norway,276419.91,147501.78
1837,300<-380|385,Austria-Hungary (Austrian Empire),,I,FromImporter,300,Austria-Hungary (Austrian Empire),380,Sweden,57213.676,26683.607
1837,300<-380|385,Austria-Hungary (Austrian Empire),,I,FromImporter,300,Austria-Hungary (Austrian Empire),385,Norway,57213.676,30530.068
1837,327<-Norway & Sweden,Papal States,Norway & Sweden,I,FromImporter,327,Papal States,380,Sweden,9352.0088,4361.6382
1837,327<-Norway & Sweden,Papal States,Norway & Sweden,I,FromImporter,327,Papal States,385,Norway,9352.0088,4990.3711
1837,337<-3349|338,Tuscany,,I,FromImporter,337,Tuscany,338,Malta,60982.809,12475.629
1837,337<-3349|338,Tuscany,,I,FromImporter,337,Tuscany,3349,Ionian Is.,60982.809,48507.18
1837,365<-Hanse Towns,Russia (USSR),Hanse Towns,I,FromImporter,365,Russia (USSR),276,Lübeck,1511140.6,2055.5244
1837,365<-Hanse Towns,Russia (USSR),Hanse Towns,I,FromImporter,365,Russia (USSR),246,Bremen,1511140.6,215291.63
1837,365<-Hanse Towns,Russia (USSR),Hanse Towns,I,FromImporter,365,Russia (USSR),248,Hamburg,1511140.6,1293793.5
1837,380<-Hanover & Hanse Towns & Mecklenburg Schwerin,Sweden,Hanover & Hanse Towns & Mecklenburg Schwerin,I,FromImporter,380,Sweden,276,Lübeck,296888.94,275.45782
1837,380<-Hanover & Hanse Towns & Mecklenburg Schwerin,Sweden,Hanover & Hanse Towns & Mecklenburg Schwerin,I,FromImporter,380,Sweden,280,Mecklenburg Schwerin,296888.94,20670.42
1837,380<-Hanover & Hanse Towns & Mecklenburg Schwerin,Sweden,Hanover & Hanse Towns & Mecklenburg Schwerin,I,FromImporter,380,Sweden,246,Bremen,296888.94,28850.918
1837,380<-Hanover & Hanse Towns & Mecklenburg Schwerin,Sweden,Hanover & Hanse Towns & Mecklenburg Schwerin,I,FromImporter,380,Sweden,240,Hanover,296888.94,73712.75
1837,380<-Hanover & Hanse Towns & Mecklenburg Schwerin,Sweden,Hanover & Hanse Towns & Mecklenburg Schwerin,I,FromImporter,380,Sweden,248,Hamburg,296888.94,173379.38
1837,40<-Hanse Towns,Cuba,Hanse Towns,I,FromImporter,40,Cuba,276,Lübeck,71124.836,96.747337
1837,40<-Hanse Towns,Cuba,Hanse Towns,I,FromImporter,40,Cuba,246,Bremen,71124.836,10133.128
1837,40<-Hanse Towns,Cuba,Hanse Towns,I,FromImporter,40,Cuba,248,Hamburg,71124.836,60894.961
1837,651<-200|338,Egypt Arab Republic (Egypt),,I,FromImporter,651,Egypt Arab Republic (Egypt),338,Malta,8262.1865,121.70358
1837,651<-200|338,Egypt Arab Republic (Egypt),,I,FromImporter,651,Egypt Arab Republic (Egypt),200,United Kingdom,8262.1865,8140.4829
1837,652<-Egypt Arab Republic (Egypt) & Turkey (Ottoman Empire),Syria,Egypt Arab Republic (Egypt) & Turkey (Ottoman Empire),I,FromImporter,652,Syria,651,Egypt Arab Republic (Egypt),215599.8,33622.246
1837,652<-Egypt Arab Republic (Egypt) & Turkey (Ottoman Empire),Syria,Egypt Arab Republic (Egypt) & Turkey (Ottoman Empire),I,FromImporter,652,Syria,640,Turkey (Ottoman Empire),215599.8,181977.55
