year,id,importerLabel,exporterLabel,reportedByIX,CafFob,newimporterId,newimporterLabel,newexporterId,newexporterLabel,valueToSplit,pred_trade
1867,101->Hanse Towns,Hanse Towns,Venezuela,X,FromExporter,276,Lübeck,101,Venezuela,687164.25,2953.3811
1867,101->Hanse Towns,Hanse Towns,Venezuela,X,FromExporter,246,Bremen,101,Venezuela,687164.25,136438.05
1867,101->Hanse Towns,Hanse Towns,Venezuela,X,FromExporter,248,Hamburg,101,Venezuela,687164.25,547772.81
1867,1048->French West Indies,French West Indies,Trinidad,X,FromExporter,65,Guadeloupe,1048,Trinidad,10398,3179.9773
1867,1048->French West Indies,French West Indies,Trinidad,X,FromExporter,66,Martinique,1048,Trinidad,10398,7218.0225
1867,1048->Spanish West Indies,Spanish West Indies,Trinidad,X,FromExporter,6,Puerto Rico,1048,Trinidad,224,18.125278
1867,1048->Spanish West Indies,Spanish West Indies,Trinidad,X,FromExporter,40,Cuba,1048,Trinidad,224,205.87471
1867,1055->40|6,,Windward Is.,X,FromExporter,6,Puerto Rico,1055,Windward Is.,2855,231.0164
1867,1055->40|6,,Windward Is.,X,FromExporter,40,Cuba,1055,Windward Is.,2855,2623.9836
1867,1055->65|66,,Windward Is.,X,FromExporter,65,Guadeloupe,1055,Windward Is.,30223,9242.9746
1867,1055->65|66,,Windward Is.,X,FromExporter,66,Martinique,1055,Windward Is.,30223,20980.025
1867,140->246|248|276,,Brazil,X,FromExporter,276,Lübeck,140,Brazil,220622.73,948.22015
1867,140->246|248|276,,Brazil,X,FromExporter,246,Bremen,140,Brazil,220622.73,43805.148
1867,140->246|248|276,,Brazil,X,FromExporter,248,Hamburg,140,Brazil,220622.73,175869.36
1867,2->French West Indies,French West Indies,United States of America,X,FromExporter,65,Guadeloupe,2,United States of America,136820.7,41843.309
1867,2->French West Indies,French West Indies,United States of America,X,FromExporter,66,Martinique,2,United States of America,136820.7,94977.398
1867,2->Norway & Sweden,Norway & Sweden,United States of America,X,FromExporter,380,Sweden,2,United States of America,25774.043,10698.806
1867,2->Norway & Sweden,Norway & Sweden,United States of America,X,FromExporter,385,Norway,2,United States of America,25774.043,15075.237
1867,200->Bago (Pegu) & Bengal,Bago (Pegu) & Bengal,United Kingdom,X,FromExporter,775,Myanmar (Burma),200,United Kingdom,13935935,173296.98
1867,200->Bago (Pegu) & Bengal,Bago (Pegu) & Bengal,United Kingdom,X,FromExporter,750,India,200,United Kingdom,13935935,13762638
1867,200->Cuba & Puerto Rico,Cuba & Puerto Rico,United Kingdom,X,FromExporter,6,Puerto Rico,200,United Kingdom,2266624,183407.13
1867,200->Cuba & Puerto Rico,Cuba & Puerto Rico,United Kingdom,X,FromExporter,40,Cuba,200,United Kingdom,2266624,2083216.9
1867,200->Dominican Republic (Santo Domingo) & Haiti,Dominican Republic (Santo Domingo) & Haiti,United Kingdom,X,FromExporter,42,Dominican Republic (Santo Domingo),200,United Kingdom,291623,8331.8916
1867,200->Dominican Republic (Santo Domingo) & Haiti,Dominican Republic (Santo Domingo) & Haiti,United Kingdom,X,FromExporter,41,Haiti,200,United Kingdom,291623,283291.09
1867,200->Guadeloupe & Martinique,Guadeloupe & Martinique,United Kingdom,X,FromExporter,65,Guadeloupe,200,United Kingdom,35145,10748.249
1867,200->Guadeloupe & Martinique,Guadeloupe & Martinique,United Kingdom,X,FromExporter,66,Martinique,200,United Kingdom,35145,24396.75
1867,200->Hanse Towns,Hanse Towns,United Kingdom,X,FromExporter,276,Lübeck,200,United Kingdom,17229252,74050.055
1867,200->Hanse Towns,Hanse Towns,United Kingdom,X,FromExporter,246,Bremen,200,United Kingdom,17229252,3420907.8
1867,200->Hanse Towns,Hanse Towns,United Kingdom,X,FromExporter,248,Hamburg,200,United Kingdom,17229252,13734294
1867,200->Holstein & Saxe Lauenburg & Schleswig,Holstein & Saxe Lauenburg & Schleswig,United Kingdom,X,FromExporter,2247,Schleswig,200,United Kingdom,119265,1871.8411
1867,200->Holstein & Saxe Lauenburg & Schleswig,Holstein & Saxe Lauenburg & Schleswig,United Kingdom,X,FromExporter,2248,Holstein,200,United Kingdom,119265,43462.063
1867,200->Holstein & Saxe Lauenburg & Schleswig,Holstein & Saxe Lauenburg & Schleswig,United Kingdom,X,FromExporter,255,Germany (Zollverein),200,United Kingdom,119265,73931.102
1867,21->Hanse Towns,Hanse Towns,Newfoundland and Labrador (Newfoundland),X,FromExporter,276,Lübeck,21,Newfoundland and Labrador (Newfoundland),16830,72.334091
1867,21->Hanse Towns,Hanse Towns,Newfoundland and Labrador (Newfoundland),X,FromExporter,246,Bremen,21,Newfoundland and Labrador (Newfoundland),16830,3341.635
1867,21->Hanse Towns,Hanse Towns,Newfoundland and Labrador (Newfoundland),X,FromExporter,248,Hamburg,21,Newfoundland and Labrador (Newfoundland),16830,13416.03
1867,211->Bavaria & Saxony,Bavaria & Saxony,Belgium,X,FromExporter,245,Bavaria,211,Belgium,12050.28,3279.1221
