year,id,importerLabel,exporterLabel,reportedByIX,CafFob,newimporterId,newimporterLabel,newexporterId,newexporterLabel,valueToSplit,pred_trade
1865,1063<-115|68|850,Leeward Is.,,I,FromImporter,1063,Leeward Is.,68,Netherlands Antilles,2186,135.24237
1865,1063<-115|68|850,Leeward Is.,,I,FromImporter,1063,Leeward Is.,115,Surinam (Dutch Guiana),2186,590.57623
1865,1063<-115|68|850,Leeward Is.,,I,FromImporter,1063,Leeward Is.,850,Indonesia (Dutch East Indies),2186,1460.1813
1865,140<-Norway & Sweden,Brazil,Norway & Sweden,I,FromImporter,140,Brazil,385,Norway,198467.83,46935.988
1865,140<-Norway & Sweden,Brazil,Norway & Sweden,I,FromImporter,140,Brazil,380,Sweden,198467.83,151531.84
1865,200<-Bago (Pegu) & Bengal,United Kingdom,Bago (Pegu) & Bengal,I,FromImporter,200,United Kingdom,775,Myanmar (Burma),10413665,691066.88
1865,200<-Bago (Pegu) & Bengal,United Kingdom,Bago (Pegu) & Bengal,I,FromImporter,200,United Kingdom,750,India,10413665,9722598
1865,200<-Dominican Republic (Santo Domingo) & Haiti,United Kingdom,Dominican Republic (Santo Domingo) & Haiti,I,FromImporter,200,United Kingdom,42,Dominican Republic (Santo Domingo),230287,6649.7925
1865,200<-Dominican Republic (Santo Domingo) & Haiti,United Kingdom,Dominican Republic (Santo Domingo) & Haiti,I,FromImporter,200,United Kingdom,41,Haiti,230287,223637.2
1865,200<-Hanse Towns,United Kingdom,Hanse Towns,I,FromImporter,200,United Kingdom,276,Lübeck,8837769,3621.7891
1865,200<-Hanse Towns,United Kingdom,Hanse Towns,I,FromImporter,200,United Kingdom,246,Bremen,8837769,1431448.6
1865,200<-Hanse Towns,United Kingdom,Hanse Towns,I,FromImporter,200,United Kingdom,248,Hamburg,8837769,7402698.5
1865,211<-Chile & Peru,Belgium,Chile & Peru,I,FromImporter,211,Belgium,155,Chile,114561.62,48741.273
1865,211<-Chile & Peru,Belgium,Chile & Peru,I,FromImporter,211,Belgium,135,Peru,114561.62,65820.344
1865,211<-Cuba & Puerto Rico,Belgium,Cuba & Puerto Rico,I,FromImporter,211,Belgium,6,Puerto Rico,298542.63,37113.082
1865,211<-Cuba & Puerto Rico,Belgium,Cuba & Puerto Rico,I,FromImporter,211,Belgium,40,Cuba,298542.63,261429.53
1865,211<-Gambia & Guinea (French Guinea) (Rivieres du Sud) & Senegal,Belgium,Gambia & Guinea (French Guinea) (Rivieres du Sud) & Senegal,I,FromImporter,211,Belgium,420,Gambia,1058.9399,50.800243
1865,211<-Gambia & Guinea (French Guinea) (Rivieres du Sud) & Senegal,Belgium,Gambia & Guinea (French Guinea) (Rivieres du Sud) & Senegal,I,FromImporter,211,Belgium,433,Senegal,1058.9399,1008.1396
1865,211<-Haiti & Venezuela,Belgium,Haiti & Venezuela,I,FromImporter,211,Belgium,101,Venezuela,418908.81,169954.81
1865,211<-Haiti & Venezuela,Belgium,Haiti & Venezuela,I,FromImporter,211,Belgium,41,Haiti,418908.81,248953.98
1865,211<-Hanse Towns,Belgium,Hanse Towns,I,FromImporter,211,Belgium,276,Lübeck,188765.86,77.357773
1865,211<-Hanse Towns,Belgium,Hanse Towns,I,FromImporter,211,Belgium,246,Bremen,188765.86,30574.303
1865,211<-Hanse Towns,Belgium,Hanse Towns,I,FromImporter,211,Belgium,248,Hamburg,188765.86,158114.2
1865,211<-India & People's Republic of China (China) & Singapore,Belgium,India & People's Republic of China (China) & Singapore,I,FromImporter,211,Belgium,750,India,197041.28,36480.438
1865,211<-India & People's Republic of China (China) & Singapore,Belgium,India & People's Republic of China (China) & Singapore,I,FromImporter,211,Belgium,710,People's Republic of China (China),197041.28,160560.84
1865,211<-Norway & Sweden,Belgium,Norway & Sweden,I,FromImporter,211,Belgium,385,Norway,389415.38,92093.5
1865,211<-Norway & Sweden,Belgium,Norway & Sweden,I,FromImporter,211,Belgium,380,Sweden,389415.38,297321.88
1865,220<-British Mediterranean Sea & United Kingdom,France,British Mediterranean Sea & United Kingdom,I,FromImporter,220,France,338,Malta,282092.16,99513.078
1865,220<-British Mediterranean Sea & United Kingdom,France,British Mediterranean Sea & United Kingdom,I,FromImporter,220,France,231,Gibraltar,282092.16,182579.08
1865,220<-Hanse Towns,France,Hanse Towns,I,FromImporter,220,France,276,Lübeck,750208.38,307.44144
1865,220<-Hanse Towns,France,Hanse Towns,I,FromImporter,220,France,246,Bremen,750208.38,121510.84
1865,220<-Hanse Towns,France,Hanse Towns,I,FromImporter,220,France,248,Hamburg,750208.38,628390.06
1865,220<-Spanish America,France,Spanish America,I,FromImporter,220,France,6,Puerto Rico,1694915.3,210702.02
1865,220<-Spanish America,France,Spanish America,I,FromImporter,220,France,40,Cuba,1694915.3,1484213.1
1865,235<-Norway & Sweden,Portugal,Norway & Sweden,I,FromImporter,235,Portugal,385,Norway,143258.55,33879.453
1865,235<-Norway & Sweden,Portugal,Norway & Sweden,I,FromImporter,235,Portugal,380,Sweden,143258.55,109379.09
1865,246<-Dutch Colonies & Netherlands,Bremen,Dutch Colonies & Netherlands,I,FromImporter,246,Bremen,68,Netherlands Antilles,124479.02,3257.2029
1865,246<-Dutch Colonies & Netherlands,Bremen,Dutch Colonies & Netherlands,I,FromImporter,246,Bremen,115,Surinam (Dutch Guiana),124479.02,14223.551
