year,CafFob,status,value,importerLabel,exporterLabel
1870,"FromExporter","imputed zero",0,"Abuja (Suleja)","Algeria (Regency of Algiers)"
1870,"FromExporter","imputed zero",0,"Abuja (Suleja)","Argentina (La Plata)"
1870,"FromExporter","imputed zero",0,"Abuja (Suleja)","Bahamas"
1870,"FromExporter","unknown despite gravity",,"Abuja (Suleja)","Belgium"
1870,"FromExporter","imputed zero",0,"Abuja (Suleja)","Belize (British Honduras)"
1870,"FromExporter","imputed zero",0,"Abuja (Suleja)","Bermuda"
1870,"FromExporter","imputed zero",0,"Abuja (Suleja)","Brazil"
1870,"FromExporter","imputed zero",0,"Abuja (Suleja)","British Columbia"
1870,"FromExporter","imputed zero",0,"Abuja (Suleja)","Canada (Province of Canada)"
1870,"FromExporter","imputed zero",0,"Abuja (Suleja)","Cape Colony (Cape of Good Hope)"
1870,"FromExporter","imputed zero",0,"Abuja (Suleja)","Chile"
1870,"FromExporter","imputed zero",0,"Abuja (Suleja)","Colombia (New Granada) (Gran Colombia)"
1870,"FromExporter","imputed zero",0,"Abuja (Suleja)","Dominica"
1870,"FromExporter","unknown despite gravity",,"Abuja (Suleja)","France"
1870,"FromExporter","imputed zero",0,"Abuja (Suleja)","French Guiana"
1870,"FromExporter","imputed zero",0,"Abuja (Suleja)","French India"
1870,"FromExporter","imputed zero",0,"Abuja (Suleja)","Greece"
1870,"FromExporter","imputed zero",0,"Abuja (Suleja)","Guadeloupe"
1870,"FromExporter","imputed zero",0,"Abuja (Suleja)","Guyana (British Guiana)"
1870,"FromExporter","imputed zero",0,"Abuja (Suleja)","India"
1870,"FromExporter","imputed zero",0,"Abuja (Suleja)","Italy"
1870,"FromExporter","imputed zero",0,"Abuja (Suleja)","Jamaica"
1870,"FromExporter","imputed zero",0,"Abuja (Suleja)","Leeward Is."
1870,"FromExporter","imputed zero",0,"Abuja (Suleja)","Malta"
1870,"FromExporter","imputed zero",0,"Abuja (Suleja)","Martinique"
1870,"FromExporter","imputed zero",0,"Abuja (Suleja)","Mauritius"
1870,"FromExporter","unknown despite gravity",,"Abuja (Suleja)","Natal"
1870,"FromExporter","imputed zero",0,"Abuja (Suleja)","Netherlands"
1870,"FromExporter","imputed zero",0,"Abuja (Suleja)","New South Wales"
1870,"FromExporter","imputed zero",0,"Abuja (Suleja)","New Zealand"
1870,"FromExporter","imputed zero",0,"Abuja (Suleja)","Newfoundland and Labrador (Newfoundland)"
1870,"FromExporter","unknown despite gravity",,"Abuja (Suleja)","Norway"
1870,"FromExporter","imputed zero",0,"Abuja (Suleja)","People's Republic of China (China)"
1870,"FromExporter","imputed zero",0,"Abuja (Suleja)","Portugal"
1870,"FromExporter","imputed zero",0,"Abuja (Suleja)","Prince Edward Is."
1870,"FromExporter","imputed zero",0,"Abuja (Suleja)","Queensland"
1870,"FromExporter","imputed zero",0,"Abuja (Suleja)","Reunion (Bourbon I.)"
1870,"FromExporter","imputed zero",0,"Abuja (Suleja)","Russia (USSR)"
1870,"FromExporter","imputed zero",0,"Abuja (Suleja)","Senegal"
1870,"FromExporter","imputed zero",0,"Abuja (Suleja)","Sierra Leone"
1870,"FromExporter","imputed zero",0,"Abuja (Suleja)","South Australia"
1870,"FromExporter","imputed zero",0,"Abuja (Suleja)","Spain"
1870,"FromExporter","imputed zero",0,"Abuja (Suleja)","Sri Lanka (Ceylon)"
1870,"FromExporter","imputed zero",0,"Abuja (Suleja)","St. Helena"
1870,"FromExporter","imputed zero",0,"Abuja (Suleja)","St. Pierre and Miquelon"
1870,"FromExporter","imputed zero",0,"Abuja (Suleja)","Straits Settlements"
1870,"FromExporter","imputed zero",0,"Abuja (Suleja)","Sweden"
1870,"FromExporter","imputed zero",0,"Abuja (Suleja)","Tasmania"
1870,"FromExporter","imputed zero",0,"Abuja (Suleja)","Thailand (Siam)"
1870,"FromExporter","imputed zero",0,"Abuja (Suleja)","Trinidad"
1870,"FromExporter","imputed zero",0,"Abuja (Suleja)","United Kingdom"
1870,"FromExporter","imputed zero",0,"Abuja (Suleja)","United States of America"
1870,"FromExporter","imputed zero",0,"Abuja (Suleja)","Victoria"
1870,"FromExporter","imputed zero",0,"Abuja (Suleja)","Western Australia"
1870,"FromExporter","imputed zero",0,"Abuja (Suleja)","Windward Is."
1870,"FromExporter","imputed zero",0,"Aceh","Algeria (Regency of Algiers)"
1870,"FromExporter","imputed zero",0,"Aceh","Argentina (La Plata)"
1870,"FromExporter","imputed zero",0,"Aceh","Bahamas"
1870,"FromExporter","imputed zero",0,"Aceh","Belgium"
1870,"FromExporter","imputed zero",0,"Aceh","Belize (British Honduras)"
1870,"FromExporter","imputed zero",0,"Aceh","Bermuda"
1870,"FromExporter","imputed zero",0,"Aceh","Brazil"
1870,"FromExporter","imputed zero",0,"Aceh","British Columbia"
1870,"FromExporter","imputed zero",0,"Aceh","Canada (Province of Canada)"
1870,"FromExporter","imputed zero",0,"Aceh","Cape Colony (Cape of Good Hope)"
1870,"FromExporter","imputed zero",0,"Aceh","Chile"
1870,"FromExporter","imputed zero",0,"Aceh","Colombia (New Granada) (Gran Colombia)"
1870,"FromExporter","imputed zero",0,"Aceh","Dominica"
1870,"FromExporter","imputed zero",0,"Aceh","France"
1870,"FromExporter","imputed zero",0,"Aceh","French Guiana"
1870,"FromExporter","imputed zero",0,"Aceh","French India"
1870,"FromExporter","imputed zero",0,"Aceh","Greece"
1870,"FromExporter","imputed zero",0,"Aceh","Guadeloupe"
1870,"FromExporter","imputed zero",0,"Aceh","Guyana (British Guiana)"
1870,"FromExporter","unknown despite gravity",,"Aceh","India"
1870,"FromExporter","unknown despite gravity",,"Aceh","Italy"
1870,"FromExporter","unknown despite gravity",,"Aceh","Jamaica"
1870,"FromExporter","imputed zero",0,"Aceh","Leeward Is."
1870,"FromExporter","imputed zero",0,"Aceh","Malta"
1870,"FromExporter","imputed zero",0,"Aceh","Martinique"
1870,"FromExporter","imputed zero",0,"Aceh","Mauritius"
1870,"FromExporter","imputed zero",0,"Aceh","Natal"
1870,"FromExporter","imputed zero",0,"Aceh","Netherlands"
1870,"FromExporter","imputed zero",0,"Aceh","New South Wales"
1870,"FromExporter","imputed zero",0,"Aceh","New Zealand"
1870,"FromExporter","imputed zero",0,"Aceh","Newfoundland and Labrador (Newfoundland)"
1870,"FromExporter","imputed zero",0,"Aceh","Norway"
1870,"FromExporter","imputed zero",0,"Aceh","People's Republic of China (China)"
1870,"FromExporter","imputed zero",0,"Aceh","Portugal"
1870,"FromExporter","imputed zero",0,"Aceh","Prince Edward Is."
1870,"FromExporter","imputed zero",0,"Aceh","Queensland"
1870,"FromExporter","imputed zero",0,"Aceh","Reunion (Bourbon I.)"
1870,"FromExporter","imputed zero",0,"Aceh","Russia (USSR)"
1870,"FromExporter","imputed zero",0,"Aceh","Senegal"
1870,"FromExporter","imputed zero",0,"Aceh","Sierra Leone"
1870,"FromExporter","imputed zero",0,"Aceh","South Australia"
1870,"FromExporter","imputed zero",0,"Aceh","Spain"
1870,"FromExporter","imputed zero",0,"Aceh","Sri Lanka (Ceylon)"
1870,"FromExporter","imputed zero",0,"Aceh","St. Helena"
1870,"FromExporter","imputed zero",0,"Aceh","St. Pierre and Miquelon"
1870,"FromExporter","imputed zero",0,"Aceh","Straits Settlements"
1870,"FromExporter","unknown despite gravity",,"Aceh","Sweden"
1870,"FromExporter","imputed zero",0,"Aceh","Tasmania"
1870,"FromExporter","imputed zero",0,"Aceh","Thailand (Siam)"
1870,"FromExporter","imputed zero",0,"Aceh","Trinidad"
1870,"FromExporter","imputed zero",0,"Aceh","United Kingdom"
1870,"FromExporter","imputed zero",0,"Aceh","United States of America"
1870,"FromExporter","imputed zero",0,"Aceh","Victoria"
1870,"FromExporter","imputed zero",0,"Aceh","Western Australia"
1870,"FromExporter","imputed zero",0,"Aceh","Windward Is."
1870,"FromExporter","imputed zero",0,"Adelie Land","Algeria (Regency of Algiers)"
1870,"FromExporter","imputed zero",0,"Adelie Land","Argentina (La Plata)"
1870,"FromExporter","imputed zero",0,"Adelie Land","Bahamas"
1870,"FromExporter","imputed zero",0,"Adelie Land","Belgium"
1870,"FromExporter","imputed zero",0,"Adelie Land","Belize (British Honduras)"
1870,"FromExporter","imputed zero",0,"Adelie Land","Bermuda"
1870,"FromExporter","imputed zero",0,"Adelie Land","Brazil"
1870,"FromExporter","imputed zero",0,"Adelie Land","British Columbia"
1870,"FromExporter","imputed zero",0,"Adelie Land","Canada (Province of Canada)"
1870,"FromExporter","imputed zero",0,"Adelie Land","Cape Colony (Cape of Good Hope)"
1870,"FromExporter","imputed zero",0,"Adelie Land","Chile"
1870,"FromExporter","imputed zero",0,"Adelie Land","Colombia (New Granada) (Gran Colombia)"
1870,"FromExporter","imputed zero",0,"Adelie Land","Dominica"
1870,"FromExporter","unknown despite gravity",,"Adelie Land","France"
1870,"FromExporter","imputed zero",0,"Adelie Land","French Guiana"
1870,"FromExporter","imputed zero",0,"Adelie Land","French India"
1870,"FromExporter","imputed zero",0,"Adelie Land","Greece"
1870,"FromExporter","imputed zero",0,"Adelie Land","Guadeloupe"
1870,"FromExporter","imputed zero",0,"Adelie Land","Guyana (British Guiana)"
1870,"FromExporter","imputed zero",0,"Adelie Land","India"
1870,"FromExporter","imputed zero",0,"Adelie Land","Italy"
1870,"FromExporter","imputed zero",0,"Adelie Land","Jamaica"
1870,"FromExporter","imputed zero",0,"Adelie Land","Leeward Is."
1870,"FromExporter","imputed zero",0,"Adelie Land","Malta"
1870,"FromExporter","imputed zero",0,"Adelie Land","Martinique"
1870,"FromExporter","imputed zero",0,"Adelie Land","Mauritius"
1870,"FromExporter","imputed zero",0,"Adelie Land","Natal"
1870,"FromExporter","imputed zero",0,"Adelie Land","Netherlands"
1870,"FromExporter","imputed zero",0,"Adelie Land","New South Wales"
1870,"FromExporter","imputed zero",0,"Adelie Land","New Zealand"
1870,"FromExporter","imputed zero",0,"Adelie Land","Newfoundland and Labrador (Newfoundland)"
1870,"FromExporter","imputed zero",0,"Adelie Land","Norway"
1870,"FromExporter","imputed zero",0,"Adelie Land","People's Republic of China (China)"
1870,"FromExporter","imputed zero",0,"Adelie Land","Portugal"
1870,"FromExporter","imputed zero",0,"Adelie Land","Prince Edward Is."
1870,"FromExporter","imputed zero",0,"Adelie Land","Queensland"
1870,"FromExporter","imputed zero",0,"Adelie Land","Reunion (Bourbon I.)"
1870,"FromExporter","imputed zero",0,"Adelie Land","Russia (USSR)"
1870,"FromExporter","imputed zero",0,"Adelie Land","Senegal"
1870,"FromExporter","imputed zero",0,"Adelie Land","Sierra Leone"
1870,"FromExporter","imputed zero",0,"Adelie Land","South Australia"
1870,"FromExporter","imputed zero",0,"Adelie Land","Spain"
1870,"FromExporter","imputed zero",0,"Adelie Land","Sri Lanka (Ceylon)"
1870,"FromExporter","imputed zero",0,"Adelie Land","St. Helena"
1870,"FromExporter","imputed zero",0,"Adelie Land","St. Pierre and Miquelon"
1870,"FromExporter","imputed zero",0,"Adelie Land","Straits Settlements"
1870,"FromExporter","imputed zero",0,"Adelie Land","Sweden"
1870,"FromExporter","imputed zero",0,"Adelie Land","Tasmania"
1870,"FromExporter","imputed zero",0,"Adelie Land","Thailand (Siam)"
1870,"FromExporter","imputed zero",0,"Adelie Land","Trinidad"
1870,"FromExporter","imputed zero",0,"Adelie Land","United Kingdom"
1870,"FromExporter","imputed zero",0,"Adelie Land","United States of America"
1870,"FromExporter","imputed zero",0,"Adelie Land","Victoria"
1870,"FromExporter","imputed zero",0,"Adelie Land","Western Australia"
1870,"FromExporter","imputed zero",0,"Adelie Land","Windward Is."
1870,"FromExporter","imputed zero",0,"Aden","Algeria (Regency of Algiers)"
1870,"FromExporter","imputed zero",0,"Aden","Argentina (La Plata)"
1870,"FromExporter","imputed zero",0,"Aden","Bahamas"
1870,"FromExporter","imputed zero",0,"Aden","Belgium"
1870,"FromExporter","imputed zero",0,"Aden","Belize (British Honduras)"
1870,"FromExporter","imputed zero",0,"Aden","Bermuda"
1870,"FromExporter","imputed zero",0,"Aden","Brazil"
1870,"FromExporter","imputed zero",0,"Aden","British Columbia"
1870,"FromExporter","imputed zero",0,"Aden","Canada (Province of Canada)"
1870,"FromExporter","imputed zero",0,"Aden","Cape Colony (Cape of Good Hope)"
1870,"FromExporter","imputed zero",0,"Aden","Chile"
1870,"FromExporter","imputed zero",0,"Aden","Colombia (New Granada) (Gran Colombia)"
1870,"FromExporter","imputed zero",0,"Aden","Dominica"
1870,"FromExporter","imputed zero",0,"Aden","France"
1870,"FromExporter","imputed zero",0,"Aden","French Guiana"
1870,"FromExporter","imputed zero",0,"Aden","French India"
1870,"FromExporter","imputed zero",0,"Aden","Greece"
1870,"FromExporter","imputed zero",0,"Aden","Guadeloupe"
1870,"FromExporter","imputed zero",0,"Aden","Guyana (British Guiana)"
1870,"FromExporter","ok",213005,"Aden","India"
1870,"FromExporter","imputed zero",0,"Aden","Italy"
1870,"FromExporter","imputed zero",0,"Aden","Jamaica"
1870,"FromExporter","imputed zero",0,"Aden","Leeward Is."
1870,"FromExporter","imputed zero",0,"Aden","Malta"
1870,"FromExporter","imputed zero",0,"Aden","Martinique"
1870,"FromExporter","imputed zero",0,"Aden","Mauritius"
1870,"FromExporter","imputed zero",0,"Aden","Natal"
1870,"FromExporter","imputed zero",0,"Aden","Netherlands"
1870,"FromExporter","imputed zero",0,"Aden","New South Wales"
1870,"FromExporter","imputed zero",0,"Aden","New Zealand"
1870,"FromExporter","imputed zero",0,"Aden","Newfoundland and Labrador (Newfoundland)"
1870,"FromExporter","imputed zero",0,"Aden","Norway"
1870,"FromExporter","imputed zero",0,"Aden","People's Republic of China (China)"
1870,"FromExporter","imputed zero",0,"Aden","Portugal"
1870,"FromExporter","imputed zero",0,"Aden","Prince Edward Is."
1870,"FromExporter","imputed zero",0,"Aden","Queensland"
1870,"FromExporter","imputed zero",0,"Aden","Reunion (Bourbon I.)"
1870,"FromExporter","imputed zero",0,"Aden","Russia (USSR)"
1870,"FromExporter","imputed zero",0,"Aden","Senegal"
1870,"FromExporter","imputed zero",0,"Aden","Sierra Leone"
1870,"FromExporter","imputed zero",0,"Aden","South Australia"
1870,"FromExporter","imputed zero",0,"Aden","Spain"
1870,"FromExporter","imputed zero",0,"Aden","Sri Lanka (Ceylon)"
1870,"FromExporter","imputed zero",0,"Aden","St. Helena"
1870,"FromExporter","imputed zero",0,"Aden","St. Pierre and Miquelon"
1870,"FromExporter","imputed zero",0,"Aden","Straits Settlements"
1870,"FromExporter","unknown despite gravity",,"Aden","Sweden"
1870,"FromExporter","imputed zero",0,"Aden","Tasmania"
1870,"FromExporter","imputed zero",0,"Aden","Thailand (Siam)"
1870,"FromExporter","imputed zero",0,"Aden","Trinidad"
1870,"FromExporter","ok",97886,"Aden","United Kingdom"
1870,"FromExporter","imputed zero",0,"Aden","United States of America"
1870,"FromExporter","imputed zero",0,"Aden","Victoria"
1870,"FromExporter","imputed zero",0,"Aden","Western Australia"
1870,"FromExporter","imputed zero",0,"Aden","Windward Is."
1870,"FromExporter","imputed zero",0,"Afghanistan","Algeria (Regency of Algiers)"
1870,"FromExporter","imputed zero",0,"Afghanistan","Argentina (La Plata)"
1870,"FromExporter","imputed zero",0,"Afghanistan","Bahamas"
1870,"FromExporter","imputed zero",0,"Afghanistan","Belgium"
1870,"FromExporter","imputed zero",0,"Afghanistan","Belize (British Honduras)"
1870,"FromExporter","imputed zero",0,"Afghanistan","Bermuda"
1870,"FromExporter","imputed zero",0,"Afghanistan","Brazil"
1870,"FromExporter","imputed zero",0,"Afghanistan","British Columbia"
1870,"FromExporter","imputed zero",0,"Afghanistan","Canada (Province of Canada)"
1870,"FromExporter","imputed zero",0,"Afghanistan","Cape Colony (Cape of Good Hope)"
1870,"FromExporter","imputed zero",0,"Afghanistan","Chile"
1870,"FromExporter","imputed zero",0,"Afghanistan","Colombia (New Granada) (Gran Colombia)"
1870,"FromExporter","imputed zero",0,"Afghanistan","Dominica"
1870,"FromExporter","imputed zero",0,"Afghanistan","France"
1870,"FromExporter","imputed zero",0,"Afghanistan","French Guiana"
1870,"FromExporter","imputed zero",0,"Afghanistan","French India"
1870,"FromExporter","imputed zero",0,"Afghanistan","Greece"
1870,"FromExporter","imputed zero",0,"Afghanistan","Guadeloupe"
1870,"FromExporter","imputed zero",0,"Afghanistan","Guyana (British Guiana)"
1870,"FromExporter","unknown despite gravity",,"Afghanistan","India"
1870,"FromExporter","imputed zero",0,"Afghanistan","Italy"
1870,"FromExporter","imputed zero",0,"Afghanistan","Jamaica"
1870,"FromExporter","imputed zero",0,"Afghanistan","Leeward Is."
1870,"FromExporter","imputed zero",0,"Afghanistan","Malta"
1870,"FromExporter","imputed zero",0,"Afghanistan","Martinique"
1870,"FromExporter","imputed zero",0,"Afghanistan","Mauritius"
1870,"FromExporter","imputed zero",0,"Afghanistan","Natal"
1870,"FromExporter","imputed zero",0,"Afghanistan","Netherlands"
1870,"FromExporter","imputed zero",0,"Afghanistan","New South Wales"
1870,"FromExporter","imputed zero",0,"Afghanistan","New Zealand"
1870,"FromExporter","imputed zero",0,"Afghanistan","Newfoundland and Labrador (Newfoundland)"
