year,id,full_id,importerLabel,exporterLabel,CafFob,newimporterId,newimporterLabel,newexporterId,newexporterLabel,valueToSplit,notes,status,totreat_flows,pred_trade,treated_flows
1865,"1063<-British Northern America","1063<-British Northern AmericaFromImporter","Leeward Is.","Newfoundland and Labrador (Newfoundland)","FromImporter","1063","Leeward Is.","21","Newfoundland and Labrador (Newfoundland)",5930.8408,"58<-British Northern America 10745
From a flow part-of reporter 58 to/from British Northern America
59<-British Northern America 607
From a flow part-of reporter 59 to/from British Northern America","ok thanks to gravity",284,5930.8408,81
1865,"1063<-Dutch Colonies","1063<-Dutch ColoniesFromImporter","Leeward Is.","Surinam (Dutch Guiana)","FromImporter","1063","Leeward Is.","115","Surinam (Dutch Guiana)",332.99118,"58<-Dutch Colonies 2186
From a flow part-of reporter 58 to/from Dutch Colonies","ok thanks to gravity",284,93.741318,81
1865,"1063<-Dutch Colonies","1063<-Dutch ColoniesFromImporter","Leeward Is.","Indonesia (Dutch East Indies)","FromImporter","1063","Leeward Is.","850","Indonesia (Dutch East Indies)",332.99118,"58<-Dutch Colonies 2186
From a flow part-of reporter 58 to/from Dutch Colonies","ok thanks to gravity",284,239.24986,81
1865,"155<-900","155<-900FromImporter","Chile","Western Australia","FromImporter","155","Chile","902","Western Australia",851.25861,"","ok thanks to gravity",284,6.1029477,81
1865,"155<-900","155<-900FromImporter","Chile","Tasmania","FromImporter","155","Chile","906","Tasmania",851.25861,"","ok thanks to gravity",284,18.737448,81
1865,"155<-900","155<-900FromImporter","Chile","Queensland","FromImporter","155","Chile","905","Queensland",851.25861,"","ok thanks to gravity",284,41.571507,81
1865,"155<-900","155<-900FromImporter","Chile","South Australia","FromImporter","155","Chile","903","South Australia",851.25861,"","ok thanks to gravity",284,70.346031,81
1865,"155<-900","155<-900FromImporter","Chile","Victoria","FromImporter","155","Chile","904","Victoria",851.25861,"","ok thanks to gravity",284,175.17119,81
1865,"155<-900","155<-900FromImporter","Chile","New South Wales","FromImporter","155","Chile","901","New South Wales",851.25861,"","ok thanks to gravity",284,539.32953,81
1865,"200<-Dominican Republic (Santo Domingo) & Haiti","200<-Dominican Republic (Santo Domingo) & HaitiFromImporter","United Kingdom","Dominican Republic (Santo Domingo)","FromImporter","200","United Kingdom","42","Dominican Republic (Santo Domingo)",230287,"","ok thanks to gravity",284,7210.4443,81
1865,"200<-Dominican Republic (Santo Domingo) & Haiti","200<-Dominican Republic (Santo Domingo) & HaitiFromImporter","United Kingdom","Haiti","FromImporter","200","United Kingdom","41","Haiti",230287,"","ok thanks to gravity",284,223076.56,81
1865,"200<-Hanse Towns","200<-Hanse TownsFromImporter","United Kingdom","Lübeck","FromImporter","200","United Kingdom","276","Lübeck",8837769,"","ok thanks to gravity",284,3348.9771,81
