year,CafFob,status,value,importerLabel,exporterLabel
1928,"FromExporter","imputed zero",0,"Adelie Land","Aden"
1928,"FromExporter","imputed zero",0,"Adelie Land","Albania"
1928,"FromExporter","unknown despite gravity",,"Adelie Land","Algeria (Regency of Algiers)"
1928,"FromExporter","imputed zero",0,"Adelie Land","Angola"
1928,"FromExporter","imputed zero",0,"Adelie Land","Argentina (La Plata)"
1928,"FromExporter","unknown despite gravity",,"Adelie Land","Australia"
1928,"FromExporter","imputed zero",0,"Adelie Land","Austria"
1928,"FromExporter","imputed zero",0,"Adelie Land","Bahamas"
1928,"FromExporter","imputed zero",0,"Adelie Land","Barbados"
1928,"FromExporter","imputed zero",0,"Adelie Land","Belgium"
1928,"FromExporter","imputed zero",0,"Adelie Land","Belize (British Honduras)"
1928,"FromExporter","imputed zero",0,"Adelie Land","Bermuda"
1928,"FromExporter","imputed zero",0,"Adelie Land","Bolivia"
1928,"FromExporter","imputed zero",0,"Adelie Land","Brazil"
1928,"FromExporter","imputed zero",0,"Adelie Land","British Cameroons"
1928,"FromExporter","imputed zero",0,"Adelie Land","Bulgaria"
1928,"FromExporter","imputed zero",0,"Adelie Land","Cameroun (French Cameroon)"
1928,"FromExporter","imputed zero",0,"Adelie Land","Canada (Province of Canada)"
1928,"FromExporter","imputed zero",0,"Adelie Land","Cape Verde"
1928,"FromExporter","imputed zero",0,"Adelie Land","Cayman Is."
1928,"FromExporter","imputed zero",0,"Adelie Land","Chile"
1928,"FromExporter","imputed zero",0,"Adelie Land","Colombia (New Granada) (Gran Colombia)"
1928,"FromExporter","imputed zero",0,"Adelie Land","Costa Rica"
1928,"FromExporter","imputed zero",0,"Adelie Land","Cuba"
1928,"FromExporter","imputed zero",0,"Adelie Land","Cyprus"
1928,"FromExporter","imputed zero",0,"Adelie Land","Cyrenaica"
1928,"FromExporter","unknown despite gravity",,"Adelie Land","Czechoslovakia"
1928,"FromExporter","imputed zero",0,"Adelie Land","Danzig (Free City of Danzig)"
1928,"FromExporter","imputed zero",0,"Adelie Land","Democratic Republic of the Congo (Zaire) (Kinshasa) (Belgian Congo) (Congo Free State)"
1928,"FromExporter","imputed zero",0,"Adelie Land","Denmark"
1928,"FromExporter","imputed zero",0,"Adelie Land","Djibouti (Afar and Issas) (French Somaliland)"
1928,"FromExporter","imputed zero",0,"Adelie Land","Dominican Republic (Santo Domingo)"
1928,"FromExporter","imputed zero",0,"Adelie Land","East Timor (Portuguese Timor)"
1928,"FromExporter","imputed zero",0,"Adelie Land","Ecuador"
1928,"FromExporter","imputed zero",0,"Adelie Land","Egypt Arab Republic (Egypt)"
1928,"FromExporter","imputed zero",0,"Adelie Land","El Salvador"
1928,"FromExporter","imputed zero",0,"Adelie Land","Eritrea"
1928,"FromExporter","imputed zero",0,"Adelie Land","Estonia"
1928,"FromExporter","imputed zero",0,"Adelie Land","Falkland Is."
1928,"FromExporter","imputed zero",0,"Adelie Land","Federated Malay States"
1928,"FromExporter","imputed zero",0,"Adelie Land","Fiji"
