year,id,full_id,importerLabel,exporterLabel,CafFob,newimporterId,newimporterLabel,newexporterId,newexporterLabel,valueToSplit,notes,status,totreat_flows,pred_trade,treated_flows
1931,"100<-British West Indies","100<-British West IndiesFromImporter","Colombia (New Granada) (Gran Colombia)","Bahamas","FromImporter","100","Colombia (New Granada) (Gran Colombia)","31","Bahamas",3716.7903,"","ok thanks to gravity",1567,16.284477,505
1931,"100<-British West Indies","100<-British West IndiesFromImporter","Colombia (New Granada) (Gran Colombia)","Windward Is.","FromImporter","100","Colombia (New Granada) (Gran Colombia)","1055","Windward Is.",3716.7903,"","ok thanks to gravity",1567,77.945297,505
1931,"100<-British West Indies","100<-British West IndiesFromImporter","Colombia (New Granada) (Gran Colombia)","Bermuda","FromImporter","100","Colombia (New Granada) (Gran Colombia)","30","Bermuda",3716.7903,"","ok thanks to gravity",1567,79.8806,505
1931,"100<-British West Indies","100<-British West IndiesFromImporter","Colombia (New Granada) (Gran Colombia)","Leeward Is.","FromImporter","100","Colombia (New Granada) (Gran Colombia)","1063","Leeward Is.",3716.7903,"","ok thanks to gravity",1567,157.06471,505
1931,"100<-British West Indies","100<-British West IndiesFromImporter","Colombia (New Granada) (Gran Colombia)","Barbados","FromImporter","100","Colombia (New Granada) (Gran Colombia)","53","Barbados",3716.7903,"","ok thanks to gravity",1567,201.70102,505
1931,"100<-British West Indies","100<-British West IndiesFromImporter","Colombia (New Granada) (Gran Colombia)","Jamaica","FromImporter","100","Colombia (New Granada) (Gran Colombia)","51","Jamaica",3716.7903,"","ok thanks to gravity",1567,891.711,505
1931,"100<-British West Indies","100<-British West IndiesFromImporter","Colombia (New Granada) (Gran Colombia)","Trinidad and Tobago","FromImporter","100","Colombia (New Granada) (Gran Colombia)","52","Trinidad and Tobago",3716.7903,"","ok thanks to gravity",1567,2292.2034,505
1931,"1055<-American West Indies","1055<-American West IndiesFromImporter","Windward Is.","Virgin Islands (Danish West Indies)","FromImporter","1055","Windward Is.","5","Virgin Islands (Danish West Indies)",57,"55<-American West Indies 57
From a flow part-of reporter 55 to/from American West Indies
gravity results to be aggregated for partners: 5|6","ok thanks to gravity",1567,5.8573623,505
1931,"1055<-American West Indies","1055<-American West IndiesFromImporter","Windward Is.","Puerto Rico","FromImporter","1055","Windward Is.","6","Puerto Rico",57,"55<-American West Indies 57
From a flow part-of reporter 55 to/from American West Indies
gravity results to be aggregated for partners: 5|6","ok thanks to gravity",1567,51.142635,505
1931,"1055<-India & Sri Lanka (Ceylon)","1055<-India & Sri Lanka (Ceylon)FromImporter","Windward Is.","Sri Lanka (Ceylon)","FromImporter","1055","Windward Is.","780","Sri Lanka (Ceylon)",361,"57<-India & Sri Lanka (Ceylon) 361
From a flow part-of reporter 57 to/from India & Sri Lanka (Ceylon)
gravity results to be aggregated for partners: 750|780","ok thanks to gravity",1567,22.554691,505
