year,CafFob,status,value,importerLabel,exporterLabel
1921,FromExporter,unknown despite gravity,,Adalia,Aden
1921,FromExporter,imputed zero,0,Adalia,Albania
1921,FromExporter,imputed zero,0,Adalia,Algeria (Regency of Algiers)
1921,FromExporter,imputed zero,0,Adalia,Angola
1921,FromExporter,imputed zero,0,Adalia,Argentina (La Plata)
1921,FromExporter,imputed zero,0,Adalia,Australia
1921,FromExporter,imputed zero,0,Adalia,Bahamas
1921,FromExporter,imputed zero,0,Adalia,Barbados
1921,FromExporter,imputed zero,0,Adalia,Belgium
1921,FromExporter,imputed zero,0,Adalia,Belize (British Honduras)
1921,FromExporter,imputed zero,0,Adalia,Bermuda
1921,FromExporter,imputed zero,0,Adalia,Bolivia
1921,FromExporter,imputed zero,0,Adalia,Brazil
1921,FromExporter,imputed zero,0,Adalia,Bulgaria
1921,FromExporter,imputed zero,0,Adalia,Cameroun (French Cameroon)
1921,FromExporter,imputed zero,0,Adalia,Canada (Province of Canada)
1921,FromExporter,imputed zero,0,Adalia,Chile
1921,FromExporter,imputed zero,0,Adalia,Costa Rica
1921,FromExporter,imputed zero,0,Adalia,Cuba
1921,FromExporter,imputed zero,0,Adalia,Cyprus
1921,FromExporter,unknown despite gravity,,Adalia,Czechoslovakia
1921,FromExporter,imputed zero,0,Adalia,Democratic Republic of the Congo (Zaire) (Kinshasa) (Belgian Congo) (Congo Free State)
1921,FromExporter,imputed zero,0,Adalia,Denmark
1921,FromExporter,imputed zero,0,Adalia,Djibouti (Afar and Issas) (French Somaliland)
1921,FromExporter,imputed zero,0,Adalia,Dominican Republic (Santo Domingo)
1921,FromExporter,imputed zero,0,Adalia,Ecuador
1921,FromExporter,imputed zero,0,Adalia,Egypt Arab Republic (Egypt)
1921,FromExporter,imputed zero,0,Adalia,El Salvador
1921,FromExporter,imputed zero,0,Adalia,Falkland Is.
1921,FromExporter,imputed zero,0,Adalia,Federated Malay States
1921,FromExporter,imputed zero,0,Adalia,Fiji
1921,FromExporter,imputed zero,0,Adalia,Finland
1921,FromExporter,unknown despite gravity,,Adalia,France
1921,FromExporter,imputed zero,0,Adalia,French Equatorial Africa
1921,FromExporter,imputed zero,0,Adalia,French Guiana
1921,FromExporter,imputed zero,0,Adalia,French India
1921,FromExporter,imputed zero,0,Adalia,French Indochina
1921,FromExporter,imputed zero,0,Adalia,French Polynesia
1921,FromExporter,imputed zero,0,Adalia,French West Africa
1921,FromExporter,imputed zero,0,Adalia,Gambia
1921,FromExporter,imputed zero,0,Adalia,Ghana (Gold Coast)
1921,FromExporter,imputed zero,0,Adalia,Greece
1921,FromExporter,imputed zero,0,Adalia,Guadeloupe
1921,FromExporter,imputed zero,0,Adalia,Guatemala
1921,FromExporter,imputed zero,0,Adalia,Guyana (British Guiana)
1921,FromExporter,imputed zero,0,Adalia,Haiti
1921,FromExporter,imputed zero,0,Adalia,Honduras
1921,FromExporter,imputed zero,0,Adalia,Hong Kong
1921,FromExporter,imputed zero,0,Adalia,Hungary
1921,FromExporter,imputed zero,0,Adalia,Iceland
1921,FromExporter,imputed zero,0,Adalia,India
1921,FromExporter,imputed zero,0,Adalia,Iran (Persia)
1921,FromExporter,imputed zero,0,Adalia,Italy
1921,FromExporter,imputed zero,0,Adalia,Jamaica
1921,FromExporter,unknown despite gravity,,Adalia,Japan
1921,FromExporter,imputed zero,0,Adalia,Johore
1921,FromExporter,imputed zero,0,Adalia,Kedah
1921,FromExporter,imputed zero,0,Adalia,Kelantan
1921,FromExporter,imputed zero,0,Adalia,Kenya (British East Africa Protectorate)
1921,FromExporter,imputed zero,0,Adalia,Latvia
1921,FromExporter,imputed zero,0,Adalia,Leeward Is.
1921,FromExporter,imputed zero,0,Adalia,Liberia
