year,CafFob,status,value,importerLabel,exporterLabel
1898,"FromExporter","imputed zero",0,"Abuja (Suleja)","Aden"
1898,"FromExporter","unknown despite gravity",,"Abuja (Suleja)","Algeria (Regency of Algiers)"
1898,"FromExporter","imputed zero",0,"Abuja (Suleja)","Annam"
1898,"FromExporter","imputed zero",0,"Abuja (Suleja)","Argentina (La Plata)"
1898,"FromExporter","unknown despite gravity",,"Abuja (Suleja)","Austria-Hungary (Austrian Empire)"
1898,"FromExporter","imputed zero",0,"Abuja (Suleja)","Bahamas"
1898,"FromExporter","imputed zero",0,"Abuja (Suleja)","Barbados"
1898,"FromExporter","imputed zero",0,"Abuja (Suleja)","Belgium"
1898,"FromExporter","imputed zero",0,"Abuja (Suleja)","Belize (British Honduras)"
1898,"FromExporter","imputed zero",0,"Abuja (Suleja)","Benin (Dahomey)"
1898,"FromExporter","imputed zero",0,"Abuja (Suleja)","Bermuda"
1898,"FromExporter","imputed zero",0,"Abuja (Suleja)","Bulgaria"
1898,"FromExporter","imputed zero",0,"Abuja (Suleja)","Canada (Province of Canada)"
1898,"FromExporter","imputed zero",0,"Abuja (Suleja)","Cape Colony (Cape of Good Hope)"
1898,"FromExporter","imputed zero",0,"Abuja (Suleja)","Chile"
1898,"FromExporter","imputed zero",0,"Abuja (Suleja)","Comoros"
1898,"FromExporter","imputed zero",0,"Abuja (Suleja)","Congo (Brazzaville) (French Congo) (Middle Congo)"
1898,"FromExporter","imputed zero",0,"Abuja (Suleja)","Cyprus"
1898,"FromExporter","imputed zero",0,"Abuja (Suleja)","Democratic Republic of the Congo (Zaire) (Kinshasa) (Belgian Congo) (Congo Free State)"
1898,"FromExporter","imputed zero",0,"Abuja (Suleja)","Denmark"
1898,"FromExporter","imputed zero",0,"Abuja (Suleja)","Egypt Arab Republic (Egypt)"
1898,"FromExporter","imputed zero",0,"Abuja (Suleja)","Falkland Is."
1898,"FromExporter","unknown despite gravity",,"Abuja (Suleja)","France"
1898,"FromExporter","imputed zero",0,"Abuja (Suleja)","French Guiana"
1898,"FromExporter","imputed zero",0,"Abuja (Suleja)","French India"
1898,"FromExporter","imputed zero",0,"Abuja (Suleja)","French West Africa"
1898,"FromExporter","imputed zero",0,"Abuja (Suleja)","Gambia"
1898,"FromExporter","unknown despite gravity",,"Abuja (Suleja)","Germany (Zollverein)"
1898,"FromExporter","unknown despite gravity",,"Abuja (Suleja)","Ghana (Gold Coast)"
1898,"FromExporter","imputed zero",0,"Abuja (Suleja)","Greece"
1898,"FromExporter","imputed zero",0,"Abuja (Suleja)","Guadeloupe"
1898,"FromExporter","imputed zero",0,"Abuja (Suleja)","Guyana (British Guiana)"
1898,"FromExporter","imputed zero",0,"Abuja (Suleja)","Iceland"
1898,"FromExporter","unknown despite gravity",,"Abuja (Suleja)","India"
1898,"FromExporter","unknown despite gravity",,"Abuja (Suleja)","Italy"
1898,"FromExporter","imputed zero",0,"Abuja (Suleja)","Ivory Coast"
1898,"FromExporter","imputed zero",0,"Abuja (Suleja)","Jamaica"
1898,"FromExporter","imputed zero",0,"Abuja (Suleja)","Japan"
1898,"FromExporter","imputed zero",0,"Abuja (Suleja)","Kingdom of Serbia"
1898,"FromExporter","imputed zero",0,"Abuja (Suleja)","Lagos"
1898,"FromExporter","imputed zero",0,"Abuja (Suleja)","Leeward Is."
1898,"FromExporter","imputed zero",0,"Abuja (Suleja)","Madagascar (Malagasy Republic)"
1898,"FromExporter","imputed zero",0,"Abuja (Suleja)","Malta"
1898,"FromExporter","imputed zero",0,"Abuja (Suleja)","Martinique"
1898,"FromExporter","imputed zero",0,"Abuja (Suleja)","Mauritius"
1898,"FromExporter","imputed zero",0,"Abuja (Suleja)","Mexico"
1898,"FromExporter","unknown despite gravity",,"Abuja (Suleja)","Natal"
1898,"FromExporter","imputed zero",0,"Abuja (Suleja)","Netherlands"
1898,"FromExporter","imputed zero",0,"Abuja (Suleja)","New Caledonia"
1898,"FromExporter","imputed zero",0,"Abuja (Suleja)","New South Wales"
1898,"FromExporter","imputed zero",0,"Abuja (Suleja)","New Zealand"
1898,"FromExporter","imputed zero",0,"Abuja (Suleja)","Newfoundland and Labrador (Newfoundland)"
1898,"FromExporter","imputed zero",0,"Abuja (Suleja)","Norway"
1898,"FromExporter","imputed zero",0,"Abuja (Suleja)","People's Republic of China (China)"
1898,"FromExporter","imputed zero",0,"Abuja (Suleja)","Peru"
1898,"FromExporter","imputed zero",0,"Abuja (Suleja)","Philippines"
1898,"FromExporter","imputed zero",0,"Abuja (Suleja)","Portugal"
1898,"FromExporter","imputed zero",0,"Abuja (Suleja)","Queensland"
1898,"FromExporter","imputed zero",0,"Abuja (Suleja)","Republic of China (Taiwan) (Formosa)"
1898,"FromExporter","imputed zero",0,"Abuja (Suleja)","Reunion (Bourbon I.)"
1898,"FromExporter","imputed zero",0,"Abuja (Suleja)","Romania"
1898,"FromExporter","imputed zero",0,"Abuja (Suleja)","Russia (USSR)"
1898,"FromExporter","imputed zero",0,"Abuja (Suleja)","Sierra Leone"
1898,"FromExporter","imputed zero",0,"Abuja (Suleja)","Society Is."
1898,"FromExporter","imputed zero",0,"Abuja (Suleja)","South Australia"
1898,"FromExporter","imputed zero",0,"Abuja (Suleja)","Southern Nigeria (Niger Coast Protectorate)"
1898,"FromExporter","imputed zero",0,"Abuja (Suleja)","Spain"
1898,"FromExporter","unknown despite gravity",,"Abuja (Suleja)","Sri Lanka (Ceylon)"
1898,"FromExporter","imputed zero",0,"Abuja (Suleja)","St. Helena"
1898,"FromExporter","imputed zero",0,"Abuja (Suleja)","St. Pierre and Miquelon"
1898,"FromExporter","imputed zero",0,"Abuja (Suleja)","Straits Settlements"
1898,"FromExporter","unknown despite gravity",,"Abuja (Suleja)","Sweden"
1898,"FromExporter","imputed zero",0,"Abuja (Suleja)","Switzerland"
