year,id,importerLabel,exporterLabel,importerReporting,exporterReporting,CafFob,newimporterId,newimporterLabel,newexporterId,newexporterLabel,valueToSplit,pred_trade
1924,315->British Africa,British Africa,Czechoslovakia,,1,FromExporter,570,Lesotho (Basutoland),315,Czechoslovakia,152547.98,3852.261
1924,315->British Africa,British Africa,Czechoslovakia,,1,FromExporter,420,Gambia,315,Czechoslovakia,152547.98,4103.1392
1924,315->British Africa,British Africa,Czechoslovakia,,1,FromExporter,452,Ghana (Gold Coast),315,Czechoslovakia,152547.98,4377.7549
1924,315->British Africa,British Africa,Czechoslovakia,,1,FromExporter,591,Seychelles,315,Czechoslovakia,152547.98,4791.4722
1924,315->British Africa,British Africa,Czechoslovakia,,1,FromExporter,475,Nigeria,315,Czechoslovakia,152547.98,5063.7183
1924,315->British Africa,British Africa,Czechoslovakia,,1,FromExporter,4050,St. Helena,315,Czechoslovakia,152547.98,10520.977
1924,315->British Africa,British Africa,Czechoslovakia,,1,FromExporter,501,Kenya (British East Africa Protectorate),315,Czechoslovakia,152547.98,22786.389
1924,315->British Africa,British Africa,Czechoslovakia,,1,FromExporter,552,Zimbabwe (Rhodesia) (Southern Rhodesia),315,Czechoslovakia,152547.98,29759.439
1924,315->British Africa,British Africa,Czechoslovakia,,1,FromExporter,590,Mauritius,315,Czechoslovakia,152547.98,67292.828
1924,325->British Central America,British Central America,Italy,,1,FromExporter,1055,Windward Is.,325,Italy,18711.092,1332.8867
1924,325->British Central America,British Central America,Italy,,1,FromExporter,31,Bahamas,325,Italy,18711.092,1350.7887
1924,325->British Central America,British Central America,Italy,,1,FromExporter,80,Belize (British Honduras),325,Italy,18711.092,2198.7656
1924,325->British Central America,British Central America,Italy,,1,FromExporter,1063,Leeward Is.,325,Italy,18711.092,3216.2229
1924,325->British Central America,British Central America,Italy,,1,FromExporter,51,Jamaica,325,Italy,18711.092,3502.627
1924,325->British Central America,British Central America,Italy,,1,FromExporter,53,Barbados,325,Italy,18711.092,7109.8003
1924,325->British Southern Africa,British Southern Africa,Italy,,1,FromExporter,570,Lesotho (Basutoland),325,Italy,490366.78,56201.285
1924,325->British Southern Africa,British Southern Africa,Italy,,1,FromExporter,552,Zimbabwe (Rhodesia) (Southern Rhodesia),325,Italy,490366.78,434165.5
1924,325->Northern America (other),Northern America (other),Italy,,1,FromExporter,10,Greenland,325,Italy,5881.7563,32.628902
1924,325->Northern America (other),Northern America (other),Italy,,1,FromExporter,3,Alaska,325,Italy,5881.7563,502.51901
1924,325->Northern America (other),Northern America (other),Italy,,1,FromExporter,30,Bermuda,325,Italy,5881.7563,621.58307
1924,325->Northern America (other),Northern America (other),Italy,,1,FromExporter,1029,St. Pierre and Miquelon,325,Italy,5881.7563,818.8692
1924,325->Northern America (other),Northern America (other),Italy,,1,FromExporter,21,Newfoundland and Labrador (Newfoundland),325,Italy,5881.7563,3906.1563
1924,338->Dutch Colonies,Dutch Colonies,Malta,,1,FromExporter,115,Surinam (Dutch Guiana),338,Malta,9,.18350948
1924,338->Dutch Colonies,Dutch Colonies,Malta,,1,FromExporter,68,Netherlands Antilles,338,Malta,9,.22862493
1924,338->Dutch Colonies,Dutch Colonies,Malta,,1,FromExporter,850,Indonesia (Dutch East Indies),338,Malta,9,8.5878658
1924,350->British Africa,British Africa,Greece,,1,FromExporter,570,Lesotho (Basutoland),350,Greece,24.309643,.61388618
1924,350->British Africa,British Africa,Greece,,1,FromExporter,420,Gambia,350,Greece,24.309643,.6538654
1924,350->British Africa,British Africa,Greece,,1,FromExporter,452,Ghana (Gold Coast),350,Greece,24.309643,.69762737
1924,350->British Africa,British Africa,Greece,,1,FromExporter,591,Seychelles,350,Greece,24.309643,.76355636
1924,350->British Africa,British Africa,Greece,,1,FromExporter,475,Nigeria,350,Greece,24.309643,.80694073
1924,350->British Africa,British Africa,Greece,,1,FromExporter,4050,St. Helena,350,Greece,24.309643,1.676595
1924,350->British Africa,British Africa,Greece,,1,FromExporter,501,Kenya (British East Africa Protectorate),350,Greece,24.309643,3.6311786
1924,350->British Africa,British Africa,Greece,,1,FromExporter,552,Zimbabwe (Rhodesia) (Southern Rhodesia),350,Greece,24.309643,4.7423859
1924,350->British Africa,British Africa,Greece,,1,FromExporter,590,Mauritius,350,Greece,24.309643,10.723607
1924,352->British West Indies,British West Indies,Cyprus,,1,FromExporter,52,Trinidad and Tobago,352,Cyprus,3,.063083246
1924,352->British West Indies,British West Indies,Cyprus,,1,FromExporter,1055,Windward Is.,352,Cyprus,3,.18026979
1924,352->British West Indies,British West Indies,Cyprus,,1,FromExporter,31,Bahamas,352,Cyprus,3,.18269098
1924,352->British West Indies,British West Indies,Cyprus,,1,FromExporter,1063,Leeward Is.,352,Cyprus,3,.43498656
1924,352->British West Indies,British West Indies,Cyprus,,1,FromExporter,51,Jamaica,352,Cyprus,3,.47372204
1924,352->British West Indies,British West Indies,Cyprus,,1,FromExporter,30,Bermuda,352,Cyprus,3,.70366359
1924,352->British West Indies,British West Indies,Cyprus,,1,FromExporter,53,Barbados,352,Cyprus,3,.96158385
1924,352->British Western Africa,British Western Africa,Cyprus,,1,FromExporter,420,Gambia,352,Cyprus,5,1.5146757
1924,352->British Western Africa,British Western Africa,Cyprus,,1,FromExporter,452,Ghana (Gold Coast),352,Cyprus,5,1.6160504
1924,352->British Western Africa,British Western Africa,Cyprus,,1,FromExporter,475,Nigeria,352,Cyprus,5,1.8692741
1924,360->Gibraltar & Malta,Gibraltar & Malta,Romania,,1,FromExporter,338,Malta,360,Romania,2824151.3,1063889
1924,360->Gibraltar & Malta,Gibraltar & Malta,Romania,,1,FromExporter,231,Gibraltar,360,Romania,2824151.3,1760262.3
1924,375->British Northern America,British Northern America,Finland,,1,FromExporter,30,Bermuda,375,Finland,529.09979,72.636574
1924,375->British Northern America,British Northern America,Finland,,1,FromExporter,21,Newfoundland and Labrador (Newfoundland),375,Finland,529.09979,456.4632
1924,380->British Northern America,British Northern America,Sweden,,1,FromExporter,30,Bermuda,380,Sweden,210419.81,28887.129
1924,380->British Northern America,British Northern America,Sweden,,1,FromExporter,21,Newfoundland and Labrador (Newfoundland),380,Sweden,210419.81,181532.69
1924,380->Madagascar (Malagasy Republic) & Reunion (Bourbon I.),Madagascar (Malagasy Republic) & Reunion (Bourbon I.),Sweden,,1,FromExporter,580,Madagascar (Malagasy Republic),380,Sweden,415.84778,143.25647
1924,380->Madagascar (Malagasy Republic) & Reunion (Bourbon I.),Madagascar (Malagasy Republic) & Reunion (Bourbon I.),Sweden,,1,FromExporter,585,Reunion (Bourbon I.),380,Sweden,415.84778,272.59131
1924,380->Southern America (other),Southern America (other),Sweden,,1,FromExporter,52,Trinidad and Tobago,380,Sweden,39999.398,457.60025
1924,380->Southern America (other),Southern America (other),Sweden,,1,FromExporter,1163,Falkland Is.,380,Sweden,39999.398,1539.2015
1924,380->Southern America (other),Southern America (other),Sweden,,1,FromExporter,150,Paraguay,380,Sweden,39999.398,1764.8145
1924,380->Southern America (other),Southern America (other),Sweden,,1,FromExporter,120,French Guiana,380,Sweden,39999.398,2415.8589
1924,380->Southern America (other),Southern America (other),Sweden,,1,FromExporter,110,Guyana (British Guiana),380,Sweden,39999.398,3987.6555
1924,380->Southern America (other),Southern America (other),Sweden,,1,FromExporter,115,Surinam (Dutch Guiana),380,Sweden,39999.398,4331.5112
1924,380->Southern America (other),Southern America (other),Sweden,,1,FromExporter,68,Netherlands Antilles,380,Sweden,39999.398,5396.4053
1924,380->Southern America (other),Southern America (other),Sweden,,1,FromExporter,130,Ecuador,380,Sweden,39999.398,6184.8535
1924,380->Southern America (other),Southern America (other),Sweden,,1,FromExporter,145,Bolivia,380,Sweden,39999.398,13921.497
1924,385->Gibraltar & Malta,Gibraltar & Malta,Norway,,1,FromExporter,338,Malta,385,Norway,6391.4531,2407.731
1924,385->Gibraltar & Malta,Gibraltar & Malta,Norway,,1,FromExporter,231,Gibraltar,385,Norway,6391.4531,3983.7222
1924,385->Northern America (other),Northern America (other),Norway,,1,FromExporter,3,Alaska,385,Norway,1784.6039,19.711817
1924,385->Northern America (other),Northern America (other),Norway,,1,FromExporter,30,Bermuda,385,Norway,1784.6039,24.382221
1924,385->Northern America (other),Northern America (other),Norway,,1,FromExporter,1029,St. Pierre and Miquelon,385,Norway,1784.6039,32.120972
1924,385->Northern America (other),Northern America (other),Norway,,1,FromExporter,21,Newfoundland and Labrador (Newfoundland),385,Norway,1784.6039,153.22292
1924,385->Northern America (other),Northern America (other),Norway,,1,FromExporter,20,Canada (Province of Canada),385,Norway,1784.6039,1555.1659
1924,385->Southern America (other),Southern America (other),Norway,,1,FromExporter,52,Trinidad and Tobago,385,Norway,104151.73,674.72119
1924,385->Southern America (other),Southern America (other),Norway,,1,FromExporter,1163,Falkland Is.,385,Norway,104151.73,2269.5178
1924,385->Southern America (other),Southern America (other),Norway,,1,FromExporter,150,Paraguay,385,Norway,104151.73,2602.179
1924,385->Southern America (other),Southern America (other),Norway,,1,FromExporter,120,French Guiana,385,Norway,104151.73,3562.1292
1924,385->Southern America (other),Southern America (other),Norway,,1,FromExporter,110,Guyana (British Guiana),385,Norway,104151.73,5879.7075
1924,385->Southern America (other),Southern America (other),Norway,,1,FromExporter,115,Surinam (Dutch Guiana),385,Norway,104151.73,6386.7153
1924,385->Southern America (other),Southern America (other),Norway,,1,FromExporter,68,Netherlands Antilles,385,Norway,104151.73,7956.877
1924,385->Southern America (other),Southern America (other),Norway,,1,FromExporter,130,Ecuador,385,Norway,104151.73,9119.4268
1924,385->Southern America (other),Southern America (other),Norway,,1,FromExporter,145,Bolivia,385,Norway,104151.73,20526.932
1924,385->Southern America (other),Southern America (other),Norway,,1,FromExporter,100,Colombia (New Granada) (Gran Colombia),385,Norway,104151.73,45173.52
1924,390->Algeria (Regency of Algiers) & Tunisia (Regency of Tunis),Algeria (Regency of Algiers) & Tunisia (Regency of Tunis),Denmark,,1,FromExporter,616,Tunisia (Regency of Tunis),390,Denmark,77792.211,23801.789
1924,390->Algeria (Regency of Algiers) & Tunisia (Regency of Tunis),Algeria (Regency of Algiers) & Tunisia (Regency of Tunis),Denmark,,1,FromExporter,615,Algeria (Regency of Algiers),390,Denmark,77792.211,53990.418
1924,390->British Africa (other),British Africa (other),Denmark,,1,FromExporter,570,Lesotho (Basutoland),390,Denmark,33452.918,844.77936
1924,390->British Africa (other),British Africa (other),Denmark,,1,FromExporter,420,Gambia,390,Denmark,33452.918,899.79547
1924,390->British Africa (other),British Africa (other),Denmark,,1,FromExporter,452,Ghana (Gold Coast),390,Denmark,33452.918,960.01709
1924,390->British Africa (other),British Africa (other),Denmark,,1,FromExporter,591,Seychelles,390,Denmark,33452.918,1050.743
1924,390->British Africa (other),British Africa (other),Denmark,,1,FromExporter,475,Nigeria,390,Denmark,33452.918,1110.4451
1924,390->British Africa (other),British Africa (other),Denmark,,1,FromExporter,4050,St. Helena,390,Denmark,33452.918,2307.1912
1924,390->British Africa (other),British Africa (other),Denmark,,1,FromExporter,501,Kenya (British East Africa Protectorate),390,Denmark,33452.918,4996.9277
1924,390->British Africa (other),British Africa (other),Denmark,,1,FromExporter,552,Zimbabwe (Rhodesia) (Southern Rhodesia),390,Denmark,33452.918,6526.0786
1924,390->British Africa (other),British Africa (other),Denmark,,1,FromExporter,590,Mauritius,390,Denmark,33452.918,14756.941
1924,390->British Northern America,British Northern America,Denmark,,1,FromExporter,30,Bermuda,390,Denmark,14023.767,1925.2291
1924,390->British Northern America,British Northern America,Denmark,,1,FromExporter,21,Newfoundland and Labrador (Newfoundland),390,Denmark,14023.767,12098.537
1924,390->Southern America (other),Southern America (other),Denmark,,1,FromExporter,52,Trinidad and Tobago,390,Denmark,11566.772,132.32594
1924,390->Southern America (other),Southern America (other),Denmark,,1,FromExporter,1163,Falkland Is.,390,Denmark,11566.772,445.09659
1924,390->Southern America (other),Southern America (other),Denmark,,1,FromExporter,150,Paraguay,390,Denmark,11566.772,510.33786
1924,390->Southern America (other),Southern America (other),Denmark,,1,FromExporter,120,French Guiana,390,Denmark,11566.772,698.60278
1924,390->Southern America (other),Southern America (other),Denmark,,1,FromExporter,110,Guyana (British Guiana),390,Denmark,11566.772,1153.125
1924,390->Southern America (other),Southern America (other),Denmark,,1,FromExporter,115,Surinam (Dutch Guiana),390,Denmark,11566.772,1252.5591
1924,390->Southern America (other),Southern America (other),Denmark,,1,FromExporter,68,Netherlands Antilles,390,Denmark,11566.772,1560.4983
1924,390->Southern America (other),Southern America (other),Denmark,,1,FromExporter,130,Ecuador,390,Denmark,11566.772,1788.4968
1924,390->Southern America (other),Southern America (other),Denmark,,1,FromExporter,145,Bolivia,390,Denmark,11566.772,4025.7302
1924,40->British Africa,British Africa,Cuba,,1,FromExporter,570,Lesotho (Basutoland),40,Cuba,12375,312.5032
1924,40->British Africa,British Africa,Cuba,,1,FromExporter,420,Gambia,40,Cuba,12375,332.85492
1924,40->British Africa,British Africa,Cuba,,1,FromExporter,452,Ghana (Gold Coast),40,Cuba,12375,355.13229
1924,40->British Africa,British Africa,Cuba,,1,FromExporter,591,Seychelles,40,Cuba,12375,388.69394
1924,40->British Africa,British Africa,Cuba,,1,FromExporter,475,Nigeria,40,Cuba,12375,410.77905
1924,40->British Africa,British Africa,Cuba,,1,FromExporter,4050,St. Helena,40,Cuba,12375,853.48279
1924,40->British Africa,British Africa,Cuba,,1,FromExporter,501,Kenya (British East Africa Protectorate),40,Cuba,12375,1848.4779
1924,40->British Africa,British Africa,Cuba,,1,FromExporter,552,Zimbabwe (Rhodesia) (Southern Rhodesia),40,Cuba,12375,2414.1458
1924,40->British Africa,British Africa,Cuba,,1,FromExporter,590,Mauritius,40,Cuba,12375,5458.9307
1924,40->British West Indies,British West Indies,Cuba,,1,FromExporter,52,Trinidad and Tobago,40,Cuba,190684.75,4009.6709
1924,40->British West Indies,British West Indies,Cuba,,1,FromExporter,1055,Windward Is.,40,Cuba,190684.75,11458.234
1924,40->British West Indies,British West Indies,Cuba,,1,FromExporter,31,Bahamas,40,Cuba,190684.75,11612.128
1924,40->British West Indies,British West Indies,Cuba,,1,FromExporter,1063,Leeward Is.,40,Cuba,190684.75,27648.436
1924,40->British West Indies,British West Indies,Cuba,,1,FromExporter,51,Jamaica,40,Cuba,190684.75,30110.523
1924,40->British West Indies,British West Indies,Cuba,,1,FromExporter,30,Bermuda,40,Cuba,190684.75,44725.973
1924,40->British West Indies,British West Indies,Cuba,,1,FromExporter,53,Barbados,40,Cuba,190684.75,61119.789
1924,40->French West Indies,French West Indies,Cuba,,1,FromExporter,66,Martinique,40,Cuba,5208.75,1039.4135
1924,40->French West Indies,French West Indies,Cuba,,1,FromExporter,65,Guadeloupe,40,Cuba,5208.75,4169.3364
1924,42->British West Indies (other),British West Indies (other),Dominican Republic (Santo Domingo),,1,FromExporter,52,Trinidad and Tobago,42,Dominican Republic (Santo Domingo),4500.9053,329.75797
1924,42->British West Indies (other),British West Indies (other),Dominican Republic (Santo Domingo),,1,FromExporter,1055,Windward Is.,42,Dominican Republic (Santo Domingo),4500.9053,942.3327
1924,42->British West Indies (other),British West Indies (other),Dominican Republic (Santo Domingo),,1,FromExporter,31,Bahamas,42,Dominican Republic (Santo Domingo),4500.9053,954.98914
1924,42->British West Indies (other),British West Indies (other),Dominican Republic (Santo Domingo),,1,FromExporter,1063,Leeward Is.,42,Dominican Republic (Santo Domingo),4500.9053,2273.8257
1924,433->Portuguese Colonies,Portuguese Colonies,Senegal,,1,FromExporter,860,East Timor (Portuguese Timor),430,French West Africa,294.98953,.14970782
1924,433->Portuguese Colonies,Portuguese Colonies,Senegal,,1,FromExporter,721,Macao,430,French West Africa,294.98953,.17426386
1924,433->Portuguese Colonies,Portuguese Colonies,Senegal,,1,FromExporter,404,Guinea-Bissau (Portuguese Guinea),430,French West Africa,294.98953,.75139332
1924,433->Portuguese Colonies,Portuguese Colonies,Senegal,,1,FromExporter,402,Cape Verde,430,French West Africa,294.98953,12.768621
1924,433->Portuguese Colonies,Portuguese Colonies,Senegal,,1,FromExporter,752,Portuguese India,430,French West Africa,294.98953,25.970934
1924,433->Portuguese Colonies,Portuguese Colonies,Senegal,,1,FromExporter,541,Mozambique (Portuguese East Africa),430,French West Africa,294.98953,64.673676
1924,433->Portuguese Colonies,Portuguese Colonies,Senegal,,1,FromExporter,403,Sao Tome-Principe,430,French West Africa,294.98953,77.09549
1924,433->Portuguese Colonies,Portuguese Colonies,Senegal,,1,FromExporter,540,Angola,430,French West Africa,294.98953,113.40545
1924,438->Portuguese Colonies,Portuguese Colonies,Guinea (French Guinea) (Rivieres du Sud),,1,FromExporter,860,East Timor (Portuguese Timor),430,French West Africa,3618.2295,1.8362592
1924,438->Portuguese Colonies,Portuguese Colonies,Guinea (French Guinea) (Rivieres du Sud),,1,FromExporter,721,Macao,430,French West Africa,3618.2295,2.1374543
1924,438->Portuguese Colonies,Portuguese Colonies,Guinea (French Guinea) (Rivieres du Sud),,1,FromExporter,404,Guinea-Bissau (Portuguese Guinea),430,French West Africa,3618.2295,9.2163048
1924,438->Portuguese Colonies,Portuguese Colonies,Guinea (French Guinea) (Rivieres du Sud),,1,FromExporter,402,Cape Verde,430,French West Africa,3618.2295,156.61505
1924,438->Portuguese Colonies,Portuguese Colonies,Guinea (French Guinea) (Rivieres du Sud),,1,FromExporter,752,Portuguese India,430,French West Africa,3618.2295,318.54962
1924,438->Portuguese Colonies,Portuguese Colonies,Guinea (French Guinea) (Rivieres du Sud),,1,FromExporter,541,Mozambique (Portuguese East Africa),430,French West Africa,3618.2295,793.26276
1924,438->Portuguese Colonies,Portuguese Colonies,Guinea (French Guinea) (Rivieres du Sud),,1,FromExporter,403,Sao Tome-Principe,430,French West Africa,3618.2295,945.62396
1924,438->Portuguese Colonies,Portuguese Colonies,Guinea (French Guinea) (Rivieres du Sud),,1,FromExporter,540,Angola,430,French West Africa,3618.2295,1390.9882
1924,451->Portuguese Western Africa,Portuguese Western Africa,Sierra Leone,,1,FromExporter,404,Guinea-Bissau (Portuguese Guinea),451,Sierra Leone,5937,329.95688
1924,451->Portuguese Western Africa,Portuguese Western Africa,Sierra Leone,,1,FromExporter,402,Cape Verde,451,Sierra Leone,5937,5607.043
1924,511->Scandinavia,Scandinavia,Zanzibar,,1,FromExporter,375,Finland,511,Zanzibar,575.82953,80.915344
1924,511->Scandinavia,Scandinavia,Zanzibar,,1,FromExporter,385,Norway,511,Zanzibar,575.82953,154.07964
1924,511->Scandinavia,Scandinavia,Zanzibar,,1,FromExporter,390,Denmark,511,Zanzibar,575.82953,165.07521
1924,511->Scandinavia,Scandinavia,Zanzibar,,1,FromExporter,380,Sweden,511,Zanzibar,575.82953,175.75934
1924,512->Portuguese Colonies,Portuguese Colonies,Tanzania (Tanganyika),,1,FromExporter,860,East Timor (Portuguese Timor),200,United Kingdom,5405,2.7430491
1924,512->Portuguese Colonies,Portuguese Colonies,Tanzania (Tanganyika),,1,FromExporter,721,Macao,200,United Kingdom,5405,3.1929815
1924,512->Portuguese Colonies,Portuguese Colonies,Tanzania (Tanganyika),,1,FromExporter,404,Guinea-Bissau (Portuguese Guinea),200,United Kingdom,5405,13.767542
1924,512->Portuguese Colonies,Portuguese Colonies,Tanzania (Tanganyika),,1,FromExporter,402,Cape Verde,200,United Kingdom,5405,233.95543
1924,512->Portuguese Colonies,Portuguese Colonies,Tanzania (Tanganyika),,1,FromExporter,752,Portuguese India,200,United Kingdom,5405,475.85721
1924,512->Portuguese Colonies,Portuguese Colonies,Tanzania (Tanganyika),,1,FromExporter,541,Mozambique (Portuguese East Africa),200,United Kingdom,5405,1184.9954
1924,512->Portuguese Colonies,Portuguese Colonies,Tanzania (Tanganyika),,1,FromExporter,403,Sao Tome-Principe,200,United Kingdom,5405,1412.5962
1924,512->Portuguese Colonies,Portuguese Colonies,Tanzania (Tanganyika),,1,FromExporter,540,Angola,200,United Kingdom,5405,2077.8923
1924,52->British West Indies,British West Indies,Trinidad and Tobago,,1,FromExporter,1055,Windward Is.,52,Trinidad and Tobago,122816,7538.5234
1924,52->British West Indies,British West Indies,Trinidad and Tobago,,1,FromExporter,31,Bahamas,52,Trinidad and Tobago,122816,7639.7725
1924,52->British West Indies,British West Indies,Trinidad and Tobago,,1,FromExporter,1063,Leeward Is.,52,Trinidad and Tobago,122816,18190.271
1924,52->British West Indies,British West Indies,Trinidad and Tobago,,1,FromExporter,51,Jamaica,52,Trinidad and Tobago,122816,19810.109
1924,52->British West Indies,British West Indies,Trinidad and Tobago,,1,FromExporter,30,Bermuda,52,Trinidad and Tobago,122816,29425.809
1924,52->British West Indies,British West Indies,Trinidad and Tobago,,1,FromExporter,53,Barbados,52,Trinidad and Tobago,122816,40211.516
1924,53->French West Indies,French West Indies,Barbados,,1,FromExporter,66,Martinique,53,Barbados,81,16.163664
1924,53->French West Indies,French West Indies,Barbados,,1,FromExporter,65,Guadeloupe,53,Barbados,81,64.836334
1924,54->French West Indies,French West Indies,Dominica,,1,FromExporter,66,Martinique,1063,Leeward Is.,118,23.547066
1924,54->French West Indies,French West Indies,Dominica,,1,FromExporter,65,Guadeloupe,1063,Leeward Is.,118,94.452934
1924,560->Japan & Republic of China (Taiwan) (Formosa),Japan & Republic of China (Taiwan) (Formosa),South Africa,,1,FromExporter,713,Republic of China (Taiwan) (Formosa),560,South Africa,89409,23063.818
1924,560->Japan & Republic of China (Taiwan) (Formosa),Japan & Republic of China (Taiwan) (Formosa),South Africa,,1,FromExporter,740,Japan,560,South Africa,89409,66345.18
1924,560->Portuguese Western Africa,Portuguese Western Africa,South Africa,,1,FromExporter,404,Guinea-Bissau (Portuguese Guinea),560,South Africa,10252,569.76886
1924,560->Portuguese Western Africa,Portuguese Western Africa,South Africa,,1,FromExporter,402,Cape Verde,560,South Africa,10252,9682.2305
1924,59->French West Indies,French West Indies,Montserrat,,1,FromExporter,66,Martinique,1063,Leeward Is.,16,3.1928225
1924,59->French West Indies,French West Indies,Montserrat,,1,FromExporter,65,Guadeloupe,1063,Leeward Is.,16,12.807178
1924,60->French West Indies,French West Indies,St. Kitts-Nevis,,1,FromExporter,66,Martinique,1063,Leeward Is.,1533,305.91229
1924,60->French West Indies,French West Indies,St. Kitts-Nevis,,1,FromExporter,65,Guadeloupe,1063,Leeward Is.,1533,1227.0878
1924,615->British Mediterranean Sea,British Mediterranean Sea,Algeria (Regency of Algiers),,1,FromExporter,352,Cyprus,615,Algeria (Regency of Algiers),11944.478,1351.5834
1924,615->British Mediterranean Sea,British Mediterranean Sea,Algeria (Regency of Algiers),,1,FromExporter,338,Malta,615,Algeria (Regency of Algiers),11944.478,3990.4604
1924,615->British Mediterranean Sea,British Mediterranean Sea,Algeria (Regency of Algiers),,1,FromExporter,231,Gibraltar,615,Algeria (Regency of Algiers),11944.478,6602.4336
1924,615->British Western Africa,British Western Africa,Algeria (Regency of Algiers),,1,FromExporter,420,Gambia,615,Algeria (Regency of Algiers),343.30014,103.99768
1924,615->British Western Africa,British Western Africa,Algeria (Regency of Algiers),,1,FromExporter,452,Ghana (Gold Coast),615,Algeria (Regency of Algiers),343.30014,110.95805
1924,615->British Western Africa,British Western Africa,Algeria (Regency of Algiers),,1,FromExporter,475,Nigeria,615,Algeria (Regency of Algiers),343.30014,128.34441
1924,625->British Mediterranean Sea,British Mediterranean Sea,Sudan (Anglo-Egyptian Sudan) (Mahdist State),,1,FromExporter,352,Cyprus,625,Sudan (Anglo-Egyptian Sudan) (Mahdist State),6397.938,723.96191
1924,625->British Mediterranean Sea,British Mediterranean Sea,Sudan (Anglo-Egyptian Sudan) (Mahdist State),,1,FromExporter,338,Malta,625,Sudan (Anglo-Egyptian Sudan) (Mahdist State),6397.938,2137.4495
1924,625->British Mediterranean Sea,British Mediterranean Sea,Sudan (Anglo-Egyptian Sudan) (Mahdist State),,1,FromExporter,231,Gibraltar,625,Sudan (Anglo-Egyptian Sudan) (Mahdist State),6397.938,3536.5266
1924,625->Democratic Republic of the Congo (Zaire) (Kinshasa) (Belgian Congo) (Congo Free State) & Uganda,Democratic Republic of the Congo (Zaire) (Kinshasa) (Belgian Congo) (Congo Free State) & Uganda,Sudan (Anglo-Egyptian Sudan) (Mahdist State),,1,FromExporter,500,Uganda,625,Sudan (Anglo-Egyptian Sudan) (Mahdist State),323.71133,63.950359
1924,625->Democratic Republic of the Congo (Zaire) (Kinshasa) (Belgian Congo) (Congo Free State) & Uganda,Democratic Republic of the Congo (Zaire) (Kinshasa) (Belgian Congo) (Congo Free State) & Uganda,Sudan (Anglo-Egyptian Sudan) (Mahdist State),,1,FromExporter,490,Democratic Republic of the Congo (Zaire) (Kinshasa) (Belgian Congo) (Congo Free State),625,Sudan (Anglo-Egyptian Sudan) (Mahdist State),323.71133,259.76099
1924,651->Australasia,Australasia,Egypt Arab Republic (Egypt),,1,FromExporter,900,Australia,200,United Kingdom,0,0
1924,651->Australasia,Australasia,Egypt Arab Republic (Egypt),,1,FromExporter,911,Papua (British New Guinea),200,United Kingdom,0,0
1924,651->Australasia,Australasia,Egypt Arab Republic (Egypt),,1,FromExporter,920,New Zealand,200,United Kingdom,0,0
1924,651->British West Indies,British West Indies,Egypt Arab Republic (Egypt),,1,FromExporter,52,Trinidad and Tobago,200,United Kingdom,181.61682,3.8189926
1924,651->British West Indies,British West Indies,Egypt Arab Republic (Egypt),,1,FromExporter,1055,Windward Is.,200,United Kingdom,181.61682,10.913342
1924,651->British West Indies,British West Indies,Egypt Arab Republic (Egypt),,1,FromExporter,31,Bahamas,200,United Kingdom,181.61682,11.059918
1924,651->British West Indies,British West Indies,Egypt Arab Republic (Egypt),,1,FromExporter,1063,Leeward Is.,200,United Kingdom,181.61682,26.333624
1924,651->British West Indies,British West Indies,Egypt Arab Republic (Egypt),,1,FromExporter,51,Jamaica,200,United Kingdom,181.61682,28.678631
1924,651->British West Indies,British West Indies,Egypt Arab Republic (Egypt),,1,FromExporter,30,Bermuda,200,United Kingdom,181.61682,42.599049
1924,651->British West Indies,British West Indies,Egypt Arab Republic (Egypt),,1,FromExporter,53,Barbados,200,United Kingdom,181.61682,58.213264
1924,651->French West Indies,French West Indies,Egypt Arab Republic (Egypt),,1,FromExporter,66,Martinique,200,United Kingdom,1.0309278,.20572308
1924,651->French West Indies,French West Indies,Egypt Arab Republic (Egypt),,1,FromExporter,65,Guadeloupe,200,United Kingdom,1.0309278,.82520467
1924,651->Portuguese Africa,Portuguese Africa,Egypt Arab Republic (Egypt),,1,FromExporter,404,Guinea-Bissau (Portuguese Guinea),200,United Kingdom,689.69073,1.9286914
1924,651->Portuguese Africa,Portuguese Africa,Egypt Arab Republic (Egypt),,1,FromExporter,402,Cape Verde,200,United Kingdom,689.69073,32.774754
1924,651->Portuguese Africa,Portuguese Africa,Egypt Arab Republic (Egypt),,1,FromExporter,541,Mozambique (Portuguese East Africa),200,United Kingdom,689.69073,166.00569
1924,651->Portuguese Africa,Portuguese Africa,Egypt Arab Republic (Egypt),,1,FromExporter,403,Sao Tome-Principe,200,United Kingdom,689.69073,197.89024
1924,651->Portuguese Africa,Portuguese Africa,Egypt Arab Republic (Egypt),,1,FromExporter,540,Angola,200,United Kingdom,689.69073,291.0914
1924,66->Dutch Colonies (other),Dutch Colonies (other),Martinique,,1,FromExporter,115,Surinam (Dutch Guiana),66,Martinique,44.569828,.90877616
1924,66->Dutch Colonies (other),Dutch Colonies (other),Martinique,,1,FromExporter,68,Netherlands Antilles,66,Martinique,44.569828,1.1321971
1924,66->Dutch Colonies (other),Dutch Colonies (other),Martinique,,1,FromExporter,850,Indonesia (Dutch East Indies),66,Martinique,44.569828,42.528854
