year,CafFob,status,value,importerLabel,exporterLabel
1877,FromExporter,imputed zero,0,Aden,Algeria (Regency of Algiers)
1877,FromExporter,imputed zero,0,Aden,Argentina (La Plata)
1877,FromExporter,imputed zero,0,Aden,Bahamas
1877,FromExporter,imputed zero,0,Aden,Belgium
1877,FromExporter,imputed zero,0,Aden,Belize (British Honduras)
1877,FromExporter,imputed zero,0,Aden,Bermuda
1877,FromExporter,imputed zero,0,Aden,Canada (Province of Canada)
1877,FromExporter,imputed zero,0,Aden,Cape Colony (Cape of Good Hope)
1877,FromExporter,imputed zero,0,Aden,Chile
1877,FromExporter,imputed zero,0,Aden,Denmark
1877,FromExporter,imputed zero,0,Aden,Egypt Arab Republic (Egypt)
1877,FromExporter,imputed zero,0,Aden,Falkland Is.
1877,FromExporter,imputed zero,0,Aden,France
1877,FromExporter,imputed zero,0,Aden,French Guiana
1877,FromExporter,imputed zero,0,Aden,French India
1877,FromExporter,imputed zero,0,Aden,Ghana (Gold Coast)
1877,FromExporter,imputed zero,0,Aden,Greece
1877,FromExporter,imputed zero,0,Aden,Guadeloupe
1877,FromExporter,imputed zero,0,Aden,Guyana (British Guiana)
1877,FromExporter,ok,325207,Aden,India
1877,FromExporter,imputed zero,0,Aden,Italy
1877,FromExporter,imputed zero,0,Aden,Jamaica
1877,FromExporter,imputed zero,0,Aden,Japan
1877,FromExporter,imputed zero,0,Aden,Leeward Is.
1877,FromExporter,imputed zero,0,Aden,Malta
1877,FromExporter,imputed zero,0,Aden,Martinique
1877,FromExporter,imputed zero,0,Aden,Mauritius
1877,FromExporter,imputed zero,0,Aden,Natal
1877,FromExporter,imputed zero,0,Aden,Netherlands
1877,FromExporter,imputed zero,0,Aden,New South Wales
1877,FromExporter,imputed zero,0,Aden,New Zealand
1877,FromExporter,imputed zero,0,Aden,Newfoundland and Labrador (Newfoundland)
1877,FromExporter,imputed zero,0,Aden,Norway
1877,FromExporter,ok thanks to gravity,1.7885929,Aden,People's Republic of China (China)
1877,FromExporter,imputed zero,0,Aden,Peru
1877,FromExporter,imputed zero,0,Aden,Philippines
1877,FromExporter,imputed zero,0,Aden,Portugal
1877,FromExporter,imputed zero,0,Aden,Queensland
1877,FromExporter,imputed zero,0,Aden,Reunion (Bourbon I.)
1877,FromExporter,imputed zero,0,Aden,Russia (USSR)
1877,FromExporter,imputed zero,0,Aden,Senegal
1877,FromExporter,imputed zero,0,Aden,Sierra Leone
1877,FromExporter,imputed zero,0,Aden,South Australia
1877,FromExporter,imputed zero,0,Aden,Spain
1877,FromExporter,ok,6.2505579,Aden,Sri Lanka (Ceylon)
1877,FromExporter,imputed zero,0,Aden,St. Helena
1877,FromExporter,imputed zero,0,Aden,St. Pierre and Miquelon
1877,FromExporter,imputed zero,0,Aden,Straits Settlements
1877,FromExporter,imputed zero,0,Aden,Sweden
1877,FromExporter,imputed zero,0,Aden,Tasmania
1877,FromExporter,imputed zero,0,Aden,Trinidad
1877,FromExporter,imputed zero,0,Aden,Turkey (Ottoman Empire)
1877,FromExporter,ok,137324,Aden,United Kingdom
1877,FromExporter,imputed zero,0,Aden,United States of America
1877,FromExporter,imputed zero,0,Aden,Victoria
1877,FromExporter,imputed zero,0,Aden,Western Australia
1877,FromExporter,imputed zero,0,Aden,Windward Is.
1877,FromExporter,imputed zero,0,Aden Protectorate,Algeria (Regency of Algiers)
1877,FromExporter,imputed zero,0,Aden Protectorate,Argentina (La Plata)
1877,FromExporter,imputed zero,0,Aden Protectorate,Bahamas
1877,FromExporter,imputed zero,0,Aden Protectorate,Belgium
1877,FromExporter,imputed zero,0,Aden Protectorate,Belize (British Honduras)
1877,FromExporter,imputed zero,0,Aden Protectorate,Bermuda
1877,FromExporter,imputed zero,0,Aden Protectorate,Canada (Province of Canada)
1877,FromExporter,imputed zero,0,Aden Protectorate,Cape Colony (Cape of Good Hope)
1877,FromExporter,imputed zero,0,Aden Protectorate,Chile
1877,FromExporter,imputed zero,0,Aden Protectorate,Denmark
1877,FromExporter,imputed zero,0,Aden Protectorate,Egypt Arab Republic (Egypt)
1877,FromExporter,imputed zero,0,Aden Protectorate,Falkland Is.
1877,FromExporter,imputed zero,0,Aden Protectorate,France
1877,FromExporter,imputed zero,0,Aden Protectorate,French Guiana
1877,FromExporter,imputed zero,0,Aden Protectorate,French India
1877,FromExporter,imputed zero,0,Aden Protectorate,Ghana (Gold Coast)
1877,FromExporter,imputed zero,0,Aden Protectorate,Greece
1877,FromExporter,imputed zero,0,Aden Protectorate,Guadeloupe
1877,FromExporter,imputed zero,0,Aden Protectorate,Guyana (British Guiana)
1877,FromExporter,unknown despite gravity,,Aden Protectorate,India
1877,FromExporter,imputed zero,0,Aden Protectorate,Italy
1877,FromExporter,imputed zero,0,Aden Protectorate,Jamaica
1877,FromExporter,imputed zero,0,Aden Protectorate,Japan
1877,FromExporter,imputed zero,0,Aden Protectorate,Leeward Is.
1877,FromExporter,imputed zero,0,Aden Protectorate,Malta
1877,FromExporter,imputed zero,0,Aden Protectorate,Martinique
1877,FromExporter,imputed zero,0,Aden Protectorate,Mauritius
1877,FromExporter,imputed zero,0,Aden Protectorate,Natal
1877,FromExporter,imputed zero,0,Aden Protectorate,Netherlands
1877,FromExporter,imputed zero,0,Aden Protectorate,New South Wales
1877,FromExporter,imputed zero,0,Aden Protectorate,New Zealand
1877,FromExporter,imputed zero,0,Aden Protectorate,Newfoundland and Labrador (Newfoundland)
1877,FromExporter,imputed zero,0,Aden Protectorate,Norway
1877,FromExporter,imputed zero,0,Aden Protectorate,People's Republic of China (China)
1877,FromExporter,imputed zero,0,Aden Protectorate,Peru
1877,FromExporter,imputed zero,0,Aden Protectorate,Philippines
