year,id,importerLabel,exporterLabel,reportedByIX,CafFob,newimporterId,newimporterLabel,newexporterId,newexporterLabel,valueToSplit,pred_trade,totreat_flows,treated_flows
1892,1063->British Northern America,British Northern America,Leeward Is.,X,FromExporter,21,Newfoundland and Labrador (Newfoundland),1063,Leeward Is.,49739,12455.356,416,69
1892,1063->British Northern America,British Northern America,Leeward Is.,X,FromExporter,20,Canada (Province of Canada),1063,Leeward Is.,49739,37283.645,416,69
1892,110->French West Indies,French West Indies,Guyana (British Guiana),X,FromExporter,65,Guadeloupe,110,Guyana (British Guiana),18652,3769.1301,416,69
1892,110->French West Indies,French West Indies,Guyana (British Guiana),X,FromExporter,66,Martinique,110,Guyana (British Guiana),18652,14882.87,416,69
1892,160->Norway & Sweden,Norway & Sweden,Argentina (La Plata),X,FromExporter,385,Norway,160,Argentina (La Plata),14938.336,6015.5645,416,69
1892,160->Norway & Sweden,Norway & Sweden,Argentina (La Plata),X,FromExporter,380,Sweden,160,Argentina (La Plata),14938.336,8922.7715,416,69
1892,165->India & Japan & People's Republic of China (China),India & Japan & People's Republic of China (China),Uruguay,X,FromExporter,740,Japan,165,Uruguay,290.05435,52.265491,416,69
1892,165->India & Japan & People's Republic of China (China),India & Japan & People's Republic of China (China),Uruguay,X,FromExporter,710,People's Republic of China (China),165,Uruguay,290.05435,98.054024,416,69
1892,165->India & Japan & People's Republic of China (China),India & Japan & People's Republic of China (China),Uruguay,X,FromExporter,750,India,165,Uruguay,290.05435,139.73485,416,69
1892,165->Norway & Sweden,Norway & Sweden,Uruguay,X,FromExporter,385,Norway,165,Uruguay,42.971016,17.304131,416,69
1892,165->Norway & Sweden,Norway & Sweden,Uruguay,X,FromExporter,380,Sweden,165,Uruguay,42.971016,25.666883,416,69
1892,2->Australia & New Zealand,Australia & New Zealand,United States of America,X,FromExporter,902,Western Australia,2,United States of America,2306117.5,44112.098,416,69
1892,2->Australia & New Zealand,Australia & New Zealand,United States of America,X,FromExporter,906,Tasmania,2,United States of America,2306117.5,46185.855,416,69
1892,2->Australia & New Zealand,Australia & New Zealand,United States of America,X,FromExporter,920,New Zealand,2,United States of America,2306117.5,68581.328,416,69
1892,2->Australia & New Zealand,Australia & New Zealand,United States of America,X,FromExporter,905,Queensland,2,United States of America,2306117.5,216296.06,416,69
1892,2->Australia & New Zealand,Australia & New Zealand,United States of America,X,FromExporter,903,South Australia,2,United States of America,2306117.5,250612.66,416,69
1892,2->Australia & New Zealand,Australia & New Zealand,United States of America,X,FromExporter,904,Victoria,2,United States of America,2306117.5,771513.94,416,69
1892,2->Australia & New Zealand,Australia & New Zealand,United States of America,X,FromExporter,901,New South Wales,2,United States of America,2306117.5,908815.56,416,69
1892,2->French West Indies,French West Indies,United States of America,X,FromExporter,65,Guadeloupe,2,United States of America,399935,80817.445,416,69
1892,2->French West Indies,French West Indies,United States of America,X,FromExporter,66,Martinique,2,United States of America,399935,319117.53,416,69
1892,2->Norway & Sweden,Norway & Sweden,United States of America,X,FromExporter,385,Norway,2,United States of America,1349011,543237.38,416,69
1892,2->Norway & Sweden,Norway & Sweden,United States of America,X,FromExporter,380,Sweden,2,United States of America,1349011,805773.63,416,69
1892,2->Portuguese Africa,Portuguese Africa,United States of America,X,FromExporter,404,Guinea-Bissau (Portuguese Guinea),2,United States of America,14228.183,31.551941,416,69
1892,2->Portuguese Africa,Portuguese Africa,United States of America,X,FromExporter,402,Cape Verde,2,United States of America,14228.183,781.63623,416,69
1892,2->Portuguese Africa,Portuguese Africa,United States of America,X,FromExporter,541,Mozambique (Portuguese East Africa),2,United States of America,14228.183,822.44604,416,69
1892,2->Portuguese Africa,Portuguese Africa,United States of America,X,FromExporter,403,Sao Tome-Principe,2,United States of America,14228.183,2016.5453,416,69
1892,2->Portuguese Africa,Portuguese Africa,United States of America,X,FromExporter,540,Angola,2,United States of America,14228.183,10576.004,416,69
1892,20->French West Indies,French West Indies,Canada (Province of Canada),X,FromExporter,65,Guadeloupe,20,Canada (Province of Canada),26566.014,5368.3662,416,69
1892,20->French West Indies,French West Indies,Canada (Province of Canada),X,FromExporter,66,Martinique,20,Canada (Province of Canada),26566.014,21197.648,416,69
1892,20->Norway & Sweden,Norway & Sweden,Canada (Province of Canada),X,FromExporter,385,Norway,20,Canada (Province of Canada),53073.121,21372.178,416,69
1892,20->Norway & Sweden,Norway & Sweden,Canada (Province of Canada),X,FromExporter,380,Sweden,20,Canada (Province of Canada),53073.121,31700.941,416,69
1892,200->Borneo,Borneo,United Kingdom,X,FromExporter,835,Brunei,200,United Kingdom,3299,27.508669,416,69
1892,200->Borneo,Borneo,United Kingdom,X,FromExporter,824,Sarawak,200,United Kingdom,3299,3271.4915,416,69
1892,200->Denmark & Greenland & Iceland,Denmark & Greenland & Iceland,United Kingdom,X,FromExporter,10,Greenland,200,United Kingdom,2622435,11842.355,416,69
1892,200->Denmark & Greenland & Iceland,Denmark & Greenland & Iceland,United Kingdom,X,FromExporter,395,Iceland,200,United Kingdom,2622435,780023,416,69
