year,CafFob,status,value,importerLabel,exporterLabel
1837,"FromExporter","imputed zero",0,"Abdelkader Emirate","Austria-Hungary (Austrian Empire)"
1837,"FromExporter","imputed zero",0,"Abdelkader Emirate","Bahamas"
1837,"FromExporter","imputed zero",0,"Abdelkader Emirate","Belgium"
1837,"FromExporter","imputed zero",0,"Abdelkader Emirate","Bermuda"
1837,"FromExporter","imputed zero",0,"Abdelkader Emirate","Bolivia-Peru Confederation"
1837,"FromExporter","unknown despite gravity",,"Abdelkader Emirate","Brazil"
1837,"FromExporter","imputed zero",0,"Abdelkader Emirate","Bremen"
1837,"FromExporter","imputed zero",0,"Abdelkader Emirate","Cape Colony (Cape of Good Hope)"
1837,"FromExporter","imputed zero",0,"Abdelkader Emirate","Cuba"
1837,"FromExporter","imputed zero",0,"Abdelkader Emirate","Egypt Arab Republic (Egypt)"
1837,"FromExporter","unknown despite gravity",,"Abdelkader Emirate","France"
1837,"FromExporter","imputed zero",0,"Abdelkader Emirate","Greece"
1837,"FromExporter","imputed zero",0,"Abdelkader Emirate","Hamburg"
1837,"FromExporter","imputed zero",0,"Abdelkader Emirate","India"
1837,"FromExporter","imputed zero",0,"Abdelkader Emirate","Indonesia (Dutch East Indies)"
1837,"FromExporter","imputed zero",0,"Abdelkader Emirate","Ionian Is."
1837,"FromExporter","imputed zero",0,"Abdelkader Emirate","Kingdom of Sardinia"
1837,"FromExporter","imputed zero",0,"Abdelkader Emirate","Morocco"
1837,"FromExporter","imputed zero",0,"Abdelkader Emirate","Netherlands"
1837,"FromExporter","imputed zero",0,"Abdelkader Emirate","New South Wales"
1837,"FromExporter","imputed zero",0,"Abdelkader Emirate","Papal States"
1837,"FromExporter","imputed zero",0,"Abdelkader Emirate","Portugal"
1837,"FromExporter","imputed zero",0,"Abdelkader Emirate","Prussia"
1837,"FromExporter","imputed zero",0,"Abdelkader Emirate","Russia (USSR)"
1837,"FromExporter","imputed zero",0,"Abdelkader Emirate","Sierra Leone"
1837,"FromExporter","imputed zero",0,"Abdelkader Emirate","Spain"
1837,"FromExporter","imputed zero",0,"Abdelkader Emirate","Sweden"
1837,"FromExporter","imputed zero",0,"Abdelkader Emirate","Syria"
1837,"FromExporter","imputed zero",0,"Abdelkader Emirate","Tunisia (Regency of Tunis)"
1837,"FromExporter","imputed zero",0,"Abdelkader Emirate","Turkey (Ottoman Empire)"
1837,"FromExporter","imputed zero",0,"Abdelkader Emirate","Tuscany"
1837,"FromExporter","unknown despite gravity",,"Abdelkader Emirate","Two Sicilies"
1837,"FromExporter","imputed zero",0,"Abdelkader Emirate","United Kingdom"
1837,"FromExporter","unknown despite gravity",,"Abdelkader Emirate","United States of America"
1837,"FromExporter","imputed zero",0,"Abdelkader Emirate","Uruguay"
1837,"FromExporter","imputed zero",0,"Abdelkader Emirate","Venezuela"
1837,"FromExporter","imputed zero",0,"Abdelkader Emirate","Windward Is."
1837,"FromExporter","imputed zero",0,"Abuja (Suleja)","Austria-Hungary (Austrian Empire)"
1837,"FromExporter","imputed zero",0,"Abuja (Suleja)","Bahamas"
1837,"FromExporter","imputed zero",0,"Abuja (Suleja)","Belgium"
1837,"FromExporter","imputed zero",0,"Abuja (Suleja)","Bermuda"
1837,"FromExporter","imputed zero",0,"Abuja (Suleja)","Bolivia-Peru Confederation"
1837,"FromExporter","unknown despite gravity",,"Abuja (Suleja)","Brazil"
1837,"FromExporter","imputed zero",0,"Abuja (Suleja)","Bremen"
1837,"FromExporter","imputed zero",0,"Abuja (Suleja)","Cape Colony (Cape of Good Hope)"
1837,"FromExporter","imputed zero",0,"Abuja (Suleja)","Cuba"
1837,"FromExporter","imputed zero",0,"Abuja (Suleja)","Egypt Arab Republic (Egypt)"
1837,"FromExporter","unknown despite gravity",,"Abuja (Suleja)","France"
1837,"FromExporter","imputed zero",0,"Abuja (Suleja)","Greece"
1837,"FromExporter","imputed zero",0,"Abuja (Suleja)","Hamburg"
1837,"FromExporter","imputed zero",0,"Abuja (Suleja)","India"
1837,"FromExporter","imputed zero",0,"Abuja (Suleja)","Indonesia (Dutch East Indies)"
1837,"FromExporter","imputed zero",0,"Abuja (Suleja)","Ionian Is."
1837,"FromExporter","imputed zero",0,"Abuja (Suleja)","Kingdom of Sardinia"
1837,"FromExporter","imputed zero",0,"Abuja (Suleja)","Morocco"
1837,"FromExporter","imputed zero",0,"Abuja (Suleja)","Netherlands"
1837,"FromExporter","imputed zero",0,"Abuja (Suleja)","New South Wales"
1837,"FromExporter","imputed zero",0,"Abuja (Suleja)","Papal States"
1837,"FromExporter","imputed zero",0,"Abuja (Suleja)","Portugal"
1837,"FromExporter","imputed zero",0,"Abuja (Suleja)","Prussia"
1837,"FromExporter","imputed zero",0,"Abuja (Suleja)","Russia (USSR)"
1837,"FromExporter","imputed zero",0,"Abuja (Suleja)","Sierra Leone"
1837,"FromExporter","imputed zero",0,"Abuja (Suleja)","Spain"
1837,"FromExporter","imputed zero",0,"Abuja (Suleja)","Sweden"
1837,"FromExporter","imputed zero",0,"Abuja (Suleja)","Syria"
1837,"FromExporter","imputed zero",0,"Abuja (Suleja)","Tunisia (Regency of Tunis)"
