year,id,importerLabel,exporterLabel,reportedByIX,CafFob,newimporterId,newimporterLabel,newexporterId,newexporterLabel,valueToSplit,pred_trade,totreat_flows,treated_flows
1937,100<-Belgium & Luxemburg,Colombia (New Granada) (Gran Colombia),Belgium & Luxemburg,I,FromImporter,100,Colombia (New Granada) (Gran Colombia),212,Luxemburg,485025.72,18929.348,934,292
1937,100<-Belgium & Luxemburg,Colombia (New Granada) (Gran Colombia),Belgium & Luxemburg,I,FromImporter,100,Colombia (New Granada) (Gran Colombia),211,Belgium,485025.72,466096.38,934,292
1937,1032<-British Colonies (other),Turks and Caicos Is.,British Colonies (other),I,FromImporter,1032,Turks and Caicos Is.,4050,St. Helena,5538,.28514928,934,292
1937,1032<-British Colonies (other),Turks and Caicos Is.,British Colonies (other),I,FromImporter,1032,Turks and Caicos Is.,570,Lesotho (Basutoland),5538,.35739189,934,292
1937,1032<-British Colonies (other),Turks and Caicos Is.,British Colonies (other),I,FromImporter,1032,Turks and Caicos Is.,231,Gibraltar,5538,.53142381,934,292
1937,1032<-British Colonies (other),Turks and Caicos Is.,British Colonies (other),I,FromImporter,1032,Turks and Caicos Is.,30,Bermuda,5538,.57336235,934,292
1937,1032<-British Colonies (other),Turks and Caicos Is.,British Colonies (other),I,FromImporter,1032,Turks and Caicos Is.,935,Vanuatu (New Hebrides),5538,.7557199,934,292
1937,1032<-British Colonies (other),Turks and Caicos Is.,British Colonies (other),I,FromImporter,1032,Turks and Caicos Is.,420,Gambia,5538,.90143305,934,292
1937,1032<-British Colonies (other),Turks and Caicos Is.,British Colonies (other),I,FromImporter,1032,Turks and Caicos Is.,1163,Falkland Is.,5538,1.1828189,934,292
1937,1032<-British Colonies (other),Turks and Caicos Is.,British Colonies (other),I,FromImporter,1032,Turks and Caicos Is.,338,Malta,5538,1.2479738,934,292
1937,1032<-British Colonies (other),Turks and Caicos Is.,British Colonies (other),I,FromImporter,1032,Turks and Caicos Is.,1063,Leeward Is.,5538,1.2544019,934,292
1937,1032<-British Colonies (other),Turks and Caicos Is.,British Colonies (other),I,FromImporter,1032,Turks and Caicos Is.,590,Mauritius,5538,1.8727719,934,292
1937,1032<-British Colonies (other),Turks and Caicos Is.,British Colonies (other),I,FromImporter,1032,Turks and Caicos Is.,1055,Windward Is.,5538,2.2912645,934,292
1937,1032<-British Colonies (other),Turks and Caicos Is.,British Colonies (other),I,FromImporter,1032,Turks and Caicos Is.,9620,Pitcairn Is.,5538,2.6091695,934,292
1937,1032<-British Colonies (other),Turks and Caicos Is.,British Colonies (other),I,FromImporter,1032,Turks and Caicos Is.,31,Bahamas,5538,3.2156065,934,292
1937,1032<-British Colonies (other),Turks and Caicos Is.,British Colonies (other),I,FromImporter,1032,Turks and Caicos Is.,80,Belize (British Honduras),5538,3.3714206,934,292
1937,1032<-British Colonies (other),Turks and Caicos Is.,British Colonies (other),I,FromImporter,1032,Turks and Caicos Is.,591,Seychelles,5538,3.7631664,934,292
1937,1032<-British Colonies (other),Turks and Caicos Is.,British Colonies (other),I,FromImporter,1032,Turks and Caicos Is.,53,Barbados,5538,4.5362792,934,292
1937,1032<-British Colonies (other),Turks and Caicos Is.,British Colonies (other),I,FromImporter,1032,Turks and Caicos Is.,352,Cyprus,5538,7.5814857,934,292
1937,1032<-British Colonies (other),Turks and Caicos Is.,British Colonies (other),I,FromImporter,1032,Turks and Caicos Is.,110,Guyana (British Guiana),5538,10.054431,934,292
1937,1032<-British Colonies (other),Turks and Caicos Is.,British Colonies (other),I,FromImporter,1032,Turks and Caicos Is.,681,Aden,5538,10.167754,934,292
1937,1032<-British Colonies (other),Turks and Caicos Is.,British Colonies (other),I,FromImporter,1032,Turks and Caicos Is.,821,Federated Malay States,5538,15.014316,934,292
1937,1032<-British Colonies (other),Turks and Caicos Is.,British Colonies (other),I,FromImporter,1032,Turks and Caicos Is.,51,Jamaica,5538,16.170851,934,292
1937,1032<-British Colonies (other),Turks and Caicos Is.,British Colonies (other),I,FromImporter,1032,Turks and Caicos Is.,452,Ghana (Gold Coast),5538,26.416525,934,292
1937,1032<-British Colonies (other),Turks and Caicos Is.,British Colonies (other),I,FromImporter,1032,Turks and Caicos Is.,950,Fiji,5538,30.080954,934,292
1937,1032<-British Colonies (other),Turks and Caicos Is.,British Colonies (other),I,FromImporter,1032,Turks and Caicos Is.,21,Newfoundland and Labrador (Newfoundland),5538,34.419041,934,292
1937,1032<-British Colonies (other),Turks and Caicos Is.,British Colonies (other),I,FromImporter,1032,Turks and Caicos Is.,945,Gilbert and Ellice Is.,5538,37.967319,934,292
1937,1032<-British Colonies (other),Turks and Caicos Is.,British Colonies (other),I,FromImporter,1032,Turks and Caicos Is.,475,Nigeria,5538,45.968506,934,292
1937,1032<-British Colonies (other),Turks and Caicos Is.,British Colonies (other),I,FromImporter,1032,Turks and Caicos Is.,501,Kenya (British East Africa Protectorate),5538,47.62056,934,292
1937,1032<-British Colonies (other),Turks and Caicos Is.,British Colonies (other),I,FromImporter,1032,Turks and Caicos Is.,552,Zimbabwe (Rhodesia) (Southern Rhodesia),5538,51.739487,934,292
1937,1032<-British Colonies (other),Turks and Caicos Is.,British Colonies (other),I,FromImporter,1032,Turks and Caicos Is.,52,Trinidad and Tobago,5538,54.327976,934,292
1937,1032<-British Colonies (other),Turks and Caicos Is.,British Colonies (other),I,FromImporter,1032,Turks and Caicos Is.,720,Hong Kong,5538,247.99898,934,292
1937,1032<-British Colonies (other),Turks and Caicos Is.,British Colonies (other),I,FromImporter,1032,Turks and Caicos Is.,780,Sri Lanka (Ceylon),5538,298.63394,934,292
1937,1032<-British Colonies (other),Turks and Caicos Is.,British Colonies (other),I,FromImporter,1032,Turks and Caicos Is.,827,Straits Settlements,5538,344.72495,934,292
1937,1032<-British Colonies (other),Turks and Caicos Is.,British Colonies (other),I,FromImporter,1032,Turks and Caicos Is.,775,Myanmar (Burma),5538,475.46585,934,292
1937,1032<-British Colonies (other),Turks and Caicos Is.,British Colonies (other),I,FromImporter,1032,Turks and Caicos Is.,750,India,5538,3754.8975,934,292
1937,1033<-British Colonies (other),Cayman Is.,British Colonies (other),I,FromImporter,1033,Cayman Is.,4050,St. Helena,1983,.10240284,934,292
1937,1033<-British Colonies (other),Cayman Is.,British Colonies (other),I,FromImporter,1033,Cayman Is.,570,Lesotho (Basutoland),1983,.12834662,934,292
1937,1033<-British Colonies (other),Cayman Is.,British Colonies (other),I,FromImporter,1033,Cayman Is.,231,Gibraltar,1983,.19084498,934,292
1937,1033<-British Colonies (other),Cayman Is.,British Colonies (other),I,FromImporter,1033,Cayman Is.,30,Bermuda,1983,.20590594,934,292
1937,1033<-British Colonies (other),Cayman Is.,British Colonies (other),I,FromImporter,1033,Cayman Is.,935,Vanuatu (New Hebrides),1983,.27139422,934,292
