year,id,importerLabel,exporterLabel,reportedByIX,CafFob,newimporterId,newimporterLabel,newexporterId,newexporterLabel,valueToSplit,pred_trade,totreat_flows,treated_flows
1846,101->Hanse Towns,Hanse Towns,Venezuela,X,FromExporter,276,Lübeck,101,Venezuela,150216.77,1707.6316,234,27
1846,101->Hanse Towns,Hanse Towns,Venezuela,X,FromExporter,246,Bremen,101,Venezuela,150216.77,20840.76,234,27
1846,101->Hanse Towns,Hanse Towns,Venezuela,X,FromExporter,248,Hamburg,101,Venezuela,150216.77,127668.38,234,27
1846,140->380|385,,Brazil,X,FromExporter,385,Norway,140,Brazil,208061.56,93798.18,234,27
1846,140->380|385,,Brazil,X,FromExporter,380,Sweden,140,Brazil,208061.56,114263.38,234,27
1846,2->French West Indies,French West Indies,United States of America,X,FromExporter,66,Martinique,2,United States of America,128540.35,57000.645,234,27
1846,2->French West Indies,French West Indies,United States of America,X,FromExporter,65,Guadeloupe,2,United States of America,128540.35,71539.711,234,27
1846,2->Hanse Towns,Hanse Towns,United States of America,X,FromExporter,276,Lübeck,2,United States of America,833554.81,9475.6709,234,27
1846,2->Hanse Towns,Hanse Towns,United States of America,X,FromExporter,246,Bremen,2,United States of America,833554.81,115645.65,234,27
1846,2->Hanse Towns,Hanse Towns,United States of America,X,FromExporter,248,Hamburg,2,United States of America,833554.81,708433.5,234,27
1846,2->Norway & Sweden,Norway & Sweden,United States of America,X,FromExporter,385,Norway,2,United States of America,75444.922,34012.027,234,27
1846,2->Norway & Sweden,Norway & Sweden,United States of America,X,FromExporter,380,Sweden,2,United States of America,75444.922,41432.891,234,27
1846,200->Hanse Towns,Hanse Towns,United Kingdom,X,FromExporter,276,Lübeck,200,United Kingdom,6326210,71914.984,234,27
1846,200->Hanse Towns,Hanse Towns,United Kingdom,X,FromExporter,246,Bremen,200,United Kingdom,6326210,877685.13,234,27
1846,200->Hanse Towns,Hanse Towns,United Kingdom,X,FromExporter,248,Hamburg,200,United Kingdom,6326210,5376610,234,27
1846,211->Cuba & Puerto Rico,Cuba & Puerto Rico,Belgium,X,FromExporter,6,Puerto Rico,211,Belgium,26434.461,3843.8928,234,27
1846,211->Cuba & Puerto Rico,Cuba & Puerto Rico,Belgium,X,FromExporter,40,Cuba,211,Belgium,26434.461,22590.568,234,27
1846,211->Greece & Ionian Is.,Greece & Ionian Is.,Belgium,X,FromExporter,3349,Ionian Is.,211,Belgium,495.17001,167.46687,234,27
1846,211->Greece & Ionian Is.,Greece & Ionian Is.,Belgium,X,FromExporter,350,Greece,211,Belgium,495.17001,327.70316,234,27
1846,211->Hanover & Oldenburg,Hanover & Oldenburg,Belgium,X,FromExporter,257,Oldenburg,211,Belgium,22625.461,6079.4004,234,27
1846,211->Hanover & Oldenburg,Hanover & Oldenburg,Belgium,X,FromExporter,240,Hanover,211,Belgium,22625.461,16546.061,234,27
1846,211->Hanse Towns,Hanse Towns,Belgium,X,FromExporter,276,Lübeck,211,Belgium,168433.98,1914.7211,234,27
1846,211->Hanse Towns,Hanse Towns,Belgium,X,FromExporter,246,Bremen,211,Belgium,168433.98,23368.18,234,27
1846,211->Hanse Towns,Hanse Towns,Belgium,X,FromExporter,248,Hamburg,211,Belgium,168433.98,143151.09,234,27
1846,211->India & People's Republic of China (China) & Singapore,India & People's Republic of China (China) & Singapore,Belgium,X,FromExporter,750,India,211,Belgium,3961.3601,665.60394,234,27
1846,211->India & People's Republic of China (China) & Singapore,India & People's Republic of China (China) & Singapore,Belgium,X,FromExporter,710,People's Republic of China (China),211,Belgium,3961.3601,3295.7563,234,27
1846,211->Norway & Sweden,Norway & Sweden,Belgium,X,FromExporter,385,Norway,211,Belgium,39194.609,17669.688,234,27
1846,211->Norway & Sweden,Norway & Sweden,Belgium,X,FromExporter,380,Sweden,211,Belgium,39194.609,21524.92,234,27
1846,220->Cape Colony (Cape of Good Hope) & Mauritius,Cape Colony (Cape of Good Hope) & Mauritius,France,X,FromExporter,561,Cape Colony (Cape of Good Hope),220,France,214818.58,61139.992,234,27
1846,220->Cape Colony (Cape of Good Hope) & Mauritius,Cape Colony (Cape of Good Hope) & Mauritius,France,X,FromExporter,590,Mauritius,220,France,214818.58,153678.59,234,27
1846,220->Hanse Towns,Hanse Towns,France,X,FromExporter,276,Lübeck,220,France,742100.56,8436.0391,234,27
1846,220->Hanse Towns,Hanse Towns,France,X,FromExporter,246,Bremen,220,France,742100.56,102957.48,234,27
1846,220->Hanse Towns,Hanse Towns,France,X,FromExporter,248,Hamburg,220,France,742100.56,630707.06,234,27
1846,220->Spanish America,Spanish America,France,X,FromExporter,6,Puerto Rico,220,France,355427.09,51683.434,234,27
1846,220->Spanish America,Spanish America,France,X,FromExporter,40,Cuba,220,France,355427.09,303743.66,234,27
1846,300->200|2249|231|338,,Austria-Hungary (Austrian Empire),X,FromExporter,2249,Heligoland,300,Austria-Hungary (Austrian Empire),705581.38,7.5826526,234,27
1846,300->200|2249|231|338,,Austria-Hungary (Austrian Empire),X,FromExporter,338,Malta,300,Austria-Hungary (Austrian Empire),705581.38,647.14655,234,27
1846,300->200|2249|231|338,,Austria-Hungary (Austrian Empire),X,FromExporter,231,Gibraltar,300,Austria-Hungary (Austrian Empire),705581.38,10598.021,234,27
1846,300->200|2249|231|338,,Austria-Hungary (Austrian Empire),X,FromExporter,200,United Kingdom,300,Austria-Hungary (Austrian Empire),705581.38,694328.63,234,27
1846,300->240|246|248|276,,Austria-Hungary (Austrian Empire),X,FromExporter,276,Lübeck,300,Austria-Hungary (Austrian Empire),65109.559,683.95441,234,27
1846,300->240|246|248|276,,Austria-Hungary (Austrian Empire),X,FromExporter,240,Hanover,300,Austria-Hungary (Austrian Empire),65109.559,4943.5249,234,27
1846,300->240|246|248|276,,Austria-Hungary (Austrian Empire),X,FromExporter,246,Bremen,300,Austria-Hungary (Austrian Empire),65109.559,8347.3086,234,27
1846,300->240|246|248|276,,Austria-Hungary (Austrian Empire),X,FromExporter,248,Hamburg,300,Austria-Hungary (Austrian Empire),65109.559,51134.77,234,27
1846,300->246|248|276,,Austria-Hungary (Austrian Empire),X,FromExporter,276,Lübeck,300,Austria-Hungary (Austrian Empire),7460.0635,84.804382,234,27
