year,CafFob,status,value,importerLabel,exporterLabel
1886,FromExporter,imputed zero,0,Abuja (Suleja),Algeria (Regency of Algiers)
1886,FromExporter,imputed zero,0,Abuja (Suleja),Argentina (La Plata)
1886,FromExporter,imputed zero,0,Abuja (Suleja),Austria-Hungary (Austrian Empire)
1886,FromExporter,imputed zero,0,Abuja (Suleja),Bahamas
1886,FromExporter,imputed zero,0,Abuja (Suleja),Barbados
1886,FromExporter,imputed zero,0,Abuja (Suleja),Belgium
1886,FromExporter,imputed zero,0,Abuja (Suleja),Belize (British Honduras)
1886,FromExporter,imputed zero,0,Abuja (Suleja),Bermuda
1886,FromExporter,imputed zero,0,Abuja (Suleja),Bulgaria
1886,FromExporter,imputed zero,0,Abuja (Suleja),Canada (Province of Canada)
1886,FromExporter,imputed zero,0,Abuja (Suleja),Cape Colony (Cape of Good Hope)
1886,FromExporter,imputed zero,0,Abuja (Suleja),Chile
1886,FromExporter,imputed zero,0,Abuja (Suleja),Cochin China
1886,FromExporter,imputed zero,0,Abuja (Suleja),Costa Rica
1886,FromExporter,imputed zero,0,Abuja (Suleja),Denmark
1886,FromExporter,imputed zero,0,Abuja (Suleja),Egypt Arab Republic (Egypt)
1886,FromExporter,imputed zero,0,Abuja (Suleja),Falkland Is.
1886,FromExporter,unknown despite gravity,,Abuja (Suleja),France
1886,FromExporter,imputed zero,0,Abuja (Suleja),French Guiana
1886,FromExporter,imputed zero,0,Abuja (Suleja),French India
1886,FromExporter,imputed zero,0,Abuja (Suleja),French Polynesia
1886,FromExporter,unknown despite gravity,,Abuja (Suleja),Germany (Zollverein)
1886,FromExporter,imputed zero,0,Abuja (Suleja),Ghana (Gold Coast)
1886,FromExporter,imputed zero,0,Abuja (Suleja),Guadeloupe
1886,FromExporter,imputed zero,0,Abuja (Suleja),Guyana (British Guiana)
1886,FromExporter,unknown despite gravity,,Abuja (Suleja),India
1886,FromExporter,unknown despite gravity,,Abuja (Suleja),Italy
1886,FromExporter,imputed zero,0,Abuja (Suleja),Ivory Coast
1886,FromExporter,unknown despite gravity,,Abuja (Suleja),Jamaica
1886,FromExporter,imputed zero,0,Abuja (Suleja),Japan
1886,FromExporter,imputed zero,0,Abuja (Suleja),Kingdom of Serbia
1886,FromExporter,imputed zero,0,Abuja (Suleja),Lagos
1886,FromExporter,imputed zero,0,Abuja (Suleja),Leeward Is.
1886,FromExporter,imputed zero,0,Abuja (Suleja),Malta
1886,FromExporter,imputed zero,0,Abuja (Suleja),Martinique
1886,FromExporter,imputed zero,0,Abuja (Suleja),Mauritius
1886,FromExporter,imputed zero,0,Abuja (Suleja),Mexico
1886,FromExporter,imputed zero,0,Abuja (Suleja),Natal
