year,CafFob,status,value,importerLabel,exporterLabel
1853,"FromExporter","imputed zero",0,"Abuja (Suleja)","Algeria (Regency of Algiers)"
1853,"FromExporter","imputed zero",0,"Abuja (Suleja)","Austria-Hungary (Austrian Empire)"
1853,"FromExporter","imputed zero",0,"Abuja (Suleja)","Bahamas"
1853,"FromExporter","unknown despite gravity",,"Abuja (Suleja)","Belgium"
1853,"FromExporter","imputed zero",0,"Abuja (Suleja)","Bermuda"
1853,"FromExporter","unknown despite gravity",,"Abuja (Suleja)","Brazil"
1853,"FromExporter","imputed zero",0,"Abuja (Suleja)","Buenos Aires"
1853,"FromExporter","imputed zero",0,"Abuja (Suleja)","Canada (Province of Canada)"
1853,"FromExporter","imputed zero",0,"Abuja (Suleja)","Cape Colony (Cape of Good Hope)"
1853,"FromExporter","imputed zero",0,"Abuja (Suleja)","Chile"
1853,"FromExporter","imputed zero",0,"Abuja (Suleja)","Cuba"
1853,"FromExporter","imputed zero",0,"Abuja (Suleja)","Dominica"
1853,"FromExporter","imputed zero",0,"Abuja (Suleja)","Ecuador"
1853,"FromExporter","unknown despite gravity",,"Abuja (Suleja)","France"
1853,"FromExporter","imputed zero",0,"Abuja (Suleja)","Gambia"
1853,"FromExporter","imputed zero",0,"Abuja (Suleja)","Ghana (Gold Coast)"
1853,"FromExporter","imputed zero",0,"Abuja (Suleja)","Haiti"
1853,"FromExporter","imputed zero",0,"Abuja (Suleja)","Hamburg"
1853,"FromExporter","imputed zero",0,"Abuja (Suleja)","India"
1853,"FromExporter","imputed zero",0,"Abuja (Suleja)","Jamaica"
1853,"FromExporter","imputed zero",0,"Abuja (Suleja)","Kingdom of Sardinia"
1853,"FromExporter","imputed zero",0,"Abuja (Suleja)","Leeward Is."
1853,"FromExporter","imputed zero",0,"Abuja (Suleja)","Malta"
1853,"FromExporter","imputed zero",0,"Abuja (Suleja)","Mexico"
1853,"FromExporter","imputed zero",0,"Abuja (Suleja)","Moldavia"
1853,"FromExporter","imputed zero",0,"Abuja (Suleja)","Netherlands"
1853,"FromExporter","imputed zero",0,"Abuja (Suleja)","New South Wales"
