year,id,importerLabel,exporterLabel,reportedByIX,CafFob,newimporterId,newimporterLabel,newexporterId,newexporterLabel,valueToSplit,pred_trade,totreat_flows,treated_flows
1918,110->British West Indies,British West Indies,Guyana (British Guiana),X,FromExporter,1063,Leeward Is.,110,Guyana (British Guiana),180091.88,8909.4434,464,88
1918,110->British West Indies,British West Indies,Guyana (British Guiana),X,FromExporter,31,Bahamas,110,Guyana (British Guiana),180091.88,9334.7666,464,88
1918,110->British West Indies,British West Indies,Guyana (British Guiana),X,FromExporter,1055,Windward Is.,110,Guyana (British Guiana),180091.88,20453.674,464,88
1918,110->British West Indies,British West Indies,Guyana (British Guiana),X,FromExporter,51,Jamaica,110,Guyana (British Guiana),180091.88,28165.898,464,88
1918,110->British West Indies,British West Indies,Guyana (British Guiana),X,FromExporter,52,Trinidad and Tobago,110,Guyana (British Guiana),180091.88,50945.41,464,88
1918,110->British West Indies,British West Indies,Guyana (British Guiana),X,FromExporter,53,Barbados,110,Guyana (British Guiana),180091.88,62282.688,464,88
1918,110->British Western Africa,British Western Africa,Guyana (British Guiana),X,FromExporter,420,Gambia,110,Guyana (British Guiana),6379.5835,1229.6987,464,88
1918,110->British Western Africa,British Western Africa,Guyana (British Guiana),X,FromExporter,452,Ghana (Gold Coast),110,Guyana (British Guiana),6379.5835,1934.0739,464,88
1918,110->British Western Africa,British Western Africa,Guyana (British Guiana),X,FromExporter,475,Nigeria,110,Guyana (British Guiana),6379.5835,3215.811,464,88
1918,110->French West Indies,French West Indies,Guyana (British Guiana),X,FromExporter,65,Guadeloupe,110,Guyana (British Guiana),19175,8132.6616,464,88
1918,110->French West Indies,French West Indies,Guyana (British Guiana),X,FromExporter,66,Martinique,110,Guyana (British Guiana),19175,11042.339,464,88
1918,155->British West Indies,British West Indies,Chile,X,FromExporter,1063,Leeward Is.,155,Chile,27488.563,1471.5387,464,88
1918,155->British West Indies,British West Indies,Chile,X,FromExporter,31,Bahamas,155,Chile,27488.563,1541.7876,464,88
1918,155->British West Indies,British West Indies,Chile,X,FromExporter,30,Bermuda,155,Chile,27488.563,2395.5286,464,88
1918,155->British West Indies,British West Indies,Chile,X,FromExporter,1055,Windward Is.,155,Chile,27488.563,3378.2549,464,88
1918,155->British West Indies,British West Indies,Chile,X,FromExporter,52,Trinidad and Tobago,155,Chile,27488.563,8414.459,464,88
1918,155->British West Indies,British West Indies,Chile,X,FromExporter,53,Barbados,155,Chile,27488.563,10286.993,464,88
1918,160->Dutch Colonies,Dutch Colonies,Argentina (La Plata),X,FromExporter,68,Netherlands Antilles,160,Argentina (La Plata),14463.809,139.33174,464,88
1918,160->Dutch Colonies,Dutch Colonies,Argentina (La Plata),X,FromExporter,115,Surinam (Dutch Guiana),160,Argentina (La Plata),14463.809,464.38589,464,88
1918,160->Dutch Colonies,Dutch Colonies,Argentina (La Plata),X,FromExporter,850,Indonesia (Dutch East Indies),160,Argentina (La Plata),14463.809,13860.091,464,88
1918,2->British West Indies (other),British West Indies (other),United States of America,X,FromExporter,1063,Leeward Is.,2,United States of America,838823.19,193122.91,464,88
1918,2->British West Indies (other),British West Indies (other),United States of America,X,FromExporter,31,Bahamas,2,United States of America,838823.19,202342.3,464,88
1918,2->British West Indies (other),British West Indies (other),United States of America,X,FromExporter,1055,Windward Is.,2,United States of America,838823.19,443358,464,88
1918,2->British Western Africa,British Western Africa,United States of America,X,FromExporter,420,Gambia,2,United States of America,1502296.9,289575.75,464,88
1918,2->British Western Africa,British Western Africa,United States of America,X,FromExporter,452,Ghana (Gold Coast),2,United States of America,1502296.9,455445.59,464,88
