year,id,importerLabel,exporterLabel,reportedByIX,CafFob,newimporterId,newimporterLabel,newexporterId,newexporterLabel,valueToSplit,pred_trade,totreat_flows,treated_flows
1909,110->British West Indies,British West Indies,Guyana (British Guiana),X,FromExporter,1063,Leeward Is.,110,Guyana (British Guiana),79014,2834.7827,638,123
1909,110->British West Indies,British West Indies,Guyana (British Guiana),X,FromExporter,31,Bahamas,110,Guyana (British Guiana),79014,3576.9597,638,123
1909,110->British West Indies,British West Indies,Guyana (British Guiana),X,FromExporter,51,Jamaica,110,Guyana (British Guiana),79014,4849.5161,638,123
1909,110->British West Indies,British West Indies,Guyana (British Guiana),X,FromExporter,52,Trinidad and Tobago,110,Guyana (British Guiana),79014,10099.405,638,123
1909,110->British West Indies,British West Indies,Guyana (British Guiana),X,FromExporter,1055,Windward Is.,110,Guyana (British Guiana),79014,14202.799,638,123
1909,110->British West Indies,British West Indies,Guyana (British Guiana),X,FromExporter,53,Barbados,110,Guyana (British Guiana),79014,43450.535,638,123
1909,110->French West Indies,French West Indies,Guyana (British Guiana),X,FromExporter,65,Guadeloupe,110,Guyana (British Guiana),718,124.73578,638,123
1909,110->French West Indies,French West Indies,Guyana (British Guiana),X,FromExporter,66,Martinique,110,Guyana (British Guiana),718,593.26422,638,123
1909,110->Portuguese Colonies,Portuguese Colonies,Guyana (British Guiana),X,FromExporter,860,East Timor (Portuguese Timor),110,Guyana (British Guiana),6134,2.2459962,638,123
1909,110->Portuguese Colonies,Portuguese Colonies,Guyana (British Guiana),X,FromExporter,721,Macao,110,Guyana (British Guiana),6134,51.28857,638,123
1909,110->Portuguese Colonies,Portuguese Colonies,Guyana (British Guiana),X,FromExporter,402,Cape Verde,110,Guyana (British Guiana),6134,249.08417,638,123
1909,110->Portuguese Colonies,Portuguese Colonies,Guyana (British Guiana),X,FromExporter,404,Guinea-Bissau (Portuguese Guinea),110,Guyana (British Guiana),6134,316.29779,638,123
1909,110->Portuguese Colonies,Portuguese Colonies,Guyana (British Guiana),X,FromExporter,752,Portuguese India,110,Guyana (British Guiana),6134,385.59467,638,123
1909,110->Portuguese Colonies,Portuguese Colonies,Guyana (British Guiana),X,FromExporter,540,Angola,110,Guyana (British Guiana),6134,997.81903,638,123
