year,id,full_id,importerLabel,exporterLabel,CafFob,newimporterId,newimporterLabel,newexporterId,newexporterLabel,valueToSplit,notes,status,totreat_flows,pred_trade,treated_flows
1871,"1048<-French West Indies","1048<-French West IndiesFromImporter","Trinidad","Guadeloupe","FromImporter","1048","Trinidad","65","Guadeloupe",19307,"","ok thanks to gravity",281,8313.5107,93
1871,"1048<-French West Indies","1048<-French West IndiesFromImporter","Trinidad","Martinique","FromImporter","1048","Trinidad","66","Martinique",19307,"","ok thanks to gravity",281,10993.489,93
1871,"140<-Norway & Sweden","140<-Norway & SwedenFromImporter","Brazil","Sweden","FromImporter","140","Brazil","380","Sweden",86413.672,"","ok thanks to gravity",281,33370.258,93
1871,"140<-Norway & Sweden","140<-Norway & SwedenFromImporter","Brazil","Norway","FromImporter","140","Brazil","385","Norway",86413.672,"","ok thanks to gravity",281,53043.41,93
1871,"200<-Dominican Republic (Santo Domingo) & Haiti","200<-Dominican Republic (Santo Domingo) & HaitiFromImporter","United Kingdom","Dominican Republic (Santo Domingo)","FromImporter","200","United Kingdom","42","Dominican Republic (Santo Domingo)",218559,"","ok thanks to gravity",281,67776.016,93
1871,"200<-Dominican Republic (Santo Domingo) & Haiti","200<-Dominican Republic (Santo Domingo) & HaitiFromImporter","United Kingdom","Haiti","FromImporter","200","United Kingdom","41","Haiti",218559,"","ok thanks to gravity",281,150782.98,93
1871,"200<-Spanish West Indies","200<-Spanish West IndiesFromImporter","United Kingdom","Puerto Rico","FromImporter","200","United Kingdom","6","Puerto Rico",2632095,"","ok thanks to gravity",281,885526.19,93
1871,"200<-Spanish West Indies","200<-Spanish West IndiesFromImporter","United Kingdom","Cuba","FromImporter","200","United Kingdom","40","Cuba",2632095,"","ok thanks to gravity",281,1746568.8,93
1871,"20<-Southern America","20<-Southern AmericaFromImporter","Canada (Province of Canada)","French Guiana","FromImporter","20","Canada (Province of Canada)","120","French Guiana",5214.7026,"1023<-Southern America 12778.886306132104
From a flow part-of reporter 1023 to/from Southern America","ok thanks to gravity",281,12.47804,93
1871,"20<-Southern America","20<-Southern AmericaFromImporter","Canada (Province of Canada)","Paraguay","FromImporter","20","Canada (Province of Canada)","150","Paraguay",5214.7026,"1023<-Southern America 12778.886306132104
From a flow part-of reporter 1023 to/from Southern America","ok thanks to gravity",281,22.923628,93
