year,CafFob,status,value,importerLabel,exporterLabel
1876,"FromExporter","unknown despite gravity",,"Abuja (Suleja)","Algeria (Regency of Algiers)"
1876,"FromExporter","imputed zero",0,"Abuja (Suleja)","Argentina (La Plata)"
1876,"FromExporter","imputed zero",0,"Abuja (Suleja)","Bahamas"
1876,"FromExporter","imputed zero",0,"Abuja (Suleja)","Belgium"
1876,"FromExporter","imputed zero",0,"Abuja (Suleja)","Belize (British Honduras)"
1876,"FromExporter","imputed zero",0,"Abuja (Suleja)","Bermuda"
1876,"FromExporter","unknown despite gravity",,"Abuja (Suleja)","Canada (Province of Canada)"
1876,"FromExporter","imputed zero",0,"Abuja (Suleja)","Cape Colony (Cape of Good Hope)"
1876,"FromExporter","imputed zero",0,"Abuja (Suleja)","Chile"
1876,"FromExporter","unknown despite gravity",,"Abuja (Suleja)","Denmark"
1876,"FromExporter","imputed zero",0,"Abuja (Suleja)","Egypt Arab Republic (Egypt)"
1876,"FromExporter","imputed zero",0,"Abuja (Suleja)","Falkland Is."
1876,"FromExporter","unknown despite gravity",,"Abuja (Suleja)","France"
1876,"FromExporter","unknown despite gravity",,"Abuja (Suleja)","Germany (Zollverein)"
1876,"FromExporter","imputed zero",0,"Abuja (Suleja)","Ghana (Gold Coast)"
1876,"FromExporter","imputed zero",0,"Abuja (Suleja)","Guyana (British Guiana)"
1876,"FromExporter","imputed zero",0,"Abuja (Suleja)","India"
1876,"FromExporter","imputed zero",0,"Abuja (Suleja)","Italy"
1876,"FromExporter","imputed zero",0,"Abuja (Suleja)","Jamaica"
1876,"FromExporter","imputed zero",0,"Abuja (Suleja)","Japan"
1876,"FromExporter","imputed zero",0,"Abuja (Suleja)","Leeward Is."
1876,"FromExporter","imputed zero",0,"Abuja (Suleja)","Malta"
1876,"FromExporter","imputed zero",0,"Abuja (Suleja)","Mauritius"
1876,"FromExporter","imputed zero",0,"Abuja (Suleja)","Morocco"
1876,"FromExporter","unknown despite gravity",,"Abuja (Suleja)","Natal"
1876,"FromExporter","imputed zero",0,"Abuja (Suleja)","Netherlands"
1876,"FromExporter","imputed zero",0,"Abuja (Suleja)","New South Wales"
1876,"FromExporter","imputed zero",0,"Abuja (Suleja)","New Zealand"
1876,"FromExporter","imputed zero",0,"Abuja (Suleja)","Newfoundland and Labrador (Newfoundland)"
1876,"FromExporter","unknown despite gravity",,"Abuja (Suleja)","Norway"
1876,"FromExporter","imputed zero",0,"Abuja (Suleja)","People's Republic of China (China)"
1876,"FromExporter","imputed zero",0,"Abuja (Suleja)","Peru"
1876,"FromExporter","imputed zero",0,"Abuja (Suleja)","Philippines"
1876,"FromExporter","imputed zero",0,"Abuja (Suleja)","Portugal"
1876,"FromExporter","imputed zero",0,"Abuja (Suleja)","Puerto Rico"
1876,"FromExporter","imputed zero",0,"Abuja (Suleja)","Queensland"
1876,"FromExporter","imputed zero",0,"Abuja (Suleja)","Russia (USSR)"
1876,"FromExporter","imputed zero",0,"Abuja (Suleja)","Sierra Leone"
1876,"FromExporter","imputed zero",0,"Abuja (Suleja)","South Australia"
1876,"FromExporter","imputed zero",0,"Abuja (Suleja)","Spain"
1876,"FromExporter","imputed zero",0,"Abuja (Suleja)","Sri Lanka (Ceylon)"
1876,"FromExporter","imputed zero",0,"Abuja (Suleja)","St. Helena"
1876,"FromExporter","imputed zero",0,"Abuja (Suleja)","Straits Settlements"
1876,"FromExporter","imputed zero",0,"Abuja (Suleja)","Sweden"
1876,"FromExporter","imputed zero",0,"Abuja (Suleja)","Tasmania"
1876,"FromExporter","imputed zero",0,"Abuja (Suleja)","Trinidad"
1876,"FromExporter","imputed zero",0,"Abuja (Suleja)","Turks and Caicos Is."
1876,"FromExporter","imputed zero",0,"Abuja (Suleja)","United Kingdom"
1876,"FromExporter","unknown despite gravity",,"Abuja (Suleja)","United States of America"
1876,"FromExporter","imputed zero",0,"Abuja (Suleja)","Victoria"
1876,"FromExporter","imputed zero",0,"Abuja (Suleja)","Western Australia"
1876,"FromExporter","imputed zero",0,"Abuja (Suleja)","Windward Is."
1876,"FromExporter","imputed zero",0,"Aceh","Algeria (Regency of Algiers)"
1876,"FromExporter","imputed zero",0,"Aceh","Argentina (La Plata)"
1876,"FromExporter","imputed zero",0,"Aceh","Bahamas"
1876,"FromExporter","imputed zero",0,"Aceh","Belgium"
1876,"FromExporter","imputed zero",0,"Aceh","Belize (British Honduras)"
1876,"FromExporter","imputed zero",0,"Aceh","Bermuda"
1876,"FromExporter","imputed zero",0,"Aceh","Canada (Province of Canada)"
1876,"FromExporter","imputed zero",0,"Aceh","Cape Colony (Cape of Good Hope)"
1876,"FromExporter","imputed zero",0,"Aceh","Chile"
1876,"FromExporter","unknown despite gravity",,"Aceh","Denmark"
1876,"FromExporter","imputed zero",0,"Aceh","Egypt Arab Republic (Egypt)"
1876,"FromExporter","imputed zero",0,"Aceh","Falkland Is."
1876,"FromExporter","imputed zero",0,"Aceh","France"
1876,"FromExporter","unknown despite gravity",,"Aceh","Germany (Zollverein)"
1876,"FromExporter","imputed zero",0,"Aceh","Ghana (Gold Coast)"
1876,"FromExporter","imputed zero",0,"Aceh","Guyana (British Guiana)"
1876,"FromExporter","unknown despite gravity",,"Aceh","India"
1876,"FromExporter","imputed zero",0,"Aceh","Italy"
1876,"FromExporter","imputed zero",0,"Aceh","Jamaica"
1876,"FromExporter","imputed zero",0,"Aceh","Japan"
1876,"FromExporter","imputed zero",0,"Aceh","Leeward Is."
1876,"FromExporter","imputed zero",0,"Aceh","Malta"
1876,"FromExporter","imputed zero",0,"Aceh","Mauritius"
1876,"FromExporter","imputed zero",0,"Aceh","Morocco"
1876,"FromExporter","imputed zero",0,"Aceh","Natal"
1876,"FromExporter","imputed zero",0,"Aceh","Netherlands"
1876,"FromExporter","imputed zero",0,"Aceh","New South Wales"
1876,"FromExporter","imputed zero",0,"Aceh","New Zealand"
1876,"FromExporter","imputed zero",0,"Aceh","Newfoundland and Labrador (Newfoundland)"
1876,"FromExporter","unknown despite gravity",,"Aceh","Norway"
1876,"FromExporter","imputed zero",0,"Aceh","People's Republic of China (China)"
1876,"FromExporter","imputed zero",0,"Aceh","Peru"
1876,"FromExporter","imputed zero",0,"Aceh","Philippines"
1876,"FromExporter","imputed zero",0,"Aceh","Portugal"
1876,"FromExporter","imputed zero",0,"Aceh","Puerto Rico"
1876,"FromExporter","imputed zero",0,"Aceh","Queensland"
1876,"FromExporter","imputed zero",0,"Aceh","Russia (USSR)"
1876,"FromExporter","imputed zero",0,"Aceh","Sierra Leone"
1876,"FromExporter","imputed zero",0,"Aceh","South Australia"
1876,"FromExporter","imputed zero",0,"Aceh","Spain"
1876,"FromExporter","imputed zero",0,"Aceh","Sri Lanka (Ceylon)"
1876,"FromExporter","imputed zero",0,"Aceh","St. Helena"
1876,"FromExporter","imputed zero",0,"Aceh","Straits Settlements"
1876,"FromExporter","unknown despite gravity",,"Aceh","Sweden"
1876,"FromExporter","imputed zero",0,"Aceh","Tasmania"
1876,"FromExporter","imputed zero",0,"Aceh","Trinidad"
1876,"FromExporter","imputed zero",0,"Aceh","Turks and Caicos Is."
1876,"FromExporter","imputed zero",0,"Aceh","United Kingdom"
1876,"FromExporter","imputed zero",0,"Aceh","United States of America"
1876,"FromExporter","imputed zero",0,"Aceh","Victoria"
1876,"FromExporter","imputed zero",0,"Aceh","Western Australia"
1876,"FromExporter","imputed zero",0,"Aceh","Windward Is."
1876,"FromExporter","imputed zero",0,"Adelie Land","Algeria (Regency of Algiers)"
1876,"FromExporter","imputed zero",0,"Adelie Land","Argentina (La Plata)"
1876,"FromExporter","imputed zero",0,"Adelie Land","Bahamas"
1876,"FromExporter","unknown despite gravity",,"Adelie Land","Belgium"
1876,"FromExporter","imputed zero",0,"Adelie Land","Belize (British Honduras)"
1876,"FromExporter","imputed zero",0,"Adelie Land","Bermuda"
1876,"FromExporter","imputed zero",0,"Adelie Land","Canada (Province of Canada)"
1876,"FromExporter","imputed zero",0,"Adelie Land","Cape Colony (Cape of Good Hope)"
1876,"FromExporter","imputed zero",0,"Adelie Land","Chile"
1876,"FromExporter","imputed zero",0,"Adelie Land","Denmark"
1876,"FromExporter","imputed zero",0,"Adelie Land","Egypt Arab Republic (Egypt)"
1876,"FromExporter","imputed zero",0,"Adelie Land","Falkland Is."
1876,"FromExporter","unknown despite gravity",,"Adelie Land","France"
1876,"FromExporter","imputed zero",0,"Adelie Land","Germany (Zollverein)"
1876,"FromExporter","imputed zero",0,"Adelie Land","Ghana (Gold Coast)"
1876,"FromExporter","imputed zero",0,"Adelie Land","Guyana (British Guiana)"
1876,"FromExporter","imputed zero",0,"Adelie Land","India"
1876,"FromExporter","imputed zero",0,"Adelie Land","Italy"
1876,"FromExporter","imputed zero",0,"Adelie Land","Jamaica"
1876,"FromExporter","imputed zero",0,"Adelie Land","Japan"
1876,"FromExporter","imputed zero",0,"Adelie Land","Leeward Is."
1876,"FromExporter","imputed zero",0,"Adelie Land","Malta"
1876,"FromExporter","imputed zero",0,"Adelie Land","Mauritius"
1876,"FromExporter","imputed zero",0,"Adelie Land","Morocco"
1876,"FromExporter","imputed zero",0,"Adelie Land","Natal"
1876,"FromExporter","imputed zero",0,"Adelie Land","Netherlands"
1876,"FromExporter","imputed zero",0,"Adelie Land","New South Wales"
1876,"FromExporter","imputed zero",0,"Adelie Land","New Zealand"
1876,"FromExporter","imputed zero",0,"Adelie Land","Newfoundland and Labrador (Newfoundland)"
1876,"FromExporter","imputed zero",0,"Adelie Land","Norway"
1876,"FromExporter","imputed zero",0,"Adelie Land","People's Republic of China (China)"
1876,"FromExporter","imputed zero",0,"Adelie Land","Peru"
1876,"FromExporter","unknown despite gravity",,"Adelie Land","Philippines"
1876,"FromExporter","imputed zero",0,"Adelie Land","Portugal"
1876,"FromExporter","imputed zero",0,"Adelie Land","Puerto Rico"
1876,"FromExporter","imputed zero",0,"Adelie Land","Queensland"
1876,"FromExporter","imputed zero",0,"Adelie Land","Russia (USSR)"
1876,"FromExporter","imputed zero",0,"Adelie Land","Sierra Leone"
1876,"FromExporter","imputed zero",0,"Adelie Land","South Australia"
1876,"FromExporter","imputed zero",0,"Adelie Land","Spain"
1876,"FromExporter","imputed zero",0,"Adelie Land","Sri Lanka (Ceylon)"
1876,"FromExporter","imputed zero",0,"Adelie Land","St. Helena"
1876,"FromExporter","imputed zero",0,"Adelie Land","Straits Settlements"
1876,"FromExporter","imputed zero",0,"Adelie Land","Sweden"
1876,"FromExporter","imputed zero",0,"Adelie Land","Tasmania"
1876,"FromExporter","imputed zero",0,"Adelie Land","Trinidad"
1876,"FromExporter","imputed zero",0,"Adelie Land","Turks and Caicos Is."
1876,"FromExporter","imputed zero",0,"Adelie Land","United Kingdom"
1876,"FromExporter","imputed zero",0,"Adelie Land","United States of America"
1876,"FromExporter","imputed zero",0,"Adelie Land","Victoria"
1876,"FromExporter","imputed zero",0,"Adelie Land","Western Australia"
1876,"FromExporter","imputed zero",0,"Adelie Land","Windward Is."
1876,"FromExporter","imputed zero",0,"Aden","Algeria (Regency of Algiers)"
1876,"FromExporter","imputed zero",0,"Aden","Argentina (La Plata)"
1876,"FromExporter","imputed zero",0,"Aden","Bahamas"
1876,"FromExporter","imputed zero",0,"Aden","Belgium"
1876,"FromExporter","imputed zero",0,"Aden","Belize (British Honduras)"
1876,"FromExporter","imputed zero",0,"Aden","Bermuda"
1876,"FromExporter","imputed zero",0,"Aden","Canada (Province of Canada)"
1876,"FromExporter","imputed zero",0,"Aden","Cape Colony (Cape of Good Hope)"
1876,"FromExporter","imputed zero",0,"Aden","Chile"
1876,"FromExporter","imputed zero",0,"Aden","Denmark"
1876,"FromExporter","imputed zero",0,"Aden","Egypt Arab Republic (Egypt)"
1876,"FromExporter","imputed zero",0,"Aden","Falkland Is."
1876,"FromExporter","imputed zero",0,"Aden","France"
1876,"FromExporter","imputed zero",0,"Aden","Germany (Zollverein)"
1876,"FromExporter","imputed zero",0,"Aden","Ghana (Gold Coast)"
1876,"FromExporter","imputed zero",0,"Aden","Guyana (British Guiana)"
1876,"FromExporter","ok",190771.88,"Aden","India"
1876,"FromExporter","imputed zero",0,"Aden","Italy"
1876,"FromExporter","imputed zero",0,"Aden","Jamaica"
1876,"FromExporter","imputed zero",0,"Aden","Japan"
